player_id,player_name,team_id,position,start_probability_pct,start_security,start_prob,start_prob_source,start_status,minutes_def_used,starts_def_used,nineties_def_used,min_pct_def_used,starts_per_ninety_used,base_start_score,start_reliability,minute_share_pf_used,starter_proxy_pf_used,merge_key,minute_share_pf,starter_proxy_pf,conditional_start_prob,availability_prob,availability_risk,availability_status
aqtay_abdallah__egy,Aqtay Abdallah,EGY,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.0446,,,,aqtay abdallah||egy,,,0.05,0.6923,unknown,unknown
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,5,0.0465,0.0465,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8655,,,,hamza abdelkarim||egy,,,0.97,0.6923,unknown,unknown
brahim_d_az__mar,Brahim Diaz,MAR,FWD,41,0.4146,0.4146,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8254,,,,brahim diaz||mar,,,0.9583,0.6038,high_risk,high_risk
mostafa_mohamed__egy,Mostafa Mohamed,EGY,FWD,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
nasser_mansy__egy,Nasser Mansy,EGY,FWD,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
omar_marmoush__egy,Omar Marmoush,EGY,FWD,86,0.8621,0.8621,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8626,,,,omar marmoush||egy,,,0.97,0.6835,medium_risk,medium_risk
mohamed_salah__egy,Mohamed Salah,EGY,FWD,65,0.6536,0.6536,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8489,,,,mohamed salah||egy,,,0.9569,0.6776,medium_risk,medium_risk
ismael_d_az__pan,Ismael Diaz,PAN,FWD,34,0.3414,0.3414,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6337,,,,ismael diaz||pan,,,0.7368,0.6,high_risk,high_risk
jose_fajardo__pan,Jose Fajardo,PAN,FWD,35,0.3472,0.3472,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.714,,,,jose fajardo||pan,,,0.8302,0.6,high_risk,high_risk
kadir_barria__pan,Kadir Barria,PAN,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6844,,,,kadir barria||pan,,,0.75,0.75,medium_risk,medium_risk
cecilio_waterman__pan,Cecilio Waterman,PAN,FWD,52,0.5247,0.5247,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7242,,,,cecilio waterman||pan,,,0.8421,0.6,high_risk,high_risk
tomas_rodriguez__pan,Tomas Rodriguez,PAN,FWD,27,0.2748,0.2748,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
ali_yousif__irq,Ali Yousif,IRQ,FWD,25,0.2464,0.2464,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.0386,,,,ali yousif||irq,,,0.05,0.35,high_risk,high_risk
aymen_hussein__irq,Aymen Hussein,IRQ,FWD,40,0.3985,0.3985,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7292,,,,aymen hussein||irq,,,0.8358,0.6356,high_risk,high_risk
mohanad_ali__irq,Mohanad Ali,IRQ,FWD,34,0.3417,0.3417,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7856,,,,mohanad ali||irq,,,0.8689,0.7263,medium_risk,medium_risk
alexis_saelemaekers__bel,Alexis Saelemaekers,BEL,FWD,30,0.2956,0.2956,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5565,,,,alexis saelemaekers||bel,,,0.6471,0.6,high_risk,high_risk
matias_fernandez_pardo__bel,Matias Fernandez-Pardo,BEL,FWD,5,0.0465,0.0465,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
romeo_vermant__bel,Romeo Vermant,BEL,FWD,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
ali_al_hamadi__irq,Ali Al-Hamadi,IRQ,FWD,53,0.5283,0.5283,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5375,,,,ali al-hamadi||irq,,,0.625,0.6,high_risk,high_risk
lois_openda__bel,Lois Openda,BEL,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
leandro_trossard__bel,Leandro Trossard,BEL,FWD,59,0.5943,0.5943,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6774,,,,leandro trossard||bel,,,0.7636,0.6774,medium_risk,medium_risk
romelu_lukaku__bel,Romelu Lukaku,BEL,FWD,41,0.4126,0.4126,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7965,,,,romelu lukaku||bel,,,0.8769,0.738,medium_risk,medium_risk
charles_de_ketelaere__bel,Charles De Ketelaere,BEL,FWD,56,0.5569,0.5569,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6079,,,,charles de ketelaere||bel,,,0.6739,0.72,medium_risk,medium_risk
jeremy_doku__bel,Jeremy Doku,BEL,FWD,66,0.6557,0.6557,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7134,,,,jeremy doku||bel,,,0.7959,0.7037,medium_risk,medium_risk
dodi_lukebakio__bel,Dodi Lukebakio,BEL,FWD,28,0.2757,0.2757,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5114,,,,dodi lukebakio||bel,,,0.5946,0.6,high_risk,high_risk
alireza_jahanbakhsh__irn,Alireza Jahanbakhsh,IRN,FWD,15,0.1507,0.1507,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.825,,,,alireza jahanbakhsh||irn,,,0.913,0.7246,medium_risk,medium_risk
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,27,0.2664,0.2664,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6143,,,,shahriar moghanlou||irn,,,0.7143,0.6,high_risk,high_risk
dennis_dargahi_eckert_ayensa__irn,Dennis 'Dargahi' Eckert Ayensa,IRN,FWD,25,0.25,0.25,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
samed_ba_dar__bih,Samed Bazdar,BIH,FWD,31,0.307,0.307,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5293,,,,samed bazdar||bih,,,0.5714,0.7895,medium_risk,medium_risk
mohammad_mohebi__irn,Mohammad Mohebi,IRN,FWD,83,0.8317,0.8317,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8342,,,,mohammad mohebi||irn,,,0.97,0.6,high_risk,high_risk
ali_alipour__irn,Ali Alipour,IRN,FWD,4,0.043,0.043,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6615,,,,ali alipour||irn,,,0.7692,0.6,high_risk,high_risk
amirhossein_hosseinzadeh__irn,Amirhossein Hosseinzadeh,IRN,FWD,54,0.5366,0.5366,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5235,,,,amirhossein hosseinzadeh||irn,,,0.6087,0.6,high_risk,high_risk
mehdi_taremi__irn,Mehdi Taremi,IRN,FWD,93,0.9302,0.9302,transfermarkt_availability_split_2026_06_07,sikker starter - Transfermarkt landshold,,,,,,0.9079,,,,mehdi taremi||irn,,,0.9505,0.872,low_risk,low_risk
edin_dzeko__bih,Edin Dzeko,BIH,FWD,45,0.4471,0.4471,transfermarkt_availability_split_2026_06_07,sikker starter - Transfermarkt landshold,,,,,,0.9046,,,,edin dzeko||bih,,,0.9533,0.8541,low_risk,low_risk
haris_tabakovic__bih,Haris Tabakovic,BIH,FWD,26,0.2622,0.2622,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5459,,,,haris tabakovic||bih,,,0.6154,0.6774,medium_risk,medium_risk
jovo_lukic__bih,Jovo Lukic,BIH,FWD,35,0.35,0.35,manual_context_override_safe,sandsynlig starter - Transfermarkt landshold,,,,,,0.7493,,,,jovo lukic||bih,,,0.97,0.35,high_risk,high_risk
ermedin_demirovic__bih,Ermedin Demirovic,BIH,FWD,68,0.6756,0.6756,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8187,,,,ermedin demirovic||bih,,,0.8909,0.7683,medium_risk,medium_risk
jordy_caicedo__ecu,Jordy Caicedo,ECU,FWD,25,0.2493,0.2493,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.3344,,,,jordy caicedo||ecu,,,0.3889,0.6,high_risk,high_risk
john_mercado__ecu,John Mercado,ECU,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.0987,,,,john mercado||ecu,,,0.1111,0.68,medium_risk,medium_risk
janner_corozo__ecu,Janner Corozo,ECU,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.2867,,,,janner corozo||ecu,,,0.3333,0.6,high_risk,high_risk
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,FWD,5,0.0476,0.0476,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.0446,,,,jeremy arevalo||ecu,,,0.05,0.6923,unknown,unknown
enner_valencia__ecu,Enner Valencia,ECU,FWD,88,0.8826,0.8826,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8568,,,,enner valencia||ecu,,,0.97,0.6667,medium_risk,medium_risk
kevin_rodr_guez__ecu,Kevin Rodriguez,ECU,FWD,7,0.0689,0.0689,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6968,,,,kevin rodriguez||ecu,,,0.7778,0.7027,medium_risk,medium_risk
nilson_angulo__ecu,Nilson Angulo,ECU,FWD,45,0.45,0.45,manual_context_override_safe,,,,,,,,,,,,,,,,,
luis_d_az__col,Luis Diaz,COL,FWD,93,0.9323,0.9323,transfermarkt_availability_split_2026_06_07,sikker starter - Transfermarkt landshold,,,,,,0.9001,,,,luis diaz||col,,,0.96,0.8218,medium_risk,medium_risk
juan_cucho_hernandez__col,Juan 'Cucho' Hernandez,COL,FWD,54,0.5405,0.5405,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
luis_suarez_charris__col,Luis Suarez Charris,COL,FWD,51,0.5148,0.5148,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6143,,,,luis suarez charris||col,,,0.7143,0.6,high_risk,high_risk
anthony_valencia__ecu,Anthony Valencia,ECU,FWD,31,0.3076,0.3076,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6757,,,,anthony valencia||ecu,,,0.7857,0.6,high_risk,high_risk
jhon_c_rdoba__col,Jhon Cordoba,COL,FWD,13,0.1309,0.1309,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6658,,,,jhon cordoba||col,,,0.7742,0.6,high_risk,high_risk
rafael_santos_borre__col,Rafael Santos Borre,COL,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
johan_carbonero__col,Johan Carbonero,COL,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
patrick_agyemang__usa,Patrick Agyemang,USA,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7929,,,,patrick agyemang||usa,,,0.8571,0.7857,medium_risk,medium_risk
haji_wright__usa,Haji Wright,USA,FWD,25,0.2538,0.2538,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
christian_pulisic__usa,Christian Pulisic,USA,FWD,83,0.8318,0.8318,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.817,,,,christian pulisic||usa,,,0.95,0.6,high_risk,high_risk
timothy_weah__usa,Timothy Weah,USA,FWD,40,0.402,0.402,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7859,,,,timothy weah||usa,,,0.9138,0.6,high_risk,high_risk
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,29,0.288,0.288,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6143,,,,ricardo pepi||usa,,,0.7143,0.6,high_risk,high_risk
folarin_balogun__usa,Folarin Balogun,USA,FWD,40,0.4033,0.4033,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8342,,,,folarin balogun||usa,,,0.97,0.6,high_risk,high_risk
darwin_nunez__uru,Darwin Nunez,URU,FWD,40,0.3951,0.3951,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7427,,,,darwin nunez||uru,,,0.8636,0.6,high_risk,high_risk
agust_n_lvarez__uru,Agustin Alvarez,URU,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.602,,,,agustin alvarez||uru,,,0.7,0.6,high_risk,high_risk
facundo_torres__uru,Facundo Torres,URU,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.4573,,,,facundo torres||uru,,,0.525,0.6316,high_risk,high_risk
federico_vi_as__uru,Federico Vinas,URU,FWD,54,0.5403,0.5403,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7883,,,,federico vinas||uru,,,0.9167,0.6,high_risk,high_risk
facundo_pellistri__uru,Facundo Pellistri,URU,FWD,43,0.4327,0.4327,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8814,,,,facundo pellistri||uru,,,0.9512,0.7903,medium_risk,medium_risk
bongokuhle_hlongwane__rsa,Bongokuhle Hlongwane,RSA,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8094,,,,bongokuhle hlongwane||rsa,,,0.9412,0.6,high_risk,high_risk
relebohile_mofokeng__rsa,Relebohile Mofokeng,RSA,FWD,27,0.2691,0.2691,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.4693,,,,relebohile mofokeng||rsa,,,0.5333,0.6571,medium_risk,medium_risk
thapelo_maseko__rsa,Thapelo Maseko,RSA,FWD,4,0.043,0.043,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.2575,,,,thapelo maseko||rsa,,,0.3333,0.35,high_risk,high_risk
thapelo_morena__rsa,Thapelo Morena,RSA,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7525,,,,thapelo morena||rsa,,,0.875,0.6,high_risk,high_risk
brian_rodr_guez__uru,Brian Rodriguez,URU,FWD,10,0.0981,0.0981,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.583,,,,brian rodriguez||uru,,,0.66,0.6667,medium_risk,medium_risk
rodrigo_aguirre__uru,Rodrigo Aguirre,URU,FWD,60,0.5997,0.5997,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8234,,,,rodrigo aguirre||uru,,,0.9091,0.7308,medium_risk,medium_risk
julio_enciso__par,Julio Enciso,PAR,FWD,86,0.8565,0.8565,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.807,,,,julio enciso||par,,,0.8974,0.7121,medium_risk,medium_risk
lyle_foster__rsa,Lyle Foster,RSA,FWD,83,0.8284,0.8284,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7768,,,,lyle foster||rsa,,,0.9032,0.6,high_risk,high_risk
evidence_makgopa__rsa,Evidence Makgopa,RSA,FWD,9,0.0875,0.0875,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7167,,,,evidence makgopa||rsa,,,0.8333,0.6,high_risk,high_risk
mohau_nkota__rsa,Mohau Nkota,RSA,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6085,,,,mohau nkota||rsa,,,0.7143,0.5769,high_risk,high_risk
tshepang_moremi__rsa,Tshepang Moremi,RSA,FWD,79,0.7896,0.7896,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.649,,,,tshepang moremi||rsa,,,0.75,0.6154,high_risk,high_risk
oswin_appollis__rsa,Oswin Appollis,RSA,FWD,40,0.4007,0.4007,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6643,,,,oswin appollis||rsa,,,0.7143,0.8,medium_risk,medium_risk
alex_arce__par,Alex Arce,PAR,FWD,7,0.0719,0.0719,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.601,,,,alex arce||par,,,0.6667,0.7188,medium_risk,medium_risk
ronaldo_mart_nez__par,Ronaldo Martinez,PAR,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5337,,,,ronaldo martinez||par,,,0.6,0.6842,medium_risk,medium_risk
gabriel_avalos__par,Gabriel Avalos,PAR,FWD,29,0.2932,0.2932,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7781,,,,gabriel avalos||par,,,0.9048,0.6,high_risk,high_risk
ngel_romero__par,Angel Romero,PAR,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6098,,,,angel romero||par,,,0.7091,0.6,high_risk,high_risk
antonio_sanabria__par,Antonio Sanabria,PAR,FWD,55,0.5484,0.5484,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6911,,,,antonio sanabria||par,,,0.8036,0.6,high_risk,high_risk
iqraam_rayners__rsa,Iqraam Rayners,RSA,FWD,8,0.079,0.079,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
isidro_pitta__par,Isidro Pitta,PAR,FWD,7,0.0678,0.0678,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
chris_wood__nzl,Chris Wood,NZL,FWD,84,0.8446,0.8446,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8404,,,,chris wood||nzl,,,0.9333,0.7155,medium_risk,medium_risk
ben_waine__nzl,Ben Waine,NZL,FWD,10,0.0955,0.0955,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6886,,,,ben waine||nzl,,,0.7619,0.725,medium_risk,medium_risk
logan_rogerson__nzl,Logan Rogerson,NZL,FWD,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,FWD,34,0.3355,0.3355,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8303,,,,kosta barbarouses||nzl,,,0.9655,0.6,high_risk,high_risk
jesse_randall__nzl,Jesse Randall,NZL,FWD,46,0.4601,0.4601,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5613,,,,jesse randall||nzl,,,0.6667,0.5484,high_risk,high_risk
santiago_gimenez__mex,Santiago Gimenez,MEX,FWD,10,0.1033,0.1033,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
juli_n_qui_ones__mex,Julian Quinones,MEX,FWD,53,0.5348,0.5348,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6223,,,,julian quinones||mex,,,0.7222,0.6047,high_risk,high_risk
alexis_vega__mex,Alexis Vega,MEX,FWD,55,0.5496,0.5496,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6639,,,,alexis vega||mex,,,0.7719,0.6,high_risk,high_risk
ra_l_jim_nez__mex,Raul Jimenez,MEX,FWD,79,0.7885,0.7885,transfermarkt_availability_split_2026_06_07+context_override,sandsynlig starter - Transfermarkt landshold,,,,,,0.7012,,,,raul jimenez||mex,,,0.8154,0.6,high_risk,high_risk
armando_gonzalez__mex,Armando Gonzalez,MEX,FWD,32,0.3162,0.3162,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6148,,,,armando gonzalez||mex,,,0.6667,0.7778,medium_risk,medium_risk
guillermo_martinez__mex,Guillermo Martínez,MEX,FWD,25,0.2456,0.2456,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.438,,,,guillermo martinez||mex,,,0.5556,0.3953,high_risk,high_risk
german_berterame__mex,German Berterame,MEX,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5779,,,,german berterame||mex,,,0.7143,0.4545,high_risk,high_risk
cho_gue_sung__kor,Gue-sung Cho,KOR,FWD,35,0.352,0.352,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8209,,,,gue-sung cho||kor,,,0.9048,0.7353,medium_risk,medium_risk
son_heung_min__kor,Heung-Min Son,KOR,FWD,65,0.6523,0.6523,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8464,,,,heung-min son||kor,,,0.9485,0.6923,medium_risk,medium_risk
yuito_suzuki__jpn,Yuito Suzuki,JPN,FWD,29,0.2926,0.2926,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6857,,,,yuito suzuki||jpn,,,0.8571,0.4286,high_risk,high_risk
oh_hyeon_gyu__kor,Hyeon-Gyu Oh,KOR,FWD,27,0.2693,0.2693,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5007,,,,hyeon-gyu oh||kor,,,0.5789,0.6136,high_risk,high_risk
shuto_machino__jpn,Shuto Machino,JPN,FWD,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
koki_ogawa__jpn,Koki Ogawa,JPN,FWD,8,0.0812,0.0812,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6143,,,,koki ogawa||jpn,,,0.7143,0.6,high_risk,high_risk
ayase_ueda__jpn,Ayase Ueda,JPN,FWD,57,0.5698,0.5698,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7167,,,,ayase ueda||jpn,,,0.8333,0.6,high_risk,high_risk
daizen_maeda__jpn,Daizen Maeda,JPN,FWD,27,0.2701,0.2701,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5912,,,,daizen maeda||jpn,,,0.6875,0.6,high_risk,high_risk
kento_shiogai__jpn,Kento Shiogai,JPN,FWD,5,0.047,0.047,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.45,,,,kento shiogai||jpn,,,0.5,0.7143,unknown,unknown
keisuke_goto__jpn,Keisuke Goto,JPN,FWD,28,0.2845,0.2845,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6844,,,,keisuke goto||jpn,,,0.75,0.75,medium_risk,medium_risk
prince_adu__gha,Prince Adu,GHA,FWD,87,0.8702,0.8702,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8639,,,,prince adu||gha,,,0.97,0.6875,medium_risk,medium_risk
christopher_bonsu_baah__gha,Christopher Bonsu Baah,GHA,FWD,5,0.0526,0.0526,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.3911,,,,christopher bonsu baah||gha,,,0.4286,0.75,medium_risk,medium_risk
brandon_thomas_asante__gha,Brandon Thomas-Asante,GHA,FWD,23,0.2254,0.2254,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.3589,,,,brandon thomas-asante||gha,,,0.4286,0.5357,high_risk,high_risk
i_aki_williams__gha,Iñaki Williams,GHA,FWD,34,0.3364,0.3364,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8226,,,,inaki williams||gha,,,0.9565,0.6,high_risk,high_risk
jordan_ayew__gha,Jordan Ayew,GHA,FWD,86,0.8638,0.8638,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8417,,,,jordan ayew||gha,,,0.9355,0.7135,medium_risk,medium_risk
daniel_nana_agyei__gha,Daniel Nana Agyei,GHA,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.242,,,,daniel nana agyei||gha,,,0.275,0.6575,medium_risk,medium_risk
antoine_semenyo__gha,Antoine Semenyo,GHA,FWD,63,0.6286,0.6286,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8635,,,,antoine semenyo||gha,,,0.9688,0.6897,medium_risk,medium_risk
kamaldeen_sulemana__gha,Kamaldeen Sulemana,GHA,FWD,31,0.3121,0.3121,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6808,,,,kamaldeen sulemana||gha,,,0.7917,0.6,high_risk,high_risk
abdul_fatawu_issahaku__gha,Issahaku Abdul Fatawu,GHA,FWD,53,0.5339,0.5339,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5565,,,,issahaku abdul fatawu||gha,,,0.6471,0.6,high_risk,high_risk
ernest_nuamah__gha,Ernest Nuamah,GHA,FWD,33,0.3267,0.3267,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
anthony_gordon__eng,Anthony Gordon,ENG,FWD,55,0.55,0.55,manual_context_override_safe,rotation/usikker - Transfermarkt landshold,,,,,,0.6409,,,,anthony gordon||eng,,,0.6957,0.775,medium_risk,medium_risk
noni_madueke__eng,Noni Madueke,ENG,FWD,38,0.38,0.38,manual_context_override_safe,sandsynlig starter - Transfermarkt landshold,,,,,,0.7302,,,,noni madueke||eng,,,0.8571,0.5769,high_risk,high_risk
ollie_watkins__eng,Ollie Watkins,ENG,FWD,48,0.4768,0.4768,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5529,,,,ollie watkins||eng,,,0.6429,0.6,high_risk,high_risk
jarrod_bowen__eng,Jarrod Bowen,ENG,FWD,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
bukayo_saka__eng,Bukayo Saka,ENG,FWD,64,0.639,0.639,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8152,,,,bukayo saka||eng,,,0.92,0.6744,medium_risk,medium_risk
