player_id,player_name,team_id,position,pool_start_prob,pool_start_prob_source,ev_start_prob,ev_start_prob_source,start_prob_diff,minute_share,suspected_issue,recommended_action
pedri__esp,Pedri,ESP,MID,0.8417,transfermarkt_availability_split_2026_06_04,0.8417,transfermarkt_availability_split_2026_06_01,0.0,0.076518,ok,No action.
vitinha__por,Vitinha,POR,MID,0.7497,transfermarkt_availability_split_2026_06_04,0.7497,transfermarkt_availability_split_2026_06_01,0.0,0.068155,ok,No action.
leonardo_balerdi__arg,Leonardo Balerdi,ARG,DEF,0.5864,transfermarkt_availability_split_2026_06_04,0.5864,transfermarkt_availability_split_2026_06_01,0.0,0.053309,ok,No action.
abde_ezzalzouli__mar,Abde Ezzalzouli,MAR,FWD,0.7489,transfermarkt_availability_split_2026_06_04,0.7489,transfermarkt_availability_split_2026_06_01,0.0,0.068082,ok,No action.
micky_van_de_ven__ned,Micky van de Ven,NED,DEF,0.7361,transfermarkt_availability_split_2026_06_04,0.7361,transfermarkt_availability_split_2026_06_01,0.0,0.066918,ok,No action.
der_milit_o__bra,Eder Militão,BRA,DEF,0.6505,transfermarkt_availability_split_2026_06_04,0.6505,transfermarkt_availability_split_2026_06_01,0.0,0.059136,ok,No action.
santiago_arias__col,Santiago Arias,COL,DEF,0.6674,transfermarkt_availability_split_2026_06_04,0.6674,transfermarkt_availability_split_2026_06_01,0.0,0.060673,ok,No action.
mario_pa_ali__cro,Mario Pasalic,CRO,MID,0.7032,transfermarkt_availability_split_2026_06_04,0.7032,transfermarkt_availability_split_2026_06_01,0.0,0.063927,ok,No action.
ibrahim_mbaye__sen,Ibrahim Mbaye,SEN,MID,0.8137,transfermarkt_availability_split_2026_06_04,0.8137,transfermarkt_availability_split_2026_06_01,0.0,0.073973,ok,No action.
antonio_sanabria__par,Antonio Sanabria,PAR,FWD,0.6911,transfermarkt_availability_split_2026_06_04,0.6911,transfermarkt_availability_split_2026_06_01,0.0,0.062827,ok,No action.
tani_oluwaseyi__can,Tani Oluwaseyi,CAN,FWD,0.6748,transfermarkt_availability_split_2026_06_04,0.6748,transfermarkt_availability_split_2026_06_01,0.0,0.061345,ok,No action.
kerim_alajbegovi__bih,Kerim Alajbegovic,BIH,MID,0.873,transfermarkt_availability_split_2026_06_04,0.873,transfermarkt_availability_split_2026_06_01,0.0,0.079364,ok,No action.
gonzalo_montiel__arg,Gonzalo Montiel,ARG,DEF,0.5485,transfermarkt_availability_split_2026_06_04,0.5485,transfermarkt_availability_split_2026_06_01,0.0,0.049864,ok,No action.
lucas_hern_ndez__fra,Lucas Hernandez,FRA,DEF,0.6898,transfermarkt_availability_split_2026_06_04,0.6898,transfermarkt_availability_split_2026_06_01,0.0,0.062709,ok,No action.
granit_xhaka__sui,Granit Xhaka,SUI,MID,0.9256,transfermarkt_availability_split_2026_06_04,0.9256,transfermarkt_availability_split_2026_06_01,0.0,0.084145,ok,No action.
ritsu_doan__jpn,Ritsu Doan,JPN,MID,0.8106,transfermarkt_availability_split_2026_06_04,0.8106,transfermarkt_availability_split_2026_06_01,0.0,0.073691,ok,No action.
david_m_ller_wolfe__nor,David Møller Wolfe,NOR,DEF,0.8444,transfermarkt_availability_split_2026_06_04,0.8444,transfermarkt_availability_split_2026_06_01,0.0,0.076764,ok,No action.
mat_as_vi_a__uru,Matias Viña,URU,DEF,0.7228,transfermarkt_availability_split_2026_06_04,0.7228,transfermarkt_availability_split_2026_06_01,0.0,0.065709,ok,No action.
rodrigo_aguirre__uru,Rodrigo Aguirre,URU,FWD,0.8234,transfermarkt_availability_split_2026_06_04,0.8234,transfermarkt_availability_split_2026_06_01,0.0,0.074855,ok,No action.
diogo_dalot__por,Diogo Dalot,POR,DEF,0.577,transfermarkt_availability_split_2026_06_04,0.577,transfermarkt_availability_split_2026_06_01,0.0,0.052455,ok,No action.
youssef_en_nesyri__mar,Youssef En-Nesyri,MAR,FWD,0.7808,transfermarkt_availability_split_2026_06_04,0.7808,transfermarkt_availability_split_2026_06_01,0.0,0.070982,ok,No action.
gabriel_magalh_es__bra,Gabriel Magalhaes,BRA,DEF,0.5221,transfermarkt_availability_split_2026_06_04,0.5221,transfermarkt_availability_split_2026_06_01,0.0,0.047464,ok,No action.
diogo_costa__por,Diogo Costa,POR,GK,0.6165,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.6165,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.056045,ok,No action.
julio_soler__arg,Julio Soler,ARG,DEF,0.7502,transfermarkt_availability_split_2026_06_04,0.7502,transfermarkt_availability_split_2026_06_01,0.0,0.0682,ok,No action.
francisco_trinc_o__por,Francisco Trincao,POR,FWD,0.5447,transfermarkt_availability_split_2026_06_04,0.5447,transfermarkt_availability_split_2026_06_01,0.0,0.049518,ok,No action.
ferdi_kadioglu__tur,Ferdi Kadioglu,TUR,DEF,0.8985,transfermarkt_availability_split_2026_06_04,0.8985,transfermarkt_availability_split_2026_06_01,0.0,0.081682,ok,No action.
merih_demiral__tur,Merih Demiral,TUR,DEF,0.8407,transfermarkt_availability_split_2026_06_04,0.8407,transfermarkt_availability_split_2026_06_01,0.0,0.076427,ok,No action.
emiliano_mart_nez__arg,Emiliano Martinez,ARG,GK,0.7332,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.7332,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.066655,ok,No action.
armin_gigovic__bih,Armin Gigovic,BIH,MID,0.8312,transfermarkt_availability_split_2026_06_04,0.8312,transfermarkt_availability_split_2026_06_01,0.0,0.075564,ok,No action.
gon_alo_in_cio__por,Goncalo Inacio,POR,DEF,0.5955,transfermarkt_availability_split_2026_06_04,0.5955,transfermarkt_availability_split_2026_06_01,0.0,0.054136,ok,No action.
elias_achouri__tun,Elias Achouri,TUN,MID,0.8269,transfermarkt_availability_split_2026_06_04,0.8269,transfermarkt_availability_split_2026_06_01,0.0,0.075173,ok,No action.
willian_pacho__ecu,Willian Pacho,ECU,DEF,0.7838,transfermarkt_availability_split_2026_06_04,0.7838,transfermarkt_availability_split_2026_06_01,0.0,0.071255,ok,No action.
alisson_becker__bra,Alisson Becker,BRA,GK,0.5323,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.5323,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.048391,ok,No action.
wesley_franca__bra,Wesley Franca,BRA,DEF,0.6273,transfermarkt_availability_split_2026_06_04,0.6273,transfermarkt_availability_split_2026_06_01,0.0,0.057027,ok,No action.
johan_v_squez__mex,Johan Vasquez,MEX,DEF,0.6207,transfermarkt_availability_split_2026_06_04,0.6207,transfermarkt_availability_split_2026_06_01,0.0,0.056427,ok,No action.
giuliano_simeone__arg,Giuliano Simeone,ARG,FWD,0.7893,transfermarkt_availability_split_2026_06_04,0.7893,transfermarkt_availability_split_2026_06_01,0.0,0.071755,ok,No action.
charles_de_ketelaere__bel,Charles De Ketelaere,BEL,FWD,0.6079,transfermarkt_availability_split_2026_06_04,0.6079,transfermarkt_availability_split_2026_06_01,0.0,0.055264,ok,No action.
unai_sim_n__esp,Unai Simon,ESP,GK,0.7984,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.7984,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.072582,ok,No action.
stefan_posch__aut,Stefan Posch,AUT,DEF,0.7042,transfermarkt_availability_split_2026_06_04,0.7042,transfermarkt_availability_split_2026_06_01,0.0,0.064018,ok,No action.
konrad_laimer__aut,Konrad Laimer,AUT,MID,0.8698,transfermarkt_availability_split_2026_06_04,0.8698,transfermarkt_availability_split_2026_06_01,0.0,0.079073,ok,No action.
johan_mojica__col,Johan Mojica,COL,DEF,0.645,transfermarkt_availability_split_2026_06_04,0.645,transfermarkt_availability_split_2026_06_01,0.0,0.058636,ok,No action.
elliot_anderson__eng,Elliot Anderson,ENG,MID,0.8807,transfermarkt_availability_split_2026_06_04,0.8807,transfermarkt_availability_split_2026_06_01,0.0,0.080064,ok,No action.
philipp_lienhart__aut,Philipp Lienhart,AUT,DEF,0.6814,transfermarkt_availability_split_2026_06_04,0.6814,transfermarkt_availability_split_2026_06_01,0.0,0.061945,ok,No action.
john_mcginn__sco,John McGinn,SCO,MID,0.867,transfermarkt_availability_split_2026_06_04,0.867,transfermarkt_availability_split_2026_06_01,0.0,0.078818,ok,No action.
romano_schmid__aut,Romano Schmid,AUT,MID,0.8195,transfermarkt_availability_split_2026_06_04,0.8195,transfermarkt_availability_split_2026_06_01,0.0,0.0745,ok,No action.
c_dric_bakambu__cod,Cedric Bakambu,COD,FWD,0.7818,transfermarkt_availability_split_2026_06_04,0.7818,transfermarkt_availability_split_2026_06_01,0.0,0.071073,ok,No action.
youri_tielemans__bel,Youri Tielemans,BEL,MID,0.7474,transfermarkt_availability_split_2026_06_04,0.7474,transfermarkt_availability_split_2026_06_01,0.0,0.067945,ok,No action.
julian_ryerson__nor,Julian Ryerson,NOR,DEF,0.7228,transfermarkt_availability_split_2026_06_04,0.7228,transfermarkt_availability_split_2026_06_01,0.0,0.065709,ok,No action.
arthur_theate__bel,Arthur Theate,BEL,DEF,0.6402,transfermarkt_availability_split_2026_06_04,0.6402,transfermarkt_availability_split_2026_06_01,0.0,0.0582,ok,No action.
juan_manuel_sanabria__uru,Juan Manuel Sanabria,URU,MID,0.5812,transfermarkt_availability_split_2026_06_04,0.5812,transfermarkt_availability_split_2026_06_01,0.0,0.052836,ok,No action.
ronald_ara_jo__uru,Ronald Araujo,URU,DEF,0.6275,transfermarkt_availability_split_2026_06_04,0.6275,transfermarkt_availability_split_2026_06_01,0.0,0.057045,ok,No action.
che_adams__sco,Che Adams,SCO,FWD,0.8708,transfermarkt_availability_split_2026_06_04,0.8708,transfermarkt_availability_split_2026_06_01,0.0,0.079164,ok,No action.
julio_enciso__par,Julio Enciso,PAR,FWD,0.807,transfermarkt_availability_split_2026_06_04,0.807,transfermarkt_availability_split_2026_06_01,0.0,0.073364,ok,No action.
kristoffer_ajer__nor,Kristoffer Ajer,NOR,DEF,0.8028,transfermarkt_availability_split_2026_06_04,0.8028,transfermarkt_availability_split_2026_06_01,0.0,0.072982,ok,No action.
aur_lien_tchouam_ni__fra,Aurelien Tchouameni,FRA,MID,0.8272,transfermarkt_availability_split_2026_06_04,0.8272,transfermarkt_availability_split_2026_06_01,0.0,0.0752,ok,No action.
n_lson_semedo__por,Nelson Semedo,POR,DEF,0.5609,transfermarkt_availability_split_2026_06_04,0.5609,transfermarkt_availability_split_2026_06_01,0.0,0.050991,ok,No action.
nayef_aguerd__mar,Nayef Aguerd,MAR,DEF,0.7453,transfermarkt_availability_split_2026_06_04,0.7453,transfermarkt_availability_split_2026_06_01,0.0,0.067755,ok,No action.
jhon_lucum__col,Jhon Lucumi,COL,DEF,0.5164,transfermarkt_availability_split_2026_06_04,0.5164,transfermarkt_availability_split_2026_06_01,0.0,0.046945,ok,No action.
kim_min_jae__kor,Min-jae Kim,KOR,DEF,0.8652,transfermarkt_availability_split_2026_06_04,0.8652,transfermarkt_availability_split_2026_06_01,0.0,0.078655,ok,No action.
mohamed_amoura__alg,Mohamed Amoura,ALG,FWD,0.72,transfermarkt_availability_split_2026_06_04,0.72,transfermarkt_availability_split_2026_06_01,0.0,0.065455,ok,No action.
iliman_ndiaye__sen,Iliman Ndiaye,SEN,MID,0.7625,transfermarkt_availability_split_2026_06_04,0.7625,transfermarkt_availability_split_2026_06_01,0.0,0.069318,ok,No action.
ibrahima_konat__fra,Ibrahima Konate,FRA,DEF,0.5889,transfermarkt_availability_split_2026_06_04,0.5889,transfermarkt_availability_split_2026_06_01,0.0,0.053536,ok,No action.
ibrahim_maza__alg,Ibrahim Maza,ALG,MID,0.7371,transfermarkt_availability_split_2026_06_04,0.7371,transfermarkt_availability_split_2026_06_01,0.0,0.067009,ok,No action.
david_alaba__aut,David Alaba,AUT,DEF,0.9111,transfermarkt_availability_split_2026_06_04,0.9111,transfermarkt_availability_split_2026_06_01,0.0,0.082827,ok,No action.
renato_veiga__por,Renato Veiga,POR,DEF,0.5625,transfermarkt_availability_split_2026_06_04,0.5625,transfermarkt_availability_split_2026_06_01,0.0,0.051136,ok,No action.
anthony_gordon__eng,Anthony Gordon,ENG,FWD,0.6409,transfermarkt_availability_split_2026_06_04,0.6409,transfermarkt_availability_split_2026_06_01,0.0,0.058264,ok,No action.
alex_freeman__usa,Alex Freeman,USA,DEF,0.8632,transfermarkt_availability_split_2026_06_04,0.8632,transfermarkt_availability_split_2026_06_01,0.0,0.078473,ok,No action.
martin_baturina__cro,Martin Baturina,CRO,MID,0.5703,transfermarkt_availability_split_2026_06_04,0.5703,transfermarkt_availability_split_2026_06_01,0.0,0.051845,ok,No action.
emil_holm__swe,Emil Holm,SWE,DEF,0.7883,transfermarkt_availability_split_2026_06_04,0.7883,transfermarkt_availability_split_2026_06_01,0.0,0.071664,ok,No action.
lucas_digne__fra,Lucas Digne,FRA,DEF,0.4613,transfermarkt_availability_split_2026_06_04,0.4613,transfermarkt_availability_split_2026_06_01,0.0,0.041936,ok,No action.
rayan_cherki__fra,Rayan Cherki,FRA,FWD,0.6933,transfermarkt_availability_split_2026_06_04,0.6933,transfermarkt_availability_split_2026_06_01,0.0,0.063027,ok,No action.
oswin_appollis__rsa,Oswin Appollis,RSA,FWD,0.6643,transfermarkt_availability_split_2026_06_04,0.6643,transfermarkt_availability_split_2026_06_01,0.0,0.060391,ok,No action.
juli_n_qui_ones__mex,Julian Quinones,MEX,FWD,0.6223,transfermarkt_availability_split_2026_06_04,0.6223,transfermarkt_availability_split_2026_06_01,0.0,0.056573,ok,No action.
alexander_schlager__aut,Alexander Schlager,AUT,GK,0.789,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.789,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.071727,ok,No action.
leandro_paredes__arg,Leandro Paredes,ARG,MID,0.7571,transfermarkt_availability_split_2026_06_04,0.7571,transfermarkt_availability_split_2026_06_01,0.0,0.068827,ok,No action.
jefferson_lerma__col,Jefferson Lerma,COL,MID,0.8225,transfermarkt_availability_split_2026_06_04,0.8225,transfermarkt_availability_split_2026_06_01,0.0,0.074773,ok,No action.
lee_jae_sung__kor,Jae-Sung Lee,KOR,MID,0.7731,transfermarkt_availability_split_2026_06_04,0.7731,transfermarkt_availability_split_2026_06_01,0.0,0.070282,ok,No action.
reece_james__eng,Reece James,ENG,DEF,0.5931,transfermarkt_availability_split_2026_06_04,0.5931,transfermarkt_availability_split_2026_06_01,0.0,0.053918,ok,No action.
brian_rodr_guez__uru,Brian Rodriguez,URU,FWD,0.583,transfermarkt_availability_split_2026_06_04,0.583,transfermarkt_availability_split_2026_06_01,0.0,0.053,ok,No action.
duckens_nazon__hai,Duckens Nazon,HAI,FWD,0.8543,transfermarkt_availability_split_2026_06_04,0.8543,transfermarkt_availability_split_2026_06_01,0.0,0.077664,ok,No action.
leon_goretzka__ger,Leon Goretzka,GER,MID,0.7892,transfermarkt_availability_split_2026_06_04,0.7892,transfermarkt_availability_split_2026_06_01,0.0,0.071745,ok,No action.
jude_bellingham__eng,Jude Bellingham,ENG,MID,0.7202,transfermarkt_availability_split_2026_06_04,0.7202,transfermarkt_availability_split_2026_06_01,0.0,0.065473,ok,No action.
nathan_ak__ned,Nathan Ake,NED,DEF,0.6366,transfermarkt_availability_split_2026_06_04,0.6366,transfermarkt_availability_split_2026_06_01,0.0,0.057873,ok,No action.
hazem_mastouri__tun,Hazem Mastouri,TUN,FWD,0.849,transfermarkt_availability_split_2026_06_04,0.849,transfermarkt_availability_split_2026_06_01,0.0,0.077182,ok,No action.
dominik_livakovi__cro,Dominik Livakovic,CRO,GK,0.7817,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.7817,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.071064,ok,No action.
adrien_rabiot__fra,Adrien Rabiot,FRA,MID,0.6584,transfermarkt_availability_split_2026_06_04,0.6584,transfermarkt_availability_split_2026_06_01,0.0,0.059855,ok,No action.
josip_stani_i__cro,Josip Stanisic,CRO,DEF,0.6785,transfermarkt_availability_split_2026_06_04,0.6785,transfermarkt_availability_split_2026_06_01,0.0,0.061682,ok,No action.
nikola_vla_i__cro,Nikola Vlasic,CRO,MID,0.732,transfermarkt_availability_split_2026_06_04,0.732,transfermarkt_availability_split_2026_06_01,0.0,0.066545,ok,No action.
d_sir_dou__fra,Desire Doue,FRA,FWD,0.7192,transfermarkt_availability_split_2026_06_04,0.7192,transfermarkt_availability_split_2026_06_01,0.0,0.065382,ok,No action.
frantzdy_pierrot__hai,Frantzdy Pierrot,HAI,FWD,0.8145,transfermarkt_availability_split_2026_06_04,0.8145,transfermarkt_availability_split_2026_06_01,0.0,0.074045,ok,No action.
nico_o_reilly__eng,Nico O'Reilly,ENG,DEF,0.5417,transfermarkt_availability_split_2026_06_04,0.5417,transfermarkt_availability_split_2026_06_01,0.0,0.049245,ok,No action.
mikel_merino__esp,Mikel Merino,ESP,MID,0.74,transfermarkt_availability_split_2026_06_04,0.74,transfermarkt_availability_split_2026_06_01,0.0,0.067273,ok,No action.
bart_verbruggen__ned,Bart Verbruggen,NED,GK,0.686,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.686,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.062364,ok,No action.
richard_r_os__col,Richard Rios,COL,MID,0.8685,transfermarkt_availability_split_2026_06_04,0.8685,transfermarkt_availability_split_2026_06_01,0.0,0.078955,ok,No action.
nico_elvedi__sui,Nico Elvedi,SUI,DEF,0.6095,transfermarkt_availability_split_2026_06_04,0.6095,transfermarkt_availability_split_2026_06_01,0.0,0.055409,ok,No action.
wout_weghorst__ned,Wout Weghorst,NED,FWD,0.7055,transfermarkt_availability_split_2026_06_04,0.7055,transfermarkt_availability_split_2026_06_01,0.0,0.064136,ok,No action.
tom_s_ara_jo__por,Tomas Araujo,POR,DEF,0.536,transfermarkt_availability_split_2026_06_04,0.536,transfermarkt_availability_split_2026_06_01,0.0,0.048727,ok,No action.
ngelo_preciado__ecu,Angelo Preciado,ECU,DEF,0.7096,transfermarkt_availability_split_2026_06_04,0.7096,transfermarkt_availability_split_2026_06_01,0.0,0.064509,ok,No action.
thiago_almada__arg,Thiago Almada,ARG,MID,0.6347,transfermarkt_availability_split_2026_06_04,0.6347,transfermarkt_availability_split_2026_06_01,0.0,0.0577,ok,No action.
anthony_elanga__swe,Anthony Elanga,SWE,FWD,0.6961,transfermarkt_availability_split_2026_06_04,0.6961,transfermarkt_availability_split_2026_06_01,0.0,0.063282,ok,No action.
junya_ito__jpn,Junya Ito,JPN,MID,0.7491,transfermarkt_availability_split_2026_06_04,0.7491,transfermarkt_availability_split_2026_06_01,0.0,0.0681,ok,No action.
miguel_almir_n__par,Miguel Almiron,PAR,MID,0.8699,transfermarkt_availability_split_2026_06_04,0.8699,transfermarkt_availability_split_2026_06_01,0.0,0.079082,ok,No action.
dani_olmo__esp,Dani Olmo,ESP,MID,0.739,transfermarkt_availability_split_2026_06_04,0.739,transfermarkt_availability_split_2026_06_01,0.0,0.067182,ok,No action.
martin_caceres__uru,Martin Caceres,URU,DEF,0.7601,transfermarkt_availability_split_2026_06_04,0.7601,transfermarkt_availability_split_2026_06_01,0.0,0.0691,ok,No action.
tarik_muharemovic__bih,Tarik Muharemovic,BIH,DEF,0.7755,transfermarkt_availability_split_2026_06_04,0.7755,transfermarkt_availability_split_2026_06_01,0.0,0.0705,ok,No action.
jhon_c_rdoba__col,Jhon Cordoba,COL,FWD,0.6658,transfermarkt_availability_split_2026_06_04,0.6658,transfermarkt_availability_split_2026_06_01,0.0,0.060527,ok,No action.
stefan_de_vrij__ned,Stefan de Vrij,NED,DEF,0.6634,transfermarkt_availability_split_2026_06_04,0.6634,transfermarkt_availability_split_2026_06_01,0.0,0.060309,ok,No action.
lyndon_dykes__sco,Lyndon Dykes,SCO,FWD,0.8595,transfermarkt_availability_split_2026_06_04,0.8595,transfermarkt_availability_split_2026_06_01,0.0,0.078136,ok,No action.
billy_gilmour__sco,Billy Gilmour,SCO,MID,0.7931,transfermarkt_availability_split_2026_06_04,0.7931,transfermarkt_availability_split_2026_06_01,0.0,0.0721,ok,No action.
mert_m_ld_r__tur,Mert Müldür,TUR,DEF,0.7084,transfermarkt_availability_split_2026_06_04,0.7084,transfermarkt_availability_split_2026_06_01,0.0,0.0644,ok,No action.
eric_garcia__esp,Eric Garcia,ESP,DEF,0.5243,transfermarkt_availability_split_2026_06_04,0.5243,transfermarkt_availability_split_2026_06_01,0.0,0.047664,ok,No action.
david_ospina__col,David Ospina,COL,GK,0.6871,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.6871,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.062464,ok,No action.
josip_utalo__cro,Josip Sutalo,CRO,DEF,0.6646,transfermarkt_availability_split_2026_06_04,0.6646,transfermarkt_availability_split_2026_06_01,0.0,0.060418,ok,No action.
ante_budimir__cro,Ante Budimir,CRO,FWD,0.5553,transfermarkt_availability_split_2026_06_04,0.5553,transfermarkt_availability_split_2026_06_01,0.0,0.050482,ok,No action.
j_rgen_strand_larsen__nor,Jørgen Strand Larsen,NOR,FWD,0.7453,transfermarkt_availability_split_2026_06_04,0.7453,transfermarkt_availability_split_2026_06_01,0.0,0.067755,ok,No action.
