player_id,player_name,team_id,position,price,start_prob,current_goal_share_norm,current_assist_share_norm,current_sot_share_norm,fallback_goal_share_norm_variant_a,fallback_assist_share_norm_variant_a,fallback_sot_share_norm_variant_a,fallback_goal_share_norm_variant_b,fallback_assist_share_norm_variant_b,fallback_sot_share_norm_variant_b,current_base_ev,fallback_base_ev_variant_a,fallback_base_ev_variant_b,current_optimizer_ev,fallback_optimizer_ev_variant_a_estimate,fallback_optimizer_ev_variant_b_estimate,reference_population_size,price_band,round_context_source,confidence,reason_flags
yehvann_diouf__sen,Yehvann Diouf,SEN,GK,3000000,0.0616,,,,0.0005909008583295453,0.0,0.0,0.000793390390598737,0.0004075136254436682,0.0008151375759379579,0.08471,0.4953521100640358,0.4962589448593421,0.114091,0.3399436605352197,0.34044241967263816,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
matias_galarza_fonda__par,Matias Galarza Fonda,PAR,MID,2500000,0.2629,,,,0.04003156187725533,0.05216708409934441,0.034766409379568215,0.0,0.0060773096734836685,0.0,0.084017,0.5483264541510683,0.15984951050912583,0.113709,0.3690795497830876,0.15541723078001923,40,lower_mid,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jan_kliment__cze,Jan Kliment,CZE,FWD,2000000,0.043,,,,0.07859866625111739,0.04890386196700054,0.09777556919175122,0.071275591788409,0.043206999113368325,0.09238794313921574,0.179423,0.25138017384807765,0.24394067059807745,0.113644,0.15322069561644272,0.1491289688289426,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
emiliano_martinez_toranza__uru,Emiliano Martinez Toranza,URU,MID,2500000,0.0473,,,,0.029405772420882752,0.0451918901983269,0.02338875950749322,0.01636508146973244,0.03508967209824716,0.009848168867693631,0.137726,0.2685936598878062,0.2364833639317292,0.113112,0.18508956293829343,0.16742890016245107,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
brice_samba__fra,Brice Samba,FRA,GK,4500000,0.0342,,,,0.00019615160450108652,0.0,0.0,0.0022387877767341574,0.0018774875970419705,0.0021304526633143463,0.079794,0.5390301582510229,0.5447168101709945,0.111387,0.3639665870380626,0.367094245594047,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
matthieu_epolo__cod,Matthieu Epolo,COD,GK,3000000,0.0251,,,,0.0002903616117204719,0.0,0.0,0.00047939809406985257,0.0,0.0008003294915581194,0.143114,0.3350203292224349,0.3352150298216439,0.110289,0.2158372310723392,0.21594431640190417,40,upper_mid,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
carlos_acevedo__mex,Carlos Acevedo,MEX,GK,3500000,0.0251,,,,0.00036382769150388497,0.0,0.0,0.0009434694130921069,0.0011839754744517592,0.0008503415493066162,0.118043,0.3029424674378182,0.3042797884537019,0.109191,0.21088620709080003,0.21162173364953607,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
kento_shiogai__jpn,Kento Shiogai,JPN,FWD,2500000,0.047,,,,0.07649493563705467,0.053956961159817414,0.09688277047723212,0.09775518281077786,0.059966119420055634,0.1202089634581046,0.124333,0.3163377056883765,0.34746413583802993,0.107738,0.2133404881286071,0.23046002471091648,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
dostonbek_khamdamov__uzb,Dostonbek Khamdamov,UZB,MID,2000000,0.0671,,,,0.03538697647967004,0.04672876140225923,0.02938044480012623,0.03282885638857548,0.02763797025620363,0.033078647349258035,0.155567,0.2191489303906588,0.2088457391732551,0.106861,0.14183041171486235,0.13616365654529033,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
parfait_guiagon__civ,Parfait Guiagon,CIV,MID,2000000,0.2891,,,,0.04310096094636678,0.05425559821260599,0.038999293349045595,0.03040832987275235,0.042381189284203126,0.025856180020665705,0.070085,0.4921284920353376,0.3910634085062359,0.106047,0.3381706706194357,0.28258487467842974,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
christopher_bonsu_baah__gha,Christopher Bonsu Baah,GHA,FWD,2500000,0.0526,,,,0.07806433670502305,0.05412051097539145,0.09776257556111569,0.062151960919882045,0.0531638518574645,0.06915358063245022,0.107169,0.29918211752009566,0.2788624193867447,0.102987,0.20859436463605263,0.19741853066270962,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
simon_banza__cod,Simon Banza,COD,FWD,2500000,0.062,,,,0.08225136689499464,0.05297173884742422,0.10192362826504904,0.019715574262050298,0.0,0.04078624279356273,0.088295,0.3128062003204054,0.21457411755593433,0.100477,0.22395856017622298,0.1699309146557639,40,lower_mid,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jin_seob_park__kor,Jin-seob Park,KOR,MID,2500000,0.0678,,,,0.03287828540893849,0.04960143353136021,0.026000306621514143,0.02143990515450154,0.03358163653557912,0.015310879754007281,0.080868,0.28404046616202105,0.2523674015789274,0.098034,0.20977855638911158,0.1923583708684101,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
gilson_benchimol_tavares__cpv,Gilson Benchimol Tavares,CPV,FWD,2500000,0.063,,,,0.08306452877198577,0.05294078817362063,0.1027449879631216,0.047068087599435426,0.02864614313570452,0.04967597969341122,0.080907,0.2975130658154991,0.24581689910213436,0.097251,0.2163843361985245,0.1879514445061739,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ahmed_alaaeldin_abdelmotaal__qat,Ahmed Alaaeldin Abdelmotaal,QAT,FWD,3000000,0.4247,,,,0.10550227472777832,0.05761593329109387,0.12150340643634244,0.07693040731270863,0.04078573323599181,0.10729630389764006,0.050007,1.096409677653728,0.8978436478251306,0.095004,0.6705253227095505,0.5613140063038219,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;no_transfermarkt_usage_match
nabil_dunga_emad__egy,Nabil 'Dunga' Emad,EGY,MID,2000000,0.2557,,,,0.04301027207247352,0.05096785623728351,0.040193667566615555,0.03070862093692256,0.03427731177449459,0.030462906171309756,0.044668,0.6039063034969925,0.45943538699428504,0.092067,0.3996484669233459,0.3201894628468568,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
muhammed_sengezer__tur,Muhammed Sengezer,TUR,GK,3000000,0.0151,,,,0.0002987279853059439,0.0,0.0,0.000792099979183276,0.000885102907676163,0.0010004538094303649,0.126027,0.36238095779711316,0.3629015050395511,0.088311,0.21830537678841225,0.21859167777175312,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
david_hoilett__can,David 'Junior' Hoilett,CAN,MID,2500000,0.25,,,,0.04081450237321428,0.051065166334076845,0.038173584656343705,0.005707551362142977,0.0036474718118207315,0.006169255838886574,0.03645,0.7441268637792227,0.21638027810707317,0.087548,0.4767697750785725,0.18650915295889026,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;no_transfermarkt_usage_match;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
hyun_jun_yang__kor,Hyun-Jun Yang,KOR,MID,2500000,0.043,,,,0.029637422741207887,0.04498265516567725,0.023271773036129515,0.019326541049571096,0.030454587068012903,0.013704119870797815,0.09181,0.23750391299945245,0.21937434147752238,0.084462,0.16459360214969887,0.15462233781263732,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
carlos_miguel_coronel__par,Carlos Miguel Coronel,PAR,GK,2500000,0.0246,,,,0.0005302980647138764,0.0,0.0,0.0,0.00023299403362895808,0.0,0.124088,0.14889181043565755,0.14859921708167087,0.081016,0.09465744573961166,0.09449651939491899,40,budget,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
bazoumana_toure__civ,Bazoumana Toure,CIV,FWD,2000000,0.2658,,,,0.07396100720862366,0.046241792014765117,0.09524445800592306,0.05218052348576293,0.03612128895047679,0.06314621729504102,0.021822,0.6598363753310544,0.5212234154338851,0.079502,0.43041000643208,0.3541728784886368,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ermin_mahmic__bih,Ermin Mahmic,BIH,MID,2000000,0.0456,,,,0.03571481464622051,0.04323516372273228,0.032478491117853274,0.006013363510093814,0.009354870788318132,0.0060417472997883696,0.117954,0.23583266564114846,0.18502068788640477,0.079349,0.14418221610263166,0.11623562833752263,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
fahad_talib__irq,Fahad Talib,IRQ,GK,2500000,0.0815,,,,0.0007541865737479683,0.0,0.0,0.002776966547722838,0.003112005231547044,0.0027237697253574074,0.066644,0.5682562576112178,0.5732202930603164,0.078952,0.3548386916861698,0.3575689111831741,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
jacen_russell_rowe__can,Jacen Russell-Rowe,CAN,FWD,2000000,0.2257,,,,0.07310228548194501,0.04775693010198605,0.09019893477446138,0.010222715574551825,0.0034111718196802414,0.014577103775508865,0.019055,0.8985478610723878,0.2550412539062086,0.07798,0.5617013235898134,0.20777268964841472,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
marvin_keller__sui,Marvin Keller,SUI,GK,3000000,0.0151,,,,0.00030880235966188014,0.0,0.0,0.0016647468588869845,0.00155231244412724,0.00144499347013994,0.105789,0.3840258834606039,0.38558167559373385,0.07718,0.23021008590333217,0.23106577157655364,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
nuno_da_costa__cpv,Nuno da Costa,CPV,FWD,2500000,0.2764,,,,0.07715402119304829,0.05753451101140973,0.09616274155559584,0.043718928908049695,0.03113179638109068,0.04649354184063107,0.016835,0.6236263379562214,0.40528594480382585,0.076759,0.4104944858759218,0.2904072696421042,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
lukas_hornicek__cze,Lukas Hornicek,CZE,GK,2500000,0.0626,,,,0.0008639197645346531,0.0,0.0,0.0018136590654270989,0.0017670178744788557,0.0018897960687506794,0.079936,0.3391977742217003,0.3391977742217003,0.076454,0.21904742582193518,0.21904742582193518,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;match_1_assist_missing_rate;match_1_goal_position_rate;match_1_sot_missing_rate;match_2_assist_missing_rate;match_2_goal_position_rate;match_2_sot_missing_rate;match_3_assist_missing_rate;match_3_goal_position_rate;match_3_sot_missing_rate
marco_pasalic__cro,Marco Pasalic,CRO,FWD,3000000,0.2672,,,,0.08290783549670999,0.0517484731132673,0.09875102143474258,0.0001566239263729897,0.0,0.0,0.015875,1.087680404514559,0.21345748792512484,0.076231,0.6657242224830074,0.1849016183588187,40,upper_mid,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
mahmoud_abunada__qat,Mahmoud Abunada,QAT,GK,2500000,0.0871,,,,0.0007487680987276981,0.0,0.0,0.001458364902770256,0.0014157796604605678,0.0017661447863003624,0.056012,0.6412217335801832,0.6436642693238255,0.076011,0.3978758034691008,0.399219198128104,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
fares_ghedjemis__alg,Fares Ghedjemis,ALG,FWD,2000000,0.047,,,,0.08002606316372508,0.04927883223909111,0.09912775385163579,0.005441766328614407,0.0,0.010134101031724681,0.106099,0.28356941098302646,0.17538826236549915,0.074708,0.17231662604066456,0.11281699430102454,40,budget,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
daniel_nana_agyei__gha,Daniel Nana Agyei,GHA,FWD,2000000,0.043,,,,0.08324785968128934,0.050415965123019324,0.10198365306776055,0.06627889174446028,0.04952478926649509,0.07213941260379703,0.107552,0.26413323062881644,0.24659216330260075,0.074115,0.16023487684584906,0.1505872898164304,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
adil_aouchiche__alg,Adil Aouchiche,ALG,MID,2000000,0.0464,,,,0.03618625553226898,0.0428786404243836,0.03315076392294576,0.0024606626782485343,0.0,0.003389093143145422,0.106099,0.24141085108854476,0.17874123610338488,0.073083,0.14750401809869962,0.1130357298568617,40,budget,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ricardo_velho__por,Ricardo Velho,POR,GK,4000000,0.0151,,,,0.00024160777909001786,0.0,0.0,0.0005976852798243577,0.0007155822817442035,0.0004905519266148966,0.066197,0.4713049907521834,0.4718230195428624,0.068472,0.2912815949137009,0.2915665107485743,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
timothy_fayulu__cod,Timothy Fayulu,COD,GK,2500000,0.0255,,,,0.0007455326937170982,0.0,0.0,0.00047939809406985257,0.0,0.0008003294915581194,0.099869,0.16281403449505719,0.162765505961853,0.068162,0.10278176897228146,0.10275507827901915,40,budget,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
matias_fernandez_pardo__bel,Matias Fernandez-Pardo,BEL,FWD,2500000,0.0456,,,,0.07602995015982365,0.05158722456092304,0.0988375533320924,0.06950528399739953,0.03946685194744711,0.09661215035549227,0.03944,0.3841559897834531,0.36238113219367085,0.059875,0.24946829438089924,0.23749212270651898,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
el_mehdi_al_harrar__mar,El Mehdi Al Harrar,MAR,GK,2500000,0.0185,,,,0.0005920899212865651,0.0,0.0,0.0,0.0,0.0,0.089506,0.21511300745274567,0.21468443348074032,0.05883,0.1279133540990101,0.12767763841440719,40,budget,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jens_petter_hauge__nor,Jens Petter Hauge,NOR,MID,2500000,0.043,,,,0.028431277883673684,0.04373364775095,0.022177858557193383,0.01021931956110789,0.01947754748911275,0.007085485164153417,0.042585,0.24676845760779353,0.20682079487593708,0.057388,0.16968910168428647,0.1477178871817654,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
sondre_langas__nor,Sondre Langås,NOR,DEF,2000000,0.0472,,,,0.00959289318227892,0.014882856524476943,0.004176737902768138,0.0034480631277419875,0.006628341326109809,0.0013344036065656133,0.047577,0.32262334920774216,0.306515001058314,0.056486,0.2077615920642582,0.1989020005820727,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
abdallah_al_fakhouri__jor,Abdallah Al-Fakhouri,JOR,GK,2500000,0.0251,,,,0.0007434805759840793,0.0,0.0,0.0018487006219511438,0.0015957813906768946,0.0021451306444311897,0.078567,0.1723932304722178,0.173304085908933,0.056238,0.10784287675971979,0.10834384724991317,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
moises_ramirez__ecu,Moises Ramirez,ECU,GK,2500000,0.0355,,,,0.0007231117327528913,0.0,0.0,0.0,0.0,0.0,0.061168,0.24422468832976388,0.24325331875305356,0.052067,0.15274792858137015,0.15221367531417948,40,budget,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
el_mehdi_benabid__mar,El Mehdi Benabid,MAR,GK,3000000,0.0226,,,,0.00022918605860613225,0.0,0.0,0.0,0.0,0.0,0.042658,0.31477201780069136,0.31456935097277844,0.051893,0.20155560979038029,0.20144414303502817,40,upper_mid,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
carl_sainte__hai,Carl Sainte,HAI,MID,2000000,0.0715,,,,0.03567342531145758,0.04760954109683378,0.029093780502489865,0.011097530286860375,0.02156476922373088,0.00796840044067106,0.051392,0.1965846807181429,0.1588158398343622,0.050961,0.1308168743949786,0.11004401190889922,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
weverton__bra,Weverton,BRA,GK,4000000,0.0151,,,,0.00023089766183531895,0.0,0.0,0.0012607486415573512,0.0015885706275827172,0.0010938289070635664,0.033926,0.47730931381508535,0.4787384067479188,0.050723,0.29458397259829694,0.29536997371135537,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
michael_woud__nzl,Michael Woud,NZL,GK,2500000,0.0256,,,,0.0007743564567390351,0.0,0.0,0.00034931628605932105,0.0007367091224117974,9.534860825573877e-05,0.053277,0.17065612631179958,0.1706153536114236,0.042588,0.10714711947148978,0.10712469448628299,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
patrick_schulte__usa,Patrick Schulte,USA,GK,2500000,0.0153,,,,0.0006006877914907603,0.0,0.0,0.0011604960756639317,0.001167656386447126,0.0012025087965149854,0.062632,0.24604018616250695,0.24674358066459223,0.042388,0.14326280238937883,0.14364966936552573,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
denzell_garcia__mex,Denzell Garcia,MEX,MID,2000000,0.043,,,,0.03430435047393364,0.043336984601062854,0.029987447267235387,0.016182552704074055,0.02565496345217599,0.012749786184485695,0.046596,0.27472379935684504,0.22510782706490398,0.039277,0.16474703964626478,0.1374582548856972,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ricardo_goss__rsa,Ricardo Goss,RSA,GK,2500000,0.0547,,,,0.0008009718270003481,0.0,0.0,0.0,0.0001935640972408312,0.0,0.016338,0.34289293960276884,0.3421488053050593,0.037375,0.2169798167815229,0.21657054291778266,40,budget,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
grady_diangana__cod,Grady Diangana,COD,MID,2500000,0.0448,,,,0.03096866656499526,0.04692639324345645,0.02453381629898597,0.0074231598635717475,0.0,0.009817568362273871,0.003101,0.23261087630873317,0.19445594203043914,0.037094,0.16332443196980323,0.14233921811674155,40,lower_mid,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jamshid_iskanderov__uzb,Jamshid Iskanderov,UZB,MID,2000000,0.0451,,,,0.03409757994498562,0.04462997462785519,0.02991559477932671,0.03163267016765321,0.026396631844818132,0.03368115822209749,0.03852,0.20135534809313688,0.1947718916045712,0.035502,0.12506084145122529,0.12143994038251417,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
martin_jedlicka__cze,Martin Jedlicka,CZE,GK,2500000,0.0251,,,,0.0005056886999674217,0.0,0.0,0.0018136590654270989,0.0017670178744788557,0.0018897960687506794,0.038126,0.147867987996177,0.147867987996177,0.033996,0.09435399339789736,0.09435399339789736,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;match_1_assist_missing_rate;match_1_goal_position_rate;match_1_sot_missing_rate;match_2_assist_missing_rate;match_2_goal_position_rate;match_2_sot_missing_rate;match_3_assist_missing_rate;match_3_goal_position_rate;match_3_sot_missing_rate
henrik_falchener__nor,Henrik Falchener,NOR,DEF,2000000,0.047,,,,0.009596645204995861,0.014885211528556392,0.004177315079434705,0.003449411752285065,0.00662939016850356,0.0013345880056453313,0.003114,0.3221745128489418,0.3061291228214464,0.031903,0.207386032066918,0.19856106755179553,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
cesar_samudio__pan,Cesar Samudio,PAN,GK,2500000,0.0491,,,,0.0007561849513706723,0.0,0.0,0.0012146244727726807,0.0009097099691162269,0.0013787596152263647,0.003149,0.3302787706536937,0.33135168123310693,0.027214,0.20713592385953156,0.20772602467820883,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
taha_abdi_ali__swe,Taha Abdi Ali,SWE,MID,2000000,0.043,,,,0.036436913121199684,0.04316210571065369,0.0336261507965909,0.013801737922530644,0.0284717530890994,0.010852311355538812,0.022789,0.23074485298973657,0.1983873623062133,0.026183,0.1405586191443551,0.12276199926841733,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
abdulrahman_al_sanbi__ksa,Abdulrahman Al-Sanbi,KSA,GK,2500000,0.0296,,,,0.0008177971547810713,0.0,0.0,0.002302093192724945,0.0018347327557008115,0.0025716917319323408,0.004707,0.1880557664307635,0.18968566294816613,0.017951,0.11879277153691993,0.11968921462149139,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context
owen_goodman__can,Owen Goodman,CAN,GK,2500000,0.0251,,,,0.0005565040755087677,0.0,0.0,0.000279682516275819,0.00014285557352181573,0.0003232211957260537,0.007059,0.17820530412249166,0.17799038040356063,0.016909,0.11103951726737042,0.11092130922195835,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
marco_grull__aut,Marco Grüll,AUT,FWD,2000000,0.0436,,,,0.07651859429826105,0.04805420960949706,0.09588006272396084,0.013924540472405445,0.00197923061321094,0.0230978864310164,0.000647,0.29690458480752013,0.18746952251946433,0.015526,0.17846792164413608,0.11827863738570539,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ivor_pandur__cro,Ivor Pandur,CRO,GK,2500000,0.0251,,,,0.0005492320190877292,0.0,0.0,3.7782659608621665e-06,0.0,0.0,0.002561,0.1725579984662443,0.17202435637885602,0.014435,0.10793349915643438,0.10763999600837082,40,budget,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
mohammed_al_rubaie_al_yami__ksa,Mohammed Al-Rubaie Al-Yami,KSA,GK,2500000,0.0256,,,,0.0007505328856124865,0.0,0.0,0.002302093192724945,0.0018347327557008115,0.0025716917319323408,0.0,0.1631467572448887,0.1645910020264805,0.0,0.08973071648468879,0.09052505111456428,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context
mohamed_kone__civ,Mohamed Kone,CIV,GK,3000000,0.0251,,,,0.00022651829497878607,0.0,0.0,0.0014110279309359872,0.00156227894191225,0.0013259819755835893,0.0,0.3096499973157337,0.3096499973157337,0.0,0.17030749852365357,0.17030749852365357,40,upper_mid,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;match_1_assist_missing_rate;match_1_goal_position_rate;match_1_sot_missing_rate;match_2_assist_missing_rate;match_2_goal_position_rate;match_2_sot_missing_rate;match_3_assist_missing_rate;match_3_goal_position_rate;match_3_sot_missing_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
rui_silva__por,Rui Silva,POR,GK,4000000,0.0201,,,,0.00025272617681947735,0.0,0.0,0.0005976852798243577,0.0007155822817442035,0.0004905519266148966,0.0,0.4581306711859918,0.458807749895441,0.0,0.2519718691522955,0.2523442624424926,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
walter_benitez__arg,Walter Benitez,ARG,GK,4000000,0.0151,,,,0.00023037329807480895,0.0,0.0,0.0005977404110228108,0.0007930863950876901,0.0006473718355551559,0.0,0.4764883841334949,0.47708080921652124,0.0,0.26206861127342224,0.2623944450690867,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
joseph_anang__gha,Joseph Anang,GHA,GK,2500000,0.0252,,,,0.0006608415677572457,0.0,0.0,0.0015923266255302181,0.00196464707739504,0.0014147250158977097,0.0,0.1581539068570452,0.15928361616362566,0.0,0.08698464877137486,0.08760598888999412,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
