player_id,player_name,team_id,position,price_m,start_prob,cohort,base_ev,old_price_quality_ev,raw_price_quality_ev,appearance_scaled_price_quality_ev,base_capped_price_quality_ev,selected_price_quality_ev,old_optimizer_ev,raw_optimizer_ev,appearance_scaled_optimizer_ev,base_capped_optimizer_ev,selected_optimizer_ev,selected_method
oscar_bobb__nor,Oscar Bobb,NOR,MID,3,0.6439,other,3.211383,1.89836,2.063756,1.898361,2.063756,1.898361,2.620523,2.694951,2.620523,2.694951,2.620523,appearance_scaled_then_base_capped
wesley_franca__bra,Wesley Franca,BRA,DEF,3.5,0.6273,other,2.411635,2.859001,3.190342,2.859002,3.190342,2.859002,2.411635,2.762053,2.61295,2.762053,2.61295,appearance_scaled_then_base_capped
jes_s_gallardo__mex,Jesus Gallardo,MEX,DEF,3,0.6419,other,2.678369,2.529109,2.758026,2.52911,2.758026,2.52911,2.678369,2.714215,2.611202,2.714215,2.611202,appearance_scaled_then_base_capped
philipp_lienhart__aut,Philipp Lienhart,AUT,DEF,3,0.6578,other,2.623064,2.591756,2.758026,2.591756,2.758026,2.591756,2.623064,2.683797,2.608975,2.683797,2.608975,appearance_scaled_then_base_capped
christian_pulisic__usa,Christian Pulisic,USA,FWD,4,0.827,likely_starter,2.190975,3.112679,3.112195,3.112195,3.112195,3.112195,2.605742,2.605524,2.605524,2.605524,2.605524,raw_for_likely_starter
granit_xhaka__sui,Granit Xhaka,SUI,MID,4,0.9293,likely_starter,2.52666,2.690405,2.690406,2.690406,2.690406,2.690406,2.52666,2.600346,2.600346,2.600346,2.600346,raw_for_likely_starter
patrik_schick__cze,Patrik Schick,CZE,FWD,4.5,0.8543,likely_starter,1.964204,3.370426,3.369898,3.369898,2.946306,3.369898,2.597004,2.596766,2.596766,2.40615,2.596766,raw_for_likely_starter
marcus_thuram__fra,Marcus Thuram,FRA,FWD,5,0.5572,other,2.407648,2.819637,3.5417,2.819193,3.5417,2.819193,2.407648,2.917971,2.592843,2.917971,2.592843,appearance_scaled_then_base_capped
abdulkerim_bardakci__tur,Abdulkerim Bardakci,TUR,DEF,3,0.8871,cheap_real_starter,2.422394,2.758025,2.758026,2.758026,2.758026,2.758026,2.573428,2.573428,2.573428,2.573428,2.573428,raw_for_likely_starter
c_dric_bakambu__cod,Cedric Bakambu,COD,FWD,3.5,0.8161,likely_starter,2.443686,2.7189,2.718483,2.718483,2.718483,2.718483,2.567532,2.567345,2.567345,2.567345,2.567345,raw_for_likely_starter
james_rodr_guez__col,James Rodriguez,COL,MID,4,0.6752,other,2.540024,2.595088,2.690406,2.595089,2.690406,2.595089,2.540024,2.607696,2.564803,2.607696,2.564803,appearance_scaled_then_base_capped
pedri__esp,Pedri,ESP,MID,6,0.6446,premium,2.421015,2.737153,2.972398,2.737154,2.972398,2.737154,2.563277,2.669137,2.563278,2.669137,2.563278,appearance_scaled_then_base_capped
son_heung_min__kor,Heung-Min Son,KOR,FWD,6,0.6517,premium,2.076449,3.114673,3.806561,3.543909,3.114673,3.114673,2.54365,2.854999,2.736806,2.54365,2.54365,appearance_scaled_then_base_capped
maxi_araujo__uru,Maxi Araujo,URU,MID,5,0.9094,likely_starter,2.252822,2.888844,2.888845,2.888845,2.888845,2.888845,2.539032,2.539032,2.539032,2.539032,2.539032,raw_for_likely_starter
julian_ryerson__nor,Julian Ryerson,NOR,DEF,3.5,0.6549,other,2.168474,2.984792,3.190342,2.984793,3.190342,2.984793,2.168474,2.628315,2.535818,2.628315,2.535818,appearance_scaled_then_base_capped
roberto_alvarado__mex,Roberto Alvarado,MEX,MID,2.5,0.5756,other,3.773233,1.012813,1.231704,1.012813,1.231704,1.012813,3.773233,2.629545,2.531044,2.629545,2.531044,appearance_scaled_then_base_capped
fabian_ruiz__esp,Fabian Ruiz,ESP,MID,4.5,0.8178,likely_starter,2.2953,2.808772,2.808773,2.808773,2.808773,2.808773,2.526363,2.526363,2.526363,2.526363,2.526363,raw_for_likely_starter
firas_al_buraikan__ksa,Firas Al-Buraikan,KSA,FWD,3.5,0.6639,other,2.483216,2.578682,2.718483,2.578287,2.718483,2.578287,2.483216,2.589086,2.525998,2.589086,2.525998,appearance_scaled_then_base_capped
david_m_ller_wolfe__nor,David Møller Wolfe,NOR,DEF,3,0.6856,other,2.379722,2.701289,2.758026,2.70129,2.758026,2.70129,2.379722,2.549959,2.524428,2.549959,2.524428,appearance_scaled_then_base_capped
malik_tillman__usa,Malik Tillman,USA,MID,4,0.572,other,2.790841,2.198445,2.690406,2.198446,2.690406,2.198446,2.790841,2.745645,2.524263,2.745645,2.524263,appearance_scaled_then_base_capped
michael_olise__fra,Michael Olise,FRA,FWD,7,0.6474,premium,2.050024,3.075036,3.921096,3.626454,3.075036,3.075036,2.511279,2.892006,2.759418,2.511279,2.511279,appearance_scaled_then_base_capped
gonzalo_montiel__arg,Gonzalo Montiel,ARG,DEF,3.5,0.5498,other,2.512966,2.505785,3.190342,2.505786,3.190342,2.505786,2.512966,2.817785,2.509735,2.817785,2.509735,appearance_scaled_then_base_capped
federico_vi_as__uru,Federico Vinas,URU,FWD,4,0.5403,other,2.579614,2.402544,3.112195,2.40217,3.112195,2.40217,2.499932,2.819275,2.499764,2.819275,2.499764,appearance_scaled_then_base_capped
noussair_mazraoui__mar,Noussair Mazraoui,MAR,DEF,3.5,0.6272,other,2.194215,2.858546,3.190342,2.858547,3.190342,2.858547,2.194215,2.642472,2.493164,2.642472,2.493164,appearance_scaled_then_base_capped
thiago_almada__arg,Thiago Almada,ARG,MID,5.5,0.7556,likely_starter,2.121577,2.941065,2.941066,2.941066,2.941066,2.941066,2.121577,2.490347,2.490347,2.490347,2.490347,raw_for_likely_starter
stefan_posch__aut,Stefan Posch,AUT,DEF,3,0.636,other,2.477578,2.505863,2.758026,2.505864,2.758026,2.505864,2.477578,2.60378,2.490307,2.60378,2.490307,appearance_scaled_then_base_capped
amar_dedi__bih,Amar Dedic,BIH,DEF,3,0.8941,cheap_real_starter,2.266204,2.758025,2.758026,2.758026,2.758026,2.758026,2.266204,2.487524,2.487524,2.487524,2.487524,raw_for_likely_starter
michael_gregoritsch__aut,Michael Gregoritsch,AUT,FWD,3.5,0.6037,other,2.590844,2.344857,2.718483,2.344497,2.718483,2.344497,2.590844,2.648282,2.479988,2.648282,2.479988,appearance_scaled_then_base_capped
morgan_rogers__eng,Morgan Rogers,ENG,MID,5.5,0.6053,other,2.391341,2.543181,2.941066,2.543182,2.941066,2.543182,2.391341,2.638717,2.459669,2.638717,2.459669,appearance_scaled_then_base_capped
sergio_rochet__uru,Sergio Rochet,URU,GK,4,0.5958,other,2.166293,2.811429,3.303122,2.811428,3.24944,2.811428,2.166293,2.677866,2.456604,2.653709,2.456604,appearance_scaled_then_base_capped
kamal_miller__can,Kamal Miller,CAN,DEF,2.5,0.8008,cheap_real_starter,2.898538,1.893393,1.893394,1.893394,1.893394,1.893394,2.898538,2.446223,2.446223,2.446223,2.446223,raw_for_likely_starter
joel_ord_ez__ecu,Joel Ordonez,ECU,DEF,2.5,0.8366,cheap_real_starter,2.895345,1.893393,1.893394,1.893394,1.893394,1.893394,2.895345,2.444467,2.444467,2.444467,2.444467,raw_for_likely_starter
merih_demiral__tur,Merih Demiral,TUR,DEF,3,0.6686,other,2.28064,2.634308,2.758026,2.634309,2.758026,2.634309,2.28064,2.495464,2.439791,2.495464,2.439791,appearance_scaled_then_base_capped
amar_memi__bih,Amar Memic,BIH,MID,3,0.64,other,2.891295,1.886862,2.063756,1.886863,2.063756,1.886863,2.891295,2.518902,2.439301,2.518902,2.439301,appearance_scaled_then_base_capped
nicolas_jackson__sen,Nicolas Jackson,SEN,FWD,4.5,0.6014,other,2.065824,2.895677,3.369898,2.895224,3.098736,2.895224,2.065824,2.652657,2.439054,2.530634,2.439054,appearance_scaled_then_base_capped
riyad_mahrez__alg,Riyad Mahrez,ALG,FWD,4,0.6319,other,2.115448,2.80986,3.112195,2.809423,3.112195,2.809423,2.427933,2.563984,2.427737,2.563984,2.427737,appearance_scaled_then_base_capped
josip_utalo__cro,Josip Sutalo,CRO,DEF,3,0.6634,other,2.255481,2.61382,2.758026,2.613821,2.758026,2.613821,2.255481,2.481626,2.416734,2.481626,2.416734,appearance_scaled_then_base_capped
maxime_cr_peau__can,Maxime Crepeau,CAN,GK,3,0.7355,cheap_real_starter,2.792146,1.9569,1.956901,1.956901,1.956901,1.956901,2.792146,2.416286,2.416286,2.416286,2.416286,raw_for_likely_starter
andy_robertson__sco,Andy Robertson,SCO,DEF,3,0.8728,cheap_real_starter,2.11892,2.758025,2.758026,2.758026,2.758026,2.758026,2.11892,2.406518,2.406518,2.406518,2.406518,raw_for_likely_starter
luka_modri__cro,Luka Modric,CRO,MID,4,0.6928,other,2.188641,2.662732,2.690406,2.662733,2.690406,2.662733,2.188641,2.414435,2.401982,2.414435,2.401982,appearance_scaled_then_base_capped
nikola_kati__bih,Nikola Katic,BIH,DEF,3,0.8684,cheap_real_starter,2.098864,2.758025,2.758026,2.758026,2.758026,2.758026,2.098864,2.395487,2.395487,2.395487,2.395487,raw_for_likely_starter
richard_r_os__col,Richard Rios,COL,MID,3.5,0.8948,likely_starter,2.296268,2.505892,2.505892,2.505892,2.505892,2.505892,2.296268,2.390599,2.390599,2.390599,2.390599,raw_for_likely_starter
gabriel_gudmundsson__swe,Gabriel Gudmundsson,SWE,DEF,3,0.8488,cheap_real_starter,2.087029,2.758025,2.758026,2.758026,2.758026,2.758026,2.388977,2.388978,2.388978,2.388978,2.388978,raw_for_likely_starter
ismael_saibari__mar,Ismael Saibari,MAR,MID,3.5,0.7891,likely_starter,2.287551,2.505892,2.505892,2.505892,2.505892,2.505892,2.287551,2.385804,2.385804,2.385804,2.385804,raw_for_likely_starter
miguel_almir_n__par,Miguel Almiron,PAR,MID,3.5,0.9117,likely_starter,2.265625,2.505892,2.505892,2.505892,2.505892,2.505892,2.265625,2.373745,2.373745,2.373745,2.373745,raw_for_likely_starter
montassar_talbi__tun,Montassar Talbi,TUN,DEF,3,0.8989,cheap_real_starter,2.055668,2.758025,2.758026,2.758026,2.758026,2.758026,2.371729,2.371729,2.371729,2.371729,2.371729,raw_for_likely_starter
viktor_gyokeres__swe,Viktor Gyökeres,SWE,FWD,6,0.8141,premium,1.193478,3.807163,3.806561,3.806561,1.790217,3.806561,1.193478,2.369365,2.369365,1.462011,2.369365,raw_for_likely_starter
micky_van_de_ven__ned,Micky van de Ven,NED,DEF,4,0.5829,other,1.996061,2.822795,3.389873,2.822796,2.994092,2.822796,1.996061,2.623276,2.368092,2.445175,2.368092,appearance_scaled_then_base_capped
vladimir_coufal__cze,Vladimir Coufal,CZE,DEF,3,0.9098,cheap_real_starter,2.03408,2.758025,2.758026,2.758026,2.758026,2.758026,2.359855,2.359856,2.359856,2.359856,2.359856,raw_for_likely_starter
everardo_lopez__mex,Everardo Lopez,MEX,DEF,2.5,0.7873,cheap_real_starter,2.741461,1.893393,1.893394,1.893394,1.893394,1.893394,2.741461,2.359831,2.359831,2.359831,2.359831,raw_for_likely_starter
daniel_svensson__swe,Daniel Svensson,SWE,DEF,3,0.8525,cheap_real_starter,2.023134,2.758025,2.758026,2.758026,2.758026,2.758026,2.353835,2.353835,2.353835,2.353835,2.353835,raw_for_likely_starter
ladislav_krejci__cze,Ladislav Krejci,CZE,DEF,3,0.9051,cheap_real_starter,2.022835,2.758025,2.758026,2.758026,2.758026,2.758026,2.353671,2.353671,2.353671,2.353671,2.353671,raw_for_likely_starter
renato_veiga__por,Renato Veiga,POR,DEF,3.5,0.5636,other,2.163706,2.56868,3.190342,2.568681,3.190342,2.568681,2.163706,2.625692,2.345945,2.625692,2.345945,appearance_scaled_then_base_capped
vitinha__por,Vitinha,POR,MID,5.5,0.6325,other,2.079023,2.657462,2.941066,2.657463,2.941066,2.657463,2.079023,2.466942,2.339321,2.466942,2.339321,appearance_scaled_then_base_capped
rayan_a_t_nouri__alg,Rayan Ait-Nouri,ALG,DEF,3,0.8409,cheap_real_starter,1.993502,2.758025,2.758026,2.758026,2.758026,2.758026,1.993502,2.337538,2.337538,2.337538,2.337538,raw_for_likely_starter
alexis_vega__mex,Alexis Vega,MEX,FWD,2.5,0.5492,other,3.392711,1.026574,1.308276,1.026436,1.308276,1.026436,3.392711,2.454715,2.327887,2.454715,2.327887,appearance_scaled_then_base_capped
zeki_elik__tur,Zeki Celik,TUR,DEF,2.5,0.8502,cheap_real_starter,2.681625,1.893393,1.893394,1.893394,1.893394,1.893394,2.681625,2.326921,2.326921,2.326921,2.326921,raw_for_likely_starter
josip_stani_i__cro,Josip Stanisic,CRO,DEF,3.5,0.6233,other,1.904677,2.840771,3.190342,2.840772,2.857016,2.840772,1.904677,2.483226,2.32592,2.33323,2.32592,appearance_scaled_then_base_capped
konrad_laimer__aut,Konrad Laimer,AUT,MID,3,0.7089,cheap_real_starter,2.539737,2.063755,2.063756,2.063756,2.063756,2.063756,2.325545,2.325546,2.325546,2.325546,2.325546,raw_for_likely_starter
phillipp_mwene__aut,Phillipp Mwene,AUT,DEF,2.5,0.76,cheap_real_starter,2.636364,1.893393,1.893394,1.893394,1.893394,1.893394,2.302027,2.302028,2.302028,2.302028,2.302028,raw_for_likely_starter
john_mcginn__sco,John McGinn,SCO,MID,3.5,0.6947,other,2.148382,2.486918,2.505892,2.486919,2.505892,2.486919,2.148382,2.309261,2.300724,2.309261,2.300724,appearance_scaled_then_base_capped
petar_sucic__cro,Petar Sucic,CRO,MID,3,0.896,cheap_real_starter,2.473102,2.063755,2.063756,2.063756,2.063756,2.063756,2.473102,2.288896,2.288896,2.288896,2.288896,raw_for_likely_starter
eldor_shomurodov__uzb,Eldor Shomurodov,UZB,FWD,3,0.9208,cheap_real_starter,2.413221,2.13181,2.131493,2.131493,2.131493,2.131493,2.413221,2.286443,2.286443,2.286443,2.286443,raw_for_likely_starter
martin_baturina__cro,Martin Baturina,CRO,MID,3,0.5733,other,2.767128,1.690216,2.063756,1.690216,2.063756,1.690216,2.767128,2.450611,2.282518,2.450611,2.282518,appearance_scaled_then_base_capped
alireza_beiranvand__irn,Alireza Beiranvand,IRN,GK,3,0.9438,cheap_real_starter,2.543912,1.9569,1.956901,1.956901,1.956901,1.956901,2.543912,2.279757,2.279757,2.279757,2.279757,raw_for_likely_starter
matej_kovar__cze,Matej Kovar,CZE,GK,3,0.9123,cheap_real_starter,2.531413,1.9569,1.956901,1.956901,1.956901,1.956901,2.272882,2.272883,2.272883,2.272883,2.272883,raw_for_likely_starter
yahia_fofana__civ,Yahia Fofana,CIV,GK,3,0.892,cheap_real_starter,2.516003,1.9569,1.956901,1.956901,1.956901,1.956901,2.264407,2.264407,2.264407,2.264407,2.264407,raw_for_likely_starter
tyler_adams__usa,Tyler Adams,USA,MID,3,0.8095,cheap_real_starter,2.428429,2.063755,2.063756,2.063756,2.063756,2.063756,2.428429,2.264326,2.264326,2.264326,2.264326,raw_for_likely_starter
aur_lien_tchouam_ni__fra,Aurelien Tchouameni,FRA,MID,3.5,0.6704,other,2.152506,2.399928,2.505892,2.399929,2.505892,2.399929,2.263846,2.31153,2.263846,2.31153,2.263846,appearance_scaled_then_base_capped
kim_min_jae__kor,Min-jae Kim,KOR,DEF,3.5,0.6842,other,1.845741,2.768611,3.190342,3.118332,2.768611,2.768611,2.261033,2.450811,2.418407,2.261032,2.261032,appearance_scaled_then_base_capped
youri_tielemans__bel,Youri Tielemans,BEL,MID,3.5,0.6432,other,2.221387,2.302556,2.505892,2.302557,2.505892,2.302557,2.221387,2.349414,2.257914,2.349414,2.257914,appearance_scaled_then_base_capped
fabian_rieder__sui,Fabian Rieder,SUI,MID,3,0.5779,other,2.709042,1.703778,2.063756,1.703778,2.063756,1.703778,2.709042,2.418663,2.256673,2.418663,2.256673,appearance_scaled_then_base_capped
gabriel_martinelli__bra,Gabriel Martinelli,BRA,FWD,4,0.5065,other,2.258339,2.252246,3.112195,2.251896,3.112195,2.251896,2.258339,2.642574,2.25544,2.642574,2.25544,appearance_scaled_then_base_capped
gustaf_lagerbielke__swe,Gustaf Lagerbielke,SWE,DEF,3,0.7784,cheap_real_starter,1.834572,2.758025,2.758026,2.758026,2.751858,2.758026,1.834572,2.250126,2.250126,2.247351,2.250126,raw_for_likely_starter
isma_l_kon__can,Ismael Kone,CAN,MID,3,0.8597,cheap_real_starter,2.397708,2.063755,2.063756,2.063756,2.063756,2.063756,2.397708,2.24743,2.24743,2.24743,2.24743,raw_for_likely_starter
martin_degaard__nor,Martin Ødegaard,NOR,MID,4.5,0.8841,likely_starter,1.787772,2.808772,2.808773,2.808773,2.681658,2.808773,1.787772,2.247222,2.247222,2.190021,2.247222,raw_for_likely_starter
elliot_anderson__eng,Elliot Anderson,ENG,MID,4,0.6712,other,1.9697,2.579714,2.690406,2.579715,2.690406,2.579715,1.9697,2.294018,2.244207,2.294018,2.244207,appearance_scaled_then_base_capped
neymar_jr__bra,Neymar Jr.,BRA,FWD,5.5,0.8919,likely_starter,1.056621,3.68545,3.684868,3.684868,1.584932,3.684868,1.056621,2.239332,2.239332,1.294361,2.239332,raw_for_likely_starter
mohamed_hany__egy,Mohamed Hany,EGY,DEF,2.5,0.8421,cheap_real_starter,2.509859,1.893393,1.893394,1.893394,1.893394,1.893394,2.232449,2.23245,2.23245,2.23245,2.23245,raw_for_likely_starter
nikola_vasilj__bih,Nikola Vasilj,BIH,GK,3,0.9143,cheap_real_starter,2.454851,1.9569,1.956901,1.956901,1.956901,1.956901,2.454851,2.230774,2.230774,2.230774,2.230774,raw_for_likely_starter
giovani_lo_celso__arg,Giovani Lo Celso,ARG,MID,4,0.55,other,2.325641,2.690405,2.690406,2.11389,2.690406,2.11389,2.325641,2.489785,2.230353,2.489785,2.230353,appearance_scaled_then_base_capped
jurri_n_timber__ned,Jurrien Timber,NED,DEF,2.5,0.7551,cheap_real_starter,2.499915,1.893393,1.893394,1.893394,1.893394,1.893394,2.499915,2.226981,2.226981,2.226981,2.226981,raw_for_likely_starter
brahim_d_az__mar,Brahim Diaz,MAR,FWD,4.5,0.4146,other,2.40963,1.996255,3.369898,1.995943,3.369898,1.995943,2.40963,2.841751,2.223471,2.841751,2.223471,appearance_scaled_then_base_capped
reece_james__eng,Reece James,ENG,DEF,3.5,0.5367,other,1.987695,2.44608,3.190342,2.446081,2.981542,2.446081,1.987695,2.528886,2.193969,2.434926,2.193969,appearance_scaled_then_base_capped
gustavo_g_mez__par,Gustavo Gomez,PAR,DEF,3,0.6774,other,1.803217,2.66898,2.758026,2.668981,2.704826,2.668981,1.803217,2.232881,2.192811,2.208941,2.192811,appearance_scaled_then_base_capped
edouard_mendy__sen,Edouard Mendy,SEN,GK,3.5,0.67,other,1.835063,2.62588,2.743457,2.62588,2.743457,2.62588,1.835063,2.24384,2.190931,2.24384,2.190931,appearance_scaled_then_base_capped
aleksandar_pavlovic__ger,Aleksandar Pavlovic,GER,MID,3.5,0.8153,likely_starter,1.933129,2.505892,2.505892,2.505892,2.505892,2.505892,1.933129,2.190872,2.190872,2.190872,2.190872,raw_for_likely_starter
jordan_ayew__gha,Jordan Ayew,GHA,FWD,3,0.8638,cheap_real_starter,2.231602,2.13181,2.131493,2.131493,2.131493,2.131493,2.231602,2.186553,2.186553,2.186553,2.186553,raw_for_likely_starter
issa_diop__mar,Issa Diop,MAR,DEF,2.5,0.8707,cheap_real_starter,2.42137,1.893393,1.893394,1.893394,1.893394,1.893394,2.18378,2.183781,2.183781,2.183781,2.183781,raw_for_likely_starter
alexander_djiku__gha,Alexander Djiku,GHA,DEF,3,0.8457,cheap_real_starter,1.704166,2.758025,2.758026,2.758026,2.556249,2.758026,1.704166,2.178403,2.178403,2.087603,2.178403,raw_for_likely_starter
abde_ezzalzouli__mar,Abde Ezzalzouli,MAR,FWD,3,0.5823,other,2.509996,1.773361,2.131493,1.773098,2.131493,1.773098,2.509996,2.33967,2.178392,2.33967,2.178392,appearance_scaled_then_base_capped
mert_m_ld_r__tur,Mert Müldür,TUR,DEF,3,0.6172,other,1.96982,2.43179,2.758026,2.431791,2.758026,2.431791,2.177707,2.324513,2.177707,2.324513,2.177707,appearance_scaled_then_base_capped
mohammad_mohebi__irn,Mohammad Mohebi,IRN,FWD,3,0.8301,cheap_real_starter,2.203779,2.13181,2.131493,2.131493,2.131493,2.131493,2.203779,2.17125,2.17125,2.17125,2.17125,raw_for_likely_starter
neil_el_aynaoui__mar,Neil El Aynaoui,MAR,MID,3,0.8465,cheap_real_starter,2.257773,2.063755,2.063756,2.063756,2.063756,2.063756,2.257773,2.170465,2.170465,2.170465,2.170465,raw_for_likely_starter
romano_schmid__aut,Romano Schmid,AUT,MID,3,0.6372,other,2.406425,1.878607,2.063756,1.878608,2.063756,1.878608,2.168907,2.252224,2.168907,2.252224,2.168907,appearance_scaled_then_base_capped
n_lson_semedo__por,Nelson Semedo,POR,DEF,4,0.507,other,1.932764,2.455236,3.389873,2.455236,2.899146,2.455236,1.932764,2.588463,2.167876,2.367636,2.167876,appearance_scaled_then_base_capped
leonardo_balerdi__arg,Leonardo Balerdi,ARG,DEF,4,0.4789,other,2.044041,2.319156,3.389873,2.319157,3.066061,2.319157,2.044041,2.649665,2.167843,2.50395,2.167843,appearance_scaled_then_base_capped
alex_freeman__usa,Alex Freeman,USA,DEF,2.5,0.6629,other,2.473157,1.793043,1.893394,1.793044,1.893394,1.793044,2.473157,2.212264,2.167106,2.212264,2.167106,appearance_scaled_then_base_capped
manuel_ugarte__uru,Manuel Ugarte,URU,MID,3.5,0.8533,likely_starter,1.885207,2.505892,2.505892,2.505892,2.505892,2.505892,2.164515,2.164515,2.164515,2.164515,2.164515,raw_for_likely_starter
adrien_rabiot__fra,Adrien Rabiot,FRA,MID,4,0.605,other,2.030196,2.325279,2.690406,2.325279,2.690406,2.325279,2.030196,2.327291,2.162983,2.327291,2.162983,appearance_scaled_then_base_capped
ivan_peri_i__cro,Ivan Perisic,CRO,FWD,4.5,0.91,likely_starter,1.173128,3.370426,3.369898,3.369898,1.759692,3.369898,1.173128,2.161675,2.161675,1.437082,2.161675,raw_for_likely_starter
nick_woltemade__ger,Nick Woltemade,GER,FWD,6,0.4494,premium,1.914867,2.444199,3.806561,2.443812,2.872301,2.443812,1.914867,2.766129,2.152892,2.345712,2.152892,appearance_scaled_then_base_capped
julio_enciso__par,Julio Enciso,PAR,FWD,3.5,0.6375,other,1.874929,2.476141,2.718483,2.475761,2.718483,2.475761,1.874929,2.254528,2.145303,2.254528,2.145303,appearance_scaled_then_base_capped
dani_olmo__esp,Dani Olmo,ESP,MID,5,0.5814,other,1.930598,2.399391,2.888845,2.399392,2.888845,2.399392,2.141555,2.361809,2.141555,2.361809,2.141555,appearance_scaled_then_base_capped
abdelhamid_ait_boudlal__mar,Abdelhamid Ait Boudlal,MAR,DEF,2.5,0.8353,cheap_real_starter,2.324763,1.893393,1.893394,1.893394,1.893394,1.893394,2.130647,2.130647,2.130647,2.130647,2.130647,raw_for_likely_starter
rodrigo_aguirre__uru,Rodrigo Aguirre,URU,FWD,3,0.6034,other,2.368312,1.83762,2.131493,1.837347,2.131493,1.837347,2.368312,2.261743,2.129378,2.261743,2.129378,appearance_scaled_then_base_capped
sherzod_nasrullayev__uzb,Sherzod Nasrullaev,UZB,DEF,2.5,0.878,cheap_real_starter,2.314183,1.893393,1.893394,1.893394,1.893394,1.893394,2.124828,2.124828,2.124828,2.124828,2.124828,raw_for_likely_starter
isak_hien__swe,Isak Hien,SWE,DEF,2.5,0.9237,cheap_real_starter,2.313794,1.893393,1.893394,1.893394,1.893394,1.893394,2.313794,2.124614,2.124614,2.124614,2.124614,raw_for_likely_starter
yasin_ayari__swe,Yasin Ayari,SWE,MID,3.5,0.8753,likely_starter,1.799327,2.505892,2.505892,2.505892,2.505892,2.505892,1.799327,2.117281,2.117281,2.117281,2.117281,raw_for_likely_starter
billy_gilmour__sco,Billy Gilmour,SCO,MID,3,0.6729,other,2.222947,1.983859,2.063756,1.983859,2.063756,1.983859,2.222947,2.151311,2.115357,2.151311,2.115357,appearance_scaled_then_base_capped
j_nior_alonso__par,Junior Alonso,PAR,DEF,3,0.6518,other,1.744234,2.568115,2.758026,2.568116,2.616351,2.568116,1.744234,2.20044,2.114981,2.136687,2.114981,appearance_scaled_then_base_capped
