player_id,player_name,team_id,position,start_security,start_probability_pct,start_status,minutes_def_used,starts_def_used,nineties_def_used,min_pct_def_used,starts_per_ninety_used,base_start_score,start_reliability,minute_share_pf_used,starter_proxy_pf_used,merge_key,minute_share_pf,starter_proxy_pf
,Joshua Zimmerman,CURACAO,,0.4211,42,mest backup,27.0,0.0,0.3,10.0,0.0,0.065,0.075,,,joshua zimmerman||curacao,,
,Chancel Mbemba,DRCONGO,,0.9791,98,sikker starter,390.0,4.0,4.3,100.0,0.93,0.9791,1.0,,,chancel mbemba||drcongo,,
,Lionel Mpasi,DRCONGO,,0.9791,98,sikker starter,390.0,4.0,4.3,100.0,0.93,0.9791,1.0,,,lionel mpasi||drcongo,,
,Aaron Wan-Bissaka,DRCONGO,,0.7589,76,sandsynlig starter,300.0,3.0,3.3,76.9,0.909,0.8229,0.8283,,,aaron wan-bissaka||drcongo,,
,Axel Tuanzebe,DRCONGO,,0.7589,76,sandsynlig starter,300.0,3.0,3.3,76.9,0.909,0.8229,0.8283,,,axel tuanzebe||drcongo,,
,Samuel Moutoussamy,DRCONGO,,0.74,74,sandsynlig starter,289.0,3.0,3.2,74.1,0.938,0.812,0.8011,,,samuel moutoussamy||drcongo,,
,Ngal'Ayel Mukau,DRCONGO,,0.7036,70,rotation/usikker,266.0,3.0,3.0,68.2,1.0,0.7901,0.7456,,,ngal'ayel mukau||drcongo,,
,Noah Sadiki,DRCONGO,,0.7036,70,rotation/usikker,266.0,3.0,3.0,68.2,1.0,0.7901,0.7456,,,noah sadiki||drcongo,,
,Theo Bongonda,DRCONGO,,0.6691,67,rotation/usikker,252.0,3.0,2.8,64.6,1.0,0.763,0.7,,,theo bongonda||drcongo,,
,Cédric Bakambu,DRCONGO,,0.6345,63,rotation/usikker,236.0,3.0,2.6,60.5,1.0,0.7329,0.6522,,,cédric bakambu||drcongo,,
,Meschak Elia,DRCONGO,,0.6157,62,rotation/usikker,226.0,3.0,2.5,57.9,1.0,0.7147,0.6261,,,meschak elia||drcongo,,
,Joris Kayembe,DRCONGO,,0.608,61,rotation/usikker,251.0,2.0,2.8,64.4,0.714,0.6761,0.6989,,,joris kayembe||drcongo,,
,Nathanael Mbuku,DRCONGO,,0.5759,58,rotation/usikker,224.0,2.0,2.5,57.4,0.8,0.6518,0.6239,,,nathanael mbuku||drcongo,,
,Arthur Masuaku,DRCONGO,,0.4894,49,mest backup,139.0,2.0,1.5,35.6,1.0,0.5539,0.3794,,,arthur masuaku||drcongo,,
,Gedeon Kalulu,DRCONGO,,0.4539,45,mest backup,90.0,1.0,1.0,23.1,1.0,0.4655,0.25,,,gedeon kalulu||drcongo,,
,Rocky Bushiri,DRCONGO,,0.4539,45,mest backup,90.0,1.0,1.0,23.1,1.0,0.4655,0.25,,,rocky bushiri||drcongo,,
,Fiston Mayele,DRCONGO,,0.4526,45,mest backup,152.0,1.0,1.7,39.0,0.588,0.4562,0.4239,,,fiston mayele||drcongo,,
,Charles Pickel,DRCONGO,,0.4507,45,mest backup,84.0,1.0,0.9,21.5,1.0,0.4532,0.2283,,,charles pickel||drcongo,,
,Dylan Batubinsika,DRCONGO,,0.45,45,mest backup,,0.0,,,,,0.0,,,dylan batubinsika||drcongo,,
,Matthieu Epolo,DRCONGO,,0.45,45,mest backup,,0.0,,,,,0.0,,,matthieu epolo||drcongo,,
,Simon Banza,DRCONGO,,0.45,45,mest backup,,0.0,,,,,0.0,,,simon banza||drcongo,,
,Steve Kapuadi,DRCONGO,,0.45,45,mest backup,,0.0,,,,,0.0,,,steve kapuadi||drcongo,,
,Timothy Fayulu,DRCONGO,,0.45,45,mest backup,,0.0,,,,,0.0,,,timothy fayulu||drcongo,,
,Gaël Kakuta,DRCONGO,,0.4481,45,mest backup,125.0,1.0,1.4,32.1,0.714,0.4446,0.3489,,,gaël kakuta||drcongo,,
,Edo Kayembe,DRCONGO,,0.4469,45,mest backup,123.0,1.0,1.4,31.5,0.714,0.4411,0.3467,,,edo kayembe||drcongo,,
,Brian Cipenga,DRCONGO,,0.4396,44,mest backup,8.0,0.0,0.1,2.1,0.0,0.0153,0.0239,,,brian cipenga||drcongo,,
,Samuel Essende,DRCONGO,,0.4296,43,mest backup,17.0,0.0,0.2,4.4,0.0,0.0318,0.0489,,,samuel essende||drcongo,,
,Michel-Ange Balikwisha,DRCONGO,,0.3865,39,mest backup,72.0,0.0,0.8,18.5,0.0,0.1325,0.2,,,michel-ange balikwisha||drcongo,,
,Hernán Galíndez,ECUADOR,,0.98,98,sikker starter,360.0,4.0,4.0,100.0,1.0,1.0,1.0,,,hernán galíndez||ecuador,,
,Joel Ordóñez,ECUADOR,,0.98,98,sikker starter,360.0,4.0,4.0,100.0,1.0,1.0,1.0,,,joel ordóñez||ecuador,,
,Willian Pacho,ECUADOR,,0.98,98,sikker starter,360.0,4.0,4.0,100.0,1.0,1.0,1.0,,,willian pacho||ecuador,,
,Pedro Vite,ECUADOR,,0.8587,86,sandsynlig starter,317.0,4.0,3.5,88.1,1.0,0.9159,0.8772,,,pedro vite||ecuador,,
,Alan Franco,ECUADOR,,0.8099,81,sandsynlig starter,301.0,4.0,3.3,83.6,1.0,0.8839,0.8294,,,alan franco||ecuador,,
,John Yeboah,ECUADOR,,0.7475,75,sandsynlig starter,275.0,4.0,3.1,76.4,1.0,0.8361,0.7706,,,john yeboah||ecuador,,
,Enner Valencia,ECUADOR,,0.635,63,rotation/usikker,229.0,3.0,2.5,63.6,1.0,0.7439,0.6294,,,enner valencia||ecuador,,
,Nilson Angulo,ECUADOR,,0.582,58,rotation/usikker,216.0,2.0,2.4,60.0,0.833,0.67,0.6,,,nilson angulo||ecuador,,
,Jordy Alcivar,ECUADOR,,0.5598,56,rotation/usikker,194.0,2.0,2.2,53.9,0.909,0.6513,0.5456,,,jordy alcivar||ecuador,,
,Moisés Caicedo,ECUADOR,,0.55,55,rotation/usikker,180.0,2.0,2.0,50.0,1.0,0.65,0.5,,,moisés caicedo||ecuador,,
,Piero Hincapié,ECUADOR,,0.55,55,rotation/usikker,180.0,2.0,2.0,50.0,1.0,0.65,0.5,,,piero hincapié||ecuador,,
,Ángelo Preciado,ECUADOR,,0.4752,48,mest backup,117.0,2.0,1.3,32.5,1.0,0.5275,0.325,,,ángelo preciado||ecuador,,
,Kevin Rodríguez,ECUADOR,,0.4548,45,mest backup,121.0,1.0,1.3,33.6,0.769,0.4647,0.3294,,,kevin rodríguez||ecuador,,
,Gonzalo Plata,ECUADOR,,0.4547,45,mest backup,135.0,1.0,1.5,37.5,0.667,0.4625,0.375,,,gonzalo plata||ecuador,,
,Yaimar Medina,ECUADOR,,0.4545,45,mest backup,128.0,1.0,1.4,35.6,0.714,0.4627,0.3522,,,yaimar medina||ecuador,,
,Leonardo Campana,ECUADOR,,0.4523,45,mest backup,131.0,1.0,1.5,36.4,0.667,0.4561,0.3706,,,leonardo campana||ecuador,,
,Kendry Páez,ECUADOR,,0.451,45,mest backup,122.0,1.0,1.4,33.9,0.714,0.4529,0.3456,,,kendry páez||ecuador,,
,Bryan Ramírez,ECUADOR,,0.45,45,mest backup,,0.0,,,,,0.0,,,bryan ramírez||ecuador,,
,Cristhian Loor,ECUADOR,,0.45,45,mest backup,,0.0,,,,,0.0,,,cristhian loor||ecuador,,
,Cristian Ramírez,ECUADOR,,0.45,45,mest backup,,0.0,,,,,0.0,,,cristian ramírez||ecuador,,
,Darwin Guagua,ECUADOR,,0.45,45,mest backup,,0.0,,,,,0.0,,,darwin guagua||ecuador,,
,Félix Torres Caicedo,ECUADOR,,0.45,45,mest backup,,0.0,,,,,0.0,,,félix torres caicedo||ecuador,,
,Gonzalo Valle,ECUADOR,,0.45,45,mest backup,,0.0,,,,,0.0,,,gonzalo valle||ecuador,,
,Leonardo Realpe,ECUADOR,,0.45,45,mest backup,,0.0,,,,,0.0,,,leonardo realpe||ecuador,,
,Moisés Ramírez,ECUADOR,,0.45,45,mest backup,,0.0,,,,,0.0,,,moisés ramírez||ecuador,,
,Alan Minda,ECUADOR,,0.4432,44,mest backup,54.0,1.0,0.6,15.0,1.0,0.405,0.15,,,alan minda||ecuador,,
,Pervis Estupiñán,ECUADOR,,0.4419,44,mest backup,43.0,1.0,0.5,11.9,1.0,0.3841,0.1228,,,pervis estupiñán||ecuador,,
,Jeremy Arévalo,ECUADOR,,0.441,44,mest backup,5.0,0.0,0.1,1.4,0.0,0.0111,0.0206,,,jeremy arévalo||ecuador,,
,Jhoanner Chávez,ECUADOR,,0.4392,44,mest backup,9.0,0.0,0.1,2.5,0.0,0.0175,0.025,,,jhoanner chávez||ecuador,,
,John Mercado,ECUADOR,,0.4205,42,mest backup,26.0,0.0,0.3,7.2,0.0,0.0508,0.0739,,,john mercado||ecuador,,
,Patrik Mercado,ECUADOR,,0.4118,41,mest backup,37.0,0.0,0.4,10.3,0.0,0.0717,0.1011,,,patrik mercado||ecuador,,
,Denil Castillo,ECUADOR,,0.393,39,mest backup,60.0,0.0,0.7,16.7,0.0,0.1178,0.1717,,,denil castillo||ecuador,,
,Mohamed Salah,EGYPT,,0.9167,92,sikker starter,569.0,6.0,6.3,86.2,0.952,0.9167,1.0,,,mohamed salah||egypt,,
,Hamdy Fathy,EGYPT,,0.9162,92,sikker starter,574.0,6.0,6.4,87.0,0.938,0.9162,1.0,,,hamdy fathy||egypt,,
,Mohamed Hany,EGYPT,,0.897,90,sikker starter,524.0,6.0,5.8,79.4,1.0,0.897,1.0,,,mohamed hany||egypt,,
,Yasser Ibrahim,EGYPT,,0.8561,86,sandsynlig starter,525.0,5.0,5.8,79.5,0.862,0.8561,1.0,,,yasser ibrahim||egypt,,
,Mohamed El-Shenawy,EGYPT,,0.8465,85,sandsynlig starter,480.0,5.0,5.3,72.7,0.943,0.8465,1.0,,,mohamed el-shenawy||egypt,,
,Omar Marmoush,EGYPT,,0.8451,85,sandsynlig starter,463.0,5.0,5.1,70.2,0.98,0.8451,1.0,,,omar marmoush||egypt,,
,Ramy Rabia,EGYPT,,0.8445,84,sandsynlig starter,470.0,5.0,5.2,71.2,0.962,0.8445,1.0,,,ramy rabia||egypt,,
,Marwan Attia,EGYPT,,0.8386,84,sandsynlig starter,455.0,5.0,5.1,68.9,0.98,0.8386,1.0,,,marwan attia||egypt,,
,Emam Ashour,EGYPT,,0.7736,77,sandsynlig starter,389.0,4.0,4.3,58.9,0.93,0.7736,1.0,,,emam ashour||egypt,,
,Hossam Abdelmegeed,EGYPT,,0.7725,77,sandsynlig starter,360.0,4.0,4.0,54.5,1.0,0.7725,1.0,,,hossam abdelmegeed||egypt,,
,Trézéguet,EGYPT,,0.6932,69,rotation/usikker,320.0,4.0,3.6,48.5,1.0,0.7216,0.8956,,,trézéguet||egypt,,
,Ahmed Aboul-Fotouh,EGYPT,,0.6387,64,rotation/usikker,311.0,3.0,3.5,47.1,0.857,0.6668,0.8706,,,ahmed aboul-fotouh||egypt,,
,Ahmed Sayed,EGYPT,,0.536,54,mest backup,280.0,2.0,3.1,42.4,0.645,0.5608,0.7761,,,ahmed sayed||egypt,,
,Mohamed Hamdy,EGYPT,,0.5286,53,mest backup,214.0,3.0,2.4,32.4,1.0,0.5816,0.5978,,,mohamed hamdy||egypt,,
,Ibrahim Adel,EGYPT,,0.4952,50,mest backup,191.0,2.0,2.1,28.9,0.952,0.5357,0.5272,,,ibrahim adel||egypt,,
,Khaled Sobhi,EGYPT,,0.4932,49,mest backup,180.0,2.0,2.0,27.3,1.0,0.5365,0.5,,,khaled sobhi||egypt,,
,Mostafa Shoubir,EGYPT,,0.4932,49,mest backup,180.0,2.0,2.0,27.3,1.0,0.5365,0.5,,,mostafa shoubir||egypt,,
,Mostafa Mohamed,EGYPT,,0.4916,49,mest backup,185.0,2.0,2.1,28.0,0.952,0.5298,0.5206,,,mostafa mohamed||egypt,,
,Mohanad Lasheen,EGYPT,,0.4791,48,mest backup,164.0,2.0,1.8,24.8,1.0,0.5144,0.4522,,,mohanad lasheen||egypt,,
,Ahmed El-Shenawy,EGYPT,,0.45,45,mest backup,,0.0,,,,,0.0,,,ahmed el-shenawy||egypt,,
,Mohamed Sobhy,EGYPT,,0.45,45,mest backup,,0.0,,,,,0.0,,,mohamed sobhy||egypt,,
,Osama Faisal,EGYPT,,0.4495,45,mest backup,1.0,0.0,0.0,0.2,,0.0017,0.0011,,,osama faisal||egypt,,
,Ahmed Eid,EGYPT,,0.442,44,mest backup,90.0,1.0,1.0,13.6,1.0,0.418,0.25,,,ahmed eid||egypt,,
,Salah Mohsen,EGYPT,,0.4412,44,mest backup,86.0,1.0,1.0,13.0,1.0,0.4141,0.2456,,,salah mohsen||egypt,,
,Mahmoud Saber,EGYPT,,0.4394,44,mest backup,75.0,1.0,0.8,11.4,1.0,0.3977,0.2033,,,mahmoud saber||egypt,,
,Mohamed Ismael,EGYPT,,0.4386,44,mest backup,45.0,1.0,0.5,6.8,1.0,0.359,0.125,,,mohamed ismael||egypt,,
,Mohamed Shehata,EGYPT,,0.4091,41,mest backup,38.0,0.0,0.4,5.8,0.0,0.0494,0.1022,,,mohamed shehata||egypt,,
,Mostafa Fathi,EGYPT,,0.4011,40,mest backup,45.0,0.0,0.5,6.8,0.0,0.059,0.125,,,mostafa fathi||egypt,,
,Anthony Gordon,ENGLAND,,0.5868,59,rotation/usikker,147.0,2.0,1.6,81.7,1.0,0.7892,0.4033,,,anthony gordon||england,,
,Bukayo Saka,ENGLAND,,0.5683,57,rotation/usikker,139.0,2.0,1.5,77.2,1.0,0.7619,0.3794,,,bukayo saka||england,,
,Declan Rice,ENGLAND,,0.567,57,rotation/usikker,138.0,2.0,1.5,76.7,1.0,0.7592,0.3783,,,declan rice||england,,
,Morgan Rogers,ENGLAND,,0.494,49,mest backup,101.0,1.0,1.1,56.1,0.909,0.6087,0.2772,,,morgan rogers||england,,
,Myles Lewis-Skelly,ENGLAND,,0.4909,49,mest backup,98.0,1.0,1.1,54.4,0.909,0.5995,0.2739,,,myles lewis-skelly||england,,
,Dean Henderson,ENGLAND,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,dean henderson||england,,
,Djed Spence,ENGLAND,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,djed spence||england,,
,Eberechi Eze,ENGLAND,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,eberechi eze||england,,
,Ezri Konsa,ENGLAND,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,ezri konsa||england,,
,Jordan Pickford,ENGLAND,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,jordan pickford||england,,
,Kyle Walker,ENGLAND,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,kyle walker||england,,
,Levi Colwill,ENGLAND,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,levi colwill||england,,
,Marc Guéhi,ENGLAND,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,marc guéhi||england,,
,Trevoh Chalobah,ENGLAND,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,trevoh chalobah||england,,
,John Stones,ENGLAND,,0.4754,48,mest backup,79.0,1.0,0.9,43.9,1.0,0.5641,0.2228,,,john stones||england,,
,Elliot Anderson,ENGLAND,,0.4653,47,mest backup,68.0,1.0,0.8,37.8,1.0,0.5281,0.1956,,,elliot anderson||england,,
,Conor Gallagher,ENGLAND,,0.4565,46,mest backup,58.0,1.0,0.6,32.2,1.0,0.4919,0.1544,,,conor gallagher||england,,
,Harry Kane,ENGLAND,,0.4565,46,mest backup,58.0,1.0,0.6,32.2,1.0,0.4919,0.1544,,,harry kane||england,,
,Cole Palmer,ENGLAND,,0.45,45,mest backup,,0.0,,,,,0.0,,,cole palmer||england,,
,Dan Burn,ENGLAND,,0.45,45,mest backup,,0.0,,,,,0.0,,,dan burn||england,,
,James Trafford,ENGLAND,,0.45,45,mest backup,,0.0,,,,,0.0,,,james trafford||england,,
,Jarell Quansah,ENGLAND,,0.45,45,mest backup,,0.0,,,,,0.0,,,jarell quansah||england,,
,Nico O’Reilly,ENGLAND,,0.45,45,mest backup,,0.0,,,,,0.0,,,nico o’reilly||england,,
,Ollie Watkins,ENGLAND,,0.45,45,mest backup,45.0,1.0,0.5,25.0,1.0,0.45,0.125,,,ollie watkins||england,,
,Reece James,ENGLAND,,0.45,45,mest backup,,0.0,,,,,0.0,,,reece james||england,,
,Trent Alexander-Arnold,ENGLAND,,0.45,45,mest backup,,0.0,,,,,0.0,,,trent alexander-arnold||england,,
,Ivan Toney,ENGLAND,,0.4485,45,mest backup,3.0,0.0,0.0,1.7,,0.0131,0.0033,,,ivan toney||england,,
,Jude Bellingham,ENGLAND,,0.4299,43,mest backup,20.0,0.0,0.2,11.1,0.0,0.0659,0.0522,,,jude bellingham||england,,
,Noni Madueke,ENGLAND,,0.4299,43,mest backup,20.0,0.0,0.2,11.1,0.0,0.0659,0.0522,,,noni madueke||england,,
,Jarrod Bowen,ENGLAND,,0.4297,43,mest backup,21.0,0.0,0.2,11.7,0.0,0.0692,0.0533,,,jarrod bowen||england,,
,Jordan Henderson,ENGLAND,,0.4294,43,mest backup,22.0,0.0,0.2,12.2,0.0,0.0719,0.0544,,,jordan henderson||england,,
,Ruben Loftus-Cheek,ENGLAND,,0.4294,43,mest backup,22.0,0.0,0.2,12.2,0.0,0.0719,0.0544,,,ruben loftus-cheek||england,,
,Curtis Jones,ENGLAND,,0.4173,42,mest backup,32.0,0.0,0.4,17.8,0.0,0.1081,0.0956,,,curtis jones||england,,
,Marcus Rashford,ENGLAND,,0.4125,41,mest backup,45.0,0.0,0.5,25.0,0.0,0.15,0.125,,,marcus rashford||england,,
,Morgan Gibbs-White,ENGLAND,,0.4095,41,mest backup,54.0,0.0,0.6,30.0,0.0,0.18,0.15,,,morgan gibbs-white||england,,
,Mike Maignan,FRANCE,,0.98,98,sikker starter,930.0,10.0,10.3,100.0,0.971,0.9913,1.0,,,mike maignan||france,,
,William Saliba,FRANCE,,0.8427,84,sandsynlig starter,660.0,7.0,7.3,71.0,0.959,0.8427,1.0,,,william saliba||france,,
,Jules Koundé,FRANCE,,0.8408,84,sandsynlig starter,664.0,7.0,7.4,71.4,0.946,0.8408,1.0,,,jules koundé||france,,
,Randal Kolo Muani,FRANCE,,0.819,82,sandsynlig starter,593.0,7.0,6.6,63.8,1.0,0.819,1.0,,,randal kolo muani||france,,
,Ibrahima Konaté,FRANCE,,0.8145,81,sandsynlig starter,585.0,7.0,6.5,62.9,1.0,0.8145,1.0,,,ibrahima konaté||france,,
,Ousmane Dembélé,FRANCE,,0.788,79,sandsynlig starter,536.0,6.0,6.0,57.6,1.0,0.788,1.0,,,ousmane dembélé||france,,
,Lucas Digne,FRANCE,,0.7425,74,sandsynlig starter,451.0,5.0,5.0,48.5,1.0,0.7425,1.0,,,lucas digne||france,,
,Theo Hernández,FRANCE,,0.7405,74,sandsynlig starter,479.0,5.0,5.3,51.5,0.943,0.7405,1.0,,,theo hernández||france,,
,Manu Koné,FRANCE,,0.7402,74,sandsynlig starter,532.0,5.0,5.9,57.2,0.847,0.7402,1.0,,,manu koné||france,,
,Kylian Mbappé,FRANCE,,0.7389,74,rotation/usikker,504.0,5.0,5.6,54.2,0.893,0.7389,1.0,,,kylian mbappé||france,,
,Aurélien Tchouaméni,FRANCE,,0.7375,74,rotation/usikker,442.0,5.0,4.9,47.5,1.0,0.7375,1.0,,,aurélien tchouaméni||france,,
,Michael Olise,FRANCE,,0.7155,72,rotation/usikker,401.0,5.0,4.5,43.1,1.0,0.7155,1.0,,,michael olise||france,,
,Bradley Barcola,FRANCE,,0.6819,68,rotation/usikker,411.0,4.0,4.6,44.2,0.87,0.6819,1.0,,,bradley barcola||france,,
,Adrien Rabiot,FRANCE,,0.6801,68,rotation/usikker,353.0,4.0,3.9,38.0,1.0,0.6854,0.9772,,,adrien rabiot||france,,
,Mattéo Guendouzi,FRANCE,,0.66,66,rotation/usikker,339.0,4.0,3.8,36.5,1.0,0.6718,0.9467,,,mattéo guendouzi||france,,
,Dayot Upamecano,FRANCE,,0.6054,61,rotation/usikker,345.0,3.0,3.8,37.1,0.789,0.613,0.9533,,,dayot upamecano||france,,
,Marcus Thuram,FRANCE,,0.5476,55,mest backup,260.0,3.0,2.9,28.0,1.0,0.5848,0.7239,,,marcus thuram||france,,
,N'Golo Kanté,FRANCE,,0.5398,54,mest backup,255.0,3.0,2.8,27.4,1.0,0.5777,0.7033,,,n'golo kanté||france,,
,Eduardo Camavinga,FRANCE,,0.472,47,mest backup,199.0,2.0,2.2,21.4,0.909,0.4899,0.5511,,,eduardo camavinga||france,,
,Christopher Nkunku,FRANCE,,0.4694,47,mest backup,203.0,2.0,2.3,21.8,0.87,0.484,0.5706,,,christopher nkunku||france,,
,Alphonse Areola,FRANCE,,0.45,45,mest backup,,0.0,,,,,0.0,,,alphonse areola||france,,
,Brice Samba,FRANCE,,0.45,45,mest backup,,0.0,,,,,0.0,,,brice samba||france,,
,Lucas Chevalier,FRANCE,,0.45,45,mest backup,,0.0,,,,,0.0,,,lucas chevalier||france,,
,Wesley Fofana,FRANCE,,0.45,45,mest backup,,0.0,,,,,0.0,,,wesley fofana||france,,
,Benjamin Pavard,FRANCE,,0.439,44,mest backup,9.0,0.0,0.1,1.0,0.0,0.01,0.025,,,benjamin pavard||france,,
,Youssouf Fofana,FRANCE,,0.4372,44,mest backup,91.0,1.0,1.0,9.8,1.0,0.3992,0.2511,,,youssouf fofana||france,,
,Loïc Bade,FRANCE,,0.4371,44,mest backup,90.0,1.0,1.0,9.7,1.0,0.3985,0.25,,,loïc bade||france,,
,Antoine Griezmann,FRANCE,,0.4369,44,mest backup,88.0,1.0,1.0,9.5,1.0,0.3971,0.2478,,,antoine griezmann||france,,
,Jonathan Clauss,FRANCE,,0.4358,44,mest backup,77.0,1.0,0.9,8.3,1.0,0.3856,0.2206,,,jonathan clauss||france,,
,Pierre Kalulu,FRANCE,,0.4358,44,mest backup,62.0,1.0,0.7,6.7,1.0,0.3683,0.1739,,,pierre kalulu||france,,
,Clément Lenglet,FRANCE,,0.4356,44,mest backup,71.0,1.0,0.8,7.6,1.0,0.3778,0.1989,,,clément lenglet||france,,
,Warren Zaïre-Emery,FRANCE,,0.4315,43,mest backup,102.0,1.0,1.1,11.0,0.909,0.3834,0.2783,,,warren zaïre-emery||france,,
,Rayan Cherki,FRANCE,,0.4306,43,mest backup,96.0,1.0,1.1,10.3,0.909,0.3786,0.2717,,,rayan cherki||france,,
,Kingsley Coman,FRANCE,,0.4272,43,mest backup,21.0,0.0,0.2,2.3,0.0,0.0222,0.0533,,,kingsley coman||france,,
,Lucas Hernández,FRANCE,,0.4255,43,mest backup,109.0,1.0,1.2,11.7,0.833,0.3687,0.3011,,,lucas hernández||france,,
,Malo Gusto,FRANCE,,0.4205,42,mest backup,118.0,1.0,1.3,12.7,0.769,0.3595,0.3261,,,malo gusto||france,,
,Désiré Doué,FRANCE,,0.4122,41,mest backup,139.0,1.0,1.5,14.9,0.667,0.3504,0.3794,,,désiré doué||france,,
,Joshua Kimmich,GERMANY,,0.965,96,sikker starter,837.0,10.0,9.3,93.0,1.0,0.965,1.0,,,joshua kimmich||germany,,
,Jonathan Tah,GERMANY,,0.875,88,sandsynlig starter,675.0,8.0,7.5,75.0,1.0,0.875,1.0,,,jonathan tah||germany,,
,Florian Wirtz,GERMANY,,0.8235,82,sandsynlig starter,582.0,7.0,6.5,64.7,1.0,0.8235,1.0,,,florian wirtz||germany,,
,Pascal Groß,GERMANY,,0.7715,77,sandsynlig starter,489.0,6.0,5.4,54.3,1.0,0.7715,1.0,,,pascal groß||germany,,
,Nico Schlotterbeck,GERMANY,,0.7465,75,sandsynlig starter,474.0,5.0,5.3,52.7,0.943,0.7465,1.0,,,nico schlotterbeck||germany,,
,Antonio Rüdiger,GERMANY,,0.742,74,sandsynlig starter,436.0,5.0,4.8,48.4,1.0,0.742,1.0,,,antonio rüdiger||germany,,
,Jamal Musiala,GERMANY,,0.7395,74,rotation/usikker,431.0,5.0,4.8,47.9,1.0,0.7395,1.0,,,jamal musiala||germany,,
,Robert Andrich,GERMANY,,0.7315,73,rotation/usikker,417.0,5.0,4.6,46.3,1.0,0.7315,1.0,,,robert andrich||germany,,
,Maximilian Mittelstädt,GERMANY,,0.715,72,rotation/usikker,387.0,5.0,4.3,43.0,1.0,0.715,1.0,,,maximilian mittelstädt||germany,,
,Marc-André ter Stegen,GERMANY,,0.7,70,rotation/usikker,360.0,4.0,4.0,40.0,1.0,0.7,1.0,,,marc-andré ter stegen||germany,,
,Oliver Baumann,GERMANY,,0.7,70,rotation/usikker,360.0,4.0,4.0,40.0,1.0,0.7,1.0,,,oliver baumann||germany,,
,Tim Kleindienst,GERMANY,,0.6927,69,rotation/usikker,407.0,4.0,4.5,45.2,0.889,0.6927,1.0,,,tim kleindienst||germany,,
,Leroy Sané,GERMANY,,0.625,62,rotation/usikker,315.0,4.0,3.5,35.0,1.0,0.65,0.875,,,leroy sané||germany,,
,Leon Goretzka,GERMANY,,0.6115,61,rotation/usikker,306.0,4.0,3.4,34.0,1.0,0.64,0.85,,,leon goretzka||germany,,
,Robin Koch,GERMANY,,0.5839,58,rotation/usikker,309.0,3.0,3.4,34.3,0.882,0.6069,0.8533,,,robin koch||germany,,
,Serge Gnabry,GERMANY,,0.5815,58,rotation/usikker,306.0,3.0,3.4,34.0,0.882,0.6047,0.85,,,serge gnabry||germany,,
,Kai Havertz,GERMANY,,0.5775,58,rotation/usikker,299.0,3.0,3.3,33.2,0.909,0.6042,0.8272,,,kai havertz||germany,,
,David Raum,GERMANY,,0.5604,56,rotation/usikker,267.0,4.0,3.0,29.7,1.0,0.5978,0.7467,,,david raum||germany,,
,Alexander Nübel,GERMANY,,0.475,48,mest backup,180.0,2.0,2.0,20.0,1.0,0.5,0.5,,,alexander nübel||germany,,
,Niclas Füllkrug,GERMANY,,0.4746,47,mest backup,179.0,2.0,2.0,19.9,1.0,0.4993,0.4989,,,niclas füllkrug||germany,,
,Angelo Stiller,GERMANY,,0.4733,47,mest backup,176.0,2.0,2.0,19.6,1.0,0.4971,0.4956,,,angelo stiller||germany,,
,Aleksandar Pavlovic,GERMANY,,0.4726,47,mest backup,205.0,2.0,2.3,22.8,0.87,0.4894,0.5728,,,aleksandar pavlovic||germany,,
,Deniz Undav,GERMANY,,0.4698,47,mest backup,173.0,2.0,1.9,19.2,1.0,0.4914,0.4772,,,deniz undav||germany,,
,Janis Blaswich,GERMANY,,0.45,45,mest backup,,0.0,,,,,0.0,,,janis blaswich||germany,,
,Stefan Ortega,GERMANY,,0.45,45,mest backup,,0.0,,,,,0.0,,,stefan ortega||germany,,
,Nick Woltemade,GERMANY,,0.4405,44,mest backup,105.0,2.0,1.2,11.7,1.0,0.4178,0.2967,,,nick woltemade||germany,,
,Nadiem Amiri,GERMANY,,0.4379,44,mest backup,93.0,1.0,1.0,10.3,1.0,0.4022,0.2533,,,nadiem amiri||germany,,
,Jonathan Burkardt,GERMANY,,0.4362,44,mest backup,78.0,1.0,0.9,8.7,1.0,0.3878,0.2217,,,jonathan burkardt||germany,,
,Chris Führich,GERMANY,,0.4359,44,mest backup,71.0,1.0,0.8,7.9,1.0,0.3793,0.1989,,,chris führich||germany,,
,Julian Brandt,GERMANY,,0.4359,44,mest backup,61.0,1.0,0.7,6.8,1.0,0.3686,0.1728,,,julian brandt||germany,,
,Kevin Schade,GERMANY,,0.4303,43,mest backup,14.0,0.0,0.2,1.6,0.0,0.0171,0.0456,,,kevin schade||germany,,
