player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score
hussein_ali__irq,Hussein Ali,IRQ,Iraq,DEF,3000000,3000000,0.858,name+team,0.066,0.97,0.97,49196,Iraq,3000000,True,True,name_team_position,1.0,0.008,0.009,0.004,NOR,2026-06-17 00:00,75.181,0.012,0.009,0.006,0.126,0.072,-0.005,0.05,-0.0383469569563782,0.053,64.505,0.371,0.371,FRA,2026-06-22 23:00,75.181,0.009,0.007,0.004,0.094,0.072,0.044,0.043,-0.0432267909470311,0.053,64.505,0.312,0.297,SEN,2026-06-26 21:00,75.181,0.01,0.007,0.005,0.099,0.072,0.049,0.044,-0.0423392181302249,0.053,64.505,0.336,0.302,1.019,hussein ali,iraq,DEF,hussein ali|iraq|DEF,hussein ali|iraq,ali hussein|iraq,38803,947,3000000,DEF,False,
frans_dhia_putros__irq,Frans Dhia Putros,IRQ,Iraq,DEF,2000000,2000000,0.43,name+team,0.02,0.038,0.038,49121,Iraq,2000000,True,True,name_team_position,1.0,0.005,0.007,0.002,NOR,2026-06-17 00:00,74.36,0.004,0.004,0.002,0.0,0.036,-0.003,0.025,-0.0190127745763277,0.002,31.982,0.005,0.005,FRA,2026-06-22 23:00,74.36,0.003,0.003,0.001,0.0,0.036,0.022,0.021,-0.0214322412302196,0.002,31.982,0.016,0.015,SEN,2026-06-26 21:00,74.36,0.003,0.003,0.001,0.0,0.036,0.024,0.022,-0.0209921744498175,0.002,31.982,0.02,0.018,0.041,frans dhia putros,iraq,DEF,frans dhia putros|iraq|DEF,frans dhia putros|iraq,dhia frans putros|iraq,30105,947,2000000,DEF,False,
jos_cordoba__pan,Jose Cordoba,PAN,Panama,DEF,2500000,2500000,0.452,name+team,0.029,0.247,0.247,49326,Panama,2500000,True,True,name_team_position,1.0,0.012,0.017,0.005,GHA,2026-06-18 01:00,74.522,0.009,0.008,0.004,0.0,0.037,0.018,0.025,-0.0210298895559056,0.004,33.654,0.069,0.069,CRO,2026-06-24 01:00,74.522,0.01,0.009,0.004,0.0,0.037,0.035,0.026,-0.0200462371541438,0.004,33.654,0.098,0.093,ENG,2026-06-27 23:00,74.522,0.01,0.009,0.004,0.0,0.037,0.033,0.026,-0.0204237021815516,0.004,33.654,0.094,0.084,0.261,jose cordoba,panama,DEF,jose cordoba|panama|DEF,jose cordoba|panama,cordoba jose|panama,50555,971,2500000,DEF,False,
jiovany_ramos__pan,Jiovany Ramos,PAN,Panama,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49285,Panama,2000000,True,True,unmatched,0.4827586206896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50556,971,2000000,DEF,False,
martin_krug__pan,Martin Krug,PAN,Panama,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49515,Panama,2000000,True,True,unmatched,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48574,971,2000000,DEF,False,
andres_andrade__pan,Andres Andrade,PAN,Panama,DEF,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48830,Panama,2500000,True,True,unmatched,0.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41364,971,2500000,DEF,False,
c_sar_blackman__pan,Cesar Blackman,PAN,Panama,DEF,2500000,2500000,0.456,name+team,0.023,0.243,0.243,48943,Panama,2500000,True,True,name_team_position,1.0,0.012,0.016,0.005,GHA,2026-06-18 01:00,74.409,0.009,0.008,0.004,0.0,0.038,0.018,0.025,-0.0212117730118455,0.005,33.945,0.068,0.068,CRO,2026-06-24 01:00,74.409,0.01,0.009,0.004,0.0,0.038,0.035,0.026,-0.0202196131903086,0.005,33.945,0.097,0.092,ENG,2026-06-27 23:00,74.409,0.009,0.009,0.004,0.0,0.038,0.034,0.026,-0.0206003428398866,0.005,33.945,0.092,0.083,0.257,cesar blackman,panama,DEF,cesar blackman|panama|DEF,cesar blackman|panama,blackman cesar|panama,46321,971,2500000,DEF,False,
hossam_abdelmaguid__egy,Hossam Abdelmaguid,EGY,Egypt,DEF,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49188,Egypt,2500000,True,True,unmatched,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49736,973,2500000,DEF,False,
yasser_ibrahim__egy,Yasser Ibrahim,EGY,Egypt,DEF,2500000,2500000,0.856,name+team,0.073,1.539,1.539,49960,Egypt,2500000,True,True,name_team_position,1.0,0.02,0.016,0.012,BEL,2026-06-15 21:00,75.31,0.026,0.014,0.016,0.101,0.072,0.014,0.045,-0.0420001393389251,0.053,64.473,0.435,0.435,NZL,2026-06-22 03:00,75.31,0.029,0.016,0.018,0.121,0.072,0.063,0.049,-0.0390540278358099,0.053,64.473,0.563,0.535,IRN,2026-06-27 05:00,75.31,0.033,0.018,0.02,0.134,0.072,0.072,0.051,-0.0370532153063205,0.053,64.473,0.632,0.569,1.631,yasser ibrahim,egypt,DEF,yasser ibrahim|egypt|DEF,yasser ibrahim|egypt,ibrahim yasser|egypt,49737,973,2500000,DEF,False,
khaled_sobhi__egy,Khaled Sobhi,EGY,Egypt,DEF,2000000,2000000,0.493,name+team,0.025,0.197,0.197,49396,Egypt,2000000,True,True,name_team_position,1.0,0.009,0.013,0.004,BEL,2026-06-15 21:00,74.45,0.006,0.007,0.003,0.0,0.041,0.008,0.026,-0.0239198829353728,0.009,36.719,0.039,0.039,NZL,2026-06-22 03:00,74.45,0.007,0.008,0.003,0.0,0.041,0.036,0.028,-0.0222420160668751,0.009,36.719,0.078,0.074,IRN,2026-06-27 05:00,74.45,0.008,0.008,0.003,0.0,0.041,0.041,0.029,-0.0211025150501092,0.009,36.719,0.094,0.084,0.211,khaled sobhi,egypt,DEF,khaled sobhi|egypt|DEF,khaled sobhi|egypt,khaled sobhi|egypt,49739,973,2000000,DEF,False,
mohamed_hany__egy,Mohamed Hany,EGY,Egypt,DEF,2500000,2500000,0.897,name+team,0.073,1.651,1.651,49578,Egypt,2500000,True,True,name_team_position,1.0,0.011,0.027,0.007,BEL,2026-06-15 21:00,75.307,0.014,0.025,0.009,0.134,0.075,0.015,0.047,-0.0440045836728893,0.058,67.55,0.466,0.466,NZL,2026-06-22 03:00,75.307,0.016,0.028,0.011,0.16,0.075,0.066,0.051,-0.0409178698621962,0.058,67.55,0.604,0.574,IRN,2026-06-27 05:00,75.307,0.018,0.032,0.012,0.177,0.075,0.076,0.054,-0.0388215691414487,0.058,67.55,0.679,0.611,1.75,mohamed hany,egypt,DEF,mohamed hany|egypt|DEF,mohamed hany|egypt,hany mohamed|egypt,49741,973,2500000,DEF,False,
ahmed_fatouh__egy,Ahmed Fatouh,EGY,Egypt,DEF,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48746,Egypt,2500000,True,True,unmatched,0.7407407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52168,973,2500000,DEF,False,
mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,Egypt,DEF,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49571,Egypt,2500000,True,True,unmatched,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36332,973,2500000,DEF,False,
rami_rabia__egy,Rami Rabia,EGY,Egypt,DEF,3000000,3000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49745,Egypt,3000000,True,True,unmatched,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32735,973,3000000,DEF,False,
ahmed_nabil_kouka__egy,Ahmed Nabil Kouka,EGY,Egypt,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48748,Egypt,2000000,True,True,unmatched,0.6857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52217,973,2000000,DEF,False,
tarek_alaa__egy,Tarek Alaa,EGY,Egypt,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49877,Egypt,2000000,True,True,unmatched,0.5217391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52218,973,2000000,DEF,False,
abdelhamid_ait_boudlal__mar,Abdelhamid Ait Boudlal,MAR,Morocco,DEF,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48718,Morocco,2500000,True,True,unmatched,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52208,974,2500000,DEF,False,
zakaria_el_ouahdi__mar,Zakaria El Ouahdi,MAR,Morocco,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49990,Morocco,2000000,True,True,unmatched,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52209,974,2000000,DEF,False,
jawad_el_yamiq__mar,Jawad El Yamiq,MAR,Morocco,DEF,2500000,2500000,0.415,name+team,0.026,0.16,0.16,49260,Morocco,2500000,True,True,name_team_position,1.0,0.009,0.013,0.006,BRA,2026-06-14 00:00,74.461,0.006,0.006,0.003,0.0,0.034,0.004,0.022,-0.0199567277813292,-0.0,30.909,0.026,0.026,SCO,2026-06-20 00:00,74.461,0.006,0.006,0.004,0.0,0.034,0.028,0.023,-0.0192322905131301,-0.0,30.909,0.056,0.054,HAI,2026-06-25 00:00,74.461,0.008,0.008,0.005,0.0,0.034,0.04,0.026,-0.0163264491512251,-0.0,30.909,0.089,0.08,0.172,jawad el yamiq,morocco,DEF,jawad el yamiq|morocco|DEF,jawad el yamiq|morocco,el jawad yamiq|morocco,39817,974,2500000,DEF,False,
nayef_aguerd__mar,Nayef Aguerd,MAR,Morocco,DEF,3000000,3000000,0.973,name+team,0.091,2.337,2.337,49633,Morocco,3000000,True,True,name_team_position,1.0,0.011,0.031,0.005,BRA,2026-06-14 00:00,75.636,0.017,0.033,0.007,0.203,0.082,0.009,0.053,-0.047502615163445,0.067,73.571,0.656,0.656,SCO,2026-06-20 00:00,75.636,0.019,0.035,0.007,0.223,0.082,0.068,0.055,-0.0457782510723782,0.067,73.571,0.776,0.737,HAI,2026-06-25 00:00,75.636,0.023,0.044,0.009,0.302,0.082,0.096,0.061,-0.0388615327880442,0.067,73.571,1.049,0.944,2.481,nayef aguerd,morocco,DEF,nayef aguerd|morocco|DEF,nayef aguerd|morocco,aguerd nayef|morocco,39859,974,3000000,DEF,False,
noussair_mazraoui__mar,Noussair Mazraoui,MAR,Morocco,DEF,3500000,3500000,0.953,name+team,0.082,2.171,2.171,49670,Morocco,3500000,True,True,name_team_position,1.0,0.011,0.03,0.007,BRA,2026-06-14 00:00,75.481,0.017,0.03,0.01,0.185,0.08,0.009,0.051,-0.0464452975399783,0.064,71.934,0.607,0.607,SCO,2026-06-20 00:00,75.481,0.018,0.032,0.011,0.203,0.08,0.066,0.053,-0.0447593145051225,0.064,71.934,0.722,0.685,HAI,2026-06-25 00:00,75.481,0.022,0.041,0.014,0.275,0.08,0.094,0.06,-0.0379965491792397,0.064,71.934,0.975,0.878,2.304,noussair mazraoui,morocco,DEF,noussair mazraoui|morocco|DEF,noussair mazraoui|morocco,mazraoui noussair|morocco,37092,974,3500000,DEF,False,
souffian_el_karouani__mar,Souffian El Karouani,MAR,Morocco,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49859,Morocco,2000000,True,True,unmatched,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49577,974,2000000,DEF,False,
achraf_hakimi__mar,Achraf Hakimi,MAR,Morocco,DEF,4000000,4000000,0.764,name+team,0.059,0.765,0.765,48732,Morocco,4000000,True,True,name_team_position,1.0,0.01,0.027,0.011,BRA,2026-06-14 00:00,75.06,0.012,0.022,0.013,0.026,0.064,0.007,0.041,-0.037026441722857,0.042,57.346,0.196,0.196,SCO,2026-06-20 00:00,75.06,0.013,0.023,0.013,0.028,0.064,0.053,0.043,-0.0356823669533482,0.042,57.346,0.261,0.248,HAI,2026-06-25 00:00,75.06,0.016,0.029,0.017,0.038,0.064,0.075,0.048,-0.030291053957482,0.042,57.346,0.357,0.321,0.814,achraf hakimi,morocco,DEF,achraf hakimi|morocco|DEF,achraf hakimi|morocco,achraf hakimi|morocco,35124,974,4000000,DEF,False,
chadi_riad__mar,Chadi Riad,MAR,Morocco,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48947,Morocco,2000000,True,True,unmatched,0.5217391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43202,974,2000000,DEF,False,
anass_salah_eddine__mar,Anass Salah-Eddine,MAR,Morocco,DEF,2500000,2500000,0.5,name+team,0.03,0.271,0.271,48826,Morocco,2500000,True,True,name_team_position,1.0,0.009,0.023,0.004,BRA,2026-06-14 00:00,74.536,0.007,0.012,0.003,0.0,0.041,0.005,0.027,-0.0240436138782385,0.01,37.238,0.057,0.057,SCO,2026-06-20 00:00,74.536,0.007,0.013,0.003,0.0,0.041,0.034,0.028,-0.023170820996237,0.01,37.238,0.094,0.09,HAI,2026-06-25 00:00,74.536,0.009,0.017,0.004,0.0,0.041,0.048,0.031,-0.0196698999803967,0.01,37.238,0.138,0.124,0.289,anass salah eddine,morocco,DEF,anass salah eddine|morocco|DEF,anass salah eddine|morocco,anass eddine salah|morocco,47445,974,2500000,DEF,False,
mamadou_sarr__sen,Mamadou Sarr,SEN,Senegal,DEF,2500000,2500000,0.421,name+team,0.028,0.139,0.139,49483,Senegal,2500000,True,True,name_team_position,1.0,0.008,0.014,0.003,FRA,2026-06-16 21:00,74.504,0.005,0.006,0.002,0.0,0.035,-0.001,0.022,-0.0204061806081432,0.0,31.336,0.017,0.017,NOR,2026-06-23 02:00,74.504,0.006,0.006,0.002,0.0,0.035,0.028,0.023,-0.0196474856831155,0.0,31.336,0.052,0.05,IRQ,2026-06-26 21:00,74.504,0.007,0.008,0.003,0.0,0.035,0.039,0.026,-0.0171250642082572,0.0,31.336,0.081,0.073,0.15,mamadou sarr,senegal,DEF,mamadou sarr|senegal|DEF,mamadou sarr|senegal,mamadou sarr|senegal,47955,975,2500000,DEF,False,
el_hadji_malick_diouf__sen,El Hadji Malick Diouf,SEN,Senegal,DEF,3500000,3500000,0.774,name+team,0.057,0.667,0.667,49050,Senegal,3500000,True,True,name_team_position,1.0,0.009,0.016,0.005,FRA,2026-06-16 21:00,75.026,0.011,0.013,0.006,0.033,0.065,-0.002,0.041,-0.0378102463694291,0.043,58.063,0.161,0.161,NOR,2026-06-23 02:00,75.026,0.012,0.014,0.006,0.036,0.065,0.052,0.043,-0.0364044741386823,0.043,58.063,0.234,0.223,IRQ,2026-06-26 21:00,75.026,0.015,0.017,0.007,0.047,0.065,0.072,0.048,-0.0317307245897896,0.043,58.063,0.315,0.284,0.71,el hadji malick diouf,senegal,DEF,el hadji malick diouf|senegal|DEF,el hadji malick diouf|senegal,diouf el hadji malick|senegal,48026,975,3500000,DEF,False,
abdoulaye_seck__sen,Abdoulaye Seck,SEN,Senegal,DEF,3000000,3000000,0.503,name+team,0.031,0.285,0.285,48721,Senegal,3000000,True,True,name_team_position,1.0,0.014,0.014,0.007,FRA,2026-06-16 21:00,74.556,0.01,0.007,0.005,0.0,0.042,-0.001,0.026,-0.0244016456814534,0.01,37.472,0.058,0.058,NOR,2026-06-23 02:00,74.556,0.011,0.008,0.005,0.0,0.042,0.034,0.028,-0.0234944007101208,0.01,37.472,0.103,0.098,IRQ,2026-06-26 21:00,74.556,0.014,0.01,0.007,0.0,0.042,0.046,0.031,-0.020478097156274,0.01,37.472,0.144,0.129,0.305,abdoulaye seck,senegal,DEF,abdoulaye seck|senegal|DEF,abdoulaye seck|senegal,abdoulaye seck|senegal,43127,975,3000000,DEF,False,
kalidou_koulibaly__sen,Kalidou Koulibaly,SEN,Senegal,DEF,2500000,2500000,0.774,name+team,0.05,0.644,0.644,49370,Senegal,2500000,True,True,name_team_position,1.0,0.009,0.015,0.004,FRA,2026-06-16 21:00,74.9,0.011,0.012,0.004,0.032,0.064,-0.002,0.041,-0.0377516246394684,0.043,57.973,0.154,0.154,NOR,2026-06-23 02:00,74.9,0.011,0.013,0.004,0.035,0.064,0.052,0.043,-0.0363480319449058,0.043,57.973,0.227,0.215,IRQ,2026-06-26 21:00,74.9,0.014,0.016,0.005,0.046,0.064,0.072,0.048,-0.0316815286668065,0.043,57.973,0.306,0.275,0.686,kalidou koulibaly,senegal,DEF,kalidou koulibaly|senegal|DEF,kalidou koulibaly|senegal,kalidou koulibaly|senegal,34778,975,2500000,DEF,False,
youssouf_sabaly__sen,Youssouf Sabaly,SEN,Senegal,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49980,Senegal,2000000,True,True,unmatched,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33637,975,2000000,DEF,False,
pape_abou_cisse__sen,Pape Abou Cisse,SEN,Senegal,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49704,Senegal,2000000,True,True,unmatched,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35851,975,2000000,DEF,False,
ilay_camara__sen,Ilay Camara,SEN,Senegal,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49215,Senegal,2000000,True,True,unmatched,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49638,975,2000000,DEF,False,
antoine_mendy__sen,Antoine Mendy,SEN,Senegal,DEF,2500000,2500000,0.439,name+team,0.02,0.145,0.145,48848,Senegal,2500000,True,True,name_team_position,1.0,0.008,0.013,0.003,FRA,2026-06-16 21:00,74.36,0.005,0.006,0.002,0.0,0.036,-0.001,0.023,-0.0212770934737974,0.003,32.674,0.018,0.018,NOR,2026-06-23 02:00,74.36,0.006,0.006,0.002,0.0,0.036,0.029,0.024,-0.0204860183016279,0.003,32.674,0.054,0.052,IRQ,2026-06-26 21:00,74.36,0.007,0.008,0.003,0.0,0.036,0.04,0.027,-0.0178559427117128,0.003,32.674,0.084,0.075,0.156,antoine mendy,senegal,DEF,antoine mendy|senegal|DEF,antoine mendy|senegal,antoine mendy|senegal,49639,975,2500000,DEF,False,
abdou_diallo__sen,Abdou Diallo,SEN,Senegal,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48720,Senegal,2000000,True,True,unmatched,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32792,975,2000000,DEF,False,
moussa_niakhate__sen,Moussa Niakhate,SEN,Senegal,DEF,3000000,3000000,0.918,name+team,0.079,1.684,1.684,49612,Senegal,3000000,True,True,name_team_position,1.0,0.01,0.017,0.004,FRA,2026-06-16 21:00,75.417,0.014,0.017,0.005,0.152,0.077,-0.003,0.049,-0.0450692725994718,0.06,69.21,0.459,0.459,NOR,2026-06-23 02:00,75.417,0.015,0.018,0.006,0.168,0.077,0.062,0.051,-0.0433936122173293,0.06,69.21,0.573,0.544,IRQ,2026-06-26 21:00,75.417,0.019,0.022,0.007,0.219,0.077,0.086,0.057,-0.0378225696374265,0.06,69.21,0.756,0.68,1.788,moussa niakhate,senegal,DEF,moussa niakhate|senegal|DEF,moussa niakhate|senegal,moussa niakhate|senegal,36725,975,3000000,DEF,False,
ismail_jakobs__sen,Ismail Jakobs,SEN,Senegal,DEF,2500000,2500000,0.568,name+team,0.034,0.296,0.296,49228,Senegal,2500000,True,True,name_team_position,1.0,0.008,0.023,0.003,FRA,2026-06-16 21:00,74.614,0.007,0.014,0.003,0.0,0.047,-0.002,0.03,-0.0275738807086896,0.018,42.343,0.059,0.059,NOR,2026-06-23 02:00,74.614,0.008,0.015,0.003,0.0,0.047,0.038,0.031,-0.026548693107015,0.018,42.343,0.107,0.102,IRQ,2026-06-26 21:00,74.614,0.01,0.018,0.004,0.0,0.047,0.052,0.035,-0.0231402674843864,0.018,42.343,0.15,0.135,0.316,ismail jakobs,senegal,DEF,ismail jakobs|senegal|DEF,ismail jakobs|senegal,ismail jakobs|senegal,38763,975,2500000,DEF,False,
omar_rekik__tun,Omar Rekik,TUN,Tunisia,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49684,Tunisia,2000000,True,True,unmatched,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39412,976,2000000,DEF,False,
yan_valery__tun,Yan Valery,TUN,Tunisia,DEF,2500000,2500000,0.973,name+team,0.089,2.155,2.155,49957,Tunisia,2500000,True,True,name_team_position,1.0,0.012,0.019,0.005,SWE,2026-06-15 04:00,75.595,0.017,0.02,0.007,0.209,0.082,0.031,0.053,-0.0469135171448394,0.067,73.531,0.654,0.654,JPN,2026-06-21 06:00,75.595,0.021,0.024,0.008,0.251,0.082,0.079,0.058,-0.043209008047446,0.067,73.531,0.833,0.792,NED,2026-06-26 01:00,75.595,0.02,0.023,0.008,0.237,0.082,0.074,0.056,-0.0444154216191863,0.067,73.531,0.788,0.71,2.276,yan valery,tunisia,DEF,yan valery|tunisia|DEF,yan valery|tunisia,valery yan|tunisia,36841,976,2500000,DEF,False,
ali_maaloul__tun,Ali Maaloul,TUN,Tunisia,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48799,Tunisia,2000000,True,True,unmatched,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36523,976,2000000,DEF,False,
dylan_bronn__tun,Dylan Bronn,TUN,Tunisia,DEF,2500000,2500000,0.734,name+team,0.066,0.496,0.496,49039,Tunisia,2500000,True,True,name_team_position,1.0,0.011,0.018,0.01,SWE,2026-06-15 04:00,75.179,0.012,0.014,0.011,0.002,0.061,0.023,0.04,-0.0352254352605188,0.038,55.211,0.135,0.135,JPN,2026-06-21 06:00,75.179,0.014,0.016,0.013,0.003,0.061,0.059,0.043,-0.0324438713675505,0.038,55.211,0.201,0.19,NED,2026-06-26 01:00,75.179,0.014,0.016,0.012,0.003,0.061,0.055,0.042,-0.0333497178219433,0.038,55.211,0.189,0.17,0.525,dylan bronn,tunisia,DEF,dylan bronn|tunisia|DEF,dylan bronn|tunisia,bronn dylan|tunisia,36528,976,2500000,DEF,False,
yassine_meriah__tun,Yassine Meriah,TUN,Tunisia,DEF,2500000,2500000,0.375,name+team,0.025,0.132,0.132,49963,Tunisia,2500000,True,True,name_team_position,1.0,0.009,0.015,0.004,SWE,2026-06-15 04:00,74.457,0.005,0.006,0.002,0.0,0.031,0.012,0.02,-0.0177951489989914,-0.005,27.892,0.028,0.028,JPN,2026-06-21 06:00,74.457,0.006,0.007,0.002,0.0,0.031,0.03,0.022,-0.0163899614247427,-0.005,27.892,0.058,0.056,NED,2026-06-26 01:00,74.457,0.006,0.007,0.002,0.0,0.031,0.028,0.021,-0.0168475760008838,-0.005,27.892,0.054,0.048,0.14,yassine meriah,tunisia,DEF,yassine meriah|tunisia|DEF,yassine meriah|tunisia,meriah yassine|tunisia,36542,976,2500000,DEF,False,
moutaz_neffati__tun,Moutaz Neffati,TUN,Tunisia,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49613,Tunisia,2000000,True,True,unmatched,0.5185185185185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42580,976,2000000,DEF,False,
mohamed_amine_ben_hamida__tun,Mohamed Amine Ben Hamida,TUN,Tunisia,DEF,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49575,Tunisia,2500000,True,True,unmatched,0.717948717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52236,976,2500000,DEF,False,
adem_arous__tun,Adem Arous,TUN,Tunisia,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48736,Tunisia,2000000,True,True,unmatched,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52237,976,2000000,DEF,False,
ghaith_zaalouni__tun,Ghaith Zaalouni,TUN,Tunisia,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49135,Tunisia,2000000,True,True,unmatched,0.5217391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52238,976,2000000,DEF,False,
ali_abdi__tun,Ali Abdi,TUN,Tunisia,DEF,3000000,3000000,0.979,name+team,0.091,2.931,2.931,48793,Tunisia,3000000,True,True,name_team_position,1.0,0.026,0.046,0.011,SWE,2026-06-15 04:00,75.636,0.04,0.049,0.017,0.215,0.082,0.031,0.053,-0.0472480519851881,0.067,74.055,0.9,0.9,JPN,2026-06-21 06:00,75.636,0.048,0.057,0.019,0.258,0.082,0.079,0.058,-0.043517126463811,0.067,74.055,1.125,1.069,NED,2026-06-26 01:00,75.636,0.046,0.055,0.019,0.244,0.082,0.074,0.057,-0.0447321428305702,0.067,74.055,1.069,0.962,3.094,ali abdi,tunisia,DEF,ali abdi|tunisia|DEF,ali abdi|tunisia,abdi ali|tunisia,43370,976,3000000,DEF,False,
