player_id,player_name,team_id,team_name,flag_code,position,advance_pct,avg_points,nt_ev_score,blended_ev_score,display_score,price_estimate,value_score,display_value,price,price_source,position_source,holdet_game_id,holdet_player_id,holdet_person_id,holdet_team_id,holdet_team_name,holdet_position_id,holdet_position,holdet_start_price,holdet_price,holdet_is_out,has_holdet_vm_match,official_holdet_master,copied_from_old_player_pool,old_player_id,old_match_method,old_match_score,start_prob,start_prob_source,weighted_group_stage_ev,optimizer_ev,holdet_appearance,player_visual_source,display_score_source,start_probability_pct,start_security,start_status,transfermarkt_competitive_rows,transfermarkt_competitive_starts,transfermarkt_competition_weight_sum,transfermarkt_recent_rows_since_2025,transfermarkt_recent_starts_since_2025,transfermarkt_latest_match_date,transfermarkt_signal_confidence,transfermarkt_start_score,transfermarkt_recency_start_score,transfermarkt_recent_start_rate_since_2025,conditional_start_prob,availability_prob,availability_risk,availability_status,transfermarkt_available_rows,transfermarkt_absence_rows,transfermarkt_available_weight,transfermarkt_absence_weight,transfermarkt_start_weight,transfermarkt_recent_3_available_start_score,transfermarkt_history_available_start_score,weighted_group_stage_ev_before_price_quality,price_quality_ev,model_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_weight,price_quality_spread_multiplier,price_quality_applied,price_quality_method,base_ev_source,match_1_opponent_team,match_1_weighted_match_ev,match_2_opponent_team,match_2_weighted_match_ev,match_3_opponent_team,match_3_weighted_match_ev,round1_ev,round2_ev,round3_ev,appearance_prob,round_specific_rotation_risk,start_signal_context_note,total_ev_group_stage,price_quality_repair_source,transfermarkt_national_team,tm_recency_weighted_competitive_start_score,tm_weighted_competitive_start_score,source_note,gk_start_prob_raw_before_normalization,gk_start_prob_normalized,gk_start_prob_normalized_at,gk_hierarchy_raw_score,gk_team_rank,manual_start_note,manual_data_note,tm_watch_flag,tm_watch_reason,source,start_price,_key
ricardo_velho__por,Ricardo Velho,POR,Portugal,pt,GK,,,,,0.0,4000000,,,4000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49769,52200.0,585.0,Portugal,294.0,GK,4000000,4000000,False,True,True,True,ricardo_velho__por,exact_name_team,1.0,0.0151,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.068675,0.068675,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,2.0,0.0151,reservekeeper - GK hierarchy,5.0,0.0,2.2256,12.0,1.0,2026-04-01,1.0,0.0,0.0,0.0833,0.0151,0.8529,medium_risk,medium_risk,5.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0662,0.071701,0.0662,0.0662,3.323869,0.071701,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,COD,0.036236,UZB,0.023016,COL,0.006948,0.036236,0.023016,0.006948,,,,,,"{'source': 'transfermarkt_national_team_output', 'source_note': 'Landsholdsbrug fra lokale Transfermarkt-outputfiler; ikke mål/assist/kort-events.', 'tm_competition_rows': 20, 'tm_competition_starts': 5, 'tm_weighted_start_signal_sum': 1.5498, 'tm_competition_weight_sum': 3.05, 'tm_weighted_competitive_start_score': 0.5081, 'tm_recency_weighted_competitive_start_score': 0.5081}",0.5081,0.5081,,0.0474,0.0151,2026-06-07,0.020253,4.0,,,,,,,ricardo velho__portugal__GK
martin_jedlicka__cze,Martin Jedlicka,CZE,Tjekkiet,,GK,,,,,,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49514,43032.0,584.0,Tjekkiet,294.0,GK,2500000,2500000,False,True,True,False,,,,0.0251,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.034046,0.034046,,,,3.0,0.0251,reservekeeper - GK hierarchy,16.0,1.0,8.3968,,,,1.0,0.0625,0.0126,,0.0251,0.8207,medium_risk,medium_risk,14.0,2.0,8.8,1.36,0.68,0.0,0.0773,0.038126,0.029059,0.038126,0.038126,0.810423,0.029059,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,KOR,0.026966,RSA,0.012032,MEX,-0.000872,0.026966,0.012032,-0.000872,,,,0.224,price_quality_ev_diagnostics,,,,,0.0469,0.0251,2026-06-07,0.034044,3.0,,,,,,,martin jedlicka__tjekkiet__GK
alex_kral__cze,Alex Kral,CZE,Tjekkiet,,MID,,,,,,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,48775,39047.0,584.0,Tjekkiet,295.0,MID,2000000,2000000,False,True,True,False,,,,0.3191,transfermarkt_availability_split_2026_06_07,0.197039,0.197039,,,,32.0,0.3191,sjældent startende - Transfermarkt landshold,76.0,30.0,15.650800000000002,,,,1.0,0.4286,0.2422,,0.3455,0.7813,medium_risk,medium_risk,59.0,11.0,15.72,3.96,5.88,0.3333,0.374,0.171281,0.228521,0.171281,0.171281,0.5013,0.228521,0.256922,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,KOR,0.096948,RSA,0.038171,MEX,0.036162,0.096948,0.038171,0.036162,,,,1.262,price_quality_ev_diagnostics,,,,,,,,,,,,,,,,alex kral__tjekkiet__MID
adam_karabec__cze,Adam Karabec,CZE,Tjekkiet,,MID,,,,,,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48735,48104.0,584.0,Tjekkiet,295.0,MID,2500000,2500000,False,True,True,False,,,,0.2967,transfermarkt_availability_split_2026_06_07,0.239536,0.239536,,,,30.0,0.2967,sjældent startende - Transfermarkt landshold,8.0,2.0,4.277200000000001,,,,1.0,0.25,0.2566,,0.3097,0.8801,medium_risk,medium_risk,8.0,0.0,5.34,0.0,1.36,0.3333,0.2547,0.19554,0.29331,0.19554,0.19554,1.248972,0.529386,0.29331,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,KOR,0.108309,RSA,0.044794,MEX,0.042437,0.108309,0.044794,0.042437,,,,2.16,price_quality_ev_diagnostics,,,,,,,,,,,,,,,,adam karabec__tjekkiet__MID
atakan_karazor__tur,Atakan Karazor,TUR,Tyrkiet,,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,48866,39502.0,586.0,Tyrkiet,295.0,MID,2000000,2000000,False,True,True,True,atakan_karazor__tur,exact_name_team,1.0,0.043,transfermarkt_availability_split_2026_06_07,0.0,0.0,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.043,sjældent startende - Transfermarkt landshold,16.0,0.0,8.427200000000001,,,,1.0,0.0,0.0,,0.05,0.6,high_risk,high_risk,8.0,8.0,5.32,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,AUS,0.006009,PAR,-0.003504,USA,-0.004422,0.006009,-0.003504,-0.004422,,,,,,,,,,,,,,,,,,,,,atakan karazor__tyrkiet__MID
christoph_baumgartner__aut,Christoph Baumgartner,AUT,Østrig,at,MID,0.902,5.46,0.6271,4.106,88.0,3500000,0.4613,46.0,3500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48961,37314.0,587.0,Østrig,295.0,MID,3500000,3500000,True,True,True,True,christoph_baumgartner__aut,exact_name_team,1.0,0.0,manual_out_baumgartner_2026_06_04,0.0,0.0,{'hairColor': '#78540F'},holdet_api_appearance,start_neutral_blended_nt_team_absolute,0.0,0.0,ude af VM,71.0,50.0,17.8992,12.0,11.0,2026-03-31,1.0,0.7692,0.6904,0.9167,0.0,0.0,out,out_of_tournament,62.0,3.0,21.46,1.3,17.76,1.0,0.8276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,out_of_tournament_manual,JOR,0.0,ARG,0.0,ALG,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ude af VM; nulstillet som valgbaar modelkandidat 2026-06-04,,,,,christoph baumgartner__østrig__MID
lennart_karl__ger,Lennart Karl,GER,Tyskland,de,MID,,,,,0.0,5000000,,,5000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49428,47730.0,589.0,Tyskland,295.0,MID,5000000,5000000,False,True,True,True,lennart_karl__ger,exact_name_team,1.0,0.3187,transfermarkt_availability_split_2026_06_07,0.731683,0.731683,"{'skinColor': '#EFC6B6', 'hairColor': '#6E4A3A', 'hairStyle': 'Short'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,32.0,0.3187,sjældent startende - Transfermarkt landshold,3.0,1.0,1.4768000000000001,2.0,2.0,2026-03-30,1.0,0.3333,0.3521,1.0,0.339,0.8288,medium_risk,medium_risk,3.0,0.0,2.84,0.0,1.0,0.3333,0.3521,0.597292,0.895938,0.597292,0.597292,2.935663,1.336565,0.895938,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,CUW,0.287804,CIV,0.17441,ECU,0.135076,0.287804,0.17441,0.135076,,,,,,"{'source': 'transfermarkt_national_team_output', 'source_note': 'Landsholdsbrug fra lokale Transfermarkt-outputfiler; ikke mål/assist/kort-events.', 'tm_competition_rows': 3, 'tm_competition_starts': 3, 'tm_weighted_start_signal_sum': 0.8, 'tm_competition_weight_sum': 0.8, 'tm_weighted_competitive_start_score': 1, 'tm_recency_weighted_competitive_start_score': 1}",1.0,1.0,,,,,,,,,,,,,lennart karl__tyskland__MID
kees_smit__ned,Kees Smit,NED,Holland,nl,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49376,52192.0,593.0,Holland,295.0,MID,2000000,2000000,False,True,True,True,kees_smit__ned,exact_name_team,1.0,0.4638,transfermarkt_availability_split_2026_06_07,0.402239,0.402239,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,46.0,0.4638,sjældent startende - Transfermarkt landshold,2.0,1.0,0.9568000000000001,,,,1.0,0.5,0.5,,0.5,0.7934,unknown,unknown,2.0,0.0,1.84,0.0,0.92,0.5,0.5,0.459587,0.332147,0.459587,0.459587,0.5013,0.332147,0.5013,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,JPN,0.170092,SWE,0.161547,TUN,0.127946,0.170092,0.161547,0.127946,,,,,,,,,,,,,,,,,,,,,kees smit__holland__MID
luciano_valente__ned,Luciano Valente,NED,Holland,nl,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49460,50750.0,593.0,Holland,295.0,MID,2500000,2500000,False,True,True,True,luciano_valente__ned,exact_name_team,1.0,0.0472,transfermarkt_availability_split_2026_06_07,0.130532,0.130532,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,5.0,0.0472,sjældent startende - Transfermarkt landshold,4.0,0.0,2.1808000000000005,,,,1.0,0.0,0.0,,0.05,0.8387,medium_risk,medium_risk,4.0,0.0,3.2,0.0,0.0,0.0,0.0,0.168426,0.084216,0.168426,0.168426,1.248972,0.084216,0.252639,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,JPN,0.063659,SWE,0.060455,TUN,0.044312,0.063659,0.060455,0.044312,,,,,,,,,,,,,,,,,,,,,luciano valente__holland__MID
himad_abdelli__alg,Himad Abdelli,ALG,Algeriet,dz,MID,0.789,4.382,0.0036,0.601,42.0,2500000,0.1285,13.0,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49185,50920.0,761.0,Algeriet,295.0,MID,2500000,2500000,False,True,True,True,himad_abdelli__alg,exact_name_team,1.0,0.5084,transfermarkt_availability_split_2026_06_07,0.8366,0.8366,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,51.0,0.5084,rotation/usikker - Transfermarkt landshold,47.0,4.0,19.6848,,,,1.0,0.0952,0.5014,,0.5911,0.6,high_risk,high_risk,10.0,32.0,5.64,17.44,2.34,0.6667,0.4149,0.77891,0.907111,0.77891,0.77891,1.248972,0.907111,1.168365,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,ARG,0.112564,JOR,0.409282,AUT,0.257061,0.112564,0.409282,0.257061,,,,,,,,,,,,,,,,,,,,,himad abdelli__algeriet__MID
adil_aouchiche__alg,Adil Aouchiche,ALG,Algeriet,,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,48737,38965.0,761.0,Algeriet,295.0,MID,2000000,2000000,False,True,True,True,adil_aouchiche__alg,exact_name_team,1.0,0.0464,transfermarkt_availability_split_2026_06_07,0.073311,0.073311,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,5.0,0.0464,sjældent startende - Transfermarkt landshold,2.0,0.0,0.9568000000000001,,,,1.0,0.0,0.0,,0.05,0.7934,unknown,unknown,2.0,0.0,1.84,0.0,0.0,0.0,0.0,0.106105,0.033229,0.106105,0.106105,0.5013,0.033229,0.159158,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,ARG,-0.000434,JOR,0.051779,AUT,0.054758,-0.000434,0.051779,0.054758,,,,,,,,,,,,,,,,,,,,,adil aouchiche__algeriet__MID
isma_l_bennacer__alg,Ismael Bennacer,ALG,Algeriet,dz,MID,0.789,4.382,0.0044,0.83,46.0,2500000,0.1539,15.0,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49223,33818.0,761.0,Algeriet,295.0,MID,2500000,2500000,False,True,True,True,isma_l_bennacer__alg,exact_name_team,1.0,0.6012,transfermarkt_availability_split_2026_06_07,1.044587,1.044587,"{'skinColor': '#E9A58D', 'hairColor': '#000000', 'hairStyle': 'VeryShort'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,60.0,0.6012,rotation/usikker - Transfermarkt landshold,131.0,48.0,24.910400000000003,,,,1.0,0.4528,0.582,,0.6991,0.6,high_risk,high_risk,69.0,37.0,15.22,13.81,11.79,0.6667,0.7746,1.021594,1.072689,1.021594,1.021594,1.248972,1.072689,1.248972,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,ARG,0.158064,JOR,0.526405,AUT,0.337124,0.158064,0.526405,0.337124,,,,,,,,,,,,,,,,,,,,,ismael bennacer__algeriet__MID
alan_varela__arg,Alan Varela,ARG,Argentina,ar,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48764,44903.0,762.0,Argentina,295.0,MID,2500000,2500000,False,True,True,True,alan_varela__arg,exact_name_team,1.0,0.0452,transfermarkt_availability_split_2026_06_07,0.0,0.0,"{'skinColor': '#EFC6B6', 'hairColor': '#5D491C', 'hairStyle': 'Short'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,5.0,0.0452,sjældent startende - Transfermarkt landshold,1.0,0.0,0.6120000000000001,,,,1.0,0.0,0.0,,0.05,0.7283,unknown,unknown,1.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,ALG,-0.035902,AUT,-0.037022,JOR,-0.035613,-0.035902,-0.037022,-0.035613,,,,,,,,,,,,,,,,,,,,,alan varela__argentina__MID
franco_mastantuono__arg,Franco Mastantuono,ARG,Argentina,ar,MID,,,,,0.0,3500000,,,3500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49120,48546.0,762.0,Argentina,295.0,MID,3500000,3500000,False,True,True,True,franco_mastantuono__arg,exact_name_team,1.0,0.046,transfermarkt_availability_split_2026_06_07,0.243515,0.243515,"{'skinColor': '#E9A58D', 'hairColor': '#78540F'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,5.0,0.046,sjældent startende - Transfermarkt landshold,10.0,1.0,4.324800000000001,9.0,4.0,2026-04-01,1.0,0.1429,0.0425,0.4444,0.05,0.7736,medium_risk,medium_risk,6.0,1.0,4.56,0.92,0.68,0.0,0.1491,0.305872,0.167301,0.305872,0.305872,2.545882,0.167301,0.458808,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,ALG,0.136109,AUT,0.090829,JOR,0.078932,0.136109,0.090829,0.078932,,,,,,,,,,,,,,,,,,,,,franco mastantuono__argentina__MID
riley_mcgree__aus,Riley McGree,AUS,Australien,au,MID,0.57,3.412,0.0028,0.683,39.0,2500000,0.1385,14.0,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49774,43233.0,763.0,Australien,295.0,MID,2500000,2500000,False,True,True,True,riley_mcgree__aus,exact_name_team,1.0,0.5551,transfermarkt_availability_split_2026_06_07,0.821231,0.821231,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,56.0,0.5551,rotation/usikker - Transfermarkt landshold,61.0,19.0,13.5932,12.0,2.0,2026-03-31,1.0,0.3519,0.5517,0.1667,0.6069,0.7565,medium_risk,medium_risk,43.0,11.0,13.78,4.08,6.44,0.6667,0.4673,0.682791,0.990435,0.682791,0.682791,1.248972,0.990435,1.024186,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,TUR,0.237638,USA,0.198765,PAR,0.246385,0.237638,0.198765,0.246385,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '428061.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/riley-mcgree/nationalmannschaft/spieler/428061/verein_id/3433', 'tm_competition_rows': 115, 'tm_competition_starts': 44, 'tm_recency_weighted_competitive_start_score': 0.4773}",,,,,,,,,,,,,,,riley mcgree__australien__MID
patrick_yazbek__aus,Patrick Yazbek,AUS,Australien,au,MID,0.57,3.412,0.0018,0.551,36.0,2000000,0.1218,12.0,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49718,49437.0,763.0,Australien,295.0,MID,2000000,2000000,False,True,True,True,patrick_yazbek__aus,exact_name_team,1.0,0.0435,transfermarkt_availability_split_2026_06_07,0.07231,0.07231,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.0435,sjældent startende - Transfermarkt landshold,32.0,2.0,11.693600000000002,,,,1.0,0.0625,0.0248,,0.05,0.6261,high_risk,high_risk,19.0,13.0,9.72,6.0,1.36,0.0,0.1399,0.105985,0.031152,0.105985,0.105985,0.5013,0.031152,0.158977,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,TUR,0.026328,USA,0.037037,PAR,0.04262,0.026328,0.037037,0.04262,,,,,,,,,,,,,,,,,,,,,patrick yazbek__australien__MID
alexander_alex_robertson__aus,Alexander 'Alex' Robertson,AUS,Australien,,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,48779,43666.0,763.0,Australien,295.0,MID,2000000,2000000,False,True,True,True,alexander_alex_robertson__aus,exact_name_team,1.0,0.0386,transfermarkt_availability_split_2026_06_07,0.0,0.0,"{'skinColor': '#E9A58D', 'hairColor': '#6E4A3A', 'hairStyle': 'Short'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.0386,sjældent startende - Transfermarkt landshold,36.0,0.0,9.351199999999999,,,,1.0,0.0,0.0,,0.05,0.35,high_risk,high_risk,5.0,22.0,2.56,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,TUR,-0.010961,USA,-0.000408,PAR,0.001882,-0.010961,-0.000408,0.001882,,,,,,,,,,,,,,,,,,,,,alexander alex robertson__australien__MID
ibrahim_sulemana__gha,Ibrahim Sulemana,GHA,Ghana,gh,MID,0.347,2.422,0.006,1.101,43.0,2500000,0.1671,17.0,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49208,42951.0,770.0,Ghana,295.0,MID,2500000,2500000,False,True,True,True,ibrahim_sulemana__gha,exact_name_team,1.0,0.1084,transfermarkt_availability_split_2026_06_07,0.307967,0.307967,"{'skinColor': '#836A56', 'hairColor': '#000000'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,11.0,0.1084,sjældent startende - Transfermarkt landshold,21.0,5.0,5.887200000000002,,,,1.0,0.3571,0.1008,,0.1224,0.6724,medium_risk,medium_risk,10.0,4.0,5.88,2.84,2.4,0.0,0.4082,0.401693,0.193412,0.401693,0.401693,1.248972,0.193412,0.60254,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,PAN,0.192122,ENG,0.10433,CRO,0.105238,0.192122,0.10433,0.105238,,,,,,,,,,,,,,,,,,,,,ibrahim sulemana__ghana__MID
denzell_garcia__mex,Denzell Garcia,MEX,Mexico,mx,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49013,52195.0,775.0,Mexico,295.0,MID,2000000,2000000,False,True,True,True,denzell_garcia__mex,exact_name_team,1.0,0.043,transfermarkt_availability_split_2026_06_07,0.039487,0.039487,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.043,sjældent startende - Transfermarkt landshold,32.0,0.0,13.870000000000001,,,,1.0,0.0,0.0,,0.05,0.6,high_risk,high_risk,6.0,26.0,4.71,15.28,0.0,0.0,0.0,0.046599,0.030794,0.046599,0.046599,0.5013,0.030794,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,RSA,0.02778,KOR,0.013458,CZE,0.00536,0.02778,0.013458,0.00536,,,,,,,,,,,,,,,,,,,,,denzell garcia__mexico__MID
erick_sanchez__mex,Erick Sanchez,MEX,Mexico,mx,MID,,,,,0.0,3000000,,,3000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49074,43306.0,775.0,Mexico,295.0,MID,3000000,3000000,False,True,True,True,erick_sanchez__mex,exact_name_team,1.0,0.0926,transfermarkt_availability_split_2026_06_07,0.311995,0.311995,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,9.0,0.0926,sjældent startende - Transfermarkt landshold,91.0,17.0,25.074800000000003,12.0,5.0,2026-05-23,1.0,0.1868,0.0527,0.4167,0.1076,0.6,high_risk,high_risk,46.0,45.0,17.17,16.9,6.16,0.0,0.3588,0.340421,0.277252,0.340421,0.340421,2.095861,0.277252,0.510631,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,RSA,0.148634,KOR,0.108174,CZE,0.083611,0.148634,0.108174,0.083611,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '370875.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/erick-sanchez/nationalmannschaft/spieler/370875/verein_id/6303', 'tm_competition_rows': 118, 'tm_competition_starts': 52, 'tm_recency_weighted_competitive_start_score': 0.622}",,,,,,,,,,,,,,,erick sanchez__mexico__MID
carlos_rodriguez__mex,Carlos Rodriguez,MEX,Mexico,mx,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48937,43404.0,775.0,Mexico,295.0,MID,2500000,2500000,False,True,True,True,carlos_rodriguez__mex,exact_name_team,1.0,0.0864,transfermarkt_availability_split_2026_06_07,0.150538,0.150538,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,9.0,0.0864,sjældent startende - Transfermarkt landshold,120.0,39.0,26.843800000000005,,,,1.0,0.3362,0.0736,,0.0927,0.8059,medium_risk,medium_risk,91.0,25.0,29.81,6.66,9.21,0.0,0.309,0.147575,0.154159,0.147575,0.147575,1.248972,0.154159,0.221363,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,RSA,0.069314,KOR,0.046008,CZE,0.032252,0.069314,0.046008,0.032252,,,,,,,,,,,,,,,,,,,,,carlos rodriguez__mexico__MID
lucas_ramon_romero__par,Lucas Ramon Romero,PAR,Paraguay,py,MID,,,,,0.0,2000000,,,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49459,49609.0,778.0,Paraguay,295.0,MID,2000000,2000000,False,True,True,True,lucas_ramon_romero__par,exact_name_team,1.0,0.2739,transfermarkt_availability_split_2026_06_07,0.180904,0.180904,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,27.0,0.2739,sjældent startende - Transfermarkt landshold,7.0,1.0,2.9832000000000005,,,,1.0,0.1429,0.3037,,0.286,0.8786,medium_risk,medium_risk,7.0,0.0,5.24,0.0,0.92,0.3333,0.1756,0.168428,0.196152,0.168428,0.168428,0.5013,0.196152,0.252642,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,USA,0.038167,TUR,0.056655,AUS,0.073603,0.038167,0.056655,0.073603,,,,,,,,,,,,,,,,,,,,,lucas ramon romero__paraguay__MID
hugo_cuenca__par,Hugo Cuenca,PAR,Paraguay,py,MID,0.592,3.68,0.002,0.624,38.0,2000000,0.1321,13.0,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49192,46375.0,778.0,Paraguay,295.0,MID,2000000,2000000,False,True,True,True,hugo_cuenca__par,exact_name_team,1.0,0.2575,transfermarkt_availability_split_2026_06_07,0.302706,0.302706,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,26.0,0.2575,sjældent startende - Transfermarkt landshold,14.0,1.0,4.703200000000001,,,,1.0,0.1,0.2102,,0.3062,0.5455,high_risk,high_risk,5.0,5.0,2.8,3.0,0.68,0.3333,0.2429,0.399497,0.184407,0.399497,0.399497,0.5013,0.184407,0.5013,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,USA,0.091279,TUR,0.115824,AUS,0.192392,0.091279,0.115824,0.192392,,,,,,,,,,,,,,,,,,,,,hugo cuenca__paraguay__MID
nicolas_fonseca__uru,Nicolas Fonseca,URU,Uruguay,uy,MID,0.865,5.027,0.0026,0.706,46.0,2500000,0.1414,14.0,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49645,49761.0,783.0,Uruguay,295.0,MID,2500000,2500000,False,True,True,True,nicolas_fonseca__uru,exact_name_team,1.0,0.043,transfermarkt_availability_split_2026_06_07,0.171048,0.171048,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.043,sjældent startende - Transfermarkt landshold,28.0,2.0,11.8072,,,,1.0,0.0714,0.02,,0.05,0.6,high_risk,high_risk,15.0,13.0,8.52,6.88,1.16,0.0,0.1362,0.248224,0.076723,0.248224,0.248224,1.248972,0.076723,0.372336,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,KSA,0.103457,CPV,0.093631,ESP,0.051135,0.103457,0.093631,0.051135,,,,,,,,,,,,,,,,,,,,,nicolas fonseca__uruguay__MID
tanner_tessmann__usa,Tanner Tessmann,USA,USA,us,MID,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49876,41095.0,784.0,USA,295.0,MID,2500000,2500000,False,True,True,True,tanner_tessmann__usa,exact_name_team,1.0,0.318,transfermarkt_availability_split_2026_06_07,0.489832,0.489832,"{'skinColor': '#EFC6B6', 'hairColor': '#5D491C'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,32.0,0.318,sjældent startende - Transfermarkt landshold,90.0,6.0,23.955400000000004,12.0,3.0,2026-04-01,1.0,0.0667,0.2875,0.25,0.3698,0.6,high_risk,high_risk,15.0,75.0,8.18,23.6,3.72,0.3333,0.4548,0.426376,0.56739,0.426376,0.426376,1.248972,0.56739,0.639564,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,PAR,0.155415,AUS,0.155094,TUR,0.115864,0.155415,0.155094,0.115864,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '670096.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/tanner-tessmann/nationalmannschaft/spieler/670096/verein_id/3505', 'tm_competition_rows': 119, 'tm_competition_starts': 44, 'tm_recency_weighted_competitive_start_score': 0.5883}",,,,,,,,,,,,,,,tanner tessmann__usa__MID
