player_id,player_name,team_id,position,price,old_ev,new_ev,ev_diff,ev_diff_pct,main_reason
tomas_soucek__cze,Tomas Soucek,CZE,MID,3500000,1.463226,1.463226,0,0,match_2_goal_multiplier=1.256
ousmane_diomande__civ,Ousmane Diomande,CIV,DEF,2500000,1.445455,1.721013,0.275558,0.190637,match_3_goal_multiplier=1.350
miles_robinson__usa,Miles Robinson,USA,DEF,2000000,1.439694,1.607147,0.167453,0.116311,match_2_goal_multiplier=1.308
rafik_belghali__alg,Rafik Belghali,ALG,DEF,2500000,1.416864,1.578209,0.161345,0.113875,match_2_goal_multiplier=1.350
arthur_masuaku__cod,Arthur Masuaku,COD,DEF,2500000,1.415595,1.401437,-0.014158,-0.010001,match_1_clean_sheet_multiplier=0.695
chris_wood__nzl,Chris Wood,NZL,FWD,3500000,1.412828,1.31466,-0.098168,-0.069484,match_3_clean_sheet_multiplier=0.709
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,2500000,1.412752,1.456169,0.043417,0.030732,match_1_goal_multiplier=0.802
joaqu_n_piquerez__uru,Joaquin Piquerez,URU,MID,2500000,1.381378,1.721477,0.340099,0.246203,match_1_goal_multiplier=1.350
abdukodir_khusanov__uzb,Abdukodir Khusanov,UZB,DEF,3000000,1.372957,1.319706,-0.053251,-0.038786,match_2_clean_sheet_multiplier=0.695
chancel_mbemba__cod,Chancel Mbemba,COD,DEF,2500000,1.371762,1.357779,-0.013983,-0.010193,match_1_clean_sheet_multiplier=0.695
saud_abdulhamid__ksa,Saud Abdulhamid,KSA,DEF,3000000,1.365745,1.297108,-0.068637,-0.050256,match_2_clean_sheet_multiplier=0.665
juan_manuel_sanabria__uru,Juan Manuel Sanabria,URU,MID,3000000,1.363058,1.743189,0.380131,0.278881,match_1_goal_multiplier=1.350
dennis_hadzikadunic__bih,Dennis Hadzikadunic,BIH,DEF,2500000,1.361895,1.56726,0.205365,0.150793,match_3_goal_multiplier=1.344
frenkie_de_jong__ned,Frenkie de Jong,NED,MID,3000000,1.35951,1.35951,0,0,match_3_goal_multiplier=1.350
ben_doak__sco,Ben Doak,SCO,MID,3000000,1.350673,1.350673,0,0,match_1_goal_multiplier=1.327
jhon_c_rdoba__col,Jhon Cordoba,COL,FWD,3000000,1.34885,1.682617,0.333767,0.247446,match_1_goal_multiplier=1.350
rodrigo_bentancur__uru,Rodrigo Bentancur,URU,MID,3000000,1.345637,1.345637,0,0,match_1_goal_multiplier=1.350
crysencio_summerville__ned,Crysencio Summerville,NED,MID,3000000,1.34013,1.34013,0,0,match_3_goal_multiplier=1.350
fabian_ruiz__esp,Fabian Ruiz,ESP,MID,4500000,1.337783,1.337783,0,0,match_2_clean_sheet_multiplier=1.450
morten_thorsby__nor,Morten Thorsby,NOR,MID,2500000,1.331648,1.619456,0.287808,0.216129,match_1_goal_multiplier=1.350
fredrik_aursnes__nor,Fredrik Aursnes,NOR,MID,3000000,1.330937,1.330937,0,0,match_1_goal_multiplier=1.350
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,1.316868,1.316868,0,0,match_2_goal_multiplier=1.263
fares_cha_bi__alg,Fares Chaibi,ALG,MID,2500000,1.313013,1.612005,0.298992,0.227715,match_2_goal_multiplier=1.350
abdul_rahman_baba__gha,Abdul Rahman Baba,GHA,DEF,2500000,1.305558,1.335513,0.029955,0.022945,match_2_clean_sheet_multiplier=0.727
liam_millar__can,Liam Millar,CAN,MID,3000000,1.294564,1.294564,0,0,match_2_goal_multiplier=1.350
montassar_talbi__tun,Montassar Talbi,TUN,DEF,3000000,1.29438,1.156836,-0.137544,-0.106262,match_2_goal_multiplier=0.750
elias_achouri__tun,Elias Achouri,TUN,MID,3500000,1.293255,1.186969,-0.106286,-0.082185,match_2_goal_multiplier=0.750
theo_bongonda__cod,Theo Bongonda,COD,MID,3000000,1.29133,1.313609,0.022279,0.017253,match_1_clean_sheet_multiplier=0.695
marwan_ateya__egy,Marwan Ateya,EGY,MID,3000000,1.286992,1.286992,0,0,match_2_goal_multiplier=1.263
sherzod_nasrullayev__uzb,Sherzod Nasrullaev,UZB,DEF,2500000,1.282281,1.187311,-0.09497,-0.074063,match_2_clean_sheet_multiplier=0.695
jack_hendry__sco,Jack Hendry,SCO,DEF,2000000,1.280455,1.447978,0.167523,0.130831,match_1_goal_multiplier=1.327
nihad_mujaki__bih,Nihad Mujakic,BIH,DEF,2500000,1.276182,1.463032,0.18685,0.146413,match_3_goal_multiplier=1.344
elijah_just__nzl,Elijah Just,NZL,MID,3000000,1.274361,1.274361,0,0,match_3_clean_sheet_multiplier=0.709
jesper_karlstr_m__swe,Jesper Karlström,SWE,MID,3000000,1.274129,1.420987,0.146858,0.115261,match_2_goal_multiplier=0.750
david_ospina__col,David Ospina,COL,GK,3500000,1.266534,1.507991,0.241457,0.190644,match_1_goal_multiplier=1.350
mohamed_kanno__ksa,Mohamed Kanno,KSA,MID,3000000,1.262528,1.262528,0,0,match_2_clean_sheet_multiplier=0.665
ayumu_seko__jpn,Ayumu Seko,JPN,DEF,2500000,1.259323,1.390993,0.13167,0.104556,match_2_goal_multiplier=1.274
zizo__egy,Ahmed Zizo,EGY,MID,3000000,1.255982,1.255982,0,0,match_2_goal_multiplier=1.263
max_arfsten__usa,Max Arfsten,USA,DEF,3000000,1.255258,1.393041,0.137783,0.109765,match_2_goal_multiplier=1.308
antoine_mendy__sen,Antoine Mendy,SEN,DEF,2500000,1.255006,1.505749,0.250743,0.199794,match_3_goal_multiplier=1.350
gi_hyuk_lee__kor,Gi-hyuk Lee,KOR,DEF,2000000,1.247869,1.284475,0.036606,0.029335,match_3_goal_multiplier=1.316
nikola_moro__cro,Nikola Moro,CRO,MID,2500000,1.247565,1.5726,0.325035,0.260536,match_2_goal_multiplier=1.329
antoine_semenyo__gha,Antoine Semenyo,GHA,FWD,4000000,1.247075,1.321066,0.073991,0.059332,match_2_clean_sheet_multiplier=0.727
jacob_widell_zetterstrom__swe,Jacob Widell Zetterström,SWE,GK,3500000,1.243598,1.320045,0.076447,0.061473,match_2_goal_multiplier=0.750
amine_gouiri__alg,Amine Gouiri,ALG,FWD,3000000,1.243522,1.243522,0,0,match_2_goal_multiplier=1.350
sphephelo_yaya_sithole__rsa,Sphephelo Yaya Sithole,RSA,MID,3000000,1.238973,1.238973,0,0,match_1_goal_multiplier=0.750
mousa_tamari__jor,Mousa Tamari,JOR,MID,3000000,1.237463,1.237463,0,0,match_3_clean_sheet_multiplier=0.683
jean_ricner_bellegarde__hai,Jean-Ricner Bellegarde,HAI,MID,3000000,1.237023,1.237023,0,0,match_2_clean_sheet_multiplier=0.628
mory_diaw__sen,Mory Diaw,SEN,GK,3000000,1.225881,1.453502,0.227621,0.18568,match_3_goal_multiplier=1.350
gideon_mensah__gha,Gideon Mensah,GHA,DEF,3000000,1.225689,1.263565,0.037876,0.030902,match_2_clean_sheet_multiplier=0.727
lukas_provod__cze,Lukas Provod,CZE,MID,3000000,1.225107,1.225107,0,0,match_2_goal_multiplier=1.256
zakaria_el_ouahdi__mar,Zakaria El Ouahdi,MAR,DEF,2000000,1.220743,1.526011,0.305268,0.250068,match_3_goal_multiplier=1.350
wilson_isidor__hai,Wilson Isidor,HAI,FWD,3000000,1.218505,1.218505,0,0,match_2_clean_sheet_multiplier=0.628
achref_abada__alg,Achref Abada,ALG,DEF,2000000,1.200248,1.284025,0.083777,0.0698,match_2_goal_multiplier=1.350
ryan_mendes_da_graca__cpv,Ryan Mendes Da Graça,CPV,FWD,3000000,1.195623,1.195623,0,0,match_1_clean_sheet_multiplier=0.634
roberto_gatito_fernandez__par,Roberto 'Gatito' Fernandez,PAR,GK,3000000,1.194952,1.205382,0.01043,0.008729,match_1_goal_multiplier=0.802
andr_s_cubas__par,Andres Cubas,PAR,MID,2500000,1.193921,1.225304,0.031383,0.026285,match_1_goal_multiplier=0.802
yan_diomande__civ,Yan Diomande,CIV,FWD,3000000,1.193283,1.193283,0,0,match_3_goal_multiplier=1.350
liam_kelly__sco,Liam Kelly,SCO,GK,3000000,1.179877,1.363233,0.183356,0.155403,match_1_goal_multiplier=1.327
mark_mckenzie__usa,Mark McKenzie,USA,DEF,2000000,1.178489,1.320493,0.142004,0.120497,match_2_goal_multiplier=1.308
oh_hyeon_gyu__kor,Hyeon-Gyu Oh,KOR,FWD,3500000,1.172756,1.322291,0.149535,0.127507,match_3_goal_multiplier=1.316
jo_o_neves__por,João Neves,POR,MID,5000000,1.172579,1.413992,0.241413,0.205882,match_1_goal_multiplier=1.350
alexander_n_bel__ger,Alexander Nübel,GER,GK,4500000,1.165367,1.526685,0.361318,0.310047,match_1_clean_sheet_multiplier=1.450
mathew_ryan__aus,Mathew Ryan,AUS,GK,3000000,1.156245,1.057617,-0.098628,-0.0853,match_1_goal_multiplier=0.750
aaron_wan_bissaka__cod,Aaron Wan-Bissaka,COD,DEF,3000000,1.15394,1.142274,-0.011666,-0.010109,match_1_clean_sheet_multiplier=0.695
i_aki_williams__gha,Iñaki Williams,GHA,FWD,3000000,1.152412,1.21413,0.061718,0.053556,match_2_clean_sheet_multiplier=0.727
lutsharel_geertruida__ned,Lutsharel Geertruida,NED,DEF,2500000,1.15,1.15,0,0,neutral
harry_souttar__aus,Harry Souttar,AUS,DEF,2500000,1.148048,1.060796,-0.087252,-0.076,match_1_goal_multiplier=0.750
samir_chergui__alg,Samir Chergui,ALG,DEF,2000000,1.131635,1.215038,0.083403,0.073701,match_2_goal_multiplier=1.350
stjepan_radeljic__bih,Stjepan Radeljic,BIH,DEF,2500000,1.122599,1.22872,0.106121,0.094531,match_3_goal_multiplier=1.344
rodri_hernandez__esp,Rodri Hernandez,ESP,MID,5000000,1.116089,1.116089,0,0,match_2_clean_sheet_multiplier=1.450
mohammed_al_owais__ksa,Mohammed Al-Owais,KSA,GK,3000000,1.108522,1.066982,-0.04154,-0.037473,match_2_clean_sheet_multiplier=0.665
brian_rodr_guez__uru,Brian Rodriguez,URU,FWD,3500000,1.102407,1.380274,0.277867,0.252055,match_1_goal_multiplier=1.350
ali_abdi__tun,Ali Abdi,TUN,DEF,3000000,1.096355,0.987767,-0.108588,-0.099044,match_2_goal_multiplier=0.750
jaroslav_zeleny__cze,Jaroslav Zeleny,CZE,DEF,2500000,1.093882,1.151663,0.057781,0.052822,match_2_goal_multiplier=1.256
matt_turner__usa,Matt Turner,USA,GK,3000000,1.092842,1.180815,0.087973,0.080499,match_2_goal_multiplier=1.308
karim_hafez__egy,Karim Hafez,EGY,DEF,2000000,1.092199,1.226201,0.134002,0.12269,match_2_goal_multiplier=1.263
ronwen_williams__rsa,Ronwen Williams,RSA,GK,3000000,1.087298,0.986527,-0.100771,-0.09268,match_1_goal_multiplier=0.750
lionel_mpasi_nzau__cod,Lionel Mpasi Nzau,COD,GK,2500000,1.080152,1.061036,-0.019116,-0.017698,match_1_clean_sheet_multiplier=0.695
pablo_gavi__esp,Pablo Gavi,ESP,MID,4000000,1.073922,1.073922,0,0,match_2_clean_sheet_multiplier=1.450
duckens_nazon__hai,Duckens Nazon,HAI,FWD,3500000,1.072755,0.997742,-0.075013,-0.069925,match_2_clean_sheet_multiplier=0.628
yuito_suzuki__jpn,Yuito Suzuki,JPN,FWD,2500000,1.066319,1.216722,0.150403,0.141049,match_2_goal_multiplier=1.274
lyndon_dykes__sco,Lyndon Dykes,SCO,FWD,2500000,1.045501,1.231364,0.185863,0.177775,match_1_goal_multiplier=1.327
kaishu_sano__jpn,Kaishu Sano,JPN,MID,2500000,1.038805,1.183738,0.144933,0.139519,match_2_goal_multiplier=1.274
keisuke_goto__jpn,Keisuke Goto,JPN,FWD,2500000,1.03719,1.182551,0.145361,0.140149,match_2_goal_multiplier=1.274
jorge_guti_rrez__pan,Jorge Gutierrez,PAN,DEF,2500000,1.025036,0.921612,-0.103424,-0.100898,match_3_clean_sheet_multiplier=0.709
cho_gue_sung__kor,Gue-sung Cho,KOR,FWD,2500000,1.013557,1.130484,0.116927,0.115363,match_3_goal_multiplier=1.316
ken_sema__swe,Ken Sema,SWE,MID,2500000,1.010038,1.125144,0.115106,0.113962,match_2_goal_multiplier=0.750
auston_trusty__usa,Auston Trusty,USA,DEF,2500000,1.008787,1.113628,0.104841,0.103928,match_2_goal_multiplier=1.308
alvaro_montero__col,Alvaro Montero,COL,GK,4000000,1.001384,1.253397,0.252013,0.251664,match_1_goal_multiplier=1.350
gonzalo_valle__ecu,Gonzalo Valle,ECU,GK,3000000,1.000611,1.261501,0.26089,0.260731,match_2_goal_multiplier=1.350
aziz_g_aniyev__uzb,Aziz Ganiev,UZB,MID,2500000,0.999587,0.929752,-0.069835,-0.069864,match_2_clean_sheet_multiplier=0.695
chemsdine_talbi__mar,Chemsdine Talbi,MAR,FWD,2500000,0.996332,1.264621,0.268289,0.269277,match_3_goal_multiplier=1.350
rami_rabia__egy,Rami Rabia,EGY,DEF,3000000,0.996013,1.101324,0.105311,0.105732,match_2_goal_multiplier=1.263
rustam_ashurmatov__uzb,Rustam Ashurmatov,UZB,DEF,2500000,0.993551,0.932175,-0.061376,-0.061774,match_2_clean_sheet_multiplier=0.695
moon_hwan_kim__kor,Moon-Hwan Kim,KOR,DEF,2500000,0.989335,1.014871,0.025536,0.025811,match_3_goal_multiplier=1.316
liberato_cacace__nzl,Liberato Cacace,NZL,DEF,2500000,0.985151,0.910133,-0.075018,-0.076149,match_3_clean_sheet_multiplier=0.709
meschak_elia__cod,Meschack Elia,COD,MID,3000000,0.983676,0.997803,0.014127,0.014361,match_1_clean_sheet_multiplier=0.695
alessandro_circati__aus,Alessandro Circati,AUS,DEF,2500000,0.9825,0.880949,-0.101551,-0.10336,match_1_goal_multiplier=0.750
path_ciss__sen,Pathe Ciss,SEN,MID,2500000,0.981376,1.238328,0.256952,0.261828,match_3_goal_multiplier=1.350
vozinha__cpv,Vozinha,CPV,GK,2500000,0.978372,0.969572,-0.0088,-0.008994,match_1_clean_sheet_multiplier=0.634
jo_hyeon_woo__kor,Hyeon-Woo Jo,KOR,GK,3500000,0.974816,1.005921,0.031105,0.031909,match_3_goal_multiplier=1.316
o_uz_ayd_n__tur,Oguz Aydin,TUR,MID,2000000,0.962283,1.111092,0.148809,0.154642,match_1_goal_multiplier=1.279
akram_afif__qat,Akram Afif,QAT,FWD,3500000,0.961241,0.831516,-0.129725,-0.134956,match_1_clean_sheet_multiplier=0.709
oswin_appollis__rsa,Oswin Appollis,RSA,FWD,3500000,0.956381,0.857216,-0.099165,-0.103687,match_1_goal_multiplier=0.750
noah_sadiki__cod,Noah Sadiki,COD,MID,2500000,0.95562,0.969223,0.013603,0.014235,match_1_clean_sheet_multiplier=0.695
juan_musso__arg,Juan Musso,ARG,GK,4000000,0.951577,1.302918,0.351341,0.36922,match_1_goal_multiplier=1.350
yan_valery__tun,Yan Valery,TUN,DEF,2500000,0.946008,0.848382,-0.097626,-0.103197,match_2_goal_multiplier=0.750
hazem_mastouri__tun,Hazem Mastouri,TUN,FWD,3500000,0.93938,0.886834,-0.052546,-0.055937,match_2_goal_multiplier=0.750
orlando_gill__par,Orlando Gill,PAR,GK,3000000,0.932117,0.939376,0.007259,0.007788,match_1_goal_multiplier=0.802
jaouen_hadjam__alg,Jaouen Hadjam,ALG,DEF,2500000,0.92618,0.999298,0.073118,0.078946,match_2_goal_multiplier=1.350
abdelmouhib_chamakh__tun,Abdelmouhib Chamakh,TUN,GK,2500000,0.922776,0.849804,-0.072972,-0.079078,match_2_goal_multiplier=0.750
logan_costa__cpv,Logan Costa,CPV,DEF,2500000,0.914882,0.907315,-0.007567,-0.008271,match_1_clean_sheet_multiplier=0.634
alvaro_fidalgo__mex,Alvaro Fidalgo,MEX,MID,2500000,0.913048,0.913048,0,0,match_1_goal_multiplier=1.350
hwang_hee_chan__kor,Hee-Chan Hwang,KOR,MID,3000000,0.910128,1.009003,0.098875,0.108638,match_3_goal_multiplier=1.316
stephen_eustaquio__can,Stephen Eustaquio,CAN,MID,2500000,0.90541,0.90541,0,0,match_2_goal_multiplier=1.350
roberto_lopes__cpv,Roberto Lopes,CPV,DEF,2000000,0.905276,0.897502,-0.007774,-0.008588,match_1_clean_sheet_multiplier=0.634
khuliso_mudau__rsa,Khuliso Mudau,RSA,DEF,3000000,0.893932,0.798386,-0.095546,-0.106883,match_1_goal_multiplier=0.750
ngal_ayel_mukau__cod,Ngal'ayel Mukau,COD,MID,2500000,0.893036,0.906426,0.01339,0.014994,match_1_clean_sheet_multiplier=0.695
carl_starfelt__swe,Carl Starfelt,SWE,DEF,2500000,0.888711,0.954871,0.06616,0.074445,match_2_goal_multiplier=0.750
ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,DEF,2000000,0.883767,0.92791,0.044143,0.049949,match_2_goal_multiplier=0.750
samu_costa__por,Samu Costa,POR,MID,2500000,0.883648,0.883648,0,0,match_1_goal_multiplier=1.350
michael_amir_murillo__pan,Michael Amir Murillo,PAN,DEF,2500000,0.883004,0.802243,-0.080761,-0.091461,match_3_clean_sheet_multiplier=0.709
abdul_fatawu_issahaku__gha,Issahaku Abdul Fatawu,GHA,FWD,2500000,0.881438,0.941081,0.059643,0.067665,match_2_clean_sheet_multiplier=0.727
joan_garcia__esp,Joan Garcia,ESP,GK,4000000,0.881249,1.170035,0.288786,0.327701,match_2_clean_sheet_multiplier=1.450
abdulelah_al_amri__ksa,Abdulelah Al-Amri,KSA,DEF,2500000,0.881072,0.841525,-0.039547,-0.044885,match_2_clean_sheet_multiplier=0.665
frantzdy_pierrot__hai,Frantzdy Pierrot,HAI,FWD,3000000,0.870043,0.803382,-0.066661,-0.076619,match_2_clean_sheet_multiplier=0.628
lucas_herrington__aus,Lucas Herrington,AUS,DEF,2000000,0.852385,0.787331,-0.065054,-0.07632,match_1_goal_multiplier=0.750
jovane_cabral__cpv,Jovane Cabral,CPV,FWD,2500000,0.851545,0.836857,-0.014688,-0.017249,match_1_clean_sheet_multiplier=0.634
ziyad_al_johani__ksa,Ziyad Al-Johani,KSA,MID,2500000,0.847929,0.806488,-0.041441,-0.048873,match_2_clean_sheet_multiplier=0.665
tim_payne__nzl,Tim Payne,NZL,DEF,2500000,0.847534,0.755035,-0.092499,-0.109139,match_3_clean_sheet_multiplier=0.709
marcos_llorente__esp,Marcos Llorente,ESP,MID,3500000,0.845468,0.845468,-0,-0,match_2_clean_sheet_multiplier=1.450
aziz_behich__aus,Aziz Behich,AUS,DEF,2500000,0.845304,0.780785,-0.064519,-0.076327,match_1_goal_multiplier=0.750
aubrey_modiba__rsa,Aubrey Modiba,RSA,DEF,3000000,0.841197,0.74219,-0.099007,-0.117698,match_1_goal_multiplier=0.750
rui_silva__por,Rui Silva,POR,GK,4000000,0.839806,1.113419,0.273613,0.325805,match_1_goal_multiplier=1.350
teboho_mokoena__rsa,Teboho Mokoena,RSA,MID,3500000,0.839342,0.737939,-0.101403,-0.120813,match_1_goal_multiplier=0.750
otabek_shukurov__uzb,Otabek Shukurov,UZB,MID,2500000,0.834881,0.760117,-0.074764,-0.08955,match_2_clean_sheet_multiplier=0.695
khozhiakbar_alizhonov__uzb,Khozhiakbar Alizhonov,UZB,DEF,2500000,0.834434,0.803049,-0.031385,-0.037612,match_2_clean_sheet_multiplier=0.695
saleh_hardani__irn,Saleh Hardani,IRN,DEF,2500000,0.83268,0.888035,0.055355,0.066478,match_2_goal_multiplier=0.750
ellyes_skhiri__tun,Ellyes Skhiri,TUN,MID,2500000,0.82223,0.738378,-0.083852,-0.101981,match_2_goal_multiplier=0.750
danley_jean_jacques__hai,Danley Jean Jacques,HAI,MID,3000000,0.820403,0.713537,-0.106866,-0.13026,match_2_clean_sheet_multiplier=0.628
andres_andrade__pan,Andres Andrade,PAN,DEF,2500000,0.820218,0.768435,-0.051783,-0.063133,match_3_clean_sheet_multiplier=0.709
hannibal_mejbri__tun,Hannibal Mejbri,TUN,MID,3000000,0.819073,0.743563,-0.07551,-0.09219,match_2_goal_multiplier=0.750
cristian_volpato__aus,Cristian Volpato,AUS,MID,2500000,0.815251,0.815251,0,0,match_1_goal_multiplier=0.750
aiden_o_neill__aus,Aiden O'Neill,AUS,MID,2500000,0.811892,0.73275,-0.079142,-0.097479,match_1_goal_multiplier=0.750
marc_pubill__esp,Marc Pubill,ESP,DEF,3000000,0.805762,1.063511,0.257749,0.319883,match_2_clean_sheet_multiplier=1.450
juninho_bacuna__cuw,Juninho Bacuna,CUW,MID,3000000,0.803847,0.696668,-0.107179,-0.133333,match_1_clean_sheet_multiplier=0.611
david_jurasek__cze,David Jurasek,CZE,DEF,2000000,0.801325,0.843982,0.042657,0.053233,match_2_goal_multiplier=1.256
cristian_mart_nez__pan,Cristian Martinez,PAN,MID,2500000,0.8012,0.722981,-0.078219,-0.097627,match_3_clean_sheet_multiplier=0.709
odildzhon_khamrobekov__uzb,Odildzhon Khamrobekov,UZB,MID,2500000,0.799894,0.799894,0,0,match_2_clean_sheet_multiplier=0.695
ime_okon__rsa,Ime Okon,RSA,DEF,2000000,0.797865,0.733595,-0.06427,-0.080553,match_1_goal_multiplier=0.750
anthony_ralston__sco,Anthony Ralston,SCO,DEF,2500000,0.796583,0.897887,0.101304,0.127173,match_1_goal_multiplier=1.327
houssem_aouar__alg,Houssem Aouar,ALG,MID,2500000,0.791237,0.791237,0,0,match_2_goal_multiplier=1.350
samed_ba_dar__bih,Samed Bazdar,BIH,FWD,2000000,0.788405,0.958451,0.170046,0.215684,match_3_goal_multiplier=1.344
gedeon_kalulu__cod,Gedeon Kalulu,COD,DEF,2500000,0.787766,0.77343,-0.014336,-0.018198,match_1_clean_sheet_multiplier=0.695
jaloliddin_masharipov__uzb,Jaloliddin Masharipov,UZB,MID,2500000,0.786945,0.786945,0,0,match_2_clean_sheet_multiplier=0.695
deiver_machado__col,Deiver Machado,COL,DEF,3000000,0.786388,0.931769,0.145381,0.184872,match_1_goal_multiplier=1.350
mathieu_choiniere__can,Mathieu Choiniere,CAN,MID,2500000,0.780985,0.934602,0.153617,0.196696,match_2_goal_multiplier=1.350
olwethu_makhanya__rsa,Olwethu Makhanya,RSA,DEF,2000000,0.779642,0.716553,-0.063089,-0.080921,match_1_goal_multiplier=0.750
kendry_p_ez__ecu,Kendry Paez,ECU,MID,3000000,0.777821,0.911215,0.133394,0.171498,match_2_goal_multiplier=1.350
tyler_bindon__nzl,Tyler Bindon,NZL,DEF,2500000,0.777017,0.705928,-0.071089,-0.09149,match_3_clean_sheet_multiplier=0.709
tae_hyeon_kim__kor,Tae-Hyeon Kim,KOR,DEF,2000000,0.776938,0.797929,0.020991,0.027018,match_3_goal_multiplier=1.316
dominic_hyam__sco,Dominic Hyam,SCO,DEF,2000000,0.775314,0.903391,0.128077,0.165194,match_1_goal_multiplier=1.327
abbosbek_fayzullaev__uzb,Abbosbek Fayzullaev,UZB,MID,2500000,0.770261,0.770261,0,0,match_2_clean_sheet_multiplier=0.695
ismael_d_az__pan,Ismael Diaz,PAN,FWD,2500000,0.76931,0.721469,-0.047841,-0.062187,match_3_clean_sheet_multiplier=0.709
an_bal_godoy__pan,Anibal Godoy,PAN,MID,2500000,0.766382,0.705104,-0.061278,-0.079958,match_3_clean_sheet_multiplier=0.709
dailon_livramento__cpv,Dailon Livramento,CPV,FWD,3000000,0.761355,0.749882,-0.011473,-0.01507,match_1_clean_sheet_multiplier=0.634
alireza_jahanbakhsh__irn,Alireza Jahanbakhsh,IRN,FWD,2500000,0.760871,0.835599,0.074728,0.098214,match_2_goal_multiplier=0.750
connor_metcalfe__aus,Connor Metcalfe,AUS,MID,3000000,0.751378,0.687276,-0.064102,-0.085312,match_1_goal_multiplier=0.750
tshepang_moremi__rsa,Tshepang Moremi,RSA,FWD,2500000,0.749589,0.637916,-0.111673,-0.14898,match_1_goal_multiplier=0.750
omar_rekik__tun,Omar Rekik,TUN,DEF,2000000,0.747039,0.691221,-0.055818,-0.07472,match_2_goal_multiplier=0.750
waldemar_anton__ger,Waldemar Anton,GER,DEF,3500000,0.745346,0.94691,0.201564,0.27043,match_1_clean_sheet_multiplier=1.450
livano_comenencia__cuw,Livano Comenencia,CUW,DEF,2500000,0.740211,0.62114,-0.119071,-0.160862,match_1_clean_sheet_multiplier=0.611
alidu_seidu__gha,Alidu Seidu,GHA,DEF,2500000,0.72587,0.744107,0.018237,0.025124,match_2_clean_sheet_multiplier=0.727
sarpreet_singh__nzl,Sarpreet Singh,NZL,MID,2500000,0.722758,0.639846,-0.082912,-0.114716,match_3_clean_sheet_multiplier=0.709
daizen_maeda__jpn,Daizen Maeda,JPN,FWD,2500000,0.719727,0.814012,0.094285,0.131001,match_2_goal_multiplier=1.274
amir_al_ammari__irq,Amir Al Ammari,IRQ,MID,3000000,0.717562,0.633671,-0.083891,-0.116911,match_2_clean_sheet_multiplier=0.652
johan_manzambi__sui,Johan Manzambi,SUI,MID,3000000,0.715597,0.715597,0,0,match_1_goal_multiplier=1.350
wagner_pina__cpv,Wagner Pina,CPV,DEF,2500000,0.713471,0.703202,-0.010269,-0.014393,match_1_clean_sheet_multiplier=0.634
jordan_bos__aus,Jordan Bos,AUS,DEF,3000000,0.708919,0.669505,-0.039414,-0.055598,match_1_goal_multiplier=0.750
finn_surman__nzl,Finn Surman,NZL,DEF,2000000,0.706593,0.614188,-0.092405,-0.130775,match_3_clean_sheet_multiplier=0.709
marko_stamenic__nzl,Marko Stamenic,NZL,MID,2500000,0.699427,0.626012,-0.073415,-0.104965,match_3_clean_sheet_multiplier=0.709
mohamed_zeki_amdouni__sui,Mohamed Zeki Amdouni,SUI,FWD,3500000,0.69867,0.69867,0,0,match_1_goal_multiplier=1.350
ayoub_al_oui__qat,Ayoub Al-Oui,QAT,DEF,2500000,0.695773,0.626367,-0.069406,-0.099754,match_1_clean_sheet_multiplier=0.709
gustaf_nilsson__swe,Gustaf Nilsson,SWE,FWD,2000000,0.691017,0.753979,0.062962,0.091115,match_2_goal_multiplier=0.750
fidel_escobar__pan,Fidel Escobar,PAN,DEF,2500000,0.690683,0.644375,-0.046308,-0.067046,match_3_clean_sheet_multiplier=0.709
ehsan_haddad__jor,Ehsan Haddad,JOR,DEF,2500000,0.69014,0.629233,-0.060907,-0.088253,match_3_clean_sheet_multiplier=0.683
jerome_opoku__gha,Jerome Opoku,GHA,DEF,2500000,0.690077,0.704383,0.014306,0.020731,match_2_clean_sheet_multiplier=0.727
carlos_harvey__pan,Carlos Harvey,PAN,MID,2500000,0.687675,0.634149,-0.053526,-0.077837,match_3_clean_sheet_multiplier=0.709
mohamed_amine_tougai__alg,Mohamed Amine Tougai,ALG,DEF,2000000,0.686951,0.741031,0.05408,0.078725,match_2_goal_multiplier=1.350
orlando_mosquera__pan,Orlando Mosquera,PAN,GK,2500000,0.684285,0.62742,-0.056865,-0.083101,match_3_clean_sheet_multiplier=0.709
victor_munoz__esp,Victor Munoz,ESP,FWD,3000000,0.684043,0.684043,0,0,match_2_clean_sheet_multiplier=1.450
viktor_johansson__swe,Viktor Johansson,SWE,GK,3500000,0.680378,0.71159,0.031212,0.045875,match_2_goal_multiplier=0.750
isma_l_gharbi__tun,Ismael Gharbi,TUN,MID,2500000,0.680159,0.624776,-0.055383,-0.081427,match_2_goal_multiplier=0.750
alexander_bernhardsson__swe,Alexander Bernhardsson,SWE,MID,2000000,0.677288,0.741701,0.064413,0.095104,match_2_goal_multiplier=0.750
oston_urunov__uzb,Oston Urunov,UZB,MID,2500000,0.674614,0.617308,-0.057306,-0.084946,match_2_clean_sheet_multiplier=0.695
nathanael_mbuku__cod,Nathanael Mbuku,COD,MID,2500000,0.673499,0.682942,0.009443,0.014021,match_1_clean_sheet_multiplier=0.695
brice_samba__fra,Brice Samba,FRA,GK,4500000,0.670998,0.946229,0.275231,0.410182,match_2_clean_sheet_multiplier=1.450
