player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score,price_m,model_ev_before_price_quality,price_rank_pct_position,price_quality_ev,weighted_group_stage_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_weight,price_quality_applied,price_quality_spread_multiplier,round_context_source,price_quality_repair_source,match_1_win_prob,match_1_clean_sheet_prob,match_1_goal_multiplier,match_1_assist_multiplier,match_1_clean_sheet_multiplier,match_2_win_prob,match_2_clean_sheet_prob,match_2_goal_multiplier,match_2_assist_multiplier,match_2_clean_sheet_multiplier,match_3_win_prob,match_3_clean_sheet_prob,match_3_goal_multiplier,match_3_assist_multiplier,match_3_clean_sheet_multiplier,component_source,base_ev_source,repair_status,conditional_start_prob,appearance_prob,availability_prob,availability_risk,availability_status,round_specific_rotation_risk,start_security,start_probability_pct,start_status,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_method,offensive_fallback_applied,offensive_fallback_source,offensive_fallback_variant_a_base_ev,offensive_fallback_variant_b_base_ev,offensive_fallback_hybrid_base_ev,offensive_fallback_base_ev_lift,offensive_fallback_cap_reason,offensive_fallback_confidence,offensive_fallback_reason_flags,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team
nuno_da_costa__cpv,Nuno da Costa,CPV,Kap Verde,FWD,2500000,2500000,0.2764,transfermarkt_availability_split_2026_06_07,0.025127,0.076761,0.076761,49671,Kap Verde,2500000,True,True,name_team_position,1.0,,,,ESP,2026-06-15 18:00,,,,,,,-0.022068,0.017776,-0.018921,-0.003656,,-0.026869,-0.026869,URU,2026-06-22 00:00,,,,,,,0.020625,0.018492,-0.018343,-0.003656,,0.017118,0.016262,KSA,2026-06-27 02:00,,,,,,,0.029155,0.021334,-0.016337,-0.003656,,0.030496,0.027446,0.020745,42649,1125,2500000,FWD,False,,2.5,0.016839,0.276515,0.15,0.016839,0.016839,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.0376,0.0509,0.75,0.8,0.6343,0.1342,0.1573,0.75,0.8,0.7779,0.3409,0.3373,0.9681,0.9772,1.021,complete_components,component_weighted_sum,component_base_rebuilt,0.3215,,0.6,high_risk,high_risk,,0.2764,28,sjældent startende - Transfermarkt landshold,1.294488,0.511138,0.15,appearance_scaled_then_base_capped,,,,,,,,,,nuno da costa,cape verde,FWD,nuno da costa|cape verde|FWD,nuno da costa|cape verde,costa da nuno|cape verde
ali_olwan__jor,Ali Olwan,JOR,Jordan,FWD,3500000,3500000,0.902,transfermarkt_availability_split_2026_06_07,0.082,0.0,0.0,50396,Jordan,3500000,True,True,unmatched,0.3636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49554,1123,3500000,FWD,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9562,,0.8382,medium_risk,medium_risk,,0.902,90,sikker starter - Transfermarkt landshold,,,,,,,,,,,,,,,,,,,
ibrahim_sabra__jor,Ibrahim Sabra,JOR,Jordan,FWD,2500000,2500000,0.2619,transfermarkt_availability_split_2026_06_07,0.023809,0.445394,0.445394,49207,Jordan,2500000,True,True,name_team_position,1.0,0.075,0.042,0.103,AUT,2026-06-17 06:00,66.36,0.015192,0.006764,0.035814,0.0,0.013504,-0.004993,0.024352,-0.024148,0.002527,17.306688,0.101108,0.101108,ALG,2026-06-23 05:00,66.36,0.018825,0.008633,0.044622,0.0,0.013504,0.035632,0.027319,-0.022052,0.002527,17.306688,0.175743,0.166956,ARG,2026-06-28 04:00,66.36,0.017834,0.007891,0.041686,0.0,0.013504,0.032068,0.026725,-0.022868,0.002527,17.306688,0.161643,0.145479,0.438494,49561,1123,2500000,FWD,False,,2.5,0.413543,0.276515,0.484323,0.413543,0.413543,0.45,True,1.35,,,,0.1192,,,0.7265,,0.1883,,,0.8198,,0.0871,,,0.6832,complete_components,component_weighted_sum,component_base_rebuilt,0.3011,,0.6275,high_risk,high_risk,,0.2619,26,sjældent startende - Transfermarkt landshold,1.294488,0.484323,0.620314,appearance_scaled_then_base_capped,,,,,,,,,,ibrahim sabra,jordan,FWD,ibrahim sabra|jordan|FWD,ibrahim sabra|jordan,ibrahim sabra|jordan
baha_a_faisal__jor,Baha'a Faisal,JOR,Jordan,FWD,2500000,2500000,0.5573,transfermarkt_availability_split_2026_06_07,0.050664,0.279137,0.279137,48885,Jordan,2500000,True,True,name_team_position,1.0,,,,AUT,2026-06-17 06:00,,,,,,,-0.008557,0.041736,-0.041386,0.040024,,0.031817,0.031817,ALG,2026-06-23 05:00,,,,,,,0.06107,0.046822,-0.037795,0.040024,,0.110121,0.104615,ARG,2026-06-28 04:00,,,,,,,0.054961,0.045804,-0.039194,0.040024,,0.101595,0.091435,0.243533,52230,1123,2500000,FWD,True,,2.5,0.227867,0.276515,0.3418,0.227867,0.227867,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.1177,0.1192,0.75,0.8,0.7265,0.192,0.1883,0.75,0.8175,0.8198,0.0659,0.0871,0.75,0.8,0.6832,complete_components,component_weighted_sum,component_base_rebuilt,0.648,,0.6,high_risk,high_risk,,0.5573,56,rotation/usikker - Transfermarkt landshold,1.294488,1.030597,0.3418,appearance_scaled_then_base_capped,,,,,,,,,,baha a faisal,jordan,FWD,baha a faisal|jordan|FWD,baha a faisal|jordan,a baha faisal|jordan
dailon_livramento__cpv,Dailon Livramento,CPV,Kap Verde,FWD,3000000,3000000,0.3874,transfermarkt_availability_split_2026_06_07,0.035218,0.977197,0.977197,48974,Kap Verde,3000000,True,True,name_team_position,1.0,0.082,0.051,0.102,ESP,2026-06-15 18:00,66.88,0.0232,0.011313,0.049493,0.0,0.020033,-0.047479,0.038246,-0.040709,0.049708,25.909312,0.155965,0.155965,URU,2026-06-22 00:00,66.88,0.025188,0.012444,0.054206,0.0,0.020033,0.044374,0.039785,-0.039465,0.049708,25.909312,0.266659,0.253326,KSA,2026-06-27 02:00,66.88,0.053564,0.023631,0.068936,0.0,0.020033,0.062726,0.045899,-0.035148,0.049708,25.909312,0.457237,0.411513,0.879861,45964,1125,3000000,FWD,False,,3.0,0.820804,0.494318,1.168344,0.820804,0.820804,0.45,True,1.35,,,,0.0509,,,0.6343,,0.1573,,,0.7779,,0.3373,,,1.021,complete_components,component_weighted_sum,component_base_rebuilt,0.3999,,0.9104,medium_risk,medium_risk,,0.3874,39,sjældent startende - Transfermarkt landshold,2.111102,1.168344,1.231206,appearance_scaled_then_base_capped,,,,,,,,,,dailon livramento,cape verde,FWD,dailon livramento|cape verde|FWD,dailon livramento|cape verde,dailon livramento|cape verde
h_lio_varela__cpv,Helio Varela,CPV,Kap Verde,FWD,2500000,2500000,0.2659,transfermarkt_availability_split_2026_06_07,0.024173,0.622049,0.622049,49177,Kap Verde,2500000,True,True,name_team_position,1.0,0.086,0.123,0.106,ESP,2026-06-15 18:00,67.051,0.016526,0.018803,0.035545,0.0,0.013783,-0.041499,0.033429,-0.035582,0.03715,17.828861,0.137773,0.137773,URU,2026-06-22 00:00,67.051,0.018158,0.020427,0.038809,0.0,0.013783,0.038785,0.034773,-0.034494,0.03715,17.828861,0.235153,0.223395,KSA,2026-06-27 02:00,67.051,0.038413,0.039138,0.049691,0.0,0.013783,0.054826,0.040119,-0.030721,0.03715,17.828861,0.408348,0.367513,0.781274,49721,1125,2500000,FWD,False,,2.5,0.728681,0.276515,0.49172,0.728681,0.728681,0.45,True,1.35,,,,0.0509,,,0.6343,,0.1573,,,0.7779,,0.3373,,,1.021,complete_components,component_weighted_sum,component_base_rebuilt,0.2992,,0.6819,medium_risk,medium_risk,,0.2659,27,sjældent startende - Transfermarkt landshold,1.294488,0.49172,1.093022,appearance_scaled_then_base_capped,,,,,,,,,,helio varela,cape verde,FWD,helio varela|cape verde|FWD,helio varela|cape verde,helio varela|cape verde
willy_semedo__cpv,Willy Semedo,CPV,Kap Verde,FWD,3500000,3500000,0.3479,transfermarkt_availability_split_2026_06_07,0.031627,0.796459,0.796459,49948,Kap Verde,3500000,True,True,name_team_position,1.0,0.072,0.044,0.089,ESP,2026-06-15 18:00,66.36,0.01807,0.009027,0.038394,0.0,0.018022,-0.044056,0.035489,-0.037774,0.04252,23.086644,0.115912,0.115912,URU,2026-06-22 00:00,66.36,0.019393,0.009528,0.042312,0.0,0.018022,0.041175,0.036916,-0.03662,0.04252,23.086644,0.214437,0.203715,KSA,2026-06-27 02:00,66.36,0.041859,0.017958,0.053282,0.0,0.018022,0.058204,0.042591,-0.032614,0.04252,23.086644,0.367271,0.330544,0.69762,49722,1125,3500000,FWD,False,,3.5,0.650171,0.649621,0.975257,0.650171,0.650171,0.45,True,1.35,,,,0.0509,,,0.6343,,0.1573,,,0.7779,,0.3373,,,1.021,complete_components,component_weighted_sum,component_base_rebuilt,0.3807,,0.7538,medium_risk,medium_risk,,0.3479,35,sjældent startende - Transfermarkt landshold,2.693383,1.338611,0.975257,appearance_scaled_then_base_capped,,,,,,,,,,willy semedo,cape verde,FWD,willy semedo|cape verde|FWD,willy semedo|cape verde,semedo willy|cape verde
eldor_shomurodov__uzb,Eldor Shomurodov,UZB,Usbekistan,FWD,3000000,3000000,0.9205,transfermarkt_availability_split_2026_06_07,0.083682,2.277272,2.277272,49053,Usbekistan,3000000,True,True,name_team_position,1.0,0.124,0.062,0.127,COL,2026-06-18 04:00,67.355,0.111726,0.044664,0.198624,0.0,0.048315,-0.012888,0.063055,-0.050907,0.060496,62.020484,0.790961,0.790961,POR,2026-06-23 19:00,67.355,0.088323,0.035215,0.15702,0.0,0.048315,0.058395,0.056056,-0.056167,0.060496,62.020484,0.686422,0.652101,COD,2026-06-28 01:30,67.355,0.162032,0.057929,0.171783,0.0,0.048315,0.067727,0.05839,-0.054033,0.060496,62.020484,1.077963,0.970167,2.555346,40777,1122,3000000,FWD,False,,3.0,2.413229,0.494318,2.111102,2.413229,2.413229,0.45,True,1.35,,,,0.1573,,,0.7779,,0.096,,,0.6951,,0.3119,,,0.9866,complete_components,component_weighted_sum,component_base_rebuilt,0.97,,0.8541,low_risk,low_risk,,0.9205,92,sikker starter - Transfermarkt landshold,2.111102,2.111102,2.111102,raw_for_likely_starter,,,,,,,,,,eldor shomurodov,uzbekistan,FWD,eldor shomurodov|uzbekistan|FWD,eldor shomurodov|uzbekistan,eldor shomurodov|uzbekistan
azizbek_amanov__uzb,Azizbek Amanov,UZB,Usbekistan,FWD,2000000,2000000,0.043,transfermarkt_availability_split_2026_06_07,0.003909,0.0,0.0,50383,Usbekistan,2000000,True,True,unmatched,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52351,1122,2000000,FWD,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.6,high_risk,high_risk,,0.043,4,sjældent startende - Transfermarkt landshold,,,,,,,,,,,,,,,,,,,
igor_sergeev__uzb,Igor Sergeev,UZB,Usbekistan,FWD,2000000,2000000,0.0843,transfermarkt_availability_split_2026_06_07,0.007664,0.218999,0.218999,49213,Usbekistan,2000000,True,True,name_team_position,1.0,0.078,0.049,0.099,COL,2026-06-18 04:00,66.36,0.006317,0.003035,0.013726,0.0,0.004243,-0.010696,0.052331,-0.042249,0.041704,5.54106,0.084946,0.084946,POR,2026-06-23 19:00,66.36,0.004914,0.002396,0.010981,0.0,0.004243,0.048464,0.046523,-0.046615,0.041704,5.54106,0.123658,0.117475,COD,2026-06-28 01:30,66.36,0.00918,0.00407,0.011979,0.0,0.004243,0.056209,0.04846,-0.044844,0.041704,5.54106,0.158195,0.142376,0.366799,49796,1122,2000000,FWD,False,,2.0,0.344797,0.075758,0.065246,0.344797,0.344797,0.45,True,1.35,,,,0.1573,,,0.7779,,0.096,,,0.6951,,0.3119,,,0.9866,complete_components,component_weighted_sum,component_base_rebuilt,0.0927,,0.7406,medium_risk,medium_risk,,0.0843,8,sjældent startende - Transfermarkt landshold,0.541783,0.065246,0.517196,appearance_scaled_then_base_capped,,,,,,,,,,igor sergeev,uzbekistan,FWD,igor sergeev|uzbekistan|FWD,igor sergeev|uzbekistan,igor sergeev|uzbekistan
promise_david__can,Promise David,CAN,Canada,FWD,3000000,3000000,0.0478,transfermarkt_availability_split_2026_06_07,0.004345,0.0,0.0,50299,Canada,3000000,True,True,name_team_position,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48237,1059,3000000,FWD,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.8764,medium_risk,medium_risk,,0.0478,5,sjældent startende - Transfermarkt landshold,,,,,,,,,,,,,,promise david,canada,FWD,promise david|canada|FWD,promise david|canada,david promise|canada
aribim_pepple__can,Aribim Pepple,CAN,Canada,FWD,2000000,2000000,0.0464,transfermarkt_availability_split_2026_06_07,0.004218,0.0,0.0,48860,Canada,2000000,True,True,name_team_position,1.0,,,,BIH,2026-06-12 21:00,,,,,,,0.004808,0.004091,-0.002888,-0.044432,,-0.038421,-0.038421,QAT,2026-06-19 00:00,,,,,,,0.00618,0.004179,-0.002833,-0.044432,,-0.036906,-0.035061,SUI,2026-06-24 21:00,,,,,,,0.004266,0.003656,-0.003273,-0.044432,,-0.039783,-0.035805,0.0,44374,1059,2000000,FWD,True,,2.0,0.0,0.082677,0.0,0.0,0.0,0.45,False,1.35,distributed_from_existing_optimizer_ev,,0.5217,0.4226,1.2083,1.1487,1.136,0.6709,0.5774,1.35,1.25,1.3451,0.2572,0.25,0.8597,0.8998,0.903,no_ev_source,no_ev_source,no_ev_source_zeroed,0.05,,0.7934,unknown,unknown,,0.0464,5,sjældent startende - Transfermarkt landshold,0.0,0.0,0.0,not_applied,,,,,,,,,,aribim pepple,canada,FWD,aribim pepple|canada|FWD,aribim pepple|canada,aribim pepple|canada
tani_oluwaseyi__can,Tani Oluwaseyi,CAN,Canada,FWD,2500000,2500000,0.3452,transfermarkt_availability_split_2026_06_07,0.031382,1.467377,1.467377,49875,Canada,2500000,True,True,name_team_position,1.0,0.119,0.079,0.155,BIH,2026-06-12 21:00,67.058,0.116824,0.048894,0.102034,0.0,0.018258,0.069918,0.059501,-0.042007,0.030976,23.148422,0.816142,0.816142,QAT,2026-06-19 00:00,67.058,0.148766,0.058737,0.103645,0.0,0.018258,0.089885,0.060782,-0.041208,0.030976,23.148422,0.997097,0.947242,SUI,2026-06-24 21:00,67.058,0.047628,0.023913,0.082164,0.0,0.018258,0.06204,0.053175,-0.047599,0.030976,23.148422,0.424749,0.382274,2.237988,48773,1059,2500000,FWD,False,,2.5,2.145658,0.276515,0.638367,2.145658,2.145658,0.45,True,1.35,,,,0.4226,,,1.136,,0.5774,,,1.3451,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.3552,,0.9197,medium_risk,medium_risk,,0.3452,35,sjældent startende - Transfermarkt landshold,1.294488,0.638367,1.294488,appearance_scaled_then_base_capped,,,,,,,,,,tani oluwaseyi,canada,FWD,tani oluwaseyi|canada|FWD,tani oluwaseyi|canada,oluwaseyi tani|canada
findlay_curtis__sco,Findlay Curtis,SCO,Skotland,FWD,2000000,2000000,0.0474,transfermarkt_availability_split_2026_06_07,0.004309,0.0,0.0,49108,Skotland,2000000,True,True,name_team_position,1.0,,,,HAI,2026-06-14 03:00,,,,,,,0.007735,0.003397,-0.002723,-0.044312,,-0.035903,-0.035903,MAR,2026-06-20 00:00,,,,,,,0.004671,0.003518,-0.002669,-0.044312,,-0.038792,-0.036852,BRA,2026-06-25 00:00,,,,,,,0.004489,0.003458,-0.002717,-0.044312,,-0.039082,-0.035174,0.0,52239,1022,2000000,FWD,False,,2.0,0.0,0.082677,0.0,0.0,0.0,0.45,False,1.35,distributed_from_existing_optimizer_ev,,0.6612,0.4865,1.35,1.25,1.2223,0.248,0.25,0.8559,0.8971,0.903,0.1289,0.1358,0.75,0.8,0.7489,no_ev_source,no_ev_source,no_ev_source_zeroed,0.05,,0.8538,medium_risk,medium_risk,,0.0474,5,sjældent startende - Transfermarkt landshold,0.0,0.0,0.0,not_applied,,,,,,,,,,findlay curtis,scotland,FWD,findlay curtis|scotland|FWD,findlay curtis|scotland,curtis findlay|scotland
daniel_jebbison__can,Daniel Jebbison,CAN,Canada,FWD,2500000,2500000,0.043,transfermarkt_availability_split_2026_06_07,0.003909,0.202617,0.202617,48981,Canada,2500000,True,True,name_team_position,1.0,0.09,0.052,0.115,BIH,2026-06-12 21:00,66.36,0.011039,0.003904,0.009314,0.0,0.002192,0.040956,0.034854,-0.024606,-0.002567,2.85348,0.111627,0.111627,QAT,2026-06-19 00:00,66.36,0.01398,0.004794,0.009533,0.0,0.002192,0.052651,0.035604,-0.024138,-0.002567,2.85348,0.139193,0.132233,SUI,2026-06-24 21:00,66.36,0.004454,0.001952,0.007561,0.0,0.002192,0.036341,0.031149,-0.027882,-0.002567,2.85348,0.066082,0.059474,0.316902,40539,1059,2500000,FWD,True,,2.5,0.303334,0.276515,0.079519,0.303334,0.303334,0.45,True,1.35,,,,0.4226,,,1.136,,0.5774,,,1.3451,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.05,,0.6,high_risk,high_risk,,0.043,4,sjældent startende - Transfermarkt landshold,1.294488,0.079519,0.455001,appearance_scaled_then_base_capped,,,,,,,,,,daniel jebbison,canada,FWD,daniel jebbison|canada|FWD,daniel jebbison|canada,daniel jebbison|canada
jonathan_david__can,Jonathan David,CAN,Canada,FWD,4500000,4500000,0.9223,transfermarkt_availability_split_2026_06_07,0.083845,4.804797,4.804797,49311,Canada,4500000,True,True,name_team_position,1.0,0.139,0.085,0.166,BIH,2026-06-12 21:00,67.366,0.364706,0.139103,0.292198,0.0,0.048127,0.095562,0.081324,-0.057414,0.060676,61.963247,2.300352,2.300352,QAT,2026-06-19 00:00,67.366,0.463616,0.168301,0.297928,0.0,0.048127,0.122852,0.083075,-0.056322,0.060676,61.963247,2.819449,2.678477,SUI,2026-06-24 21:00,67.366,0.148206,0.068653,0.234905,0.0,0.048127,0.084795,0.072679,-0.065058,0.060676,61.963247,1.138653,1.024788,6.258454,41228,1059,4500000,FWD,False,,4.5,6.003617,0.82197,3.339573,6.003617,6.003617,0.45,True,1.35,,,,0.4226,,,1.136,,0.5774,,,1.3451,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.9695,,0.861,low_risk,low_risk,,0.9223,92,sikker starter - Transfermarkt landshold,3.339573,3.339573,3.339573,raw_for_likely_starter,,,,,,,,,,jonathan david,canada,FWD,jonathan david|canada|FWD,jonathan david|canada,david jonathan|canada
jacen_russell_rowe__can,Jacen Russell-Rowe,CAN,Canada,FWD,2000000,2000000,0.2257,transfermarkt_availability_split_2026_06_07,0.020518,0.077982,0.077982,49238,Canada,2000000,True,True,name_team_position,1.0,,,,BIH,2026-06-12 21:00,,,,,,,0.023385,0.019901,-0.01405,-0.022916,,0.00632,0.00632,QAT,2026-06-19 00:00,,,,,,,0.030063,0.020329,-0.013782,-0.022916,,0.013694,0.013009,SUI,2026-06-24 21:00,,,,,,,0.02075,0.017785,-0.01592,-0.022916,,-0.000301,-0.000271,0.019713,52132,1059,2000000,FWD,True,,2.0,0.019058,0.075758,0.15,0.019058,0.019058,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.5217,0.4226,1.2083,1.1487,1.136,0.6709,0.5774,1.35,1.25,1.3451,0.2572,0.25,0.8597,0.8998,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.2624,,0.6,high_risk,high_risk,,0.2257,23,sjældent startende - Transfermarkt landshold,0.541783,0.174686,0.15,appearance_scaled_then_base_capped,,,,,,,,,,jacen russell rowe,canada,FWD,jacen russell rowe|canada|FWD,jacen russell rowe|canada,jacen rowe russell|canada
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,Canada,FWD,3000000,3000000,0.6285,transfermarkt_availability_split_2026_06_07,0.057136,0.520801,0.520801,48971,Canada,3000000,True,True,name_team_position,1.0,,,,BIH,2026-06-12 21:00,,,,,,,0.082165,0.069923,-0.049365,0.04516,,0.147883,0.147883,QAT,2026-06-19 00:00,,,,,,,0.10563,0.071429,-0.048426,0.04516,,0.173793,0.165103,SUI,2026-06-24 21:00,,,,,,,0.072907,0.06249,-0.055937,0.04516,,0.12462,0.112158,0.446296,36167,1059,3000000,FWD,False,,3.0,0.425144,0.494318,0.637716,0.425144,0.425144,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.5217,0.4226,1.2083,1.1487,1.136,0.6709,0.5774,1.35,1.25,1.3451,0.2572,0.25,0.8597,0.8998,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.6637,,0.8483,medium_risk,medium_risk,,0.6285,63,rotation/usikker - Transfermarkt landshold,2.111102,1.895468,0.637716,appearance_scaled_then_base_capped,,,,,,,,,,cyle christopher larin,canada,FWD,cyle christopher larin|canada|FWD,cyle christopher larin|canada,christopher cyle larin|canada
george_hirst__sco,George Hirst,SCO,Skotland,FWD,2500000,2500000,0.5479,transfermarkt_availability_split_2026_06_07,0.049809,0.322892,0.322892,49131,Skotland,2500000,True,True,name_team_position,1.0,,,,HAI,2026-06-14 03:00,,,,,,,0.090861,0.039903,-0.031988,0.016816,,0.115592,0.115592,MAR,2026-06-20 00:00,,,,,,,0.054866,0.041328,-0.03135,0.016816,,0.08166,0.077577,BRA,2026-06-25 00:00,,,,,,,0.052726,0.040616,-0.031918,0.016816,,0.07824,0.070416,0.275492,39575,1022,2500000,FWD,False,,2.5,0.263585,0.276515,0.395378,0.263585,0.263585,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.6612,0.4865,1.35,1.25,1.2223,0.248,0.25,0.8559,0.8971,0.903,0.1289,0.1358,0.75,0.8,0.7489,complete_components,component_weighted_sum,component_base_rebuilt,0.5628,,0.9245,medium_risk,medium_risk,,0.5479,55,rotation/usikker - Transfermarkt landshold,1.294488,1.013214,0.395378,appearance_scaled_then_base_capped,,,,,,,,,,george hirst,scotland,FWD,george hirst|scotland|FWD,george hirst|scotland,george hirst|scotland
che_adams__sco,Che Adams,SCO,Skotland,FWD,3000000,3000000,0.6374,transfermarkt_availability_split_2026_06_07,0.057945,2.081185,2.081185,48952,Skotland,3000000,True,True,name_team_position,1.0,0.086,0.051,0.107,HAI,2026-06-14 03:00,66.36,0.168664,0.058745,0.11279,0.0,0.033258,0.142101,0.062406,-0.050027,0.054496,42.297864,1.139399,1.139399,MAR,2026-06-20 00:00,66.36,0.072033,0.032586,0.120021,0.0,0.033258,0.085807,0.064634,-0.049029,0.054496,42.297864,0.628561,0.597133,BRA,2026-06-25 00:00,66.36,0.054497,0.024987,0.117128,0.0,0.033258,0.082461,0.063522,-0.049918,0.054496,42.297864,0.52738,0.474642,2.29534,38620,1022,3000000,FWD,False,,3.0,2.211174,0.494318,1.922309,2.211174,2.211174,0.45,True,1.35,,,,0.4865,,,1.2223,,0.25,,,0.903,,0.1358,,,0.7489,complete_components,component_weighted_sum,component_base_rebuilt,0.6827,,0.8102,medium_risk,medium_risk,,0.6374,64,rotation/usikker - Transfermarkt landshold,2.111102,1.922309,2.111102,appearance_scaled_then_base_capped,,,,,,,,,,che adams,scotland,FWD,che adams|scotland|FWD,che adams|scotland,adams che|scotland
lyndon_dykes__sco,Lyndon Dykes,SCO,Skotland,FWD,2500000,2500000,0.1452,transfermarkt_availability_split_2026_06_07,0.0132,0.645236,0.645236,49473,Skotland,2500000,True,True,name_team_position,1.0,0.1,0.059,0.13,HAI,2026-06-14 03:00,66.958,0.045413,0.015885,0.031297,0.0,0.007575,0.140258,0.061596,-0.049378,0.05314,9.722302,0.458645,0.458645,MAR,2026-06-20 00:00,66.958,0.019422,0.008663,0.03329,0.0,0.007575,0.084693,0.063795,-0.048393,0.05314,9.722302,0.282627,0.268496,BRA,2026-06-25 00:00,66.958,0.014577,0.006762,0.032493,0.0,0.007575,0.081391,0.062697,-0.04927,0.05314,9.722302,0.25147,0.226323,0.992742,40456,1022,2500000,FWD,False,,2.5,0.953464,0.276515,0.268514,0.953464,0.953464,0.45,True,1.35,,,,0.4865,,,1.2223,,0.25,,,0.903,,0.1358,,,0.7489,complete_components,component_weighted_sum,component_base_rebuilt,0.1492,,0.9234,medium_risk,medium_risk,,0.1452,15,sjældent startende - Transfermarkt landshold,1.294488,0.268514,1.294488,appearance_scaled_then_base_capped,,,,,,,,,,lyndon dykes,scotland,FWD,lyndon dykes|scotland|FWD,lyndon dykes|scotland,dykes lyndon|scotland
lawrence_shankland__sco,Lawrence Shankland,SCO,Skotland,FWD,2500000,2500000,0.4793,transfermarkt_availability_split_2026_06_07,0.043573,0.270271,0.270271,50063,Skotland,2500000,True,True,name_team_position,1.0,,,,HAI,2026-06-14 03:00,,,,,,,0.08125,0.035682,-0.028604,0.009748,,0.098076,0.098076,MAR,2026-06-20 00:00,,,,,,,0.049062,0.036956,-0.028034,0.009748,,0.067732,0.064345,BRA,2026-06-25 00:00,,,,,,,0.047149,0.03632,-0.028542,0.009748,,0.064675,0.058208,0.230483,45680,1022,2500000,FWD,False,,2.5,0.220629,0.276515,0.330944,0.220629,0.220629,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.6612,0.4865,1.35,1.25,1.2223,0.248,0.25,0.8559,0.8971,0.903,0.1289,0.1358,0.75,0.8,0.7489,complete_components,component_weighted_sum,component_base_rebuilt,0.5573,,0.6,high_risk,high_risk,,0.4793,48,rotation/usikker - Transfermarkt landshold,1.294488,0.886354,0.330944,appearance_scaled_then_base_capped,,,,,,,,,,lawrence shankland,scotland,FWD,lawrence shankland|scotland|FWD,lawrence shankland|scotland,lawrence shankland|scotland
