player_id,player_name,team_id,position,start_prob,minute_share,component_rounds_present,component_weighted_sum,old_base_ev,price_quality_ev_num,current_final_ev,formula_expected_ev,formula_diff,component_vs_old_base_diff,repair_status
ahmed_fathi__qat,Ahmed Fathi,QAT,MID,0.7167,0.065155,3,0.7807970000000001,0.917,1.1045215384615383,0.852648,1.0013846923076923,-0.14873669230769238,-0.13620299999999996,component_rows_need_new_base
jamiro_monteiro__cpv,Jamiro Monteiro,CPV,MID,0.7679,0.069809,3,0.7674639999999999,0.905,1.1045215384615383,0.843604,0.9947846923076924,-0.15118069230769238,-0.1375360000000001,component_rows_need_new_base
dominik_livakovi__cro,Dominik Livakovic,CRO,GK,0.6372,0.057927,3,2.0596759999999996,2.24,1.4534859374999995,1.734237,1.886068671875,-0.1518316718749999,-0.1803240000000006,component_rows_need_new_base
tyler_bindon__nzl,Tyler Bindon,NZL,DEF,0.8205,0.074591,3,0.111889,0.162,0.8961978199052141,0.34008,0.4923890189573464,-0.1523090189573464,-0.050111,component_rows_need_new_base
amar_dedi__bih,Amar Dedic,BIH,DEF,0.8054,0.073218,3,1.3308339999999999,1.486,1.452374786729859,1.31817,1.4708686540284366,-0.15269865402843652,-0.15516600000000014,component_rows_need_new_base
abdallah_nasib__jor,Abdallah Nasib,JOR,DEF,0.8045,0.073136,3,0.147435,0.212,0.8961978199052141,0.363269,0.5198890189573464,-0.1566200189573464,-0.06456499999999998,component_rows_need_new_base
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,0.6848,0.062255,3,1.5967,1.786,1.1045215384615383,1.322538,1.4793346923076922,-0.15679669230769222,-0.18930000000000002,component_rows_need_new_base
rayan_a_t_nouri__alg,Rayan Ait-Nouri,ALG,DEF,0.775,0.070455,3,1.060787,1.205,1.452374786729859,1.158783,1.3163186540284366,-0.15753565402843672,-0.14421300000000015,component_rows_need_new_base
mohamed_haj_mahmoud__tun,Mohamed 'Hadj' Mahmoud,TUN,MID,0.442,0.02,3,0.439137,0.652,0.30366,0.33356,0.495247,-0.16168699999999997,-0.21286300000000002,component_rows_need_new_base
joris_kayembe__cod,Joris Kayembe,COD,DEF,0.6001,0.054555,3,0.263049,0.36,0.8961978199052141,0.439357,0.6012890189573463,-0.16193201895734632,-0.09695100000000001,component_rows_need_new_base
lee_kang_in__kor,Kang-In Lee,KOR,MID,0.7678,0.0698,3,2.599688,2.769,2.749624615384616,2.591502,2.7602810769230777,-0.16877907692307748,-0.16931200000000013,component_rows_need_new_base
yazan_al_arab__jor,Yazan Al-Arab,JOR,DEF,0.7457,0.067791,3,0.142325,0.212,0.8961978199052141,0.350678,0.5198890189573464,-0.16921101895734642,-0.06967499999999999,component_rows_need_new_base
duckens_nazon__hai,Duckens Nazon,HAI,FWD,0.8543,0.077664,3,1.9899580000000001,2.154,2.2812009677419365,2.04189,2.2112404354838713,-0.1693504354838713,-0.1640419999999998,component_rows_need_new_base
wagner_pina__cpv,Wagner Pina,CPV,DEF,0.5432,0.049382,3,0.09469899999999999,0.146,0.8961978199052141,0.313667,0.48358901895734635,-0.16992201895734638,-0.051301,component_rows_need_new_base
abdoulaye_seck__sen,Abdoulaye Seck,SEN,DEF,0.3202,0.029109,3,0.224871,0.285,1.452374786729859,0.639359,0.8103186540284366,-0.1709596540284366,-0.06012899999999999,component_rows_need_new_base
antoine_semenyo__gha,Antoine Semenyo,GHA,FWD,0.8635,0.0785,3,0.9921169999999999,1.098,2.635501935483872,1.618749,1.7898758709677425,-0.17112687096774248,-0.10588300000000017,component_rows_need_new_base
peter_gwargis__irq,Peter Gwargis,IRQ,MID,0.2625,0.023864,3,0.108564,0.272,0.30366,0.114251,0.28624700000000003,-0.17199600000000004,-0.16343600000000003,component_rows_need_new_base
yasin_ayari__swe,Yasin Ayari,SWE,MID,0.871,0.079182,3,1.7535100000000001,1.911,2.3658784615384616,1.941336,2.1156953076923077,-0.17435930769230779,-0.1574899999999999,component_rows_need_new_base
josip_utalo__cro,Josip Sutalo,CRO,DEF,0.6646,0.060418,3,2.012339,2.22,1.452374786729859,1.69922,1.8745686540284368,-0.1753486540284368,-0.20766100000000032,component_rows_need_new_base
carlens_arcus__hai,Carlens Arcus,HAI,DEF,0.772,0.070182,3,0.361886,0.593,0.2744454028436021,0.273943,0.44965043127962095,-0.17570743127962096,-0.23111399999999999,component_rows_need_new_base
c_sar_blackman__pan,Cesar Blackman,PAN,DEF,0.443,0.040273,3,0.162717,0.243,0.8961978199052141,0.359543,0.5369390189573464,-0.1773960189573464,-0.080283,component_rows_need_new_base
mohau_nkota__rsa,Mohau Nkota,RSA,FWD,0.6085,0.055318,3,0.06715800000000001,0.103,1.0193922580645165,0.336035,0.5153765161290325,-0.17934151612903249,-0.035841999999999985,component_rows_need_new_base
theo_bongonda__cod,Theo Bongonda,COD,MID,0.7669,0.069718,3,1.4317069999999998,1.597,1.9220676923076925,1.562847,1.7432804615384616,-0.18043346153846151,-0.16529300000000013,component_rows_need_new_base
ramy_bensebaini__alg,Ramy Bensebaini,ALG,DEF,0.7952,0.072291,3,1.230286,1.409,1.452374786729859,1.247329,1.4285186540284367,-0.1811896540284368,-0.17871400000000004,component_rows_need_new_base
aimar_sher__irq,Aimar Sher,IRQ,MID,0.6783,0.061664,3,0.23928800000000003,0.327,1.1045215384615383,0.495322,0.6768846923076923,-0.18156269230769234,-0.08771199999999998,component_rows_need_new_base
tarek_salman__qat,Tarek Salman,QAT,DEF,0.7434,0.067582,3,0.23735299999999998,0.345,0.8961978199052141,0.407999,0.5930390189573463,-0.18504001895734634,-0.10764699999999999,component_rows_need_new_base
stefan_posch__aut,Stefan Posch,AUT,DEF,0.7042,0.064018,3,2.523104,2.758,1.452374786729859,1.984893,2.170468654028437,-0.1855756540284368,-0.234896,component_rows_need_new_base
patrick_yazbek__aus,Patrick Yazbek,AUS,MID,0.3071,0.027918,3,0.31536000000000003,0.551,0.30366,0.251657,0.439697,-0.18803999999999998,-0.23564000000000002,component_rows_need_new_base
ali_al_hamadi__irq,Ali Al-Hamadi,IRQ,FWD,0.5375,0.048864,3,0.45692600000000005,0.601,1.0193922580645165,0.600068,0.7892765161290325,-0.18920851612903244,-0.14407399999999992,component_rows_need_new_base
mohammad_abualnadi__jor,Mohammad Abualnadi,JOR,DEF,0.6453,0.058664,3,0.133593,0.212,0.8961978199052141,0.329163,0.5198890189573464,-0.19072601895734642,-0.078407,component_rows_need_new_base
edmilson_junior__qat,Edmilson Junior,QAT,FWD,0.8529,0.077536,3,0.9051199999999999,1.103,1.0193922580645165,0.874246,1.0653765161290325,-0.19113051612903253,-0.19788000000000006,component_rows_need_new_base
kim_min_jae__kor,Min-jae Kim,KOR,DEF,0.8652,0.078655,3,1.672164,1.874,1.7486786729857835,1.621842,1.8176054028436028,-0.19576340284360283,-0.20183600000000013,component_rows_need_new_base
joshua_brenet__cuw,Joshua Brenet,CUW,DEF,0.7129,0.064809,3,0.204916,0.314,0.8961978199052141,0.377091,0.5759890189573464,-0.19889801895734643,-0.10908400000000001,component_rows_need_new_base
duje_aleta_car__cro,Duje Caleta-Car,CRO,DEF,0.5612,0.051018,3,1.26512,1.466,1.452374786729859,1.259829,1.4598686540284365,-0.20003965402843638,-0.20087999999999995,component_rows_need_new_base
dylan_bronn__tun,Dylan Bronn,TUN,DEF,0.6829,0.062082,3,0.347777,0.496,0.8961978199052141,0.475006,0.6760890189573464,-0.20108301895734643,-0.148223,component_rows_need_new_base
orlando_gill__par,Orlando Gill,PAR,GK,0.4682,0.042564,3,0.400829,0.561,0.8897765624999998,0.506537,0.708949453125,-0.202412453125,-0.16017100000000006,component_rows_need_new_base
ben_waine__nzl,Ben Waine,NZL,FWD,0.6886,0.0626,3,1.41148,1.665,1.0193922580645165,1.165893,1.3744765161290324,-0.20858351612903236,-0.25351999999999997,component_rows_need_new_base
laros_duarte__cpv,Laros Duarte,CPV,MID,0.652,0.059273,3,0.622757,0.803,1.1045215384615383,0.728893,0.9386846923076924,-0.20979169230769235,-0.18024300000000004,component_rows_need_new_base
milo_degenek__aus,Milos Degenek,AUS,DEF,0.6269,0.056991,3,0.288142,0.43,0.8961978199052141,0.428721,0.6397890189573464,-0.2110680189573464,-0.14185799999999998,component_rows_need_new_base
brandon_thomas_asante__gha,Brandon Thomas-Asante,GHA,FWD,0.3589,0.032627,3,0.650598,0.844,1.0193922580645165,0.711439,0.9229265161290324,-0.21148751612903238,-0.19340199999999996,component_rows_need_new_base
michael_amir_murillo__pan,Michael Amir Murillo,PAN,DEF,0.7665,0.069682,3,0.673834,0.884,0.8961978199052141,0.677251,0.8894890189573463,-0.21223801895734629,-0.21016599999999996,component_rows_need_new_base
ismael_saibari__mar,Ismael Saibari,MAR,MID,0.6814,0.061945,3,2.0134790000000002,2.22,2.3658784615384616,2.073017,2.285645307692308,-0.21262830769230767,-0.20652099999999995,component_rows_need_new_base
scott_mctominay__sco,Scott McTominay,SCO,MID,0.8738,0.079436,3,3.1272810000000004,3.364,2.662864615384616,2.834815,3.0484890769230772,-0.21367407692307738,-0.23671899999999946,component_rows_need_new_base
elias_achouri__tun,Elias Achouri,TUN,MID,0.8269,0.075173,3,2.496366,2.724,2.3658784615384616,2.348678,2.562845307692308,-0.21416730769230785,-0.22763400000000011,component_rows_need_new_base
kaishu_sano__jpn,Kaishu Sano,JPN,MID,0.5733,0.052118,3,0.9955560000000001,1.222,1.1045215384615383,0.952487,1.1691346923076922,-0.2166476923076922,-0.22644399999999987,component_rows_need_new_base
fares_cha_bi__alg,Fares Chaibi,ALG,MID,0.7047,0.064064,3,1.414515,1.671,1.1045215384615383,1.198727,1.4160846923076924,-0.2173576923076923,-0.2564850000000001,component_rows_need_new_base
gabriel_gudmundsson__swe,Gabriel Gudmundsson,SWE,DEF,0.6853,0.0623,3,0.8631719999999999,1.052,1.452374786729859,1.011002,1.2321686540284367,-0.22116665402843672,-0.1888280000000001,component_rows_need_new_base
saleem_obaid__jor,Saleem Obaid,JOR,DEF,0.4778,0.043436,3,0.114319,0.201,0.8961978199052141,0.292247,0.5138390189573464,-0.22159201895734643,-0.08668100000000001,component_rows_need_new_base
chris_richards__usa,Chris Richards,USA,DEF,0.6712,0.061018,3,2.9416339999999996,3.24,1.452374786729859,2.211282,2.4355686540284367,-0.2242866540284365,-0.2983660000000006,component_rows_need_new_base
nkosinathi_sibisi__rsa,Nkosinathi Sibisi,RSA,DEF,0.3857,0.035064,3,0.047609,0.094,0.8961978199052141,0.230442,0.4549890189573464,-0.22454701895734638,-0.046391,component_rows_need_new_base
youssef_amyn__irq,Youssef Amyn,IRQ,MID,0.7231,0.065736,3,0.894377,1.122,1.1045215384615383,0.8889,1.1141346923076925,-0.22523469230769244,-0.22762300000000013,component_rows_need_new_base
alex_rufer__nzl,Alex Rufer,NZL,MID,0.5288,0.048073,3,0.458897,0.627,1.1045215384615383,0.61617,0.8418846923076924,-0.22571469230769237,-0.168103,component_rows_need_new_base
abdul_fatawu_issahaku__gha,Issahaku Abdul Fatawu,GHA,FWD,0.5565,0.050591,3,0.609734,0.814,1.0193922580645165,0.678968,0.9064265161290324,-0.22745851612903234,-0.20426599999999995,component_rows_need_new_base
manu_kon__fra,Manu Koné,FRA,MID,0.38,0.052,3,1.222347,1.4,2.3658784615384616,1.600694,1.8346453076923077,-0.23395130769230765,-0.17765299999999984,component_rows_need_new_base
matt_freese__usa,Matt Freese,USA,GK,0.6552,0.059564,3,2.765141,3.092,1.2103171874999996,2.007247,2.245242734375,-0.2379957343750001,-0.32685900000000023,component_rows_need_new_base
jordy_alcivar__ecu,Jordy Alcivar,ECU,MID,0.309,0.028091,3,0.888618,1.251,0.30366,0.585803,0.824697,-0.23889400000000005,-0.36238199999999987,component_rows_need_new_base
isak_hien__swe,Isak Hien,SWE,DEF,0.8197,0.074518,3,1.611953,1.943,0.8961978199052141,1.22178,1.4719390189573465,-0.2501590189573464,-0.3310470000000001,component_rows_need_new_base
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,0.7021,0.063827,3,0.154226,0.255,1.1045215384615383,0.385435,0.6372846923076922,-0.2518496923076922,-0.100774,component_rows_need_new_base
livano_comenencia__cuw,Livano Comenencia,CUW,DEF,0.9215,0.083773,3,1.598716,1.933,0.8961978199052141,1.21284,1.4664390189573464,-0.2535990189573465,-0.334284,component_rows_need_new_base
ibrahim_sulemana__gha,Ibrahim Sulemana,GHA,MID,0.6239,0.056718,3,0.844071,1.101,1.1045215384615383,0.846055,1.1025846923076923,-0.2565296923076923,-0.25692899999999996,component_rows_need_new_base
assim_madibo__qat,Assim Madibo,QAT,MID,0.5778,0.052527,3,0.585966,0.811,1.1045215384615383,0.682242,0.9430846923076923,-0.2608426923076923,-0.22503400000000007,component_rows_need_new_base
tsuyoshi_watanabe__jpn,Tsuyoshi Watanabe,JPN,DEF,0.516,0.046909,3,0.765618,0.983,1.452374786729859,0.930128,1.1942186540284365,-0.26409065402843657,-0.21738199999999996,component_rows_need_new_base
sultan_al_brake__qat,Sultan Al-Brake,QAT,DEF,0.2426,0.022055,3,0.05849,0.134,0.8961978199052141,0.208202,0.47698901895734636,-0.26878701895734636,-0.07551000000000001,component_rows_need_new_base
yazeed_abulaila__jor,Yazeed Abulaila,JOR,GK,0.6988,0.063527,3,0.399039,0.754,0.3481734374999999,0.30239,0.5713780468749999,-0.26898804687499994,-0.354961,component_rows_need_new_base
sebastian_tounekti__tun,Sebastian Tounekti,TUN,MID,0.3511,0.031918,3,0.7409570000000001,1.145,0.30366,0.495953,0.766397,-0.270444,-0.40404299999999993,component_rows_need_new_base
mathieu_choiniere__can,Mathieu Choiniere,CAN,MID,0.4739,0.043082,3,1.7789419999999998,2.131,1.1045215384615383,1.393993,1.6690846923076923,-0.27509169230769226,-0.352058,component_rows_need_new_base
marko_farji__irq,Marko Farji,IRQ,MID,0.5092,0.046291,3,0.19544299999999998,0.329,1.1045215384615383,0.402758,0.6779846923076923,-0.2752266923076923,-0.13355700000000004,component_rows_need_new_base
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,0.7598,0.069073,3,0.078754,0.15,1.1045215384615383,0.302257,0.5795346923076923,-0.2772776923076923,-0.07124599999999999,component_rows_need_new_base
ruben_providence__hai,Ruben Providence,HAI,FWD,0.8296,0.075418,3,0.876552,1.171,1.0193922580645165,0.825483,1.1027765161290326,-0.27729351612903264,-0.29444800000000004,component_rows_need_new_base
samuel_moutoussamy__cod,Samuel Moutoussamy,COD,MID,0.8421,0.076555,3,1.3223790000000002,1.586,1.9220676923076925,1.448472,1.7372304615384617,-0.28875846153846174,-0.2636209999999999,component_rows_need_new_base
jeremy_antonisse__cuw,Jeremy Antonisse,CUW,FWD,0.7223,0.065664,3,1.387749,1.852,0.2983587096774194,0.863868,1.152861419354839,-0.288993419354839,-0.4642510000000002,component_rows_need_new_base
aaron_wan_bissaka__cod,Aaron Wan-Bissaka,COD,DEF,0.7988,0.072618,3,0.649843,0.877,1.452374786729859,0.841698,1.1359186540284365,-0.29422065402843656,-0.22715700000000005,component_rows_need_new_base
dayne_st_clair__can,Dayne St. Clair,CAN,GK,0.2689,0.024445,3,0.454851,0.674,1.2103171874999996,0.617722,0.9153427343749999,-0.2976207343749999,-0.21914900000000004,component_rows_need_new_base
aubrey_modiba__rsa,Aubrey Modiba,RSA,DEF,0.6318,0.057436,3,0.4164,0.599,1.452374786729859,0.683355,0.9830186540284366,-0.29966365402843653,-0.18259999999999998,component_rows_need_new_base
gervane_kastaneer__cuw,Gervane Kastaneer,CUW,FWD,0.5432,0.049382,3,1.159794,1.517,1.0193922580645165,0.988599,1.2930765161290325,-0.3044775161290325,-0.3572059999999999,component_rows_need_new_base
amer_jamous__jor,Amer Jamous,JOR,MID,0.6012,0.054655,3,0.622468,0.903,1.1045215384615383,0.68498,0.9936846923076923,-0.30870469230769226,-0.280532,component_rows_need_new_base
nikola_moro__cro,Nikola Moro,CRO,MID,0.1638,0.014891,3,0.330277,0.542,1.1045215384615383,0.484529,0.7951346923076923,-0.3106056923076923,-0.21172300000000005,component_rows_need_new_base
moussa_niakhate__sen,Moussa Niakhate,SEN,DEF,0.6809,0.0619,3,1.3458649999999999,1.684,1.452374786729859,1.263312,1.5797686540284366,-0.3164566540284366,-0.3381350000000001,component_rows_need_new_base
david_raya__esp,David Raya,ESP,GK,0.2257,0.020518,3,0.607787,0.82,1.7187609374999997,0.907561,1.2244424218749999,-0.3168814218749999,-0.21221299999999998,component_rows_need_new_base
hazem_mastouri__tun,Hazem Mastouri,TUN,FWD,0.849,0.077182,3,1.93038,2.25,2.2812009677419365,1.943289,2.2640404354838717,-0.32075143548387164,-0.31962,component_rows_need_new_base
oussama_targhalline__mar,Oussama Targhalline,MAR,MID,0.1518,0.0138,3,0.294292,0.507,1.1045215384615383,0.450368,0.7758846923076923,-0.3255166923076923,-0.212708,component_rows_need_new_base
yasser_ibrahim__egy,Yasser Ibrahim,EGY,DEF,0.5221,0.047464,3,1.116722,1.539,0.8961978199052141,0.90683,1.2497390189573463,-0.34290901895734627,-0.42227799999999993,component_rows_need_new_base
zidane_iqbal__irq,Zidane Iqbal,IRQ,MID,0.5733,0.052118,3,0.303701,0.536,1.1045215384615383,0.448659,0.7918346923076923,-0.34317569230769235,-0.23229900000000003,component_rows_need_new_base
tim_ream__usa,Tim Ream,USA,DEF,0.5761,0.052373,3,2.0452179999999998,2.554,0.8961978199052141,1.447819,1.8079890189573464,-0.36017001895734646,-0.5087820000000001,component_rows_need_new_base
zaid_tahseen__irq,Zaid Tahseen,IRQ,DEF,0.676,0.061455,3,0.22593200000000002,0.488,0.8961978199052141,0.310976,0.6716890189573463,-0.36071301895734637,-0.26206799999999997,component_rows_need_new_base
amirhossein_hosseinzadeh__irn,Amirhossein Hosseinzadeh,IRN,FWD,0.5235,0.047591,3,1.576864,1.955,1.759073225806452,1.50575,1.8668329516129036,-0.3610829516129037,-0.378136,component_rows_need_new_base
ali_yousif__irq,Ali Yousif,IRQ,FWD,0.0386,0.003509,3,0.06662699999999999,0.514,0.2983587096774194,0.054154,0.41696141935483877,-0.3628074193548388,-0.447373,component_rows_need_new_base
malik_tillman__usa,Malik Tillman,USA,MID,0.6757,0.061427,3,3.2040789999999997,3.624,2.5527461538461536,2.77864,3.1419357692307694,-0.3632957692307692,-0.41992100000000043,component_rows_need_new_base
billy_gilmour__sco,Billy Gilmour,SCO,MID,0.7931,0.0721,3,2.502374,2.933,1.9220676923076925,2.114246,2.478080461538462,-0.3638344615384619,-0.43062599999999973,component_rows_need_new_base
ngal_ayel_mukau__cod,Ngal'ayel Mukau,COD,MID,0.724,0.065818,3,1.118799,1.536,1.1045215384615383,0.977372,1.3418346923076925,-0.36446269230769246,-0.41720099999999993,component_rows_need_new_base
edouard_mendy__sen,Edouard Mendy,SEN,GK,0.7597,0.069064,3,2.220367,2.708,1.2103171874999996,1.667771,2.0340427343750003,-0.3662717343750004,-0.4876330000000002,component_rows_need_new_base
haris_tabakovic__bih,Haris Tabakovic,BIH,FWD,0.5459,0.049627,3,1.816297,2.225,1.759073225806452,1.645143,2.0153329516129035,-0.37018995161290347,-0.40870300000000004,component_rows_need_new_base
rebin_sulaka__irq,Rebin Sulaka,IRQ,DEF,0.6381,0.058009,3,0.33514299999999997,0.876,0.2744454028436021,0.231842,0.605300431279621,-0.373458431279621,-0.540857,component_rows_need_new_base
john_souttar__sco,John Souttar,SCO,DEF,0.516,0.046909,3,1.026145,1.484,0.8961978199052141,0.842675,1.2194890189573464,-0.37681401895734645,-0.4578549999999999,component_rows_need_new_base
samed_ba_dar__bih,Samed Bazdar,BIH,FWD,0.5293,0.048118,3,0.993081,1.594,0.2983587096774194,0.629841,1.0109614193548389,-0.38112041935483887,-0.6009190000000001,component_rows_need_new_base
d_enis_burni__bih,Dzenis Burnic,BIH,MID,0.8428,0.076618,3,0.45409299999999997,0.776,1.1045215384615383,0.540602,0.9238346923076923,-0.3832326923076923,-0.32190700000000005,component_rows_need_new_base
fredrik_andr_bj_rkan__nor,Fredrik Andre Bjørkan,NOR,DEF,0.4313,0.039209,3,-0.140774,-0.025,0.8961978199052141,0.0,0.3895390189573464,-0.3895390189573464,-0.11577400000000002,component_rows_need_new_base
eloy_room__cuw,Eloy Room,CUW,GK,0.9043,0.082209,3,0.572114,1.143,0.3481734374999999,0.393086,0.785328046875,-0.392242046875,-0.570886,component_rows_need_new_base
carl_starfelt__swe,Carl Starfelt,SWE,DEF,0.4553,0.041391,3,-0.130614,-0.02,0.8961978199052141,0.0,0.39228901895734636,-0.39228901895734636,-0.110614,component_rows_need_new_base
jurri_n_timber__ned,Jurrien Timber,NED,DEF,0.6497,0.059064,3,-0.10118200000000001,-0.012,0.8961978199052141,0.0,0.3966890189573464,-0.3966890189573464,-0.08918200000000001,component_rows_need_new_base
nihad_mujaki__bih,Nihad Mujakic,BIH,DEF,0.4396,0.039964,3,-0.080218,-0.008,0.8961978199052141,0.0,0.39888901895734635,-0.39888901895734635,-0.072218,component_rows_need_new_base
juri_n_gaari__cuw,Jurien Gaari,CUW,DEF,0.8262,0.075109,3,0.523062,0.932,0.8961978199052141,0.51402,0.9158890189573464,-0.4018690189573464,-0.408938,component_rows_need_new_base
h_lio_varela__cpv,Helio Varela,CPV,FWD,0.7167,0.065155,3,1.703866,2.248,1.0193922580645165,1.284246,1.6951265161290325,-0.41088051612903254,-0.5441340000000001,component_rows_need_new_base
nicolas_jackson__sen,Nicolas Jackson,SEN,FWD,0.6272,0.057018,3,2.116574,2.503,2.871702580645162,2.257778,2.668916161290323,-0.4111381612903231,-0.38642600000000016,component_rows_need_new_base
grant_hanley__sco,Grant Hanley,SCO,DEF,0.6836,0.062145,3,1.698324,2.266,0.8961978199052141,1.235791,1.6495890189573466,-0.41379801895734647,-0.5676760000000001,component_rows_need_new_base
ibrahim_bayesh__irq,Ibrahim Bayesh,IRQ,MID,0.8054,0.073218,3,0.593995,0.991,1.1045215384615383,0.625246,1.0420846923076923,-0.4168386923076923,-0.39700499999999994,component_rows_need_new_base
ibrahim_sabra__jor,Ibrahim Sabra,JOR,FWD,0.3742,0.034018,3,0.551415,0.96,1.0193922580645165,0.566767,0.9867265161290324,-0.4199595161290324,-0.408585,component_rows_need_new_base
connor_metcalfe__aus,Connor Metcalfe,AUS,MID,0.7886,0.071691,3,1.1469909999999999,1.522,1.9220676923076925,1.281821,1.7020304615384618,-0.4202094615384617,-0.37500900000000015,component_rows_need_new_base
gregor_kobel__sui,Gregor Kobel,SUI,GK,0.43,0.039091,3,1.9950400000000001,2.521,1.4534859374999995,1.614242,2.040618671875,-0.42637667187499995,-0.5259599999999998,component_rows_need_new_base
johny_placide__hai,Johny Placide,HAI,GK,0.7982,0.072564,3,0.544963,1.173,0.3481734374999999,0.372203,0.8018280468750001,-0.4296250468750001,-0.6280370000000001,component_rows_need_new_base
akram_afif__qat,Akram Afif,QAT,FWD,0.8984,0.081673,3,1.2953169999999998,1.67,2.2812009677419365,1.509552,1.9450404354838713,-0.4354884354838713,-0.3746830000000001,component_rows_need_new_base
firas_al_buraikan__ksa,Firas Al-Buraikan,KSA,FWD,0.8388,0.076255,3,2.971512,3.492,2.2812009677419365,2.507864,2.9471404354838713,-0.4392764354838712,-0.5204879999999998,component_rows_need_new_base
martin_exp_rience__hai,Martin Experience,HAI,DEF,0.5324,0.0484,3,0.37251,1.034,0.2744454028436021,0.249373,0.692200431279621,-0.44282743127962104,-0.66149,component_rows_need_new_base
patrick_pentz__aut,Patrick Pentz,AUT,GK,0.3832,0.034836,3,1.014652,1.567,0.8897765624999998,0.817322,1.262249453125,-0.4449274531249999,-0.5523479999999998,component_rows_need_new_base
sherel_floranus__cuw,Sherel Floranus,CUW,DEF,0.8872,0.080655,3,0.565318,1.057,0.8961978199052141,0.526617,0.9846390189573464,-0.4580220189573464,-0.49168199999999995,component_rows_need_new_base
mohamed_amoura__alg,Mohamed Amoura,ALG,FWD,0.72,0.065455,3,2.214378,2.709,2.2812009677419365,2.057018,2.5164904354838713,-0.4594724354838715,-0.4946220000000001,component_rows_need_new_base
cameron_burgess__aus,Cameron Burgess,AUS,DEF,0.7355,0.066864,3,0.6463679999999999,1.04,1.452374786729859,0.7617,1.2255686540284367,-0.4638686540284367,-0.3936320000000001,component_rows_need_new_base
ali_jasim__irq,Ali Jasim,IRQ,MID,0.9352,0.085018,3,0.695198,1.029,1.9220676923076925,0.96671,1.4308804615384616,-0.46417046153846164,-0.33380199999999993,component_rows_need_new_base
john_mercado__ecu,John Mercado,ECU,FWD,0.0987,0.008973,3,0.37183,1.059,0.2983587096774194,0.251648,0.7167114193548387,-0.46506341935483875,-0.68717,component_rows_need_new_base
ronwen_williams__rsa,Ronwen Williams,RSA,GK,0.6946,0.063145,3,0.7580629999999999,1.304,0.8897765624999998,0.649701,1.117599453125,-0.467898453125,-0.5459370000000001,component_rows_need_new_base
kenny_mclean__sco,Kenny McLean,SCO,MID,0.6629,0.060264,3,1.954901,2.587,1.1045215384615383,1.451348,1.9198846923076924,-0.46853669230769235,-0.6320990000000002,component_rows_need_new_base
elisha_owusu__gha,Elisha Owusu,GHA,MID,0.5235,0.047591,3,0.781716,1.282,1.1045215384615383,0.733589,1.2021346923076923,-0.4685456923076923,-0.5002840000000001,component_rows_need_new_base
luca_zidane__alg,Luca Zidane,ALG,GK,0.5802,0.052745,3,1.198994,1.827,0.8897765624999998,0.922214,1.405249453125,-0.48303545312499996,-0.6280060000000001,component_rows_need_new_base
tshepang_moremi__rsa,Tshepang Moremi,RSA,FWD,0.649,0.059,3,1.072387,1.672,1.0193922580645165,0.883502,1.3783265161290326,-0.49482451612903255,-0.599613,component_rows_need_new_base
ricardo_ad__hai,Ricardo Ade,HAI,DEF,0.7464,0.067855,3,0.487884,1.034,0.8961978199052141,0.458624,0.9719890189573465,-0.5133650189573464,-0.546116,component_rows_need_new_base
cristian_mart_nez__pan,Cristian Martinez,PAN,MID,0.709,0.066,3,1.4828100000000002,2.139,1.1045215384615383,1.160103,1.6734846923076923,-0.5133816923076922,-0.6561899999999996,component_rows_need_new_base
jo_hyeon_woo__kor,Hyeon-Woo Jo,KOR,GK,0.4144,0.037673,3,-0.174288,-0.053,1.2103171874999996,0.0,0.5154927343749999,-0.5154927343749999,-0.121288,component_rows_need_new_base
benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,0.6555,0.059591,3,2.1664830000000004,2.786,1.759073225806452,1.807126,2.323882951612904,-0.5167569516129038,-0.6195169999999997,component_rows_need_new_base
aiden_o_neill__aus,Aiden O'Neill,AUS,MID,0.8854,0.080491,3,1.420966,2.077,1.1045215384615383,1.121574,1.6393846923076922,-0.5178106923076922,-0.656034,component_rows_need_new_base
oston_urunov__uzb,Oston Urunov,UZB,MID,0.7918,0.071982,3,-0.092163,0.042,1.1045215384615383,0.0,0.5201346923076923,-0.5201346923076923,-0.134163,component_rows_need_new_base
chancel_mbemba__cod,Chancel Mbemba,COD,DEF,0.8316,0.0756,3,1.208586,1.896,0.8961978199052141,0.921794,1.4460890189573463,-0.5242950189573463,-0.687414,component_rows_need_new_base
oh_hyeon_gyu__kor,Hyeon-Gyu Oh,KOR,FWD,0.5007,0.045518,3,1.3667600000000002,1.847,2.2812009677419365,1.511346,2.0423904354838713,-0.5310444354838713,-0.4802399999999998,component_rows_need_new_base
ibrahim_sa_deh__jor,Ibrahim Saadeh,JOR,MID,0.6552,0.059564,3,0.732718,1.303,1.1045215384615383,0.682494,1.2136846923076923,-0.5311906923076922,-0.570282,component_rows_need_new_base
merchas_doski__irq,Merchas Doski,IRQ,DEF,0.8342,0.075836,3,0.46298399999999995,1.033,0.8961978199052141,0.435392,0.9714390189573464,-0.5360470189573464,-0.570016,component_rows_need_new_base
