holdet_player_id,player_name,team_id,team_name,position,price,raw_price,status,reason,source_file
49950,Woobens Pacius,HAI,Haiti,FWD,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49923,Victor Eriksson,SWE,Sverige,DEF,2000000,2000000,possible_existing,closest_match_score=0.850,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49906,Tomoya Ando,JPN,Japan,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50256,Tomas Rodriguez,PAN,Panama,FWD,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50306,Tete Yengi,AUS,Australien,FWD,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49854,Simon Sohm,SUI,Schweiz,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49834,Sebastian Nanasi,SWE,Sverige,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49828,Sayfallah Ltaief,TUN,Tunesien,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50262,Samir El Mourabet,MAR,Marokko,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50322,Samir Chergui,ALG,Algeriet,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49808,Ryunosuke Sato,JPN,Japan,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49797,Ross McCrorie,SCO,Skotland,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49791,Romeo Vermant,BEL,Belgien,FWD,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50261,Redouane Halhal,MAR,Marokko,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49704,Pape Abou Cisse,SEN,Senegal,DEF,2000000,2000000,possible_existing,closest_match_score=0.840,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50280,Olwethu Makhanya,RSA,Sydafrika,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49678,Odin Bjørtuft,NOR,Norge,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49625,Nasser Mansy,EGY,Egypten,FWD,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49623,Nampalys Mendy,SEN,Senegal,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50319,Mohamed Amine Tougai,ALG,Algeriet,DEF,2000000,2000000,possible_existing,closest_match_score=0.965,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
