player_id,player_name,team_id,position,recent_available_observations,recent_available_start_rate,historical_weighted_start_rate,neutral_injury_or_suspension_rows,old_conditional_start_prob,new_conditional_start_prob,old_start_prob,new_start_prob,old_start_prob_source,new_start_prob_source,context_override
rodrigo_de_paul__arg,Rodrigo de Paul,ARG,MID,2026-06-07:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0.7526,0,0.4678,0.2258,0.4553,0.2199,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jin_seob_park__kor,Jin-seob Park,KOR,MID,2026-06-04:played:start=0; 2026-05-31:played:start=0; 2026-03-31:in squad:start=0,0,0.2486,2,0.0746,0.0746,0.0687,0.0687,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
dostonbek_khamdamov__uzb,Dostonbek Khamdamov,UZB,MID,2026-06-02:in squad:start=0; 2026-03-30:in squad:start=0; 2026-03-27:played:start=0,0,0.26,0,0.078,0.078,0.0671,0.0671,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
noah_okafor__sui,Noah Okafor,SUI,MID,2026-06-06:played:start=0; 2026-05-31:in squad:start=0; 2026-03-27:in squad:start=0,0,0.23,18,0.0753,0.069,0.0647,0.0593,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
gilson_benchimol_tavares__cpv,Gilson Benchimol Tavares,CPV,FWD,2026-05-31:played:start=0; 2025-06-08:in squad:start=0; 2024-11-19:played:start=0,0,0.2441,6,0.0732,0.0732,0.063,0.063,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
simon_banza__cod,Simon Banza,COD,FWD,2026-06-03:played:start=0; 2026-03-31:in squad:start=0; 2026-01-06:in squad:start=0,0,0.2439,0,0.0732,0.0732,0.0629,0.0629,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
senne_lammens__bel,Senne Lammens,BEL,GK,2026-06-06:in squad:start=0; 2026-06-02:in squad:start=0; 2026-04-01:in squad:start=0,0,0.2073,0,0.0623,0.0162,0.0623,0.0162,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
obed_vargas__mex,Obed Vargas,MEX,MID,2026-06-05:in squad:start=0; 2026-05-31:played:start=0; 2026-04-01:played:start=0,0,0.2398,0,0.072,0.072,0.0619,0.0619,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
dayne_st_clair__can,Dayne St. Clair,CAN,GK,2026-06-05:in squad:start=0; 2026-06-02:played:start=0; 2026-03-31:in squad:start=0,0,0.3626,0,0.0611,0.0301,0.0611,0.0301,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
cristian_roldan__usa,Cristian Roldan,USA,MID,2026-06-06:played:start=0; 2026-05-31:played:start=0; 2026-03-31:played:start=0,0,0.2222,3,0.0706,0.0667,0.0607,0.0573,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
eray_c_mert__sui,Eray Cömert,SUI,DEF,2026-06-06:played:start=0; 2026-05-31:played:start=0; 2026-03-31:played:start=0,0,0.2181,2,0.0701,0.0654,0.0603,0.0563,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mohammed_muntari__qat,Mohammed Muntari,QAT,FWD,2026-06-06:in squad:start=0; 2026-05-28:in squad:start=0; 2025-12-07:played:start=0,0,0.2173,13,0.0683,0.0652,0.0603,0.0577,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
yeremy_pino__esp,Yeremy Pino,ESP,MID,2026-06-04:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0.2323,10,0.0697,0.0697,0.0599,0.0599,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mahmoud_saber__egy,Mahmoud Saber,EGY,MID,2026-06-06:in squad:start=0; 2026-05-28:played:start=0; 2026-03-31:played:start=0,0,0.1898,0,0.0604,0.0569,0.0571,0.054,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jamie_leweling__ger,Jamie Leweling,GER,MID,2026-06-06:played:start=0; 2026-05-31:in squad:start=0; 2025-11-17:in squad:start=0,0,0.1747,6,0.0617,0.0524,0.0569,0.0487,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ibrahim_adel__egy,Ibrahim Adel,EGY,MID,2026-06-06:played:start=0; 2026-05-28:played:start=0; 2026-03-31:in squad:start=0,0,0.2056,8,0.0653,0.0617,0.0562,0.0534,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
christopher_bonsu_baah__gha,Christopher Bonsu Baah,GHA,FWD,2026-06-02:played:start=0; 2026-03-30:played:start=0; 2026-03-27:played:start=0,0,0.1855,0,0.0557,0.0557,0.0526,0.0526,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hasan_abdulkareem__irq,Hasan Abdulkareem,IRQ,MID,2026-04-01:in squad:start=0; 2025-12-12:played:start=0; 2025-12-09:played:start=0,0,0.1978,0,0.0593,0.0593,0.051,0.051,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
nishan_velupillay__aus,Nishan Velupillay,AUS,FWD,2026-06-06:in squad:start=0; 2026-05-31:played:start=0; 2026-03-31:played:start=0,0,0.1538,7,0.055,0.05,0.0502,0.0461,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
luka_su_i__cro,Luka Sucic,CRO,MID,2026-06-02:played:start=0; 2026-04-01:in squad:start=0; 2026-03-26:played:start=0,0,0.1895,9,0.0569,0.0569,0.0498,0.0498,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
wout_weghorst__ned,Wout Weghorst,NED,FWD,2026-06-03:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0.1756,4,0.0527,0.0527,0.0498,0.0498,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jorrel_hato__ned,Jorrel Hato,NED,DEF,2026-06-03:played:start=0; 2026-03-31:played:start=0; 2026-03-27:in squad:start=0,0,0.1915,0,0.0574,0.0574,0.0494,0.0494,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
miro_muheim__sui,Miro Muheim,SUI,DEF,2026-06-06:played:start=0; 2026-05-31:played:start=0; 2026-03-31:played:start=0,0,0.0857,0,0.05,0.05,0.0487,0.0488,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
aurele_amenda__sui,Aurele Amenda,SUI,DEF,2026-06-06:played:start=0; 2026-05-31:in squad:start=0; 2026-03-31:played:start=0,0,0.1082,1,0.05,0.05,0.0486,0.0487,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ar_jany_martha__cuw,Ar'jany Martha,CUW,FWD,2026-05-30:in squad:start=0; 2026-03-31:played:start=0; 2026-03-27:in squad:start=0,0,0.0755,0,0.05,0.05,0.0484,0.0484,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mohammad_abu_shararh_zrayq__jor,Mohammad Abu 'Shararh' Zrayq,JOR,MID,2026-05-31:played:start=0; 2026-03-31:in squad:start=0; 2026-03-27:played:start=0,0,0.1757,14,0.0527,0.0527,0.0483,0.0483,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
tyrese_noslin__cuw,Tyrese Noslin,CUW,MID,2026-05-30:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0,0,0.05,0.05,0.0482,0.0482,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
waldemar_anton__ger,Waldemar Anton,GER,DEF,2026-06-06:played:start=0; 2026-05-31:in squad:start=0; 2026-03-30:in squad:start=0,0,0.1456,2,0.05,0.05,0.0481,0.0482,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
joaquin_seys__bel,Joaquin Seys,BEL,DEF,2026-06-06:in squad:start=0; 2026-06-02:played:start=0; 2026-04-01:played:start=0,0,0.1037,0,0.05,0.05,0.048,0.0482,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
emiliano_martinez_toranza__uru,Emiliano Martinez Toranza,URU,MID,2026-03-31:played:start=0; 2026-03-27:played:start=0; 2025-11-19:played:start=0,0,0.1753,6,0.0526,0.0526,0.048,0.048,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
kevin_felida__cuw,Kevin Felida,CUW,MID,2026-05-30:in squad:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0.0988,0,0.05,0.05,0.0479,0.0479,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
johan_carbonero__col,Johan Carbonero,COL,FWD,2026-03-29:in squad:start=0; 2026-03-26:in squad:start=0; 2025-11-19:in squad:start=0,0,0,0,0.05,0.05,0.0477,0.0477,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
promise_david__can,Promise David,CAN,FWD,2026-06-05:played:start=0; 2026-06-02:played:start=0; 2025-11-19:played:start=0,0,0.1223,2,0.05,0.05,0.0477,0.0478,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
luca_jaquez__sui,Luca Jaquez,SUI,DEF,2026-06-06:in squad:start=0; 2026-05-31:played:start=0; 2026-03-31:played:start=0,0,0,2,0.05,0.05,0.0476,0.0479,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
toni_fruk__cro,Toni Fruk,CRO,MID,2026-06-02:in squad:start=0; 2026-04-01:played:start=0; 2026-03-26:played:start=0,0,0.1589,0,0.05,0.05,0.0476,0.0476,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,FWD,2026-05-31:in squad:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0,0,0.05,0.05,0.0476,0.0476,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
raul_florucz__aut,Raul Florucz,AUT,FWD,2025-11-15:in squad:start=0; 2025-10-12:played:start=0; 2025-10-09:played:start=0,0,0,2,0.05,0.05,0.0476,0.0476,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
nidal_celik__bih,Nidal Celik,BIH,DEF,2026-06-06:played:start=0; 2026-05-29:played:start=0; 2026-03-31:in squad:start=0,0,0,0,0.05,0.05,0.0474,0.0478,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
denis_visinsky__cze,Denis Visinsky,CZE,MID,2026-06-05:played:start=0; 2026-05-31:played:start=0; 2026-03-31:in squad:start=0,0,0,0,0.05,0.05,0.0474,0.0474,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
brian_cipenga__cod,Brian Cipenga,COD,MID,2026-06-03:in squad:start=0; 2026-03-31:played:start=0; 2026-01-06:in squad:start=0,0,0,0,0.05,0.05,0.0474,0.0474,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
sondre_langas__nor,Sondre Langås,NOR,DEF,2026-06-01:played:start=0; 2025-11-16:in squad:start=0; 2025-11-13:in squad:start=0,0,0,8,0.05,0.05,0.0472,0.0472,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
luciano_valente__ned,Luciano Valente,NED,MID,2026-03-31:played:start=0; 2026-03-27:in squad:start=0; 2025-11-17:played:start=0,0,0,0,0.05,0.05,0.0472,0.0472,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
sohaib_nair__alg,Sohaib Nair,ALG,DEF,2026-03-31:in squad:start=0; 2026-03-27:in squad:start=0; 2025-03-25:in squad:start=0,0,0,0,0.05,0.05,0.047,0.047,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
raed_chikhaoui__tun,Raed Chikhaoui,TUN,DEF,2026-06-06:in squad:start=0; 2026-06-01:in squad:start=0; 2026-03-31:in squad:start=0,0,0,0,0.05,0.05,0.047,0.0474,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
henrik_falchener__nor,Henrik Falchener,NOR,DEF,2026-06-01:in squad:start=0; 2026-03-31:played:start=0; 2026-03-27:in squad:start=0,0,0,0,0.05,0.05,0.047,0.047,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
lachlan_bayliss__nzl,Lachlan Bayliss,NZL,MID,2026-06-06:played:start=0; 2026-06-03:played:start=0; 2026-03-30:played:start=0,0,0,0,0.05,0.05,0.047,0.0474,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
findlay_curtis__sco,Findlay Curtis,SCO,FWD,2026-06-06:played:start=0; 2026-05-30:played:start=0; 2026-03-31:in squad:start=0,0,0,0,0.05,0.05,0.047,0.0474,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
kento_shiogai__jpn,Kento Shiogai,JPN,FWD,2026-05-31:played:start=0; 2026-03-31:in squad:start=0; 2026-03-28:played:start=0,0,0,0,0.05,0.05,0.047,0.047,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ahmed_nadhir_benbouali__alg,Ahmed Nadhir Benbouali,ALG,FWD,2026-06-03:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0,0,0.05,0.05,0.047,0.047,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
fares_ghedjemis__alg,Fares Ghedjemis,ALG,FWD,2026-06-03:in squad:start=0; 2026-03-31:in squad:start=0; 2026-03-27:played:start=0,0,0,0,0.05,0.05,0.047,0.047,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
leopold_querfeld__aut,Leopold Querfeld,AUT,DEF,2025-11-18:in squad:start=0; 2025-11-15:in squad:start=0; 2025-10-12:in squad:start=0,0,0.0267,0,0.05,0.05,0.0465,0.0465,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
lenny_joseph__hai,Lenny Joseph,HAI,FWD,2026-06-06:played:start=0; 2026-06-03:played:start=0,0,0,0,0.05,0.05,0.0465,0.0465,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
matias_fernandez_pardo__bel,Matias Fernandez-Pardo,BEL,FWD,2026-06-06:played:start=0; 2026-06-02:played:start=0,0,0,0,0.05,0.05,0.0465,0.0465,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
patric_pfeiffer__gha,Patric Pfeiffer,GHA,DEF,2026-03-30:in squad:start=0; 2026-03-27:played:start=0,0,0,0,0.05,0.05,0.0464,0.0464,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mukhammadrasul_abdumazhidov__uzb,Mukhammadrasul Abdumazhidov,UZB,DEF,2026-03-30:in squad:start=0; 2026-03-27:in squad:start=0,0,0,0,0.05,0.05,0.0464,0.0464,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
adil_aouchiche__alg,Adil Aouchiche,ALG,MID,2026-03-31:in squad:start=0; 2026-03-27:played:start=0,0,0,0,0.05,0.05,0.0464,0.0464,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ibrokhim_ibrokhimov__uzb,Ibrokhim Ibrokhimov,UZB,MID,2026-03-30:in squad:start=0; 2026-03-27:in squad:start=0,0,0,0,0.05,0.05,0.0464,0.0464,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
aribim_pepple__can,Aribim Pepple,CAN,FWD,2026-03-31:in squad:start=0; 2026-03-28:in squad:start=0,0,0,0,0.05,0.05,0.0464,0.0464,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ante_suto__aus,Ante Suto,AUS,FWD,2026-03-31:in squad:start=0; 2026-03-27:in squad:start=0,0,0,0,0.05,0.05,0.0464,0.0464,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
john_mercado__ecu,John Mercado,ECU,FWD,2026-05-31:played:start=0; 2026-03-31:in squad:start=0; 2026-03-27:in squad:start=0,0,0.05,0,0.05,0.05,0.0461,0.0461,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
franco_mastantuono__arg,Franco Mastantuono,ARG,MID,2026-03-31:in squad:start=0; 2026-03-27:played:start=0; 2025-09-09:played:start=0,0,0.1491,3,0.05,0.05,0.046,0.046,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
yaimar_medina__ecu,Yaimar Medina,ECU,MID,2026-05-31:played:start=0; 2026-03-31:in squad:start=0; 2026-03-27:in squad:start=0,0,0.0714,0,0.05,0.05,0.046,0.046,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jos_manuel_l_pez__arg,Jose Manuel Lopez,ARG,FWD,2026-06-07:played:start=0; 2026-03-31:in squad:start=0; 2026-03-27:played:start=0,0,0.1223,0,0.05,0.05,0.046,0.0465,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jos_luis_rodr_guez_bebanz__uru,Jose Luis Rodriguez Bebanz,URU,DEF,2026-03-31:in squad:start=0; 2026-03-27:in squad:start=0; 2025-11-16:in squad:start=0,0,0.178,0,0.0534,0.0534,0.0459,0.0459,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
marc_pubill__esp,Marc Pubill,ESP,DEF,2026-06-04:played:start=0,0,0,0,0.05,0.05,0.0456,0.0456,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
moustapha_mbow__sen,Moustapha Mbow,SEN,DEF,2026-05-31:played:start=0; 2025-10-14:in squad:start=0; 2025-09-09:in squad:start=0,0,0,0,0.05,0.05,0.0456,0.0456,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ermin_mahmic__bih,Ermin Mahmic,BIH,MID,2026-06-06:played:start=0; 2026-05-29:played:start=0,0,0,0,0.05,0.05,0.0456,0.0465,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
aqtay_abdallah__egy,Aqtay Abdallah,EGY,FWD,2026-05-28:in squad:start=0,0,0,0,0.05,0.05,0.0456,0.0456,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,2026-06-06:played:start=0; 2026-05-28:played:start=0,0,0,0,0.05,0.05,0.0456,0.0465,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ange_yoan_bonny__civ,Ange-Yoan Bonny,CIV,FWD,2026-06-04:played:start=0,0,0,0,0.05,0.05,0.0456,0.0456,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
diego_moreira__bel,Diego Moreira,BEL,MID,2026-06-06:played:start=0; 2026-06-02:in squad:start=0; 2025-11-18:played:start=0,0,0,2,0.05,0.05,0.0453,0.0458,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alan_varela__arg,Alan Varela,ARG,MID,2025-09-09:in squad:start=0,0,0,0,0.05,0.05,0.0452,0.0452,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
fiston_mayele__cod,Fiston Mayele,COD,FWD,2026-06-03:in squad:start=0; 2026-03-31:in squad:start=0; 2026-01-06:played:start=0,0,0.1672,0,0.0502,0.0502,0.0452,0.0452,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
besfort_zeneli__swe,Besfort Zeneli,SWE,MID,2026-06-04:played:start=0; 2026-06-01:played:start=0; 2026-03-31:played:start=0,0,0.1543,0,0.05,0.05,0.0451,0.0451,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jamshid_iskanderov__uzb,Jamshid Iskanderov,UZB,MID,2026-06-02:in squad:start=0; 2026-03-30:played:start=0; 2026-03-27:in squad:start=0,0,0.1205,0,0.05,0.05,0.0451,0.0451,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
endrick__bra,Endrick,BRA,FWD,2026-06-06:played:start=0; 2026-05-31:played:start=0; 2026-04-01:played:start=0,0,0.0882,4,0.05,0.05,0.0451,0.0453,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jeremy_ngakia__cod,Jeremy Ngakia,COD,DEF,2025-03-21:in squad:start=0,0,0,0,0.05,0.05,0.045,0.045,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
derrick_luckassen__gha,Derrick Luckassen,GHA,DEF,2026-06-02:in squad:start=0; 2026-03-30:played:start=0; 2026-03-27:in squad:start=0,0,0,0,0.05,0.05,0.0449,0.0449,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
wilguens_paugain__hai,Wilguens Paugain,HAI,DEF,2026-06-06:played:start=0; 2026-06-03:played:start=0; 2026-03-31:played:start=0,0,0,2,0.05,0.05,0.0448,0.0452,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
grady_diangana__cod,Grady Diangana,COD,MID,2025-03-25:played:start=0; 2025-03-21:played:start=0; 2024-06-09:in squad:start=0,0,0.1111,2,0.05,0.05,0.0448,0.0448,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
noa_lang__ned,Noa Lang,NED,FWD,2026-06-03:in squad:start=0; 2026-03-31:in squad:start=0; 2026-03-27:in squad:start=0,0,0.1101,13,0.05,0.05,0.0446,0.0446,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alan_franco__ecu,Alan Franco,ECU,MID,2018-09-12:in squad:start=0; 2018-09-08:played:start=0,0,0,0,0.05,0.05,0.0445,0.0445,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
juan_quintero__col,Juan Quintero,COL,MID,2017-01-26:in squad:start=0,0,0,0,0.05,0.05,0.0444,0.0444,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
elliot_stroud__swe,Elliot Stroud,SWE,DEF,2026-06-04:played:start=0; 2026-03-31:in squad:start=0,0,0,0,0.05,0.05,0.0441,0.0441,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mehdi_dorval__alg,Mehdi Dorval,ALG,DEF,2026-03-31:in squad:start=0; 2026-03-27:played:start=0; 2026-01-10:in squad:start=0,0,0,0,0.05,0.05,0.0441,0.0441,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
umarali_rakhmonaliyev__uzb,Umarali Rakhmonaliyev,UZB,MID,2026-03-30:in squad:start=0; 2026-03-27:played:start=0,0,0,0,0.05,0.05,0.044,0.044,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
woodensky_pierre__hai,Woodensky Pierre,HAI,MID,2026-06-06:in squad:start=0; 2026-03-31:played:start=0; 2026-03-29:in squad:start=0,0,0,0,0.05,0.05,0.044,0.0449,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
