holdet_player_id,holdet_player_name,holdet_team_id,holdet_position,pool_player_id,pool_player_name,pool_team_id,pool_position,match_type,source_file
49779,Roberto Lopes,CPV,DEF,roberto_lopes__cpv,Roberto Lopes,CPV,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49936,Wagner Pina,CPV,DEF,wagner_pina__cpv,Wagner Pina,CPV,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49864,Steven Moreira,CPV,DEF,steven_moreira__cpv,Steven Moreira,CPV,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49850,Sidny Lopes Cabral,CPV,DEF,sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49291,Joao Paulo,CPV,DEF,joao_paulo__cpv,Joao Paulo,CPV,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50037,Logan Costa,CPV,DEF,logan_costa__cpv,Logan Costa,CPV,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49866,Stopira,CPV,DEF,stopira__cpv,Stopira,CPV,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49380,Kelvin Pires,CPV,DEF,kelvin_pires__cpv,Kelvin Pires,CPV,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49178,Henrik Falchener,NOR,DEF,henrik_falchener__nor,Henrik Falchener,NOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50087,Sondre Langås,NOR,DEF,sondre_langas__nor,Sondre Langås,NOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49413,Kristoffer Ajer,NOR,DEF,kristoffer_ajer__nor,Kristoffer Ajer,NOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49354,Julian Ryerson,NOR,DEF,julian_ryerson__nor,Julian Ryerson,NOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49430,Leo Østigård,NOR,DEF,leo_ostigard__nor,Leo Østigård,NOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49123,Fredrik Andre Bjørkan,NOR,DEF,fredrik_andr_bj_rkan__nor,Fredrik Andre Bjørkan,NOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49497,Marcus Holmgren Pedersen,NOR,DEF,marcus_holmgren_pedersen__nor,Marcus Holmgren Pedersen,NOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49908,Torbjørn Heggem,NOR,DEF,torbjorn_heggem__nor,Torbjørn Heggem,NOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48994,David Møller Wolfe,NOR,DEF,david_m_ller_wolfe__nor,David Møller Wolfe,NOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49848,Shurandy Sambo,CUW,DEF,shurandy_sambo__cuw,Shurandy Sambo,CUW,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50041,Armando Obispo,CUW,DEF,armando_obispo__cuw,Armando Obispo,CUW,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49773,Riechedly Bazoer,CUW,DEF,riechedly_bazoer__cuw,Riechedly Bazoer,CUW,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49796,Roshon van Eijma,CUW,DEF,roshon_van_eijma__cuw,Roshon van Eijma,CUW,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49362,Jurien Gaari,CUW,DEF,juri_n_gaari__cuw,Jurien Gaari,CUW,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49844,Sherel Floranus,CUW,DEF,sherel_floranus__cuw,Sherel Floranus,CUW,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49335,Joshua Brenet,CUW,DEF,joshua_brenet__cuw,Joshua Brenet,CUW,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49444,Livano Comenencia,CUW,DEF,livano_comenencia__cuw,Livano Comenencia,CUW,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50040,Deveron Fonville,CUW,DEF,deveron_fonville__cuw,Deveron Fonville,CUW,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49944,Wilguens Paugain,HAI,DEF,wilguens_paugain__hai,Wilguens Paugain,HAI,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49263,Jean-Kevin Duverne,HAI,DEF,jean_kevin_duverne__hai,Jean-Kevin Duverne,HAI,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49765,Ricardo Ade,HAI,DEF,ricardo_ad__hai,Ricardo Ade,HAI,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48933,Carlens Arcus,HAI,DEF,carlens_arcus__hai,Carlens Arcus,HAI,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49513,Martin Experience,HAI,DEF,martin_exp_rience__hai,Martin Experience,HAI,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49037,Duke Lacroix,HAI,DEF,duke_lacroix__hai,Duke Lacroix,HAI,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49784,Rocky Bushiri,COD,DEF,rocky_bushiri__cod,Rocky Bushiri,COD,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49168,Hannes Delcroix,HAI,DEF,hannes_delcroix__hai,Hannes Delcroix,HAI,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49038,Dylan Batubinsika,COD,DEF,dylan_batubinsika__cod,Dylan Batubinsika,COD,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49272,Jeremy Ngakia,COD,DEF,jeremy_ngakia__cod,Jeremy Ngakia,COD,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48871,Axel Tuanzebe,COD,DEF,axel_tuanzebe__cod,Axel Tuanzebe,COD,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48948,Chancel Mbemba,COD,DEF,chancel_mbemba__cod,Chancel Mbemba,COD,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48863,Arthur Masuaku,COD,DEF,arthur_masuaku__cod,Arthur Masuaku,COD,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48713,Aaron Wan-Bissaka,COD,DEF,aaron_wan_bissaka__cod,Aaron Wan-Bissaka,COD,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49324,Joris Kayembe,COD,DEF,joris_kayembe__cod,Joris Kayembe,COD,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50044,Steve Kapuadi,COD,DEF,steve_kapuadi__cod,Steve Kapuadi,COD,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49898,Timothy Fayulu,COD,GK,timothy_fayulu__cod,Timothy Fayulu,COD,GK,name_team_position,data\holdet_players_game_616_flat.csv
49533,Matthieu Epolo,COD,GK,matthieu_epolo__cod,Matthieu Epolo,COD,GK,name_team_position,data\holdet_players_game_616_flat.csv
49443,Lionel Mpasi Nzau,COD,GK,lionel_mpasi_nzau__cod,Lionel Mpasi Nzau,COD,GK,name_team_position,data\holdet_players_game_616_flat.csv
49309,Johny Placide,HAI,GK,johny_placide__hai,Johny Placide,HAI,GK,name_team_position,data\holdet_players_game_616_flat.csv
48787,Alexandre Pierre,HAI,GK,alexandre_pierre__hai,Alexandre Pierre,HAI,GK,name_team_position,data\holdet_players_game_616_flat.csv
49341,Josue Duverger,HAI,GK,josue_duverger__hai,Josue Duverger,HAI,GK,name_team_position,data\holdet_players_game_616_flat.csv
49916,Tyrick Bodak,CUW,GK,tyrick_bodak__cuw,Tyrick Bodak,CUW,GK,name_team_position,data\holdet_players_game_616_flat.csv
49910,Trevor Doornbusch,CUW,GK,trevor_doornbusch__cuw,Trevor Doornbusch,CUW,GK,name_team_position,data\holdet_players_game_616_flat.csv
49048,Egil Selvik,NOR,GK,egil_selvik__nor,Egil Selvik,NOR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49062,Eloy Room,CUW,GK,eloy_room__cuw,Eloy Room,CUW,GK,name_team_position,data\holdet_players_game_616_flat.csv
50086,Sander Tangvik,NOR,GK,sander_tangvik__nor,Sander Tangvik,NOR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49687,Ørjan Nyland,NOR,GK,rjan_nyland__nor,Ørjan Nyland,NOR,GK,name_team_position,data\holdet_players_game_616_flat.csv
50036,CJ Dos Santos,CPV,GK,cj_dos_santos__cpv,CJ Dos Santos,CPV,GK,name_team_position,data\holdet_players_game_616_flat.csv
49966,Yazeed Abulaila,JOR,GK,yazeed_abulaila__jor,Yazeed Abulaila,JOR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49492,Marcio Rosa,CPV,GK,marcio_rosa__cpv,Marcio Rosa,CPV,GK,name_team_position,data\holdet_players_game_616_flat.csv
49935,Vozinha,CPV,GK,vozinha__cpv,Vozinha,CPV,GK,name_team_position,data\holdet_players_game_616_flat.csv
48714,Abdallah Al-Fakhouri,JOR,GK,abdallah_al_fakhouri__jor,Abdallah Al-Fakhouri,JOR,GK,name_team_position,data\holdet_players_game_616_flat.csv
48717,Abdel Rahman Al-Talalga,JOR,GK,abdel_rahman_al_talalga__jor,Abdel Rahman Al-Talalga,JOR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49921,Utkir Yusupov,UZB,GK,utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,name_team_position,data\holdet_players_game_616_flat.csv
48730,Abduvokhid Nematov,UZB,GK,abduvokhid_nematov__uzb,Abduvokhid Nematov,UZB,GK,name_team_position,data\holdet_players_game_616_flat.csv
48906,Botirali Ergashev,UZB,GK,botirali_ergashev__uzb,Botirali Ergashev,UZB,GK,name_team_position,data\holdet_players_game_616_flat.csv
49700,Owen Goodman,CAN,GK,owen_goodman__can,Owen Goodman,CAN,GK,name_team_position,data\holdet_players_game_616_flat.csv
48999,Dayne St. Clair,CAN,GK,dayne_st_clair__can,Dayne St. Clair,CAN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49540,Maxime Crepeau,CAN,GK,maxime_cr_peau__can,Maxime Crepeau,CAN,GK,name_team_position,data\holdet_players_game_616_flat.csv
48837,Angus Gunn,SCO,GK,angus_gunn__sco,Angus Gunn,SCO,GK,name_team_position,data\holdet_players_game_616_flat.csv
50060,Craig Gordon,SCO,GK,craig_gordon__sco,Craig Gordon,SCO,GK,name_team_position,data\holdet_players_game_616_flat.csv
49439,Liam Kelly,SCO,GK,liam_kelly__sco,Liam Kelly,SCO,GK,name_team_position,data\holdet_players_game_616_flat.csv
49476,Mahmoud Abunada,QAT,GK,mahmoud_abunada__qat,Mahmoud Abunada,QAT,GK,name_team_position,data\holdet_players_game_616_flat.csv
49843,Shehab Ellethy,QAT,GK,shehab_ellethy__qat,Shehab Ellethy,QAT,GK,name_team_position,data\holdet_players_game_616_flat.csv
49553,Meshaal Barsham,QAT,GK,meshaal_barsham__qat,Meshaal Barsham,QAT,GK,name_team_position,data\holdet_players_game_616_flat.csv
49631,Nawaf Al-Aqidi,KSA,GK,nawaf_al_aqidi__ksa,Nawaf Al-Aqidi,KSA,GK,name_team_position,data\holdet_players_game_616_flat.csv
48729,Abdulrahman Al-Sanbi,KSA,GK,abdulrahman_al_sanbi__ksa,Abdulrahman Al-Sanbi,KSA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49593,Mohammed Al-Rubaie Al-Yami,KSA,GK,mohammed_al_rubaie_al_yami__ksa,Mohammed Al-Rubaie Al-Yami,KSA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49967,Yehvann Diouf,SEN,GK,yehvann_diouf__sen,Yehvann Diouf,SEN,GK,name_team_position,data\holdet_players_game_616_flat.csv
48719,Abdelmouhib Chamakh,TUN,GK,abdelmouhib_chamakh__tun,Abdelmouhib Chamakh,TUN,GK,name_team_position,data\holdet_players_game_616_flat.csv
48875,Aymen Dahmen,TUN,GK,aymen_dahmen__tun,Aymen Dahmen,TUN,GK,name_team_position,data\holdet_players_game_616_flat.csv
48889,Bechir Ben Said,TUN,GK,bechir_ben_said__tun,Bechir Ben Said,TUN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49809,Sabri Ben Hessen,TUN,GK,sabri_ben_hessen__tun,Sabri Ben Hessen,TUN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49609,Mory Diaw,SEN,GK,mory_diaw__sen,Mory Diaw,SEN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49046,Edouard Mendy,SEN,GK,edouard_mendy__sen,Edouard Mendy,SEN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49051,El Mehdi Al Harrar,MAR,GK,el_mehdi_al_harrar__mar,El Mehdi Al Harrar,MAR,GK,name_team_position,data\holdet_players_game_616_flat.csv
50069,El Mahdi Soliman,EGY,GK,el_mahdi_soliman__egy,El Mahdi Soliman,EGY,GK,name_team_position,data\holdet_players_game_616_flat.csv
49052,El Mehdi Benabid,MAR,GK,el_mehdi_benabid__mar,El Mehdi Benabid,MAR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49962,Yassine 'Bono' Bounou,MAR,GK,yassine_bono_bounou__mar,Yassine 'Bono' Bounou,MAR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49573,Mohamed Alaa,EGY,GK,mohamed_alaa__egy,Mohamed Alaa,EGY,GK,name_team_position,data\holdet_players_game_616_flat.csv
49696,Mostafa Oufa Shobeir,EGY,GK,oufa_shobeir__egy,Mostafa Oufa Shobeir,EGY,GK,name_team_position,data\holdet_players_game_616_flat.csv
49577,Mohamed El-Shennawy,EGY,GK,mohamed_el_shenawy__egy,Mohamed El-Shennawy,EGY,GK,name_team_position,data\holdet_players_game_616_flat.csv
49462,Luis Mejia,PAN,GK,luis_mejia__pan,Luis Mejia,PAN,GK,name_team_position,data\holdet_players_game_616_flat.csv
48945,Cesar Samudio,PAN,GK,cesar_samudio__pan,Cesar Samudio,PAN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49690,Orlando Mosquera,PAN,GK,orlando_mosquera__pan,Orlando Mosquera,PAN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49415,Kumel Al-Rekabe,IRQ,GK,kumel_al_rekabe__irq,Kumel Al-Rekabe,IRQ,GK,name_team_position,data\holdet_players_game_616_flat.csv
49092,Fahad Talib,IRQ,GK,fahad_talib__irq,Fahad Talib,IRQ,GK,name_team_position,data\holdet_players_game_616_flat.csv
48744,Ahmed Basil Fadhil,IRQ,GK,ahmed_basil_fadhil__irq,Ahmed Basil Fadhil,IRQ,GK,name_team_position,data\holdet_players_game_616_flat.csv
50018,Mike Penders,BEL,GK,mike_penders__bel,Mike Penders,BEL,GK,name_team_position,data\holdet_players_game_616_flat.csv
49837,Senne Lammens,BEL,GK,senne_lammens__bel,Senne Lammens,BEL,GK,name_team_position,data\holdet_players_game_616_flat.csv
49474,Maarten Vandevoordt,BEL,GK,maarten_vandevoordt__bel,Maarten Vandevoordt,BEL,GK,name_team_position,data\holdet_players_game_616_flat.csv
49891,Thibaut Courtois,BEL,GK,thibaut_courtois__bel,Thibaut Courtois,BEL,GK,name_team_position,data\holdet_players_game_616_flat.csv
49535,Matz Sels,BEL,GK,matz_sels__bel,Matz Sels,BEL,GK,name_team_position,data\holdet_players_game_616_flat.csv
48803,Alireza Beiranvand,IRN,GK,alireza_beiranvand__irn,Alireza Beiranvand,IRN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49657,Nikola Vasilj,BIH,GK,nikola_vasilj__bih,Nikola Vasilj,BIH,GK,name_team_position,data\holdet_players_game_616_flat.csv
49590,Mohammad Khalife,IRN,GK,mohammad_khalife__irn,Mohammad Khalife,IRN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49724,Payam Niazmand,IRN,GK,payam_niazmand__irn,Payam Niazmand,IRN,GK,name_team_position,data\holdet_players_game_616_flat.csv
48992,David Cabezas,ECU,GK,david_cabezas__ecu,David Cabezas,ECU,GK,name_team_position,data\holdet_players_game_616_flat.csv
49147,Gonzalo Valle,ECU,GK,gonzalo_valle__ecu,Gonzalo Valle,ECU,GK,name_team_position,data\holdet_players_game_616_flat.csv
49518,Martin Zlomislic,BIH,GK,martin_zlomisli__bih,Martin Zlomislic,BIH,GK,name_team_position,data\holdet_players_game_616_flat.csv
49692,Osman Hadzikic,BIH,GK,osman_hadzikic__bih,Osman Hadzikic,BIH,GK,name_team_position,data\holdet_players_game_616_flat.csv
49182,Hernan Galindez,ECU,GK,hern_n_gal_ndez__ecu,Hernan Galindez,ECU,GK,name_team_position,data\holdet_players_game_616_flat.csv
49602,Moises Ramirez,ECU,GK,moises_ramirez__ecu,Moises Ramirez,ECU,GK,name_team_position,data\holdet_players_game_616_flat.csv
48930,Camilo Vargas,COL,GK,camilo_vargas__col,Camilo Vargas,COL,GK,name_team_position,data\holdet_players_game_616_flat.csv
48812,Alvaro Montero,COL,GK,alvaro_montero__col,Alvaro Montero,COL,GK,name_team_position,data\holdet_players_game_616_flat.csv
48995,David Ospina,COL,GK,david_ospina__col,David Ospina,COL,GK,name_team_position,data\holdet_players_game_616_flat.csv
48955,Chris Brady,USA,GK,chris_brady__usa,Chris Brady,USA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49716,Patrick Schulte,USA,GK,patrick_schulte__usa,Patrick Schulte,USA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49531,Matt Freese,USA,GK,matt_freese__usa,Matt Freese,USA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49532,Matt Turner,USA,GK,matt_turner__usa,Matt Turner,USA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49839,Sergio Rochet,URU,GK,sergio_rochet__uru,Sergio Rochet,URU,GK,name_team_position,data\holdet_players_game_616_flat.csv
49104,Fernando Muslera,URU,GK,fernando_muslera__uru,Fernando Muslera,URU,GK,name_team_position,data\holdet_players_game_616_flat.csv
49557,Michael Woud,NZL,GK,michael_woud__nzl,Michael Woud,NZL,GK,name_team_position,data\holdet_players_game_616_flat.csv
49825,Santiago Mele,URU,GK,santiago_mele__uru,Santiago Mele,URU,GK,name_team_position,data\holdet_players_game_616_flat.csv
49766,Ricardo Goss,RSA,GK,ricardo_goss__rsa,Ricardo Goss,RSA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49794,Ronwen Williams,RSA,GK,ronwen_williams__rsa,Ronwen Williams,RSA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49855,Sipho Chaine,RSA,GK,sipho_chaine__rsa,Sipho Chaine,RSA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49689,Orlando Gill,PAR,GK,orlando_gill__par,Orlando Gill,PAR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49346,Juan Espinola,PAR,GK,juan_espinola__par,Juan Espinola,PAR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49777,Roberto 'Gatito' Fernandez,PAR,GK,roberto_gatito_fernandez__par,Roberto 'Gatito' Fernandez,PAR,GK,name_team_position,data\holdet_players_game_616_flat.csv
48936,Carlos Miguel Coronel,PAR,GK,carlos_miguel_coronel__par,Carlos Miguel Coronel,PAR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49130,Gaston Olveira,PAR,GK,gaston_olveira__par,Gaston Olveira,PAR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49537,Max Crocombe,NZL,GK,max_crocombe__nzl,Max Crocombe,NZL,GK,name_team_position,data\holdet_players_game_616_flat.csv
48924,Bum-Keun Song,KOR,GK,bum_keun_song__kor,Bum-Keun Song,KOR,GK,name_team_position,data\holdet_players_game_616_flat.csv
48776,Alex Paulsen,NZL,GK,alex_paulsen__nzl,Alex Paulsen,NZL,GK,name_team_position,data\holdet_players_game_616_flat.csv
49755,Raul Rangel,MEX,GK,raul_rangel__mex,Raul Rangel,MEX,GK,name_team_position,data\holdet_players_game_616_flat.csv
49155,Guillermo Ochoa,MEX,GK,guillermo_ochoa__mex,Guillermo Ochoa,MEX,GK,name_team_position,data\holdet_players_game_616_flat.csv
49840,Seung-Gyu Kim,KOR,GK,kim_seung_gyu__kor,Seung-Gyu Kim,KOR,GK,name_team_position,data\holdet_players_game_616_flat.csv
48934,Carlos Acevedo,MEX,GK,carlos_acevedo__mex,Carlos Acevedo,MEX,GK,name_team_position,data\holdet_players_game_616_flat.csv
49199,Hyeon-Woo Jo,KOR,GK,jo_hyeon_woo__kor,Hyeon-Woo Jo,KOR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49995,Zion Suzuki,JPN,GK,zion_suzuki__jpn,Zion Suzuki,JPN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49378,Keisuke Osako,JPN,GK,keisuke_sako__jpn,Keisuke Osako,JPN,GK,name_team_position,data\holdet_players_game_616_flat.csv
49905,Tomoki Hayakawa,JPN,GK,tomoki_hayakawa__jpn,Tomoki Hayakawa,JPN,GK,name_team_position,data\holdet_players_game_616_flat.csv
48894,Benjamin Asare,GHA,GK,benjamin_asare__gha,Benjamin Asare,GHA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49334,Joseph Anang,GHA,GK,joseph_anang__gha,Joseph Anang,GHA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49424,Lawrence Ati Zigi,GHA,GK,lawrence_ati_zigi__gha,Lawrence Ati Zigi,GHA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49002,Dean Henderson,ENG,GK,dean_henderson__eng,Dean Henderson,ENG,GK,name_team_position,data\holdet_players_game_616_flat.csv
49249,James Trafford,ENG,GK,james_trafford__eng,James Trafford,ENG,GK,name_team_position,data\holdet_players_game_616_flat.csv
49317,Jordan Pickford,ENG,GK,jordan_pickford__eng,Jordan Pickford,ENG,GK,name_team_position,data\holdet_players_game_616_flat.csv
49954,Yahia Fofana,CIV,GK,yahia_fofana__civ,Yahia Fofana,CIV,GK,name_team_position,data\holdet_players_game_616_flat.csv
49580,Mohamed Kone,CIV,GK,mohamed_kone__civ,Mohamed Kone,CIV,GK,name_team_position,data\holdet_players_game_616_flat.csv
48765,Alban Lafont,CIV,GK,alban_lafont__civ,Alban Lafont,CIV,GK,name_team_position,data\holdet_players_game_616_flat.csv
48897,Bento Krepski,BRA,GK,bento_krepski__bra,Bento Krepski,BRA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49526,Mathew Ryan,AUS,GK,mathew_ryan__aus,Mathew Ryan,AUS,GK,name_team_position,data\holdet_players_game_616_flat.csv
48806,Alisson Becker,BRA,GK,alisson_becker__bra,Alisson Becker,BRA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49042,Ederson Moraes,BRA,GK,ederson_moraes__bra,Ederson Moraes,BRA,GK,name_team_position,data\holdet_players_game_616_flat.csv
50033,Weverton,BRA,GK,weverton__bra,Weverton,BRA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49721,Paul Izzo,AUS,GK,paul_izzo__aus,Paul Izzo,AUS,GK,name_team_position,data\holdet_players_game_616_flat.csv
50274,Juan Musso,ARG,GK,juan_musso__arg,Juan Musso,ARG,GK,name_team_position,data\holdet_players_game_616_flat.csv
49713,Patrick Beach,AUS,GK,patrick_beach__aus,Patrick Beach,AUS,GK,name_team_position,data\holdet_players_game_616_flat.csv
49938,Walter Benitez,ARG,GK,walter_benitez__arg,Walter Benitez,ARG,GK,name_team_position,data\holdet_players_game_616_flat.csv
49065,Emiliano Martinez,ARG,GK,emiliano_mart_nez__arg,Emiliano Martinez,ARG,GK,name_team_position,data\holdet_players_game_616_flat.csv
49133,Geronimo Rulli,ARG,GK,ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,name_team_position,data\holdet_players_game_616_flat.csv
48789,Alexis Guendouz,ALG,GK,alexis_guendouz__alg,Alexis Guendouz,ALG,GK,name_team_position,data\holdet_players_game_616_flat.csv
49451,Luca Zidane,ALG,GK,luca_zidane__alg,Luca Zidane,ALG,GK,name_team_position,data\holdet_players_game_616_flat.csv
49926,Viktor Johansson,SWE,GK,viktor_johansson__swe,Viktor Johansson,SWE,GK,name_team_position,data\holdet_players_game_616_flat.csv
48845,Anthony Mandrea,ALG,GK,anthony_mandrea__alg,Anthony Mandrea,ALG,GK,name_team_position,data\holdet_players_game_616_flat.csv
49546,Melker Ellborg,SWE,GK,melker_ellborg__swe,Melker Ellborg,SWE,GK,name_team_position,data\holdet_players_game_616_flat.csv
49666,Noel Törnqvist,SWE,GK,noel_tornqvist__swe,Noel Törnqvist,SWE,GK,name_team_position,data\holdet_players_game_616_flat.csv
49783,Robin Olsen,SWE,GK,robin_olsen__swe,Robin Olsen,SWE,GK,name_team_position,data\holdet_players_game_616_flat.csv
49242,Jacob Widell Zetterström,SWE,GK,jacob_widell_zetterstrom__swe,Jacob Widell Zetterström,SWE,GK,name_team_position,data\holdet_players_game_616_flat.csv
49414,Kristoffer Nordfeldt,SWE,GK,kristoffer_nordfeldt__swe,Kristoffer Nordfeldt,SWE,GK,name_team_position,data\holdet_players_game_616_flat.csv
49920,Unai Simon,ESP,GK,unai_sim_n__esp,Unai Simon,ESP,GK,name_team_position,data\holdet_players_game_616_flat.csv
48887,Bart Verbruggen,NED,GK,bart_verbruggen__ned,Bart Verbruggen,NED,GK,name_team_position,data\holdet_players_game_616_flat.csv
48997,David Raya,ESP,GK,david_raya__esp,David Raya,ESP,GK,name_team_position,data\holdet_players_game_616_flat.csv
50109,Joan Garcia,ESP,GK,joan_garcia__esp,Joan Garcia,ESP,GK,name_team_position,data\holdet_players_game_616_flat.csv
50271,Robin Roefs,NED,GK,robin_roefs__ned,Robin Roefs,NED,GK,name_team_position,data\holdet_players_game_616_flat.csv
49364,Justin Bijlow,NED,GK,justin_bijlow__ned,Justin Bijlow,NED,GK,name_team_position,data\holdet_players_game_616_flat.csv
49502,Mark Flekken,NED,GK,mark_flekken__ned,Mark Flekken,NED,GK,name_team_position,data\holdet_players_game_616_flat.csv
50022,Robin Risser,FRA,GK,robin_risser__fra,Robin Risser,FRA,GK,name_team_position,data\holdet_players_game_616_flat.csv
48920,Brice Samba,FRA,GK,brice_samba__fra,Brice Samba,FRA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49562,Mike Maignan,FRA,GK,mike_maignan__fra,Mike Maignan,FRA,GK,name_team_position,data\holdet_players_game_616_flat.csv
49030,Dominik Livakovic,CRO,GK,dominik_livakovi__cro,Dominik Livakovic,CRO,GK,name_team_position,data\holdet_players_game_616_flat.csv
49310,Jonas Urbig,GER,GK,jonas_urbig__ger,Jonas Urbig,GER,GK,name_team_position,data\holdet_players_game_616_flat.csv
49109,Finn Dahmen,GER,GK,finn_dahmen__ger,Finn Dahmen,GER,GK,name_team_position,data\holdet_players_game_616_flat.csv
49680,Oliver Baumann,GER,GK,oliver_baumann__ger,Oliver Baumann,GER,GK,name_team_position,data\holdet_players_game_616_flat.csv
50081,Manuel Neuer,GER,GK,manuel_neuer__ger,Manuel Neuer,GER,GK,name_team_position,data\holdet_players_game_616_flat.csv
48783,Alexander Nübel,GER,GK,alexander_n_bel__ger,Alexander Nübel,GER,GK,name_team_position,data\holdet_players_game_616_flat.csv
49029,Dominik Kotarski,CRO,GK,dominik_kotarski__cro,Dominik Kotarski,CRO,GK,name_team_position,data\holdet_players_game_616_flat.csv
49237,Ivor Pandur,CRO,GK,ivor_pandur__cro,Ivor Pandur,CRO,GK,name_team_position,data\holdet_players_game_616_flat.csv
49659,Nikolas Polster,AUT,GK,nikolas_polster__aut,Nikolas Polster,AUT,GK,name_team_position,data\holdet_players_game_616_flat.csv
49715,Patrick Pentz,AUT,GK,patrick_pentz__aut,Patrick Pentz,AUT,GK,name_team_position,data\holdet_players_game_616_flat.csv
48785,Alexander Schlager,AUT,GK,alexander_schlager__aut,Alexander Schlager,AUT,GK,name_team_position,data\holdet_players_game_616_flat.csv
49550,Mert Günok,TUR,GK,mert_gunok__tur,Mert Günok,TUR,GK,name_team_position,data\holdet_players_game_616_flat.csv
49614,Muhammed Sengezer,TUR,GK,muhammed_sengezer__tur,Muhammed Sengezer,TUR,GK,name_team_position,data\holdet_players_game_616_flat.csv
