player_id,player_name,team_id,position,match_no,opponent,start_prob,clean_sheet_prob_used,old_clean_sheet_ev,new_clean_sheet_ev,old_weighted_match_ev,new_weighted_match_ev,repair_status
malick_thiaw__ger,Malick Thiaw,GER,DEF,2,CIV,0.043,0.4226,0.018172,0.018172,0.074564,0.074564,unchanged_already_consistent
malick_thiaw__ger,Malick Thiaw,GER,DEF,3,ECU,0.043,0.411,0.017673,0.017673,0.058226,0.058226,unchanged_already_consistent
nico_paz__arg,Nico Paz,ARG,MID,1,ALG,0.2902,0.5135,,0,0.085894,0.085894,unchanged_already_consistent
nico_paz__arg,Nico Paz,ARG,MID,2,AUT,0.2902,0.4226,,0,0.053504,0.053504,unchanged_already_consistent
nico_paz__arg,Nico Paz,ARG,MID,3,JOR,0.2902,0.5774,,0,0.045491,0.045491,unchanged_already_consistent
gervane_kastaneer__cuw,Gervane Kastaneer,CUW,FWD,1,GER,0.0896,0.0335,0.0,0,0.033779,0.033779,unchanged_already_consistent
gervane_kastaneer__cuw,Gervane Kastaneer,CUW,FWD,2,ECU,0.0896,0.1192,0.0,0,0.108421,0.108421,unchanged_already_consistent
gervane_kastaneer__cuw,Gervane Kastaneer,CUW,FWD,3,CIV,0.0896,0.1358,0.0,0,0.130276,0.130276,unchanged_already_consistent
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,1,URU,0.2763,0.1573,,0,0.037344,0.037344,unchanged_already_consistent
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,2,ESP,0.2763,0.0741,,0,0.063649,0.063649,unchanged_already_consistent
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,3,CPV,0.2763,0.3119,,0,0.081968,0.081968,unchanged_already_consistent
juan_portilla__col,Juan Portilla,COL,MID,1,UZB,0.2666,0.5,,0,0.081095,0.081095,unchanged_already_consistent
juan_portilla__col,Juan Portilla,COL,MID,2,COD,0.2666,0.5376,,0,0.055456,0.055456,unchanged_already_consistent
juan_portilla__col,Juan Portilla,COL,MID,3,POR,0.2666,0.25,,0,0.045551,0.045551,unchanged_already_consistent
exequiel_palacios__arg,Exequiel Palacios,ARG,MID,1,ALG,0.0474,0.5135,,0,0.119579,0.119579,unchanged_already_consistent
exequiel_palacios__arg,Exequiel Palacios,ARG,MID,2,AUT,0.0474,0.4226,,0,0.07854,0.07854,unchanged_already_consistent
exequiel_palacios__arg,Exequiel Palacios,ARG,MID,3,JOR,0.0474,0.5774,,0,0.067922,0.067923,unchanged_already_consistent
ardon_jashari__sui,Ardon Jashari,SUI,MID,1,QAT,0.2426,0.5585,,0,0.103274,0.103274,unchanged_already_consistent
ardon_jashari__sui,Ardon Jashari,SUI,MID,2,BIH,0.2426,0.4624,,0,0.083518,0.083518,unchanged_already_consistent
ardon_jashari__sui,Ardon Jashari,SUI,MID,3,CAN,0.2426,0.3547,,0,0.075065,0.075067,unchanged_already_consistent
mike_penders__bel,Mike Penders,BEL,GK,1,EGY,0.0151,0.3923,0.005924,0.005924,0.13802,0.13802,unchanged_already_consistent
mike_penders__bel,Mike Penders,BEL,GK,2,IRN,0.0151,0.5,0.00755,0.00755,0.115805,0.115805,unchanged_already_consistent
mike_penders__bel,Mike Penders,BEL,GK,3,NZL,0.0151,0.5135,0.007754,0.007754,0.099741,0.09974,unchanged_already_consistent
fiston_mayele__cod,Fiston Mayele,COD,FWD,1,POR,0.0451,0.096,0.0,0,0.039448,0.039448,unchanged_already_consistent
fiston_mayele__cod,Fiston Mayele,COD,FWD,2,COL,0.0451,0.1883,0.0,0,0.10016,0.10016,unchanged_already_consistent
fiston_mayele__cod,Fiston Mayele,COD,FWD,3,UZB,0.0451,0.3373,0.0,0,0.148891,0.148893,unchanged_already_consistent
alan_franco__ecu,Alan Franco,ECU,MID,1,CIV,0.0445,0.4226,0.0,0,0.096777,0.096777,unchanged_already_consistent
alan_franco__ecu,Alan Franco,ECU,MID,2,CUW,0.0445,0.5585,0.0,0,0.13819,0.13819,unchanged_already_consistent
alan_franco__ecu,Alan Franco,ECU,MID,3,GER,0.0445,0.1717,0.0,0,0.100371,0.100372,unchanged_already_consistent
christ_inao_oulai__civ,Christ Inao Oulaï,CIV,MID,1,ECU,0.369,0.3119,,0,0.093209,0.093209,unchanged_already_consistent
christ_inao_oulai__civ,Christ Inao Oulaï,CIV,MID,2,GER,0.369,0.1573,,0,0.047074,0.047074,unchanged_already_consistent
christ_inao_oulai__civ,Christ Inao Oulaï,CIV,MID,3,CUW,0.369,0.5135,,0,0.044597,0.044597,unchanged_already_consistent
igor_sergeev__uzb,Igor Sergeev,UZB,FWD,1,COL,0.0835,0.1573,0.0,0,0.084947,0.084946,unchanged_already_consistent
igor_sergeev__uzb,Igor Sergeev,UZB,FWD,2,POR,0.0835,0.096,0.0,0,0.117462,0.117463,unchanged_already_consistent
igor_sergeev__uzb,Igor Sergeev,UZB,FWD,3,COD,0.0835,0.3119,0.0,0,0.142371,0.142372,unchanged_already_consistent
paul_okon_engstler__aus,Paul Okon-Engstler,AUS,MID,1,TUR,0.0476,0.2077,0.0,0,0.102452,0.102453,unchanged_already_consistent
paul_okon_engstler__aus,Paul Okon-Engstler,AUS,MID,2,USA,0.0476,0.2077,0.0,0,0.127594,0.127595,unchanged_already_consistent
paul_okon_engstler__aus,Paul Okon-Engstler,AUS,MID,3,PAR,0.0476,0.2678,0.0,0,0.13333,0.13333,unchanged_already_consistent
haissem_hassan__egy,Haissem Hassan,EGY,MID,1,BEL,0.047,0.1717,,0,0.069221,0.069221,unchanged_already_consistent
haissem_hassan__egy,Haissem Hassan,EGY,MID,2,NZL,0.047,0.4624,,0,0.140231,0.140231,unchanged_already_consistent
haissem_hassan__egy,Haissem Hassan,EGY,MID,3,IRN,0.047,0.411,,0,0.147736,0.147736,unchanged_already_consistent
zaid_ismail__irq,Zaid Ismail,IRQ,MID,1,NOR,0.3868,0.096,,0,0.033491,0.033492,unchanged_already_consistent
zaid_ismail__irq,Zaid Ismail,IRQ,MID,2,FRA,0.3868,0.0643,,0,0.068478,0.06848,unchanged_already_consistent
zaid_ismail__irq,Zaid Ismail,IRQ,MID,3,SEN,0.3868,0.1573,,0,0.069741,0.069741,unchanged_already_consistent
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,1,BEL,0.0456,0.1717,,0,0.068197,0.068197,unchanged_already_consistent
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,2,NZL,0.0456,0.4624,,0,0.138618,0.138618,unchanged_already_consistent
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,3,IRN,0.0456,0.411,,0,0.14608,0.14608,unchanged_already_consistent
jens_castrop__kor,Jens Castrop,KOR,MID,1,CZE,0.3228,0.3119,,0,0.064728,0.064728,unchanged_already_consistent
jens_castrop__kor,Jens Castrop,KOR,MID,2,MEX,0.3228,0.2337,,0,0.051031,0.051031,unchanged_already_consistent
jens_castrop__kor,Jens Castrop,KOR,MID,3,RSA,0.3228,0.3923,,0,0.05537,0.05537,unchanged_already_consistent
evann_guessand__civ,Evann Guessand,CIV,FWD,1,ECU,0.3765,0.3119,,0,0.087133,0.087133,unchanged_already_consistent
evann_guessand__civ,Evann Guessand,CIV,FWD,2,GER,0.3765,0.1573,,0,0.043062,0.043062,unchanged_already_consistent
evann_guessand__civ,Evann Guessand,CIV,FWD,3,CUW,0.3765,0.5135,,0,0.040795,0.040795,unchanged_already_consistent
mostafa_ziko__egy,Mostafa Ziko,EGY,MID,1,BEL,0.0456,0.1717,,0,0.068197,0.068197,unchanged_already_consistent
mostafa_ziko__egy,Mostafa Ziko,EGY,MID,2,NZL,0.0456,0.4624,,0,0.138618,0.138618,unchanged_already_consistent
mostafa_ziko__egy,Mostafa Ziko,EGY,MID,3,IRN,0.0456,0.411,,0,0.14608,0.14608,unchanged_already_consistent
ali_yousif__irq,Ali Yousif,IRQ,FWD,1,NOR,0.2464,0.096,0.0,0,0.07255,0.07255,unchanged_already_consistent
ali_yousif__irq,Ali Yousif,IRQ,FWD,2,FRA,0.2464,0.0643,0.0,0,0.072329,0.07233,unchanged_already_consistent
ali_yousif__irq,Ali Yousif,IRQ,FWD,3,SEN,0.2464,0.1573,0.0,0,0.075951,0.075951,unchanged_already_consistent
garry_mendes_rodrigues__cpv,Garry Mendes Rodrigues,CPV,FWD,1,ESP,0.3371,0.0509,,0,-0.005104,-0.005104,unchanged_already_consistent
garry_mendes_rodrigues__cpv,Garry Mendes Rodrigues,CPV,FWD,2,URU,0.3371,0.1573,,0,0.076253,0.076253,unchanged_already_consistent
garry_mendes_rodrigues__cpv,Garry Mendes Rodrigues,CPV,FWD,3,KSA,0.3371,0.3373,,0,0.095611,0.095612,unchanged_already_consistent
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,1,GER,0.377,0.0335,,0,-0.014112,-0.014111,unchanged_already_consistent
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,2,ECU,0.377,0.1192,,0,0.082213,0.082213,unchanged_already_consistent
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,3,CIV,0.377,0.1358,,0,0.098467,0.098467,unchanged_already_consistent
amir_hadziahmetovic__bih,Amir Hadziahmetovic,BIH,MID,1,CAN,0.0965,0.2337,,0,0.082369,0.08237,unchanged_already_consistent
amir_hadziahmetovic__bih,Amir Hadziahmetovic,BIH,MID,2,SUI,0.0965,0.1883,,0,0.101006,0.101006,unchanged_already_consistent
amir_hadziahmetovic__bih,Amir Hadziahmetovic,BIH,MID,3,QAT,0.0965,0.4624,,0,0.131272,0.131273,unchanged_already_consistent
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,1,BIH,0.043,0.4226,0.0,0,0.111627,0.111627,unchanged_already_consistent
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,2,QAT,0.043,0.5774,0.0,0,0.13223,0.132231,unchanged_already_consistent
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,3,SUI,0.043,0.25,0.0,0,0.059469,0.059469,unchanged_already_consistent
jurgen_locadia__cuw,Jürgen Locadia,CUW,FWD,1,GER,0.5505,0.0335,,0,-0.01428,-0.014279,unchanged_already_consistent
jurgen_locadia__cuw,Jürgen Locadia,CUW,FWD,2,ECU,0.5505,0.1192,,0,0.081603,0.081603,unchanged_already_consistent
jurgen_locadia__cuw,Jürgen Locadia,CUW,FWD,3,CIV,0.5505,0.1358,,0,0.097794,0.097794,unchanged_already_consistent
santiago_mele__uru,Santiago Mele,URU,GK,1,KSA,0.0318,0.4865,0.015471,0.015471,0.113896,0.113896,unchanged_already_consistent
santiago_mele__uru,Santiago Mele,URU,GK,2,CPV,0.0318,0.5,0.0159,0.0159,0.097456,0.097456,unchanged_already_consistent
santiago_mele__uru,Santiago Mele,URU,GK,3,ESP,0.0318,0.1717,0.00546,0.00546,0.053203,0.053203,unchanged_already_consistent
anthony_mandrea__alg,Anthony Mandrea,ALG,GK,1,ARG,0.0416,0.1573,0.006544,0.006544,0.031383,0.031383,unchanged_already_consistent
anthony_mandrea__alg,Anthony Mandrea,ALG,GK,2,JOR,0.0416,0.4226,0.01758,0.01758,0.126735,0.126735,unchanged_already_consistent
anthony_mandrea__alg,Anthony Mandrea,ALG,GK,3,AUT,0.0416,0.2766,0.011507,0.011507,0.112148,0.112147,unchanged_already_consistent
ji_sung_eom__kor,Ji-sung Eom,KOR,MID,1,CZE,0.043,0.3119,0.0,0,0.131151,0.131151,unchanged_already_consistent
ji_sung_eom__kor,Ji-sung Eom,KOR,MID,2,MEX,0.043,0.2337,0.0,0,0.09322,0.093221,unchanged_already_consistent
ji_sung_eom__kor,Ji-sung Eom,KOR,MID,3,RSA,0.043,0.3923,0.0,0,0.115017,0.115017,unchanged_already_consistent
nidal_celik__bih,Nidal Celik,BIH,DEF,1,CAN,0.0474,0.2337,0.011077,0.011077,0.080002,0.080002,unchanged_already_consistent
nidal_celik__bih,Nidal Celik,BIH,DEF,2,SUI,0.0474,0.1883,0.008925,0.008925,0.089664,0.089664,unchanged_already_consistent
nidal_celik__bih,Nidal Celik,BIH,DEF,3,QAT,0.0474,0.4624,0.021918,0.021918,0.139067,0.139067,unchanged_already_consistent
maximilian_beier__ger,Maximilian Beier,GER,FWD,1,CUW,0.043,0.6881,,0,0.15036,0.15036,unchanged_already_consistent
maximilian_beier__ger,Maximilian Beier,GER,FWD,2,CIV,0.043,0.4226,,0,0.084117,0.084118,unchanged_already_consistent
maximilian_beier__ger,Maximilian Beier,GER,FWD,3,ECU,0.043,0.411,,0,0.061805,0.061805,unchanged_already_consistent
akmal_mozgovoy__uzb,Akmal Mozgovoy,UZB,MID,1,COL,0.0709,0.1573,0.0,0,0.058045,0.058045,unchanged_already_consistent
akmal_mozgovoy__uzb,Akmal Mozgovoy,UZB,MID,2,POR,0.0709,0.096,0.0,0,0.090297,0.090297,unchanged_already_consistent
akmal_mozgovoy__uzb,Akmal Mozgovoy,UZB,MID,3,COD,0.0709,0.3119,0.0,0,0.110218,0.110219,unchanged_already_consistent
irfan_can_kahveci__tur,Irfan Can Kahveci,TUR,MID,1,AUS,0.0853,0.411,,0,0.129156,0.129156,unchanged_already_consistent
irfan_can_kahveci__tur,Irfan Can Kahveci,TUR,MID,2,PAR,0.0853,0.375,,0,0.093229,0.09323,unchanged_already_consistent
irfan_can_kahveci__tur,Irfan Can Kahveci,TUR,MID,3,USA,0.0853,0.2766,,0,0.084795,0.084795,unchanged_already_consistent
lachlan_bayliss__nzl,Lachlan Bayliss,NZL,MID,1,IRN,0.047,0.25,,0,0.066017,0.066017,unchanged_already_consistent
lachlan_bayliss__nzl,Lachlan Bayliss,NZL,MID,2,EGY,0.047,0.217,,0,0.138841,0.138841,unchanged_already_consistent
lachlan_bayliss__nzl,Lachlan Bayliss,NZL,MID,3,BEL,0.047,0.1063,,0,0.124255,0.124255,unchanged_already_consistent
alex_kral__cze,Alex Kral,CZE,MID,1,KOR,0.3203,0.3119,,0,0.096948,0.096948,unchanged_already_consistent
alex_kral__cze,Alex Kral,CZE,MID,2,RSA,0.3203,0.411,,0,0.038171,0.038171,unchanged_already_consistent
alex_kral__cze,Alex Kral,CZE,MID,3,MEX,0.3203,0.217,,0,0.036162,0.036162,unchanged_already_consistent
saleem_obaid__jor,Saleem Obaid,JOR,DEF,1,AUT,0.0796,0.1192,0.009488,0.009488,0.02691,0.02691,unchanged_already_consistent
saleem_obaid__jor,Saleem Obaid,JOR,DEF,2,ALG,0.0796,0.1883,0.014989,0.014989,0.090414,0.090414,unchanged_already_consistent
saleem_obaid__jor,Saleem Obaid,JOR,DEF,3,ARG,0.0796,0.0871,0.006933,0.006933,0.063436,0.063436,unchanged_already_consistent
simon_adingra__civ,Simon Adingra,CIV,FWD,1,ECU,0.5614,0.3119,,0,0.081695,0.081695,unchanged_already_consistent
simon_adingra__civ,Simon Adingra,CIV,FWD,2,GER,0.5614,0.1573,,0,0.039471,0.039471,unchanged_already_consistent
simon_adingra__civ,Simon Adingra,CIV,FWD,3,CUW,0.5614,0.5135,,0,0.037393,0.037393,unchanged_already_consistent
luis_mejia__pan,Luis Mejia,PAN,GK,1,GHA,0.1003,0.25,0.025075,0.025075,0.087989,0.087989,unchanged_already_consistent
luis_mejia__pan,Luis Mejia,PAN,GK,2,CRO,0.1003,0.1717,0.017222,0.017222,0.096733,0.096734,unchanged_already_consistent
luis_mejia__pan,Luis Mejia,PAN,GK,3,ENG,0.1003,0.1063,0.010662,0.010662,0.072024,0.072024,unchanged_already_consistent
ahmed_nadhir_benbouali__alg,Ahmed Nadhir Benbouali,ALG,FWD,1,ARG,0.047,0.1573,,0,0.041886,0.041886,unchanged_already_consistent
ahmed_nadhir_benbouali__alg,Ahmed Nadhir Benbouali,ALG,FWD,2,JOR,0.047,0.4226,,0,0.136536,0.136537,unchanged_already_consistent
ahmed_nadhir_benbouali__alg,Ahmed Nadhir Benbouali,ALG,FWD,3,AUT,0.047,0.2766,,0,0.139927,0.139925,unchanged_already_consistent
jaminton_campaz__col,Jaminton Campaz,COL,MID,1,UZB,0.043,0.5,0.0,0,0.121172,0.121172,unchanged_already_consistent
jaminton_campaz__col,Jaminton Campaz,COL,MID,2,COD,0.043,0.5376,0.0,0,0.096962,0.096963,unchanged_already_consistent
jaminton_campaz__col,Jaminton Campaz,COL,MID,3,POR,0.043,0.25,0.0,0,0.065459,0.065459,unchanged_already_consistent
noa_lang__ned,Noa Lang,NED,FWD,1,JPN,0.0446,0.3373,0.0,0,0.082301,0.082301,unchanged_already_consistent
noa_lang__ned,Noa Lang,NED,FWD,2,SWE,0.0446,0.4226,0.0,0,0.08232,0.082321,unchanged_already_consistent
noa_lang__ned,Noa Lang,NED,FWD,3,TUN,0.0446,0.4624,0.0,0,0.064119,0.06412,unchanged_already_consistent
thelo_aasgaard__nor,Thelo Aasgaard,NOR,MID,1,IRQ,0.2564,0.5585,,0,0.083357,0.083357,unchanged_already_consistent
thelo_aasgaard__nor,Thelo Aasgaard,NOR,MID,2,SEN,0.2564,0.3373,,0,0.057308,0.057308,unchanged_already_consistent
thelo_aasgaard__nor,Thelo Aasgaard,NOR,MID,3,FRA,0.2564,0.2077,,0,0.049564,0.049564,unchanged_already_consistent
carlos_andres_gomez__col,Carlos Andres Gomez,COL,MID,1,UZB,0.2535,0.5,,0,0.084662,0.084662,unchanged_already_consistent
carlos_andres_gomez__col,Carlos Andres Gomez,COL,MID,2,COD,0.2535,0.5376,,0,0.058258,0.058258,unchanged_already_consistent
carlos_andres_gomez__col,Carlos Andres Gomez,COL,MID,3,POR,0.2535,0.25,,0,0.048014,0.048014,unchanged_already_consistent
don_deedson_louicius__hai,Don Deedson Louicius,HAI,FWD,1,SCO,0.3745,0.1573,,0,0.030803,0.030803,unchanged_already_consistent
don_deedson_louicius__hai,Don Deedson Louicius,HAI,FWD,2,BRA,0.3745,0.0461,,0,0.059513,0.059513,unchanged_already_consistent
don_deedson_louicius__hai,Don Deedson Louicius,HAI,FWD,3,MAR,0.3745,0.096,,0,0.060165,0.060167,unchanged_already_consistent
alessandro_schopf__aut,Alessandro Schöpf,AUT,MID,1,JOR,0.043,0.4865,,0,0.132067,0.132067,unchanged_already_consistent
alessandro_schopf__aut,Alessandro Schöpf,AUT,MID,2,ARG,0.043,0.1883,,0,0.068227,0.068229,unchanged_already_consistent
alessandro_schopf__aut,Alessandro Schöpf,AUT,MID,3,ALG,0.043,0.3547,,0,0.072515,0.072515,unchanged_already_consistent
guillermo_martinez__mex,Guillermo Martínez,MEX,FWD,1,RSA,0.2456,0.5376,,0,0.082302,0.082302,unchanged_already_consistent
guillermo_martinez__mex,Guillermo Martínez,MEX,FWD,2,KOR,0.2456,0.4415,,0,0.056184,0.056184,unchanged_already_consistent
guillermo_martinez__mex,Guillermo Martínez,MEX,FWD,3,CZE,0.2456,0.411,,0,0.040659,0.04066,unchanged_already_consistent
jean_michael_seri__civ,Jean Michael Seri,CIV,MID,1,ECU,0.375,0.3119,,0,0.077707,0.077707,unchanged_already_consistent
jean_michael_seri__civ,Jean Michael Seri,CIV,MID,2,GER,0.375,0.1573,,0,0.036837,0.036837,unchanged_already_consistent
jean_michael_seri__civ,Jean Michael Seri,CIV,MID,3,CUW,0.375,0.5135,,0,0.034898,0.034898,unchanged_already_consistent
yannick_semedo__cpv,Yannick Semedo,CPV,MID,1,ESP,0.3444,0.0509,,0,-0.007798,-0.007798,unchanged_already_consistent
yannick_semedo__cpv,Yannick Semedo,CPV,MID,2,URU,0.3444,0.1573,,0,0.068824,0.068824,unchanged_already_consistent
yannick_semedo__cpv,Yannick Semedo,CPV,MID,3,KSA,0.3444,0.3373,,0,0.08717,0.08717,unchanged_already_consistent
leopold_querfeld__aut,Leopold Querfeld,AUT,DEF,1,JOR,0.0465,0.4865,0.022622,0.022622,0.142652,0.142652,unchanged_already_consistent
leopold_querfeld__aut,Leopold Querfeld,AUT,DEF,2,ARG,0.0465,0.1883,0.008756,0.008756,0.054616,0.054617,unchanged_already_consistent
leopold_querfeld__aut,Leopold Querfeld,AUT,DEF,3,ALG,0.0465,0.3547,0.016494,0.016494,0.076628,0.076628,unchanged_already_consistent
lucas_ramon_romero__par,Lucas Ramon Romero,PAR,MID,1,USA,0.2739,0.25,,0,0.038167,0.038167,unchanged_already_consistent
lucas_ramon_romero__par,Lucas Ramon Romero,PAR,MID,2,TUR,0.2739,0.2766,,0,0.056652,0.056652,unchanged_already_consistent
lucas_ramon_romero__par,Lucas Ramon Romero,PAR,MID,3,AUS,0.2739,0.375,,0,0.0736,0.0736,unchanged_already_consistent
juan_quintero__col,Juan Quintero,COL,MID,1,UZB,0.0444,0.5,0.0,0,0.112537,0.112537,unchanged_already_consistent
juan_quintero__col,Juan Quintero,COL,MID,2,COD,0.0444,0.5376,0.0,0,0.090199,0.090199,unchanged_already_consistent
juan_quintero__col,Juan Quintero,COL,MID,3,POR,0.0444,0.25,0.0,0,0.058086,0.058087,unchanged_already_consistent
mohammed_muntari__qat,Mohammed Muntari,QAT,FWD,1,SUI,0.0593,0.1063,0.0,0,0.07444,0.07444,unchanged_already_consistent
mohammed_muntari__qat,Mohammed Muntari,QAT,FWD,2,CAN,0.0593,0.1459,0.0,0,0.106584,0.106584,unchanged_already_consistent
mohammed_muntari__qat,Mohammed Muntari,QAT,FWD,3,BIH,0.0593,0.1883,0.0,0,0.105944,0.105943,unchanged_already_consistent
janner_corozo__ecu,Janner Corozo,ECU,FWD,1,CIV,0.2545,0.4226,,0,0.044005,0.044005,unchanged_already_consistent
janner_corozo__ecu,Janner Corozo,ECU,FWD,2,CUW,0.2545,0.5585,,0,0.068124,0.068124,unchanged_already_consistent
janner_corozo__ecu,Janner Corozo,ECU,FWD,3,GER,0.2545,0.1717,,0,0.050108,0.05011,unchanged_already_consistent
luka_su_i__cro,Luka Sucic,CRO,MID,1,ENG,0.0492,0.2077,0.0,0,0.047129,0.047129,unchanged_already_consistent
luka_su_i__cro,Luka Sucic,CRO,MID,2,PAN,0.0492,0.4865,0.0,0,0.112925,0.112925,unchanged_already_consistent
luka_su_i__cro,Luka Sucic,CRO,MID,3,GHA,0.0492,0.4415,0.0,0,0.133387,0.133389,unchanged_already_consistent
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,FWD,1,CIV,0.0476,0.4226,0.0,0,0.083357,0.083357,unchanged_already_consistent
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,FWD,2,CUW,0.0476,0.5585,0.0,0,0.135802,0.135802,unchanged_already_consistent
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,FWD,3,GER,0.0476,0.1717,0.0,0,0.072417,0.072417,unchanged_already_consistent
jassem_gaber__qat,Jassem Gaber,QAT,MID,1,SUI,0.56,0.1063,,0,0.020577,0.020577,unchanged_already_consistent
jassem_gaber__qat,Jassem Gaber,QAT,MID,2,CAN,0.56,0.1459,,0,0.061756,0.061756,unchanged_already_consistent
jassem_gaber__qat,Jassem Gaber,QAT,MID,3,BIH,0.56,0.1883,,0,0.061685,0.061685,unchanged_already_consistent
mortadha_ben_ouanes__tun,Mortadha Ben Ouanes,TUN,MID,1,SWE,0.275,0.25,,0,0.025582,0.025581,unchanged_already_consistent
mortadha_ben_ouanes__tun,Mortadha Ben Ouanes,TUN,MID,2,JPN,0.275,0.2337,,0,0.072379,0.072378,unchanged_already_consistent
mortadha_ben_ouanes__tun,Mortadha Ben Ouanes,TUN,MID,3,NED,0.275,0.1717,,0,0.064065,0.064066,unchanged_already_consistent
abdulaziz_hatim_mohammed__qat,Abdulaziz Hatim Mohammed,QAT,MID,1,SUI,0.3565,0.1063,,0,0.020521,0.020521,unchanged_already_consistent
abdulaziz_hatim_mohammed__qat,Abdulaziz Hatim Mohammed,QAT,MID,2,CAN,0.3565,0.1459,,0,0.061668,0.061669,unchanged_already_consistent
abdulaziz_hatim_mohammed__qat,Abdulaziz Hatim Mohammed,QAT,MID,3,BIH,0.3565,0.1883,,0,0.0616,0.0616,unchanged_already_consistent
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,1,ALG,0.0172,0.5135,0.008832,0.008832,0.107544,0.107544,unchanged_already_consistent
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,2,AUT,0.0172,0.4226,0.007269,0.007269,0.070459,0.070459,unchanged_already_consistent
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,3,JOR,0.0172,0.5774,0.009931,0.009931,0.068363,0.068363,unchanged_already_consistent
egil_selvik__nor,Egil Selvik,NOR,GK,1,IRQ,0.0253,0.5585,0.01413,0.01413,0.111741,0.111741,unchanged_already_consistent
egil_selvik__nor,Egil Selvik,NOR,GK,2,SEN,0.0253,0.3373,0.008534,0.008534,0.071115,0.071115,unchanged_already_consistent
egil_selvik__nor,Egil Selvik,NOR,GK,3,FRA,0.0253,0.2077,0.005255,0.005255,0.054755,0.054755,unchanged_already_consistent
john_mercado__ecu,John Mercado,ECU,FWD,1,CIV,0.0462,0.4226,0.0,0,0.08181,0.08181,unchanged_already_consistent
john_mercado__ecu,John Mercado,ECU,FWD,2,CUW,0.0462,0.5585,0.0,0,0.133218,0.133218,unchanged_already_consistent
john_mercado__ecu,John Mercado,ECU,FWD,3,GER,0.0462,0.1717,0.0,0,0.071073,0.071074,unchanged_already_consistent
nicolas_fonseca__uru,Nicolas Fonseca,URU,MID,1,KSA,0.043,0.4865,0.0,0,0.103457,0.103457,unchanged_already_consistent
nicolas_fonseca__uru,Nicolas Fonseca,URU,MID,2,CPV,0.043,0.5,0.0,0,0.093627,0.093627,unchanged_already_consistent
nicolas_fonseca__uru,Nicolas Fonseca,URU,MID,3,ESP,0.043,0.1717,0.0,0,0.051133,0.051133,unchanged_already_consistent
tomoki_hayakawa__jpn,Tomoki Hayakawa,JPN,GK,1,NED,0.0304,0.217,0.006597,0.006597,0.045922,0.045922,unchanged_already_consistent
tomoki_hayakawa__jpn,Tomoki Hayakawa,JPN,GK,2,TUN,0.0304,0.4415,0.013422,0.013422,0.081158,0.081158,unchanged_already_consistent
tomoki_hayakawa__jpn,Tomoki Hayakawa,JPN,GK,3,SWE,0.0304,0.3547,0.010783,0.010783,0.084005,0.084005,unchanged_already_consistent
diego_moreira__bel,Diego Moreira,BEL,MID,1,EGY,0.0453,0.3923,,0,0.114853,0.114853,unchanged_already_consistent
diego_moreira__bel,Diego Moreira,BEL,MID,2,IRN,0.0453,0.5,,0,0.090223,0.090224,unchanged_already_consistent
diego_moreira__bel,Diego Moreira,BEL,MID,3,NZL,0.0453,0.5135,,0,0.075394,0.075395,unchanged_already_consistent
amad_diallo__civ,Amad Diallo,CIV,FWD,1,ECU,0.1336,0.3119,,0,0.072252,0.072252,unchanged_already_consistent
amad_diallo__civ,Amad Diallo,CIV,FWD,2,GER,0.1336,0.1573,,0,0.033235,0.033235,unchanged_already_consistent
amad_diallo__civ,Amad Diallo,CIV,FWD,3,CUW,0.1336,0.5135,,0,0.031486,0.031486,unchanged_already_consistent
besfort_zeneli__swe,Besfort Zeneli,SWE,MID,1,TUN,0.0451,0.411,0.0,0,0.131305,0.131305,unchanged_already_consistent
besfort_zeneli__swe,Besfort Zeneli,SWE,MID,2,NED,0.0451,0.1883,0.0,0,0.071112,0.071112,unchanged_already_consistent
besfort_zeneli__swe,Besfort Zeneli,SWE,MID,3,JPN,0.0451,0.25,0.0,0,0.075382,0.075381,unchanged_already_consistent
ibrahim_sangare__civ,Ibrahim Sangare,CIV,MID,1,ECU,0.1733,0.3119,,0,0.071458,0.071458,unchanged_already_consistent
ibrahim_sangare__civ,Ibrahim Sangare,CIV,MID,2,GER,0.1733,0.1573,,0,0.03271,0.03271,unchanged_already_consistent
