player_id,player_name,team_id,position,match_no,opponent,start_prob,appearance_prob_used,old_on_pitch_ev,new_on_pitch_ev,old_result_ev,new_result_ev,old_team_scores_ev,new_team_scores_ev,old_opponent_scores_ev,new_opponent_scores_ev,old_weighted_match_ev,new_weighted_match_ev,repair_reason
jackson_irvine__aus,Jackson Irvine,AUS,MID,2,USA,0.6517,0.6517,0.028204,0.028204,0.047678,4.085051,0.043466,0.06517,-0.04012,-0.052136,0.075267,3.919975,rebuilt_from_match_context_and_appearance_prob
jackson_irvine__aus,Jackson Irvine,AUS,MID,3,PAR,0.6517,0.6517,0.028204,0.028204,0.051879,4.444985,0.044867,0.06517,-0.039155,-0.052136,0.077215,4.037601,rebuilt_from_match_context_and_appearance_prob
jordy_alcivar__ecu,Jordy Alcivar,ECU,MID,1,CIV,0.0708,0.494867,0.009384,0.009384,0.047402,0.047402,0.040356,0.049487,-0.035557,-0.039589,0.115791,0.12089,rebuilt_from_match_context_and_appearance_prob
jordy_alcivar__ecu,Jordy Alcivar,ECU,MID,2,CUW,0.0708,0.494867,0.009384,0.009384,0.069381,5.846602,0.046021,0.049487,-0.03031,-0.039589,0.208584,5.691421,rebuilt_from_match_context_and_appearance_prob
jordy_alcivar__ecu,Jordy Alcivar,ECU,MID,3,GER,0.0708,0.494867,0.009384,0.009384,0.056641,4.772989,0.043191,0.049487,-0.033768,-0.039589,0.085748,4.330888,rebuilt_from_match_context_and_appearance_prob
marko_farji__irq,Marko Farji,IRQ,MID,1,NOR,0.5495,0.5834,0.020008,0.020008,-0.007633,-0.007633,0.038456,0.05834,-0.02966,-0.046672,0.058947,0.061819,rebuilt_from_match_context_and_appearance_prob
marko_farji__irq,Marko Farji,IRQ,MID,2,FRA,0.5495,0.5834,0.020008,0.020008,0.034535,2.311431,0.032966,0.05834,-0.033436,-0.046672,0.068683,2.243265,rebuilt_from_match_context_and_appearance_prob
marko_farji__irq,Marko Farji,IRQ,MID,3,SEN,0.5495,0.5834,0.020008,0.020008,0.037674,2.521513,0.033751,0.05834,-0.03275,-0.046672,0.073868,2.318924,rebuilt_from_match_context_and_appearance_prob
endrick__bra,Endrick,BRA,FWD,1,MAR,0.0453,0.7077,0.034924,0.034924,0.106093,0.106093,0.047996,0.07077,-0.034007,-0.056616,0.155006,0.155171,rebuilt_from_match_context_and_appearance_prob
endrick__bra,Endrick,BRA,FWD,2,HAI,0.0453,0.7077,0.034924,0.034924,0.080301,6.416857,0.049849,0.07077,-0.030797,-0.056616,0.127563,6.142638,rebuilt_from_match_context_and_appearance_prob
endrick__bra,Endrick,BRA,FWD,3,SCO,0.0453,0.7077,0.034924,0.034924,0.057227,4.573016,0.045231,0.07077,-0.036562,-0.056616,0.090738,4.159885,rebuilt_from_match_context_and_appearance_prob
ibrahim_adel__egy,Ibrahim Adel,EGY,MID,1,BEL,0.0534,0.6285,0.02542,0.02542,0.00766,0.00766,0.041242,0.06285,-0.03849,-0.05028,0.043741,0.053559,rebuilt_from_match_context_and_appearance_prob
ibrahim_adel__egy,Ibrahim Adel,EGY,MID,2,NZL,0.0534,0.6285,0.02542,0.02542,0.057732,1.443287,0.044912,0.06285,-0.035789,-0.05028,0.129745,1.449297,rebuilt_from_match_context_and_appearance_prob
ibrahim_adel__egy,Ibrahim Adel,EGY,MID,3,IRN,0.0534,0.6285,0.02542,0.02542,0.065975,1.649373,0.046744,0.06285,-0.03396,-0.05028,0.123964,1.54883,rebuilt_from_match_context_and_appearance_prob
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,1,SWE,0.0682,0.8655,0.05386,0.05386,0.024908,0.024908,0.068985,0.08655,-0.062065,-0.06924,0.085688,0.096078,rebuilt_from_match_context_and_appearance_prob
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,2,JPN,0.0682,0.8655,0.05386,0.05386,0.103477,6.161062,0.07638,0.08655,-0.057157,-0.06924,0.167732,5.92062,rebuilt_from_match_context_and_appearance_prob
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,3,NED,0.0682,0.8655,0.05386,0.05386,0.097325,5.794782,0.075148,0.08655,-0.05876,-0.06924,0.150816,5.279357,rebuilt_from_match_context_and_appearance_prob
kevin_lenini__cpv,Kevin Lenini Pina,CPV,MID,1,ESP,0.6738,0.832,0.04984,0.04984,-0.047542,-0.047542,0.038297,0.0832,-0.040763,-0.06656,-0.000168,0.018938,rebuilt_from_match_context_and_appearance_prob
kevin_lenini__cpv,Kevin Lenini Pina,CPV,MID,2,URU,0.6738,0.832,0.04984,0.04984,0.044434,1.110886,0.039838,0.0832,-0.039518,-0.06656,0.089864,1.118498,rebuilt_from_match_context_and_appearance_prob
kevin_lenini__cpv,Kevin Lenini Pina,CPV,MID,3,KSA,0.6738,0.832,0.04984,0.04984,0.06281,1.570234,0.045961,0.0832,-0.035195,-0.06656,0.111074,1.473043,rebuilt_from_match_context_and_appearance_prob
guillermo_ochoa__mex,Guillermo Ochoa,MEX,GK,1,RSA,0.0352,0.5126,0.011512,0.011512,0.080702,0.080702,0.038336,0.05126,-0.025715,-0.041008,0.157822,0.155453,rebuilt_from_match_context_and_appearance_prob
guillermo_ochoa__mex,Guillermo Ochoa,MEX,GK,2,KOR,0.0352,0.5126,0.011512,0.011512,0.054766,4.367608,0.037654,0.05126,-0.026196,-0.041008,0.115188,4.211242,rebuilt_from_match_context_and_appearance_prob
guillermo_ochoa__mex,Guillermo Ochoa,MEX,GK,3,CZE,0.0352,0.5126,0.011512,0.011512,0.043814,3.49424,0.034916,0.05126,-0.02885,-0.041008,0.09171,3.20086,rebuilt_from_match_context_and_appearance_prob
nadiem_amiri__ger,Nadiem Amiri,GER,MID,1,CUW,0.043,0.6071,0.022852,0.022852,0.142201,0.142201,0.051408,0.06071,-0.031546,-0.048568,0.184915,0.177195,rebuilt_from_match_context_and_appearance_prob
nadiem_amiri__ger,Nadiem Amiri,GER,MID,2,CIV,0.043,0.6071,0.022852,0.022852,0.073287,6.397984,0.050319,0.06071,-0.034014,-0.048568,0.106822,6.111329,rebuilt_from_match_context_and_appearance_prob
nadiem_amiri__ger,Nadiem Amiri,GER,MID,3,ECU,0.043,0.6071,0.022852,0.022852,0.057974,5.061089,0.045944,0.06071,-0.037625,-0.048568,0.08023,4.586475,rebuilt_from_match_context_and_appearance_prob
justin_kluivert__ned,Justin Kluivert,NED,MID,1,JPN,0.5007,0.5007,0.010084,0.010084,0.05372,0.05372,0.036023,0.05007,-0.025081,-0.040056,0.074746,0.073818,rebuilt_from_match_context_and_appearance_prob
justin_kluivert__ned,Justin Kluivert,NED,MID,2,SWE,0.5007,0.5007,0.010084,0.010084,0.053451,4.721851,0.036023,0.05007,-0.024835,-0.040056,0.070987,4.504852,rebuilt_from_match_context_and_appearance_prob
justin_kluivert__ned,Justin Kluivert,NED,MID,3,TUN,0.5007,0.5007,0.010084,0.010084,0.042414,3.746838,0.033701,0.05007,-0.027282,-0.040056,0.053025,3.390242,rebuilt_from_match_context_and_appearance_prob
homam_al_amin_ahmed__qat,Homam Al-Amin Ahmed,QAT,DEF,1,SUI,0.25,0.25,-0.02,-0.02,-0.005245,-0.005245,0.014406,0.025,-0.011247,-0.02,0.036379,0.03822,rebuilt_from_match_context_and_appearance_prob
homam_al_amin_ahmed__qat,Homam Al-Amin Ahmed,QAT,DEF,2,CAN,0.25,0.25,-0.02,-0.02,0.014406,1.070925,0.013203,0.025,-0.012122,-0.02,0.071945,1.079361,rebuilt_from_match_context_and_appearance_prob
homam_al_amin_ahmed__qat,Homam Al-Amin Ahmed,QAT,DEF,3,BIH,0.25,0.25,-0.02,-0.02,0.015603,1.159925,0.013203,0.025,-0.011922,-0.02,0.090404,1.123641,rebuilt_from_match_context_and_appearance_prob
joaquin_seys__bel,Joaquin Seys,BEL,DEF,1,EGY,0.0482,0.4562,0.004744,0.004744,0.064394,0.064394,0.032823,0.04562,-0.022563,-0.036496,0.120998,0.119862,rebuilt_from_match_context_and_appearance_prob
joaquin_seys__bel,Joaquin Seys,BEL,DEF,2,IRN,0.0482,0.4562,0.004744,0.004744,0.048634,1.590815,0.032824,0.04562,-0.022405,-0.036496,0.110976,1.574818,rebuilt_from_match_context_and_appearance_prob
joaquin_seys__bel,Joaquin Seys,BEL,DEF,3,NZL,0.0482,0.4562,0.004744,0.004744,0.042548,1.391729,0.031437,0.04562,-0.023724,-0.036496,0.098511,1.314044,rebuilt_from_match_context_and_appearance_prob
jamie_leweling__ger,Jamie Leweling,GER,MID,1,CUW,0.0487,0.525,0.013,0.013,0.122971,0.122971,0.044456,0.0525,-0.02728,-0.042,0.153147,0.146471,rebuilt_from_match_context_and_appearance_prob
jamie_leweling__ger,Jamie Leweling,GER,MID,2,CIV,0.0487,0.525,0.013,0.013,0.063376,5.532765,0.043514,0.0525,-0.029414,-0.042,0.085952,5.278452,rebuilt_from_match_context_and_appearance_prob
jamie_leweling__ger,Jamie Leweling,GER,MID,3,ECU,0.0487,0.525,0.013,0.013,0.050134,4.376663,0.039731,0.0525,-0.032537,-0.042,0.063295,3.960147,rebuilt_from_match_context_and_appearance_prob
gael_kakuta__cod,Gaël Kakuta,COD,MID,1,POR,0.3279,0.6802,0.031624,0.031624,-0.016387,-0.016387,0.039532,0.06802,-0.038398,-0.054416,0.016371,0.028841,rebuilt_from_match_context_and_appearance_prob
gael_kakuta__cod,Gaël Kakuta,COD,MID,2,COL,0.3279,0.6802,0.031624,0.031624,0.046562,3.884146,0.041286,0.06802,-0.037704,-0.054416,0.07768,3.732905,rebuilt_from_match_context_and_appearance_prob
gael_kakuta__cod,Gaël Kakuta,COD,MID,3,UZB,0.3279,0.6802,0.031624,0.031624,0.06851,5.715108,0.046562,0.06802,-0.032534,-0.054416,0.102746,5.184302,rebuilt_from_match_context_and_appearance_prob
agustin_canobbio__uru,Agustin Canobbio,URU,MID,1,KSA,0.4775,0.4775,0.0073,0.0073,0.070274,0.070274,0.02951,0.04775,-0.024403,-0.0382,0.082681,0.087124,rebuilt_from_match_context_and_appearance_prob
agustin_canobbio__uru,Agustin Canobbio,URU,MID,2,CPV,0.4775,0.4775,0.0073,0.0073,0.050275,3.856099,0.032791,0.04775,-0.021354,-0.0382,0.065561,3.679302,rebuilt_from_match_context_and_appearance_prob
agustin_canobbio__uru,Agustin Canobbio,URU,MID,3,ESP,0.4775,0.4775,0.0073,0.0073,0.039579,3.035706,0.030605,0.04775,-0.024033,-0.0382,0.048106,2.7473,rebuilt_from_match_context_and_appearance_prob
zidane_iqbal__irq,Zidane Iqbal,IRQ,MID,1,NOR,0.3015,0.612867,0.023544,0.023544,-0.008019,-0.008019,0.040398,0.061287,-0.031158,-0.049029,0.051994,0.055012,rebuilt_from_match_context_and_appearance_prob
zidane_iqbal__irq,Zidane Iqbal,IRQ,MID,2,FRA,0.3015,0.612867,0.023544,0.023544,0.036279,2.428178,0.034631,0.061287,-0.035124,-0.049029,0.070793,2.355211,rebuilt_from_match_context_and_appearance_prob
zidane_iqbal__irq,Zidane Iqbal,IRQ,MID,3,SEN,0.3015,0.612867,0.023544,0.023544,0.039577,2.648871,0.035456,0.061287,-0.034405,-0.049029,0.073413,2.431864,rebuilt_from_match_context_and_appearance_prob
dayne_st_clair__can,Dayne St. Clair,CAN,GK,1,BIH,0.0301,0.533125,0.013975,0.013975,0.055239,0.055239,0.047009,0.053312,-0.033188,-0.04265,0.117827,0.114668,rebuilt_from_match_context_and_appearance_prob
dayne_st_clair__can,Dayne St. Clair,CAN,GK,2,QAT,0.0301,0.533125,0.013975,0.013975,0.071014,6.199551,0.048022,0.053312,-0.032559,-0.04265,0.140877,5.958427,rebuilt_from_match_context_and_appearance_prob
dayne_st_clair__can,Dayne St. Clair,CAN,GK,3,SUI,0.0301,0.533125,0.013975,0.013975,0.049016,4.279075,0.042012,0.053312,-0.037607,-0.04265,0.078878,3.891562,rebuilt_from_match_context_and_appearance_prob
luca_jaquez__sui,Luca Jaquez,SUI,DEF,1,QAT,0.0479,0.4562,0.004744,0.004744,0.081479,0.081479,0.039233,0.04562,-0.031522,-0.036496,0.152788,0.154201,rebuilt_from_match_context_and_appearance_prob
luca_jaquez__sui,Luca Jaquez,SUI,DEF,2,BIH,0.0479,0.4562,0.004744,0.004744,0.061651,1.541272,0.042037,0.04562,-0.028917,-0.036496,0.121831,1.523674,rebuilt_from_match_context_and_appearance_prob
luca_jaquez__sui,Luca Jaquez,SUI,DEF,3,CAN,0.0479,0.4562,0.004744,0.004744,0.058849,1.471245,0.041336,0.04562,-0.029646,-0.036496,0.101395,1.370242,rebuilt_from_match_context_and_appearance_prob
fabian_balbuena__par,Fabian Balbuena,PAR,DEF,1,USA,0.1369,0.1369,-0.033572,-0.033572,0.005657,0.005657,0.009064,0.01369,-0.008427,-0.010952,0.048017,0.050118,rebuilt_from_match_context_and_appearance_prob
fabian_balbuena__par,Fabian Balbuena,PAR,DEF,2,TUR,0.1369,0.1369,-0.033572,-0.033572,0.010834,0.95088,0.009286,0.01369,-0.008291,-0.010952,0.058486,0.953186,rebuilt_from_match_context_and_appearance_prob
fabian_balbuena__par,Fabian Balbuena,PAR,DEF,3,AUS,0.1369,0.1369,-0.033572,-0.033572,0.014591,1.280631,0.010391,0.01369,-0.007446,-0.010952,0.087215,1.226465,rebuilt_from_match_context_and_appearance_prob
aymen_hussein__irq,Aymen Hussein,IRQ,FWD,1,NOR,0.3985,0.7292,0.037504,0.037504,-0.009541,-0.009541,0.048067,0.07292,-0.037073,-0.058336,0.038957,0.042547,rebuilt_from_match_context_and_appearance_prob
aymen_hussein__irq,Aymen Hussein,IRQ,FWD,2,FRA,0.3985,0.7292,0.037504,0.037504,0.043166,2.88909,0.041205,0.07292,-0.041792,-0.058336,0.076079,2.794119,rebuilt_from_match_context_and_appearance_prob
aymen_hussein__irq,Aymen Hussein,IRQ,FWD,3,SEN,0.3985,0.7292,0.037504,0.037504,0.04709,3.151675,0.042186,0.07292,-0.040935,-0.058336,0.077261,2.883387,rebuilt_from_match_context_and_appearance_prob
ederson_moraes__bra,Ederson Moraes,BRA,GK,1,MAR,0.031,0.3966,-0.002408,-0.002408,0.059455,0.059455,0.026897,0.03966,-0.019057,-0.031728,0.105022,0.105114,rebuilt_from_match_context_and_appearance_prob
ederson_moraes__bra,Ederson Moraes,BRA,GK,2,HAI,0.031,0.3966,-0.002408,-0.002408,0.045001,3.596052,0.027935,0.03966,-0.017258,-0.031728,0.103817,3.474708,rebuilt_from_match_context_and_appearance_prob
ederson_moraes__bra,Ederson Moraes,BRA,GK,3,SCO,0.031,0.3966,-0.002408,-0.002408,0.03207,2.56275,0.025347,0.03966,-0.020489,-0.031728,0.070128,2.350507,rebuilt_from_match_context_and_appearance_prob
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,1,NZL,0.2664,0.6143,0.023716,0.023716,0.087782,0.087782,0.044708,0.06143,-0.029692,-0.049144,0.126514,0.123784,rebuilt_from_match_context_and_appearance_prob
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,2,BEL,0.2664,0.6143,0.023716,0.023716,0.041919,3.679227,0.037728,0.06143,-0.035536,-0.049144,0.064436,3.529468,rebuilt_from_match_context_and_appearance_prob
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,3,EGY,0.2664,0.6143,0.023716,0.023716,0.046111,4.047131,0.039125,0.06143,-0.034637,-0.049144,0.066884,3.67482,rebuilt_from_match_context_and_appearance_prob
malick_thiaw__ger,Malick Thiaw,GER,DEF,1,CUW,0.043,0.3308,-0.010304,-0.010304,0.077483,0.077483,0.028011,0.03308,-0.017189,-0.026464,0.143095,0.138889,rebuilt_from_match_context_and_appearance_prob
malick_thiaw__ger,Malick Thiaw,GER,DEF,2,CIV,0.043,0.3308,-0.010304,-0.010304,0.039933,3.486169,0.027418,0.03308,-0.018533,-0.026464,0.074568,3.346336,rebuilt_from_match_context_and_appearance_prob
malick_thiaw__ger,Malick Thiaw,GER,DEF,3,ECU,0.043,0.3308,-0.010304,-0.010304,0.031589,2.757714,0.025034,0.03308,-0.020501,-0.026464,0.058229,2.513616,rebuilt_from_match_context_and_appearance_prob
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,1,AUT,0.6235,0.7598,0.041176,0.041176,-0.008666,-0.008666,0.042272,0.07598,-0.041917,-0.060784,0.012966,0.027807,rebuilt_from_match_context_and_appearance_prob
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,2,ALG,0.6235,0.7598,0.041176,0.041176,0.061852,5.293906,0.047422,0.07598,-0.03828,-0.060784,0.094373,5.070576,rebuilt_from_match_context_and_appearance_prob
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,3,ARG,0.6235,0.7598,0.041176,0.041176,0.055666,4.764478,0.046391,0.07598,-0.039697,-0.060784,0.080779,4.326362,rebuilt_from_match_context_and_appearance_prob
saed_al_rosan__jor,Saed Al-Rosan,JOR,DEF,1,AUT,0.25,0.25,-0.02,-0.02,-0.002852,-0.002852,0.013909,0.025,-0.013792,-0.02,0.042825,0.047708,rebuilt_from_match_context_and_appearance_prob
saed_al_rosan__jor,Saed Al-Rosan,JOR,DEF,2,ALG,0.25,0.25,-0.02,-0.02,0.020351,1.741875,0.015604,0.025,-0.012595,-0.02,0.101579,1.738918,rebuilt_from_match_context_and_appearance_prob
saed_al_rosan__jor,Saed Al-Rosan,JOR,DEF,3,ARG,0.25,0.25,-0.02,-0.02,0.018316,1.567675,0.015264,0.025,-0.013062,-0.02,0.043581,1.440522,rebuilt_from_match_context_and_appearance_prob
awer_mabil__aus,Awer Mabil,AUS,FWD,1,TUR,0.2868,0.7036,0.034432,0.034432,0.012943,0.012943,0.051473,0.07036,-0.038977,-0.056288,0.059871,0.061447,rebuilt_from_match_context_and_appearance_prob
awer_mabil__aus,Awer Mabil,AUS,FWD,2,USA,0.2868,0.7036,0.034432,0.034432,0.051475,4.410376,0.046927,0.07036,-0.043315,-0.056288,0.085043,4.235936,rebuilt_from_match_context_and_appearance_prob
awer_mabil__aus,Awer Mabil,AUS,FWD,3,PAR,0.2868,0.7036,0.034432,0.034432,0.05601,4.798974,0.04844,0.07036,-0.042273,-0.056288,0.086948,4.36273,rebuilt_from_match_context_and_appearance_prob
alan_franco__ecu,Alan Franco,ECU,MID,1,CIV,0.0445,0.634283,0.026114,0.026114,0.060757,0.060757,0.051726,0.063428,-0.045575,-0.050743,0.097452,0.103986,rebuilt_from_match_context_and_appearance_prob
alan_franco__ecu,Alan Franco,ECU,MID,2,CUW,0.0445,0.634283,0.026114,0.026114,0.088927,7.49374,0.058987,0.063428,-0.038849,-0.050743,0.142242,7.169734,rebuilt_from_match_context_and_appearance_prob
alan_franco__ecu,Alan Franco,ECU,MID,3,GER,0.0445,0.634283,0.026114,0.026114,0.072598,6.117663,0.055359,0.063428,-0.043282,-0.050743,0.099541,5.540647,rebuilt_from_match_context_and_appearance_prob
nico_paz__arg,Nico Paz,ARG,MID,1,ALG,0.2902,0.4357,0.002284,0.002284,0.074096,0.074096,0.030599,0.04357,-0.021085,-0.034856,0.085894,0.085094,rebuilt_from_match_context_and_appearance_prob
nico_paz__arg,Nico Paz,ARG,MID,2,AUT,0.2902,0.4357,0.002284,0.002284,0.044879,3.706587,0.030601,0.04357,-0.021441,-0.034856,0.053507,3.531706,rebuilt_from_match_context_and_appearance_prob
nico_paz__arg,Nico Paz,ARG,MID,3,JOR,0.2902,0.4357,0.002284,0.002284,0.0408,3.36966,0.029581,0.04357,-0.022116,-0.034856,0.045494,3.042592,rebuilt_from_match_context_and_appearance_prob
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,1,AUT,0.347,0.7021,0.034252,0.034252,-0.008008,-0.008008,0.039062,0.07021,-0.038734,-0.056168,0.016811,0.030525,rebuilt_from_match_context_and_appearance_prob
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,2,ALG,0.347,0.7021,0.034252,0.034252,0.057154,4.891882,0.04382,0.07021,-0.035372,-0.056168,0.090171,4.688477,rebuilt_from_match_context_and_appearance_prob
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,3,ARG,0.347,0.7021,0.034252,0.034252,0.051439,4.402658,0.042868,0.07021,-0.036682,-0.056168,0.077709,4.000876,rebuilt_from_match_context_and_appearance_prob
dean_henderson__eng,Dean Henderson,ENG,GK,1,CRO,0.0276,0.428975,0.001477,0.001477,0.058596,0.058596,0.035471,0.042898,-0.025421,-0.034318,0.101212,0.099742,rebuilt_from_match_context_and_appearance_prob
dean_henderson__eng,Dean Henderson,ENG,GK,2,GHA,0.0276,0.428975,0.001477,0.001477,0.057208,2.002284,0.036616,0.042898,-0.023995,-0.034318,0.10375,1.947733,rebuilt_from_match_context_and_appearance_prob
dean_henderson__eng,Dean Henderson,ENG,GK,3,PAN,0.0276,0.428975,0.001477,0.001477,0.043479,1.521789,0.034327,0.042898,-0.02722,-0.034318,0.083586,1.415391,rebuilt_from_match_context_and_appearance_prob
ardon_jashari__sui,Ardon Jashari,SUI,MID,1,QAT,0.2409,0.4858,0.008296,0.008296,0.086766,0.086766,0.041779,0.04858,-0.033568,-0.038864,0.103273,0.104778,rebuilt_from_match_context_and_appearance_prob
ardon_jashari__sui,Ardon Jashari,SUI,MID,2,BIH,0.2409,0.4858,0.008296,0.008296,0.065651,1.641275,0.044764,0.04858,-0.030792,-0.038864,0.083523,1.576323,rebuilt_from_match_context_and_appearance_prob
ardon_jashari__sui,Ardon Jashari,SUI,MID,3,CAN,0.2409,0.4858,0.008296,0.008296,0.062668,1.566705,0.044019,0.04858,-0.03157,-0.038864,0.075072,1.426245,rebuilt_from_match_context_and_appearance_prob
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,1,URU,0.4927,0.5972,0.021664,0.021664,0.003798,0.003798,0.052206,0.05972,-0.040324,-0.047776,0.037344,0.037406,rebuilt_from_match_context_and_appearance_prob
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,2,ESP,0.4927,0.5972,0.021664,0.021664,0.04622,3.533035,0.044507,0.05972,-0.045387,-0.047776,0.063654,3.388311,rebuilt_from_match_context_and_appearance_prob
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,3,CPV,0.4927,0.5972,0.021664,0.021664,0.061624,4.710534,0.049643,0.05972,-0.04185,-0.047776,0.081973,4.269728,rebuilt_from_match_context_and_appearance_prob
fiston_mayele__cod,Fiston Mayele,COD,FWD,1,POR,0.0452,0.6741,0.030892,0.030892,-0.01624,-0.01624,0.039177,0.06741,-0.038053,-0.053928,0.035077,0.047435,rebuilt_from_match_context_and_appearance_prob
fiston_mayele__cod,Fiston Mayele,COD,FWD,2,COL,0.0452,0.6741,0.030892,0.030892,0.046144,3.849313,0.040916,0.06741,-0.037366,-0.053928,0.095831,3.718277,rebuilt_from_match_context_and_appearance_prob
fiston_mayele__cod,Fiston Mayele,COD,FWD,3,UZB,0.0452,0.6741,0.030892,0.030892,0.067895,5.663856,0.046144,0.06741,-0.032242,-0.053928,0.149986,5.185973,rebuilt_from_match_context_and_appearance_prob
juan_portilla__col,Juan Portilla,COL,MID,1,UZB,0.2666,0.43,0.0016,0.0016,0.07329,0.07329,0.030194,0.043,-0.023989,-0.0344,0.081095,0.08349,rebuilt_from_match_context_and_appearance_prob
juan_portilla__col,Juan Portilla,COL,MID,2,COD,0.2666,0.43,0.0016,0.0016,0.046897,1.264845,0.032123,0.043,-0.022241,-0.0344,0.05546,1.211293,rebuilt_from_match_context_and_appearance_prob
juan_portilla__col,Juan Portilla,COL,MID,3,POR,0.2666,0.43,0.0016,0.0016,0.041758,1.126213,0.030839,0.043,-0.02358,-0.0344,0.045555,1.022772,rebuilt_from_match_context_and_appearance_prob
nabil_bentaleb__alg,Nabil Bentaleb,ALG,MID,1,ARG,0.5835,0.5835,0.02002,0.02002,-0.008503,-0.008503,0.040402,0.05835,-0.037648,-0.04668,0.014271,0.023187,rebuilt_from_match_context_and_appearance_prob
nabil_bentaleb__alg,Nabil Bentaleb,ALG,MID,2,JOR,0.5835,0.5835,0.02002,0.02002,0.056549,4.483264,0.043625,0.05835,-0.034685,-0.04668,0.081234,4.289206,rebuilt_from_match_context_and_appearance_prob
nabil_bentaleb__alg,Nabil Bentaleb,ALG,MID,3,AUT,0.5835,0.5835,0.02002,0.02002,0.062205,4.931567,0.045245,0.05835,-0.033743,-0.04668,0.084354,4.466931,rebuilt_from_match_context_and_appearance_prob
edson_alvarez__mex,Edson Alvarez,MEX,MID,1,RSA,0.4344,0.4344,0.002128,0.002128,0.068391,0.068391,0.032488,0.04344,-0.021793,-0.034752,0.081214,0.079207,rebuilt_from_match_context_and_appearance_prob
edson_alvarez__mex,Edson Alvarez,MEX,MID,2,KOR,0.4344,0.4344,0.002128,0.002128,0.046412,3.701305,0.03191,0.04344,-0.0222,-0.034752,0.055337,3.526515,rebuilt_from_match_context_and_appearance_prob
edson_alvarez__mex,Edson Alvarez,MEX,MID,3,CZE,0.4344,0.4344,0.002128,0.002128,0.037131,2.961174,0.02959,0.04344,-0.02445,-0.034752,0.039959,2.674791,rebuilt_from_match_context_and_appearance_prob
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,1,ALG,0.0251,0.427242,0.001269,0.001269,0.072658,0.072658,0.030005,0.042724,-0.020676,-0.034179,0.1187,0.117916,rebuilt_from_match_context_and_appearance_prob
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,2,AUT,0.0251,0.427242,0.001269,0.001269,0.044008,3.63463,0.030007,0.042724,-0.021025,-0.034179,0.079148,3.489824,rebuilt_from_match_context_and_appearance_prob
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,3,JOR,0.0251,0.427242,0.001269,0.001269,0.040008,3.304244,0.029007,0.042724,-0.021687,-0.034179,0.079679,3.018594,rebuilt_from_match_context_and_appearance_prob
igor_sergeev__uzb,Igor Sergeev,UZB,FWD,1,COL,0.0843,0.7642,0.041704,0.041704,-0.010696,-0.010696,0.052332,0.07642,-0.04225,-0.061136,0.076809,0.082011,rebuilt_from_match_context_and_appearance_prob
igor_sergeev__uzb,Igor Sergeev,UZB,FWD,2,POR,0.0843,0.7642,0.041704,0.041704,0.048465,4.323538,0.046523,0.07642,-0.046616,-0.061136,0.11144,4.187367,rebuilt_from_match_context_and_appearance_prob
igor_sergeev__uzb,Igor Sergeev,UZB,FWD,3,COD,0.0843,0.7642,0.041704,0.041704,0.05621,5.014451,0.048461,0.07642,-0.044845,-0.061136,0.141199,4.614117,rebuilt_from_match_context_and_appearance_prob
zaid_ismail__irq,Zaid Ismail,IRQ,MID,1,NOR,0.383,0.6844,0.032128,0.032128,-0.008955,-0.008955,0.045114,0.06844,-0.034795,-0.054752,0.033492,0.036861,rebuilt_from_match_context_and_appearance_prob
zaid_ismail__irq,Zaid Ismail,IRQ,MID,2,FRA,0.383,0.6844,0.032128,0.032128,0.040514,2.711593,0.038673,0.06844,-0.039224,-0.054752,0.068486,2.619539,rebuilt_from_match_context_and_appearance_prob
zaid_ismail__irq,Zaid Ismail,IRQ,MID,3,SEN,0.383,0.6844,0.032128,0.032128,0.044196,2.958045,0.039594,0.06844,-0.03842,-0.054752,0.069748,2.703475,rebuilt_from_match_context_and_appearance_prob
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,1,BEL,0.0465,0.8655,0.05386,0.05386,0.010549,0.010549,0.056794,0.08655,-0.053004,-0.06924,0.068199,0.081719,rebuilt_from_match_context_and_appearance_prob
