player_id,player_name,team_id,position,price_m,transfermarkt_player_id,transfermarkt_profile_url,transfermarkt_national_url,transfermarkt_caps_goals_link_found,transfermarkt_table_source,tm_caps,tm_goals,tm_rows_total,tm_appeared_or_started_rows,tm_started_estimate_total,tm_on_bench_total,tm_not_in_squad_total,recent_20_started_estimate,recent_20_on_bench,recent_20_not_in_squad,recent_20_start_share,recent_10_start_share,last_national_row_date,national_team_usage_score,scraped_at
emam_ashour__egy,Emam Ashour,EGY,MID,2.5,604008,https://www.transfermarkt.com/emam-ashour/profil/spieler/604008,https://www.transfermarkt.de/emam-ashour/nationalmannschaft/spieler/604008/verein_id/3672,True,ceapi_performance_game,28.0,0.0,70,37,19,0,33,9,0,9,0.45,0.8,2026-05-28,0.5595,2026-06-05T14:19:54
elye_wahi__civ,Elye Wahi,CIV,FWD,2.5,659542,https://www.transfermarkt.com/elye-wahi/profil/spieler/659542,https://www.transfermarkt.de/elye-wahi/nationalmannschaft/spieler/659542/verein_id/3591,True,ceapi_performance_game,2.0,0.0,3,3,2,0,0,2,0,0,0.667,0.667,2026-06-04,0.5416,2026-06-05T14:20:08
eloy_room__cuw,Eloy Room,CUW,GK,2.5,79294,https://www.transfermarkt.com/eloy-room/profil/spieler/79294,https://www.transfermarkt.de/eloy-room/nationalmannschaft/spieler/79294/verein_id/32364,True,ceapi_performance_game,68.0,0.0,83,69,68,0,14,20,0,0,1.0,1.0,2026-05-30,1.0,2026-06-05T14:20:22
ellyes_skhiri__tun,Ellyes Skhiri,TUN,MID,2.5,290587,https://www.transfermarkt.com/ellyes-skhiri/profil/spieler/290587,https://www.transfermarkt.de/ellyes-skhiri/nationalmannschaft/spieler/290587/verein_id/3670,True,ceapi_performance_game,82.0,4.0,118,83,79,0,35,11,0,8,0.55,0.8,2026-06-01,0.7025,2026-06-05T14:20:36
elisha_owusu__gha,Elisha Owusu,GHA,MID,2.5,395695,https://www.transfermarkt.com/elisha-owusu/profil/spieler/395695,https://www.transfermarkt.de/elisha-owusu/nationalmannschaft/spieler/395695/verein_id/3441,True,ceapi_performance_game,20.0,0.0,52,29,10,0,23,6,0,9,0.3,0.2,2026-06-02,0.295,2026-06-05T14:20:51
elias_saad__tun,Elias Saad,TUN,MID,2.5,526466,https://www.transfermarkt.com/elias-saad/profil/spieler/526466,https://www.transfermarkt.de/elias-saad/nationalmannschaft/spieler/526466/verein_id/3670,True,ceapi_performance_game,15.0,3.0,43,20,10,0,23,8,0,7,0.4,0.3,2026-06-01,0.355,2026-06-05T14:21:05
el_mehdi_al_harrar__mar,El Mehdi Al Harrar,MAR,GK,2.5,822538,https://www.transfermarkt.com/el-mehdi-al-harrar/profil/spieler/822538,https://www.transfermarkt.de/el-mehdi-al-harrar/nationalmannschaft/spieler/822538/verein_id/3575,True,ceapi_performance_game,7.0,0.0,30,21,7,0,9,0,0,9,0.0,0.0,2026-06-02,0.028,2026-06-05T14:21:18
el_mahdi_soliman__egy,El Mahdi Soliman,EGY,GK,2.5,104951,https://www.transfermarkt.com/el-mahdi-soliman/profil/spieler/104951,https://www.transfermarkt.de/el-mahdi-soliman/nationalmannschaft/spieler/104951/verein_id/3672,True,ceapi_performance_game,0.0,0.0,13,10,0,0,3,0,0,3,0.0,0.0,2026-05-28,0.0,2026-06-05T14:21:32
edo_kayembe__cod,Edo Kayembe,COD,MID,2.5,486477,https://www.transfermarkt.com/edo-kayembe/profil/spieler/486477,https://www.transfermarkt.de/edo-kayembe/nationalmannschaft/spieler/486477/verein_id/3854,True,ceapi_performance_game,41.0,2.0,82,49,22,0,33,7,0,5,0.35,0.3,2026-06-03,0.4315,2026-06-05T14:21:45
edmilson_junior__qat,Edmilson Junior,QAT,FWD,2.5,237846,https://www.transfermarkt.com/edmilson-junior/profil/spieler/237846,https://www.transfermarkt.de/edmilson-junior/nationalmannschaft/spieler/237846/verein_id/14162,True,ceapi_performance_game,15.0,0.0,21,15,10,0,6,10,0,6,0.5,0.6,2026-05-28,0.485,2026-06-05T14:21:59
d_enis_burni__bih,Dzenis Burnic,BIH,MID,2.5,251295,https://www.transfermarkt.com/dzenis-burnic/profil/spieler/251295,https://www.transfermarkt.de/dzenis-burnic/nationalmannschaft/spieler/251295/verein_id/3446,True,ceapi_performance_game,19.0,0.0,21,20,9,0,1,9,0,1,0.45,0.3,2026-05-29,0.3985,2026-06-05T14:22:14
dylan_bronn__tun,Dylan Bronn,TUN,DEF,2.5,450417,https://www.transfermarkt.com/dylan-bronn/profil/spieler/450417,https://www.transfermarkt.de/dylan-bronn/nationalmannschaft/spieler/450417/verein_id/3670,True,ceapi_performance_game,52.0,2.0,125,67,51,0,58,10,0,7,0.5,0.5,2026-06-01,0.6,2026-06-05T14:22:28
dylan_batubinsika__cod,Dylan Batubinsika,COD,DEF,2.5,289432,https://www.transfermarkt.com/dylan-batubinsika/profil/spieler/289432,https://www.transfermarkt.de/dylan-batubinsika/nationalmannschaft/spieler/289432/verein_id/3854,True,ceapi_performance_game,15.0,1.0,47,32,13,0,15,3,0,9,0.15,0.0,2026-06-03,0.1425,2026-06-05T14:22:43
duke_lacroix__hai,Duke Lacroix,HAI,DEF,2.5,375472,https://www.transfermarkt.com/duke-lacroix/profil/spieler/375472,https://www.transfermarkt.de/duke-lacroix/nationalmannschaft/spieler/375472/verein_id/14161,True,ceapi_performance_game,15.0,3.0,32,24,13,0,8,9,0,0,0.45,0.6,2026-06-03,0.4575,2026-06-05T14:22:56
douglas_santos__bra,Douglas Santos,BRA,DEF,2.5,220793,https://www.transfermarkt.com/douglas-santos/profil/spieler/220793,https://www.transfermarkt.de/douglas-santos/nationalmannschaft/spieler/220793/verein_id/3439,True,ceapi_performance_game,6.0,0.0,130,16,5,0,114,4,0,13,0.2,0.4,2026-05-31,0.234,2026-06-05T14:23:11
djed_spence__eng,Djed Spence,ENG,DEF,2.5,483348,https://www.transfermarkt.com/djed-spence/profil/spieler/483348,https://www.transfermarkt.de/djed-spence/nationalmannschaft/spieler/483348/verein_id/3299,True,ceapi_performance_game,4.0,0.0,8,8,3,0,0,3,0,0,0.375,0.375,2026-03-31,0.316,2026-06-05T14:23:24
deroy_duarte__cpv,Deroy Duarte,CPV,MID,2.5,432852,https://www.transfermarkt.com/deroy-duarte/profil/spieler/432852,https://www.transfermarkt.de/deroy-duarte/nationalmannschaft/spieler/432852/verein_id/4311,True,ceapi_performance_game,30.0,0.0,45,39,23,0,6,8,0,2,0.4,0.3,2026-05-31,0.415,2026-06-05T14:23:38
derek_cornelius__can,Derek Cornelius,CAN,DEF,2.5,328609,https://www.transfermarkt.com/derek-cornelius/profil/spieler/328609,https://www.transfermarkt.de/derek-cornelius/nationalmannschaft/spieler/328609/verein_id/3510,True,ceapi_performance_game,43.0,1.0,93,65,38,0,28,12,0,5,0.6,0.6,2026-06-02,0.652,2026-06-05T14:23:52
dennis_hadzikadunic__bih,Dennis Hadzikadunic,BIH,DEF,2.5,322065,https://www.transfermarkt.com/dennis-hadzikadunic/profil/spieler/322065,https://www.transfermarkt.de/dennis-hadzikadunic/nationalmannschaft/spieler/322065/verein_id/3446,True,ceapi_performance_game,31.0,0.0,59,39,24,0,20,2,0,13,0.1,0.2,2026-05-29,0.229,2026-06-05T14:24:05
deniz_g_l__tur,Deniz Gül,TUR,FWD,2.5,1063292,https://www.transfermarkt.com/deniz-gul/profil/spieler/1063292,https://www.transfermarkt.de/deniz-gul/nationalmannschaft/spieler/1063292/verein_id/3381,True,ceapi_performance_game,7.0,2.0,13,11,2,0,2,2,0,2,0.154,0.2,2026-06-01,0.1627,2026-06-05T14:24:19
deni_juric__aus,Deni Juric,AUS,FWD,2.5,407697,https://www.transfermarkt.com/deni-juric/profil/spieler/407697,https://www.transfermarkt.de/deni-juric/nationalmannschaft/spieler/407697/verein_id/3433,True,ceapi_performance_game,2.0,0.0,3,2,2,0,1,2,0,1,0.667,0.667,2026-05-31,0.5416,2026-06-05T14:24:33
david_cabezas__ecu,David Cabezas,ECU,GK,2.5,84268,https://www.transfermarkt.com/juan-david-cabezas/profil/spieler/84268,https://www.transfermarkt.de/juan-david-cabezas/nationalmannschaft/spieler/84268/verein_id/28266,True,ceapi_performance_game,8.0,0.0,15,9,8,0,6,8,0,6,0.533,0.7,2011-08-14,0.5001,2026-06-05T14:24:47
danilo_luiz_da_silva__bra,Danilo Luiz da Silva,BRA,DEF,2.5,145707,https://www.transfermarkt.com/danilo/profil/spieler/145707,https://www.transfermarkt.de/danilo/nationalmannschaft/spieler/145707/verein_id/3439,True,ceapi_performance_game,69.0,1.0,192,92,63,0,100,5,0,6,0.25,0.0,2026-05-31,0.3375,2026-06-05T14:25:03
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,2.5,746740,https://www.transfermarkt.com/daniel-jebbison/profil/spieler/746740,https://www.transfermarkt.de/daniel-jebbison/nationalmannschaft/spieler/746740/verein_id/3510,True,ceapi_performance_game,7.0,0.0,17,10,1,0,7,1,0,7,0.059,0.0,2026-03-31,0.0605,2026-06-05T14:25:17
danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,DEF,2.5,333603,https://www.transfermarkt.com/danial-esmaeilifar/profil/spieler/333603,https://www.transfermarkt.de/danial-esmaeilifar/nationalmannschaft/spieler/333603/verein_id/3582,True,ceapi_performance_game,6.0,0.0,63,11,3,0,52,3,0,14,0.15,0.3,2026-03-31,0.1815,2026-06-05T14:25:31
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,2.5,861852,https://www.transfermarkt.com/damian-bobadilla/profil/spieler/861852,https://www.transfermarkt.de/damian-bobadilla/nationalmannschaft/spieler/861852/verein_id/3581,True,ceapi_performance_game,19.0,1.0,27,25,13,0,2,13,0,0,0.65,0.6,2026-03-31,0.5835,2026-06-05T14:25:44
daizen_maeda__jpn,Daizen Maeda,JPN,FWD,2.5,420931,https://www.transfermarkt.com/daizen-maeda/profil/spieler/420931,https://www.transfermarkt.de/daizen-maeda/nationalmannschaft/spieler/420931/verein_id/3435,True,ceapi_performance_game,27.0,4.0,88,43,11,0,45,4,0,6,0.2,0.3,2026-05-31,0.293,2026-06-05T14:25:58
cristian_roldan__usa,Cristian Roldan,USA,MID,2.5,354792,https://www.transfermarkt.com/cristian-roldan/profil/spieler/354792,https://www.transfermarkt.de/cristian-roldan/nationalmannschaft/spieler/354792/verein_id/3505,True,ceapi_performance_game,46.0,0.0,136,69,18,0,67,3,0,11,0.15,0.3,2026-05-31,0.3415,2026-06-05T14:26:12
craig_gordon__sco,Craig Gordon,SCO,GK,2.5,12589,https://www.transfermarkt.com/craig-gordon/profil/spieler/12589,https://www.transfermarkt.de/craig-gordon/nationalmannschaft/spieler/12589/verein_id/3380,True,ceapi_performance_game,84.0,0.0,202,120,79,0,82,9,0,9,0.45,0.3,2026-05-30,0.5225,2026-06-05T14:26:40
christopher_bonsu_baah__gha,Christopher Bonsu Baah,GHA,FWD,2.5,1119447,https://www.transfermarkt.com/christopher-bonsu-baah/profil/spieler/1119447,https://www.transfermarkt.de/christopher-bonsu-baah/nationalmannschaft/spieler/1119447/verein_id/3441,True,ceapi_performance_game,9.0,0.0,14,13,3,0,1,3,0,1,0.214,0.1,2026-06-02,0.1787,2026-06-05T14:26:54
chris_brady__usa,Chris Brady,USA,GK,2.5,765504,https://www.transfermarkt.com/chris-brady/profil/spieler/765504,https://www.transfermarkt.de/chris-brady/nationalmannschaft/spieler/765504/verein_id/3505,True,ceapi_performance_game,1.0,0.0,15,9,0,0,6,0,0,6,0.0,0.0,2026-05-31,0.004,2026-06-05T14:27:07
chemsdine_talbi__mar,Chemsdine Talbi,MAR,FWD,2.5,743384,https://www.transfermarkt.com/chemsdine-talbi/profil/spieler/743384,https://www.transfermarkt.de/chemsdine-talbi/nationalmannschaft/spieler/743384/verein_id/3575,True,ceapi_performance_game,5.0,0.0,23,15,1,0,8,1,0,8,0.05,0.1,2026-06-02,0.0725,2026-06-05T14:27:21
charles_pickel__cod,Charles Pickel,COD,MID,2.5,243879,https://www.transfermarkt.com/charles-pickel/profil/spieler/243879,https://www.transfermarkt.de/charles-pickel/nationalmannschaft/spieler/243879/verein_id/3854,True,ceapi_performance_game,34.0,1.0,45,39,25,0,6,5,0,5,0.25,0.3,2026-06-03,0.3485,2026-06-05T14:27:35
chancel_mbemba__cod,Chancel Mbemba,COD,DEF,2.5,203348,https://www.transfermarkt.com/chancel-mbemba/profil/spieler/203348,https://www.transfermarkt.de/chancel-mbemba/nationalmannschaft/spieler/203348/verein_id/3854,True,ceapi_performance_game,106.0,7.0,161,115,104,0,46,15,0,5,0.75,0.9,2026-06-03,0.8375,2026-06-05T14:27:50
cesar_samudio__pan,Cesar Samudio,PAN,GK,2.5,865550,https://www.transfermarkt.com/cesar-samudio/profil/spieler/865550,https://www.transfermarkt.de/cesar-samudio/nationalmannschaft/spieler/865550/verein_id/3577,True,ceapi_performance_game,5.0,0.0,69,48,3,0,21,1,0,8,0.05,0.1,2026-06-04,0.0725,2026-06-05T14:28:03
c_sar_blackman__pan,Cesar Blackman,PAN,DEF,2.5,440383,https://www.transfermarkt.com/cesar-blackman/profil/spieler/440383,https://www.transfermarkt.de/cesar-blackman/nationalmannschaft/spieler/440383/verein_id/3577,True,ceapi_performance_game,39.0,3.0,105,68,25,0,37,8,0,2,0.4,0.4,2026-06-04,0.476,2026-06-05T14:28:19
carlos_miguel_coronel__par,Carlos Miguel Coronel,PAR,GK,2.5,378871,https://www.transfermarkt.com/carlos-coronel/profil/spieler/378871,https://www.transfermarkt.de/carlos-coronel/nationalmannschaft/spieler/378871/verein_id/3581,True,ceapi_performance_game,9.0,0.0,24,23,9,0,1,5,0,1,0.25,0.0,2025-09-09,0.1735,2026-06-05T14:28:32
carlos_harvey__pan,Carlos Harvey,PAN,MID,2.5,628806,https://www.transfermarkt.com/carlos-harvey/profil/spieler/628806,https://www.transfermarkt.de/carlos-harvey/nationalmannschaft/spieler/628806/verein_id/3577,True,ceapi_performance_game,27.0,3.0,106,33,18,0,73,12,0,4,0.6,0.5,2026-06-04,0.563,2026-06-05T14:28:46
carl_starfelt__swe,Carl Starfelt,SWE,DEF,2.5,258987,https://www.transfermarkt.com/carl-starfelt/profil/spieler/258987,https://www.transfermarkt.de/carl-starfelt/nationalmannschaft/spieler/258987/verein_id/3557,True,ceapi_performance_game,18.0,0.0,69,34,11,0,35,5,0,7,0.25,0.2,2026-06-04,0.2595,2026-06-05T14:28:59
callum_mccowatt__nzl,Callum McCowatt,NZL,MID,2.5,400797,https://www.transfermarkt.com/callum-mccowatt/profil/spieler/400797,https://www.transfermarkt.de/callum-mccowatt/nationalmannschaft/spieler/400797/verein_id/9171,True,ceapi_performance_game,31.0,4.0,49,36,23,0,13,8,0,8,0.4,0.4,2026-06-03,0.444,2026-06-05T14:29:13
bum_keun_song__kor,Bum-Keun Song,KOR,GK,2.5,508237,https://www.transfermarkt.com/bum-keun-song/profil/spieler/508237,https://www.transfermarkt.de/bum-keun-song/nationalmannschaft/spieler/508237/verein_id/3589,True,ceapi_performance_game,3.0,0.0,69,48,2,0,21,1,0,10,0.05,0.1,2026-06-04,0.0645,2026-06-05T14:29:27
brian_gutierrez__mex,Brian Gutierrez,MEX,MID,2.5,724443,https://www.transfermarkt.com/brian-gutierrez/profil/spieler/724443,https://www.transfermarkt.de/brian-gutierrez/nationalmannschaft/spieler/724443/verein_id/6303,True,ceapi_performance_game,7.0,2.0,8,8,6,0,0,6,0,0,0.75,0.75,2026-06-05,0.628,2026-06-05T14:29:42
brian_brobbey__ned,Brian Brobbey,NED,FWD,2.5,473169,https://www.transfermarkt.com/brian-brobbey/profil/spieler/473169,https://www.transfermarkt.de/brian-brobbey/nationalmannschaft/spieler/473169/verein_id/3379,True,ceapi_performance_game,11.0,1.0,45,23,5,0,22,4,0,8,0.2,0.1,2026-06-03,0.179,2026-06-05T14:29:56
brandon_thomas_asante__gha,Brandon Thomas-Asante,GHA,FWD,2.5,451747,https://www.transfermarkt.com/brandon-thomas-asante/profil/spieler/451747,https://www.transfermarkt.de/brandon-thomas-asante/nationalmannschaft/spieler/451747/verein_id/3441,True,ceapi_performance_game,8.0,1.0,21,12,1,0,9,1,0,9,0.05,0.1,2026-06-02,0.0845,2026-06-05T14:30:09
brandon_mechele__bel,Brandon Mechele,BEL,DEF,2.5,236168,https://www.transfermarkt.com/brandon-mechele/profil/spieler/236168,https://www.transfermarkt.de/brandon-mechele/nationalmannschaft/spieler/236168/verein_id/3382,True,ceapi_performance_game,8.0,1.0,87,35,5,0,52,3,0,7,0.15,0.2,2026-06-02,0.1645,2026-06-05T14:30:25
boualem_khoukhi__qat,Boualem Khoukhi,QAT,DEF,2.5,222669,https://www.transfermarkt.com/boualem-khoukhi/profil/spieler/222669,https://www.transfermarkt.de/boualem-khoukhi/nationalmannschaft/spieler/222669/verein_id/14162,True,ceapi_performance_game,121.0,21.0,183,128,112,0,55,9,0,8,0.45,0.4,2026-05-28,0.5475,2026-06-05T14:30:39
botirali_ergashev__uzb,Botirali Ergashev,UZB,GK,2.5,312690,https://www.transfermarkt.com/botirali-ergashev/profil/spieler/312690,https://www.transfermarkt.de/botirali-ergashev/nationalmannschaft/spieler/312690/verein_id/3563,True,ceapi_performance_game,4.0,0.0,94,48,3,0,46,1,0,4,0.05,0.1,2026-06-02,0.0685,2026-06-05T14:30:53
ben_waine__nzl,Ben Waine,NZL,FWD,2.5,539502,https://www.transfermarkt.com/ben-waine/profil/spieler/539502,https://www.transfermarkt.de/ben-waine/nationalmannschaft/spieler/539502/verein_id/9171,True,ceapi_performance_game,31.0,9.0,43,36,12,0,7,6,0,2,0.3,0.4,2026-06-03,0.389,2026-06-05T14:31:09
baha_a_faisal__jor,Baha'a Faisal,JOR,FWD,2.5,357015,https://www.transfermarkt.com/bahaa-faisal/profil/spieler/357015,https://www.transfermarkt.de/bahaa-faisal/nationalmannschaft/spieler/357015/verein_id/15737,True,ceapi_performance_game,49.0,15.0,129,55,32,0,74,1,0,18,0.05,0.1,2026-03-31,0.2485,2026-06-05T14:31:24
aziz_g_aniyev__uzb,Aziz Ganiev,UZB,MID,2.5,431911,https://www.transfermarkt.com/aziz-ganiev/profil/spieler/431911,https://www.transfermarkt.de/aziz-ganiev/nationalmannschaft/spieler/431911/verein_id/3563,True,ceapi_performance_game,23.0,0.0,99,35,15,0,64,6,0,10,0.3,0.6,2026-06-02,0.407,2026-06-05T14:31:38
aziz_behich__aus,Aziz Behich,AUS,DEF,2.5,136834,https://www.transfermarkt.com/aziz-behich/profil/spieler/136834,https://www.transfermarkt.de/aziz-behich/nationalmannschaft/spieler/136834/verein_id/3433,True,ceapi_performance_game,83.0,3.0,146,101,70,0,45,10,0,6,0.5,0.2,2026-05-31,0.525,2026-06-05T14:31:53
ayumu_seko__jpn,Ayumu Seko,JPN,DEF,2.5,405389,https://www.transfermarkt.com/ayumu-seko/profil/spieler/405389,https://www.transfermarkt.de/ayumu-seko/nationalmannschaft/spieler/405389/verein_id/3435,True,ceapi_performance_game,14.0,0.0,42,21,8,0,21,7,0,3,0.35,0.4,2026-05-31,0.3485,2026-06-05T14:32:09
ayoub_al_oui__qat,Ayoub Al-Oui,QAT,DEF,2.5,1054631,https://www.transfermarkt.com/ayoub-al-oui/profil/spieler/1054631,https://www.transfermarkt.de/ayoub-al-oui/nationalmannschaft/spieler/1054631/verein_id/14162,True,ceapi_performance_game,6.0,0.0,7,7,6,0,0,6,0,0,0.857,0.857,2026-05-28,0.7096,2026-06-05T14:32:24
ayman_yahya_salem__ksa,Ayman Yahya Salem,KSA,MID,2.5,735815,https://www.transfermarkt.com/ayman-yahya/profil/spieler/735815,https://www.transfermarkt.de/ayman-yahya/nationalmannschaft/spieler/735815/verein_id/3807,True,ceapi_performance_game,22.0,0.0,83,28,14,0,55,6,0,9,0.3,0.3,2026-05-31,0.328,2026-06-05T14:32:41
aurele_amenda__sui,Aurele Amenda,SUI,DEF,2.5,635645,https://www.transfermarkt.com/aurele-amenda/profil/spieler/635645,https://www.transfermarkt.de/aurele-amenda/nationalmannschaft/spieler/635645/verein_id/3384,True,ceapi_performance_game,6.0,0.0,15,14,2,0,1,2,0,1,0.133,0.0,2026-05-31,0.0972,2026-06-05T14:32:54
assim_madibo__qat,Assim Madibo,QAT,MID,2.5,336667,https://www.transfermarkt.com/assim-madibo/profil/spieler/336667,https://www.transfermarkt.de/assim-madibo/nationalmannschaft/spieler/336667/verein_id/14162,True,ceapi_performance_game,61.0,0.0,136,82,43,0,54,7,0,8,0.35,0.6,2026-05-28,0.5425,2026-06-05T14:33:08
assane_diao_diaoune__sen,Assane Diao Diaoune,SEN,FWD,2.5,1061282,https://www.transfermarkt.com/assane-diao/profil/spieler/1061282,https://www.transfermarkt.de/assane-diao/nationalmannschaft/spieler/1061282/verein_id/3499,True,ceapi_performance_game,5.0,0.0,26,5,2,0,21,1,0,17,0.05,0.1,2026-05-31,0.0725,2026-06-05T14:33:24
arthur_masuaku__cod,Arthur Masuaku,COD,DEF,2.5,181380,https://www.transfermarkt.com/arthur-masuaku/profil/spieler/181380,https://www.transfermarkt.de/arthur-masuaku/nationalmannschaft/spieler/181380/verein_id/3854,True,ceapi_performance_game,44.0,4.0,93,54,42,0,39,11,0,8,0.55,0.6,2026-06-03,0.6285,2026-06-05T14:33:46
armando_gonzalez__mex,Armando Gonzalez,MEX,FWD,2.5,837619,https://www.transfermarkt.com/armando-gonzalez/profil/spieler/837619,https://www.transfermarkt.de/armando-gonzalez/nationalmannschaft/spieler/837619/verein_id/6303,True,ceapi_performance_game,7.0,1.0,10,10,3,0,0,3,0,0,0.3,0.3,2026-06-05,0.268,2026-06-05T14:34:00
ao_tanaka__jpn,Ao Tanaka,JPN,MID,2.5,489359,https://www.transfermarkt.com/ao-tanaka/profil/spieler/489359,https://www.transfermarkt.de/ao-tanaka/nationalmannschaft/spieler/489359/verein_id/3435,True,ceapi_performance_game,38.0,8.0,79,49,26,0,30,7,0,7,0.35,0.4,2026-05-31,0.4445,2026-06-05T14:34:14
antoine_mendy__sen,Antoine Mendy,SEN,DEF,2.5,891998,https://www.transfermarkt.com/antoine-mendy/profil/spieler/891998,https://www.transfermarkt.de/antoine-mendy/nationalmannschaft/spieler/891998/verein_id/3499,True,ceapi_performance_game,6.0,0.0,26,19,4,0,7,2,0,5,0.1,0.1,2026-05-31,0.104,2026-06-05T14:34:28
anthony_ralston__sco,Anthony Ralston,SCO,DEF,2.5,388171,https://www.transfermarkt.com/anthony-ralston/profil/spieler/388171,https://www.transfermarkt.de/anthony-ralston/nationalmannschaft/spieler/388171/verein_id/3380,True,ceapi_performance_game,26.0,1.0,47,33,16,0,14,11,0,2,0.55,0.2,2026-05-30,0.4565,2026-06-05T14:34:42
anis_hadj_moussa__alg,Anis Hadj Moussa,ALG,FWD,2.5,917911,https://www.transfermarkt.com/anis-hadj-moussa/profil/spieler/917911,https://www.transfermarkt.de/anis-hadj-moussa/nationalmannschaft/spieler/917911/verein_id/3614,True,ceapi_performance_game,14.0,1.0,38,19,2,0,19,2,0,9,0.1,0.1,2026-06-03,0.136,2026-06-05T14:34:56
anis_ben_slimane__tun,Anis Ben Slimane,TUN,MID,2.5,546712,https://www.transfermarkt.com/anis-ben-slimane/profil/spieler/546712,https://www.transfermarkt.de/anis-ben-slimane/nationalmannschaft/spieler/546712/verein_id/3670,True,ceapi_performance_game,40.0,4.0,86,49,26,0,37,3,0,16,0.15,0.2,2026-06-01,0.2925,2026-06-05T14:35:22
an_bal_godoy__pan,Anibal Godoy,PAN,MID,2.5,161671,https://www.transfermarkt.com/anibal-godoy/profil/spieler/161671,https://www.transfermarkt.de/anibal-godoy/nationalmannschaft/spieler/161671/verein_id/3577,True,ceapi_performance_game,157.0,4.0,247,168,124,0,79,12,0,5,0.6,0.3,2026-06-04,0.605,2026-06-05T14:35:36
angelo_stiller__ger,Angelo Stiller,GER,MID,2.5,443710,https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710,https://www.transfermarkt.de/angelo-stiller/nationalmannschaft/spieler/443710/verein_id/3262,True,ceapi_performance_game,7.0,0.0,19,13,5,0,6,5,0,6,0.263,0.3,2026-05-31,0.2477,2026-06-05T14:35:49
andr_s_cubas__par,Andres Cubas,PAR,MID,2.5,323872,https://www.transfermarkt.com/andres-cubas/profil/spieler/323872,https://www.transfermarkt.de/andres-cubas/nationalmannschaft/spieler/323872/verein_id/3581,True,ceapi_performance_game,32.0,0.0,59,38,30,0,21,14,0,5,0.7,0.7,2025-10-14,0.688,2026-06-05T14:36:05
andres_andrade__pan,Andres Andrade,PAN,DEF,2.5,403808,https://www.transfermarkt.com/andres-andrade/profil/spieler/403808,https://www.transfermarkt.de/andres-andrade/nationalmannschaft/spieler/403808/verein_id/3577,True,ceapi_performance_game,49.0,1.0,108,56,43,0,52,11,0,6,0.55,0.5,2026-06-04,0.6235,2026-06-05T14:36:19
anass_salah_eddine__mar,Anass Salah-Eddine,MAR,DEF,2.5,485584,https://www.transfermarkt.com/anass-salah-eddine/profil/spieler/485584,https://www.transfermarkt.de/anass-salah-eddine/nationalmannschaft/spieler/485584/verein_id/3575,True,ceapi_performance_game,9.0,0.0,19,13,6,0,6,6,0,6,0.316,0.3,2026-06-02,0.2848,2026-06-05T14:36:33
amine_adli__mar,Amine Adli,MAR,FWD,2.5,532776,https://www.transfermarkt.com/amine-adli/profil/spieler/532776,https://www.transfermarkt.de/amine-adli/nationalmannschaft/spieler/532776/verein_id/3575,True,ceapi_performance_game,17.0,1.0,52,24,5,0,28,0,0,15,0.0,0.0,2026-03-31,0.068,2026-06-05T14:36:46
amin_chiakha__alg,Amin Chiakha,ALG,FWD,2.5,1017261,https://www.transfermarkt.com/amin-chiakha/profil/spieler/1017261,https://www.transfermarkt.de/amin-chiakha/nationalmannschaft/spieler/1017261/verein_id/3614,True,ceapi_performance_game,3.0,0.0,29,8,0,0,21,0,0,17,0.0,0.0,2026-03-31,0.012,2026-06-05T14:37:00
amer_jamous__jor,Amer Jamous,JOR,MID,2.5,744040,https://www.transfermarkt.com/amer-jamous/profil/spieler/744040,https://www.transfermarkt.de/amer-jamous/nationalmannschaft/spieler/744040/verein_id/15737,True,ceapi_performance_game,14.0,1.0,21,20,8,0,1,8,0,1,0.4,0.3,2026-05-31,0.351,2026-06-05T14:37:13
alvaro_fidalgo__mex,Alvaro Fidalgo,MEX,MID,2.5,261503,https://www.transfermarkt.com/alvaro-fidalgo/profil/spieler/261503,https://www.transfermarkt.de/alvaro-fidalgo/nationalmannschaft/spieler/261503/verein_id/6303,True,ceapi_performance_game,4.0,0.0,5,4,4,0,1,4,0,1,0.8,0.8,2026-06-05,0.656,2026-06-05T14:37:27
alireza_jahanbakhsh__irn,Alireza Jahanbakhsh,IRN,FWD,2.5,213268,https://www.transfermarkt.com/alireza-jahanbakhsh/profil/spieler/213268,https://www.transfermarkt.de/alireza-jahanbakhsh/nationalmannschaft/spieler/213268/verein_id/3582,True,ceapi_performance_game,97.0,17.0,143,105,65,0,38,3,0,7,0.15,0.0,2026-06-04,0.2825,2026-06-05T14:37:41
ali_majrashi__ksa,Ali Majrashi,KSA,DEF,2.5,672391,https://www.transfermarkt.com/ali-majrashi/profil/spieler/672391,https://www.transfermarkt.de/ali-majrashi/nationalmannschaft/spieler/672391/verein_id/3807,True,ceapi_performance_game,20.0,0.0,70,24,13,0,46,9,0,2,0.45,0.5,2026-05-31,0.4525,2026-06-05T14:38:07
