player_id,player_name,team_id,position_model,tm_competition_rows,tm_competition_starts,tm_weighted_start_signal_sum,tm_recency_competition_weighted_start_signal_sum,tm_competition_weight_sum,tm_weighted_competitive_start_score,tm_recency_weighted_competitive_start_score
maarten_vandevoordt__bel,Maarten Vandevoordt,BEL,GK,15,0,0.0,0.0,0.45,0.0,0.0
maghnes_akliouche__fra,Maghnes Akliouche,FRA,FWD,9,2,0.0999,0.0999,0.45,0.222,0.222
mahmoud_abunada__qat,Mahmoud Abunada,QAT,GK,24,4,0.0752,0.0752,0.45,0.1671,0.1671
mahmoud_al_mardi__jor,Mahmoud Al-Mardi,JOR,MID,138,46,0.1498,0.1498,0.45,0.3329,0.3329
mahmoud_saber__egy,Mahmoud Saber,EGY,MID,26,5,0.0864,0.0864,0.45,0.192,0.192
malick_thiaw__ger,Malick Thiaw,GER,DEF,39,2,0.0229,0.0229,0.45,0.0509,0.0509
malik_tillman__usa,Malik Tillman,USA,MID,63,16,0.1143,0.1143,0.45,0.254,0.254
malo_gusto__fra,Malo Gusto,FRA,DEF,33,4,0.0544,0.0544,0.45,0.1209,0.1209
mamadou_sarr__sen,Mamadou Sarr,SEN,DEF,12,6,0.225,0.225,0.45,0.5,0.5
manaf_younis__irq,Manaf Younis,IRQ,DEF,61,22,0.1624,0.1624,0.45,0.3609,0.3609
manu_kon__fra,Manu Koné,FRA,MID,19,9,0.2133,0.2133,0.45,0.474,0.474
manuel_akanji__sui,Manuel Akanji,SUI,DEF,107,78,0.328,0.328,0.45,0.7289,0.7289
manuel_neuer__ger,Manuel Neuer,GER,GK,219,123,0.2529,0.2529,0.45,0.562,0.562
manuel_ugarte__uru,Manuel Ugarte,URU,MID,57,28,0.221,0.221,0.45,0.4911,0.4911
marc_cucurella__esp,Marc Cucurella,ESP,DEF,74,22,0.1336,0.1336,0.45,0.2969,0.2969
marc_gu_hi__eng,Marc Guehi,ENG,DEF,52,24,0.2079,0.2079,0.45,0.462,0.462
marc_pubill__esp,Marc Pubill,ESP,DEF,1,0,0.0,0.0,0.45,0.0,0.0
marcel_sabitzer__aut,Marcel Sabitzer,AUT,MID,145,76,0.2358,0.2358,0.45,0.524,0.524
marcelo_flores__can,Marcelo Flores,CAN,MID,3,1,0.1498,0.1498,0.45,0.3329,0.3329
marcio_rosa__cpv,Marcio Rosa,CPV,GK,77,7,0.041,0.041,0.45,0.0911,0.0911
marco_friedl__aut,Marco Friedl,AUT,DEF,71,6,0.0383,0.0383,0.45,0.0851,0.0851
marco_grull__aut,Marco Grüll,AUT,FWD,48,3,0.0279,0.0279,0.45,0.062,0.062
marco_pasalic__cro,Marco Pasalic,CRO,FWD,28,3,0.0482,0.0482,0.45,0.1071,0.1071
marcos_llorente__esp,Marcos Llorente,ESP,MID,75,13,0.0778,0.0778,0.45,0.1729,0.1729
marcus_holmgren_pedersen__nor,Marcus Holmgren Pedersen,NOR,DEF,50,24,0.216,0.216,0.45,0.48,0.48
marcus_rashford__eng,Marcus Rashford,ENG,FWD,127,31,0.1098,0.1098,0.45,0.244,0.244
marcus_thuram__fra,Marcus Thuram,FRA,FWD,73,17,0.1049,0.1049,0.45,0.2331,0.2331
marin_pongra_i__cro,Marin Pongracic,CRO,DEF,71,14,0.0887,0.0887,0.45,0.1971,0.1971
mario_pa_ali__cro,Mario Pasalic,CRO,MID,143,40,0.126,0.126,0.45,0.28,0.28
mark_flekken__ned,Mark Flekken,NED,GK,56,11,0.0882,0.0882,0.45,0.196,0.196
mark_mckenzie__usa,Mark McKenzie,USA,DEF,96,18,0.0846,0.0846,0.45,0.188,0.188
marko_arnautovi__aut,Marko Arnautovic,AUT,FWD,176,110,0.2812,0.2812,0.45,0.6249,0.6249
marko_farji__irq,Marko Farji,IRQ,MID,28,7,0.1125,0.1125,0.45,0.25,0.25
marko_stamenic__nzl,Marko Stamenic,NZL,MID,47,36,0.3447,0.3447,0.45,0.766,0.766
marquinhos__bra,Marquinhos,BRA,DEF,155,93,0.27,0.27,0.45,0.6,0.6
mart_n_zubimendi__esp,Martin Zubimendi,ESP,MID,68,17,0.1125,0.1125,0.45,0.25,0.25
martial_godo__civ,Martial Godo,CIV,FWD,2,1,0.225,0.225,0.45,0.5,0.5
martin_baturina__cro,Martin Baturina,CRO,MID,28,10,0.1606,0.1606,0.45,0.3569,0.3569
martin_boyle__aus,Martin Boyle,AUS,FWD,73,34,0.2097,0.2097,0.45,0.466,0.466
martin_caceres__uru,Martin Caceres,URU,DEF,188,104,0.2488,0.2488,0.45,0.5529,0.5529
martin_degaard__nor,Martin Ødegaard,NOR,MID,117,61,0.2344,0.2344,0.45,0.5209,0.5209
martin_erlic__cro,Martin Erlic,CRO,DEF,50,11,0.099,0.099,0.45,0.22,0.22
martin_exp_rience__hai,Martin Experience,HAI,DEF,48,15,0.1404,0.1404,0.45,0.312,0.312
martin_jedlicka__cze,Martin Jedlicka,CZE,GK,16,1,0.0279,0.0279,0.45,0.062,0.062
martin_krug__pan,Martin Krug,PAN,DEF,28,1,0.0162,0.0162,0.45,0.036,0.036
martin_vitik__cze,Martin Vitik,CZE,DEF,35,9,0.1156,0.1156,0.45,0.2569,0.2569
martin_zlomisli__bih,Martin Zlomislic,BIH,GK,17,3,0.0792,0.0792,0.45,0.176,0.176
marvin_keller__sui,Marvin Keller,SUI,GK,12,0,0.0,0.0,0.45,0.0,0.0
marvin_senaya__gha,Marvin Senaya,GHA,DEF,4,1,0.1125,0.1125,0.45,0.25,0.25
marwan_ateya__egy,Marwan Ateya,EGY,MID,47,30,0.2871,0.2871,0.45,0.638,0.638
mat_as_vi_a__uru,Matias Viña,URU,DEF,75,33,0.198,0.198,0.45,0.44,0.44
matej_kovar__cze,Matej Kovar,CZE,GK,32,19,0.2673,0.2673,0.45,0.594,0.594
mateo_kovacic__cro,Mateo Kovacic,CRO,MID,159,84,0.2376,0.2376,0.45,0.528,0.528
math_as_olivera__uru,Mathias Olivera,URU,DEF,50,32,0.288,0.288,0.45,0.64,0.64
matheus_cunha__bra,Matheus Cunha,BRA,FWD,69,11,0.0716,0.0716,0.45,0.1591,0.1591
matheus_nunes__por,Matheus Nunes,POR,MID,56,5,0.04,0.04,0.45,0.0889,0.0889
mathew_ryan__aus,Mathew Ryan,AUS,GK,154,103,0.3011,0.3011,0.45,0.6691,0.6691
mathieu_choiniere__can,Mathieu Choiniere,CAN,MID,36,11,0.1377,0.1377,0.45,0.306,0.306
matias_fernandez_pardo__bel,Matias Fernandez-Pardo,BEL,FWD,1,0,0.0,0.0,0.45,0.0,0.0
matias_galarza_fonda__par,Matias Galarza Fonda,PAR,MID,38,5,0.0594,0.0594,0.45,0.132,0.132
matt_freese__usa,Matt Freese,USA,GK,22,14,0.2862,0.2862,0.45,0.636,0.636
matt_turner__usa,Matt Turner,USA,GK,93,54,0.2614,0.2614,0.45,0.5809,0.5809
matthew_garbett__nzl,Matthew Garbett,NZL,MID,47,28,0.2682,0.2682,0.45,0.596,0.596
matthieu_epolo__cod,Matthieu Epolo,COD,GK,10,0,0.0,0.0,0.45,0.0,0.0
mattias_svanberg__swe,Mattias Svanberg,SWE,MID,86,23,0.1202,0.1202,0.45,0.2671,0.2671
matz_sels__bel,Matz Sels,BEL,GK,91,12,0.0594,0.0594,0.45,0.132,0.132
max_arfsten__usa,Max Arfsten,USA,DEF,21,13,0.2786,0.2786,0.45,0.6191,0.6191
max_crocombe__nzl,Max Crocombe,NZL,GK,63,22,0.157,0.157,0.45,0.3489,0.3489
maxence_lacroix__fra,Maxence Lacroix,FRA,DEF,3,1,0.1498,0.1498,0.45,0.3329,0.3329
maxi_araujo__uru,Maxi Araujo,URU,MID,36,26,0.3249,0.3249,0.45,0.722,0.722
maxim_de_cuyper__bel,Maxim De Cuyper,BEL,DEF,25,15,0.27,0.27,0.45,0.6,0.6
maxime_cr_peau__can,Maxime Crepeau,CAN,GK,117,30,0.1152,0.1152,0.45,0.256,0.256
maximilian_beier__ger,Maximilian Beier,GER,FWD,28,0,0.0,0.0,0.45,0.0,0.0
maximilian_w_ber__aut,Maximilian Wöber,AUT,DEF,88,22,0.1125,0.1125,0.45,0.25,0.25
mbekezeli_mbokazi__rsa,Mbekezeli Mbokazi,RSA,DEF,18,10,0.2502,0.2502,0.45,0.556,0.556
mehdi_dorval__alg,Mehdi Dorval,ALG,DEF,15,0,0.0,0.0,0.45,0.0,0.0
mehdi_ghayedi__irn,Mehdi Ghayedi,IRN,MID,68,14,0.0927,0.0927,0.45,0.206,0.206
mehdi_taremi__irn,Mehdi Taremi,IRN,FWD,123,91,0.333,0.333,0.45,0.74,0.74
melker_ellborg__swe,Melker Ellborg,SWE,GK,2,0,0.0,0.0,0.45,0.0,0.0
memphis_depay__ned,Memphis Depay,NED,FWD,148,92,0.2799,0.2799,0.45,0.622,0.622
merchas_doski__irq,Merchas Doski,IRQ,DEF,52,27,0.2336,0.2336,0.45,0.5191,0.5191
merih_demiral__tur,Merih Demiral,TUR,DEF,85,52,0.2754,0.2754,0.45,0.612,0.612
mert_gunok__tur,Mert Günok,TUR,GK,170,35,0.0927,0.0927,0.45,0.206,0.206
mert_m_ld_r__tur,Mert Müldür,TUR,DEF,88,34,0.1737,0.1737,0.45,0.386,0.386
meschak_elia__cod,Meschack Elia,COD,MID,121,37,0.1377,0.1377,0.45,0.306,0.306
meshaal_barsham__qat,Meshaal Barsham,QAT,GK,97,53,0.2457,0.2457,0.45,0.546,0.546
michael_amir_murillo__pan,Michael Amir Murillo,PAN,DEF,155,84,0.2439,0.2439,0.45,0.542,0.542
michael_boxall__nzl,Michael Boxall,NZL,DEF,105,52,0.2228,0.2228,0.45,0.4951,0.4951
michael_gregoritsch__aut,Michael Gregoritsch,AUT,FWD,105,36,0.1544,0.1544,0.45,0.3431,0.3431
michael_olise__fra,Michael Olise,FRA,FWD,19,12,0.2844,0.2844,0.45,0.632,0.632
michael_woud__nzl,Michael Woud,NZL,GK,56,6,0.0482,0.0482,0.45,0.1071,0.1071
michal_sadilek__cze,Michal Sadilek,CZE,MID,63,22,0.157,0.157,0.45,0.3489,0.3489
michel_aebischer__sui,Michel Aebischer,SUI,MID,78,18,0.104,0.104,0.45,0.2311,0.2311
micky_van_de_ven__ned,Micky van de Ven,NED,DEF,34,10,0.1323,0.1323,0.45,0.294,0.294
miguel_almir_n__par,Miguel Almiron,PAR,MID,105,68,0.2916,0.2916,0.45,0.648,0.648
mike_maignan__fra,Mike Maignan,FRA,GK,87,38,0.1966,0.1966,0.45,0.4369,0.4369
mike_penders__bel,Mike Penders,BEL,GK,2,0,0.0,0.0,0.45,0.0,0.0
mikel_merino__esp,Mikel Merino,ESP,MID,80,21,0.1179,0.1179,0.45,0.262,0.262
mikel_oyarzabal__esp,Mikel Oyarzabal,ESP,FWD,127,26,0.0922,0.0922,0.45,0.2049,0.2049
milad_mohammadi__irn,Milad Mohammadi,IRN,DEF,123,59,0.216,0.216,0.45,0.48,0.48
miles_robinson__usa,Miles Robinson,USA,DEF,101,34,0.1516,0.1516,0.45,0.3369,0.3369
milo_degenek__aus,Milos Degenek,AUS,DEF,102,44,0.194,0.194,0.45,0.4311,0.4311
miro_muheim__sui,Miro Muheim,SUI,DEF,15,2,0.0599,0.0599,0.45,0.1331,0.1331
mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,DEF,68,31,0.2052,0.2052,0.45,0.456,0.456
mohamed_al_mannai__qat,Mohamed Al-Mannai,QAT,MID,10,5,0.225,0.225,0.45,0.5,0.5
mohamed_alaa__egy,Mohamed Alaa,EGY,GK,3,0,0.0,0.0,0.45,0.0,0.0
mohamed_amine_ben_hamida__tun,Mohamed Amine Ben Hamida,TUN,DEF,71,9,0.0572,0.0572,0.45,0.1271,0.1271
mohamed_amoura__alg,Mohamed Amoura,ALG,FWD,82,21,0.1152,0.1152,0.45,0.256,0.256
mohamed_hany__egy,Mohamed Hany,EGY,DEF,127,39,0.1382,0.1382,0.45,0.3071,0.3071
mohamed_kanno__ksa,Mohamed Kanno,KSA,MID,123,57,0.2084,0.2084,0.45,0.4631,0.4631
mohamed_kone__civ,Mohamed Kone,CIV,GK,34,0,0.0,0.0,0.45,0.0,0.0
mohamed_rabie_hrimat__mar,Mohamed Rabie Hrimat,MAR,MID,28,14,0.225,0.225,0.45,0.5,0.5
mohamed_salah__egy,Mohamed Salah,EGY,FWD,178,109,0.2754,0.2754,0.45,0.612,0.612
mohamed_toure__aus,Mohamed Toure,AUS,FWD,33,5,0.0684,0.0684,0.45,0.152,0.152
mohamed_zeki_amdouni__sui,Mohamed Zeki Amdouni,SUI,FWD,46,13,0.1274,0.1274,0.45,0.2831,0.2831
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,65,31,0.2146,0.2146,0.45,0.4769,0.4769
mohammad_abu_shararh_zrayq__jor,Mohammad Abu 'Shararh' Zrayq,JOR,MID,91,11,0.0544,0.0544,0.45,0.1209,0.1209
mohammad_abualnadi__jor,Mohammad Abualnadi,JOR,DEF,25,12,0.216,0.216,0.45,0.48,0.48
mohammad_al_dawoud__jor,Mohammad Al-Dawoud,JOR,MID,146,1,0.0032,0.0032,0.45,0.0071,0.0071
mohammad_khalife__irn,Mohammad Khalife,IRN,GK,7,0,0.0,0.0,0.45,0.0,0.0
mohammad_mohebi__irn,Mohammad Mohebi,IRN,FWD,71,28,0.1773,0.1773,0.45,0.394,0.394
mohammed_al_rubaie_al_yami__ksa,Mohammed Al-Rubaie Al-Yami,KSA,GK,107,6,0.0252,0.0252,0.45,0.056,0.056
mohammed_ghorbani__irn,Mohammad Ghorbani,IRN,MID,27,7,0.1166,0.1166,0.45,0.2591,0.2591
mohammed_muntari__qat,Mohammed Muntari,QAT,FWD,166,26,0.0706,0.0706,0.45,0.1569,0.1569
mohammed_sulaiman__ksa,Mohammed Sulaiman,KSA,DEF,16,4,0.1125,0.1125,0.45,0.25,0.25
mohammed_waad__qat,Mohammed Waad,QAT,MID,109,35,0.1444,0.1444,0.45,0.3209,0.3209
mohanad_ali__irq,Mohanad Ali,IRQ,FWD,113,38,0.1512,0.1512,0.45,0.336,0.336
mohanad_lasheen__egy,Mohanad Lasheen,EGY,MID,73,8,0.0495,0.0495,0.45,0.11,0.11
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,41,19,0.2084,0.2084,0.45,0.4631,0.4631
mohau_nkota__rsa,Mohau Nkota,RSA,FWD,15,5,0.1498,0.1498,0.45,0.3329,0.3329
mois_s_caicedo__ecu,Moises Caicedo,ECU,MID,73,58,0.3578,0.3578,0.45,0.7951,0.7951
moises_ramirez__ecu,Moises Ramirez,ECU,GK,61,7,0.0518,0.0518,0.45,0.1151,0.1151
mojmir_chytil__cze,Mojmir Chytil,CZE,FWD,39,9,0.104,0.104,0.45,0.2311,0.2311
montassar_talbi__tun,Montassar Talbi,TUN,DEF,86,60,0.3141,0.3141,0.45,0.698,0.698
moon_hwan_kim__kor,Moon-Hwan Kim,KOR,DEF,101,27,0.1202,0.1202,0.45,0.2671,0.2671
morgan_rogers__eng,Morgan Rogers,ENG,MID,14,7,0.225,0.225,0.45,0.5,0.5
mortadha_ben_ouanes__tun,Mortadha Ben Ouanes,TUN,MID,91,9,0.0446,0.0446,0.45,0.0991,0.0991
morten_thorsby__nor,Morten Thorsby,NOR,MID,84,19,0.1017,0.1017,0.45,0.226,0.226
mory_diaw__sen,Mory Diaw,SEN,GK,61,5,0.0369,0.0369,0.45,0.082,0.082
mostafa_ziko__egy,Mostafa Ziko,EGY,MID,1,0,0.0,0.0,0.45,0.0,0.0
mousa_tamari__jor,Mousa Tamari,JOR,MID,126,63,0.225,0.225,0.45,0.5,0.5
moussa_niakhate__sen,Moussa Niakhate,SEN,DEF,61,28,0.2066,0.2066,0.45,0.4591,0.4591
moustapha_mbow__sen,Moustapha Mbow,SEN,DEF,5,0,0.0,0.0,0.45,0.0,0.0
moutaz_neffati__tun,Moutaz Neffati,TUN,DEF,18,2,0.05,0.05,0.45,0.1111,0.1111
muhammed_sengezer__tur,Muhammed Sengezer,TUR,GK,12,0,0.0,0.0,0.45,0.0,0.0
mukhammadkodir_khamraliev__uzb,Mukhammadkodir Khamraliev,UZB,DEF,30,6,0.09,0.09,0.45,0.2,0.2
mukhammadrasul_abdumazhidov__uzb,Mukhammadrasul Abdumazhidov,UZB,DEF,2,0,0.0,0.0,0.45,0.0,0.0
munir_el_kajoui__mar,Munir El Kajoui,MAR,GK,177,49,0.1246,0.1246,0.45,0.2769,0.2769
musab_al_juwayr__ksa,Musab Al-Juwayr,KSA,MID,52,26,0.225,0.225,0.45,0.5,0.5
mustafa_eskihella__tur,Mustafa Eskihellac,TUR,DEF,11,0,0.0,0.0,0.45,0.0,0.0
n_golo_kant__fra,N'Golo Kante,FRA,MID,135,59,0.1966,0.1966,0.45,0.4369,0.4369
n_lson_semedo__por,Nelson Semedo,POR,DEF,137,26,0.0855,0.0855,0.45,0.19,0.19
nabil_dunga_emad__egy,Nabil 'Dunga' Emad,EGY,MID,90,5,0.0252,0.0252,0.45,0.056,0.056
nadiem_amiri__ger,Nadiem Amiri,GER,MID,79,2,0.0113,0.0113,0.45,0.0251,0.0251
nahuel_molina__arg,Nahuel Molina,ARG,DEF,70,47,0.302,0.302,0.45,0.6711,0.6711
nando_pijnaker__nzl,Nando Pijnaker,NZL,DEF,48,19,0.1782,0.1782,0.45,0.396,0.396
nasser_al_dawsari__ksa,Nasser Al-Dawsari,KSA,MID,81,28,0.1557,0.1557,0.45,0.346,0.346
nathan_ak__ned,Nathan Ake,NED,DEF,105,44,0.1886,0.1886,0.45,0.4191,0.4191
nathan_ngoy__bel,Nathan Ngoy,BEL,DEF,3,2,0.3002,0.3002,0.45,0.6671,0.6671
nathan_patterson__sco,Nathan Patterson,SCO,DEF,57,13,0.1026,0.1026,0.45,0.228,0.228
nathan_saliba__can,Nathan Saliba,CAN,MID,23,7,0.1368,0.1368,0.45,0.304,0.304
nathanael_mbuku__cod,Nathanael Mbuku,COD,MID,26,9,0.1557,0.1557,0.45,0.346,0.346
nathaniel_brown__ger,Nathaniel Brown,GER,DEF,7,2,0.1287,0.1287,0.45,0.286,0.286
nawaf_al_aqidi__ksa,Nawaf Al-Aqidi,KSA,GK,66,22,0.1498,0.1498,0.45,0.3329,0.3329
nawaf_al_boushal__ksa,Nawaf Al-Boushal,KSA,DEF,70,21,0.135,0.135,0.45,0.3,0.3
nayef_aguerd__mar,Nayef Aguerd,MAR,DEF,159,62,0.1755,0.1755,0.45,0.39,0.39
neil_el_aynaoui__mar,Neil El Aynaoui,MAR,MID,23,15,0.2934,0.2934,0.45,0.652,0.652
nestory_irankunda__aus,Nestory Irankunda,AUS,FWD,23,6,0.1175,0.1175,0.45,0.2611,0.2611
ngal_ayel_mukau__cod,Ngal'ayel Mukau,COD,MID,24,8,0.1498,0.1498,0.45,0.3329,0.3329
ngel_romero__par,Angel Romero,PAR,FWD,122,30,0.1107,0.1107,0.45,0.246,0.246
ngelo_preciado__ecu,Angelo Preciado,ECU,DEF,91,39,0.193,0.193,0.45,0.4289,0.4289
nick_woltemade__ger,Nick Woltemade,GER,FWD,11,9,0.3681,0.3681,0.45,0.818,0.818
nico_elvedi__sui,Nico Elvedi,SUI,DEF,120,62,0.2327,0.2327,0.45,0.5171,0.5171
nico_gonzalez__arg,Nico Gonzalez,ARG,FWD,30,6,0.09,0.09,0.45,0.2,0.2
nico_o_reilly__eng,Nico O'Reilly,ENG,DEF,6,3,0.225,0.225,0.45,0.5,0.5
nico_paz__arg,Nico Paz,ARG,MID,16,3,0.0846,0.0846,0.45,0.188,0.188
nico_schlotterbeck__ger,Nico Schlotterbeck,GER,DEF,56,21,0.1688,0.1688,0.45,0.3751,0.3751
nico_williams__esp,Nico Williams,ESP,FWD,48,20,0.1876,0.1876,0.45,0.4169,0.4169
nicol_s_otamendi__arg,Nicolas Otamendi,ARG,DEF,225,124,0.248,0.248,0.45,0.5511,0.5511
nicol_s_tagliafico__arg,Nicolas Tagliafico,ARG,DEF,110,65,0.266,0.266,0.45,0.5911,0.5911
nicolas_de_la_cruz__uru,Nicolas de la Cruz,URU,MID,69,23,0.1498,0.1498,0.45,0.3329,0.3329
nicolas_fonseca__uru,Nicolas Fonseca,URU,MID,28,2,0.032,0.032,0.45,0.0711,0.0711
nicolas_jackson__sen,Nicolas Jackson,SEN,FWD,61,21,0.1548,0.1548,0.45,0.344,0.344
nicolas_pepe__civ,Nicolas Pepe,CIV,FWD,111,38,0.1539,0.1539,0.45,0.342,0.342
nicolas_raskin__bel,Nicolas Raskin,BEL,MID,13,9,0.3114,0.3114,0.45,0.692,0.692
nicolas_seiwald__aut,Nicolas Seiwald,AUT,MID,49,45,0.4131,0.4131,0.45,0.918,0.918
nidal_celik__bih,Nidal Celik,BIH,DEF,5,0,0.0,0.0,0.45,0.0,0.0
nihad_mujaki__bih,Nihad Mujakic,BIH,DEF,24,8,0.1498,0.1498,0.45,0.3329,0.3329
niko_sigur__can,Niko Sigur,CAN,MID,23,14,0.274,0.274,0.45,0.6089,0.6089
nikola_kati__bih,Nikola Katic,BIH,DEF,21,13,0.2786,0.2786,0.45,0.6191,0.6191
nikola_moro__cro,Nikola Moro,CRO,MID,55,4,0.0328,0.0328,0.45,0.0729,0.0729
nikola_vasilj__bih,Nikola Vasilj,BIH,GK,53,24,0.2038,0.2038,0.45,0.4529,0.4529
nikola_vla_i__cro,Nikola Vlasic,CRO,MID,111,28,0.1134,0.1134,0.45,0.252,0.252
nikolas_polster__aut,Nikolas Polster,AUT,GK,7,0,0.0,0.0,0.45,0.0,0.0
nishan_velupillay__aus,Nishan Velupillay,AUS,FWD,17,2,0.0531,0.0531,0.45,0.118,0.118
nizar_al_rashdan__jor,Nizar Al-Rashdan,JOR,MID,65,34,0.2354,0.2354,0.45,0.5231,0.5231
nkosinathi_sibisi__rsa,Nkosinathi Sibisi,RSA,DEF,60,15,0.1125,0.1125,0.45,0.25,0.25
noa_lang__ned,Noa Lang,NED,FWD,56,5,0.04,0.04,0.45,0.0889,0.0889
noah_okafor__sui,Noah Okafor,SUI,MID,84,10,0.0536,0.0536,0.45,0.1191,0.1191
noah_sadiki__cod,Noah Sadiki,COD,MID,28,12,0.193,0.193,0.45,0.4289,0.4289
noel_tornqvist__swe,Noel Törnqvist,SWE,GK,6,0,0.0,0.0,0.45,0.0,0.0
noni_madueke__eng,Noni Madueke,ENG,FWD,18,6,0.1498,0.1498,0.45,0.3329,0.3329
noor_al_rawabdeh__jor,Noor Al-Rawabdeh,JOR,MID,90,49,0.2448,0.2448,0.45,0.544,0.544
noussair_mazraoui__mar,Noussair Mazraoui,MAR,DEF,129,39,0.1359,0.1359,0.45,0.302,0.302
nuno_da_costa__cpv,Nuno da Costa,CPV,FWD,83,3,0.0162,0.0162,0.45,0.036,0.036
nuno_mendes__por,Nuno Mendes,POR,DEF,68,36,0.238,0.238,0.45,0.5289,0.5289
o_uz_ayd_n__tur,Oguz Aydin,TUR,MID,28,7,0.1125,0.1125,0.45,0.25,0.25
obed_vargas__mex,Obed Vargas,MEX,MID,27,2,0.0333,0.0333,0.45,0.074,0.074
odildzhon_khamrobekov__uzb,Odildzhon Khamrobekov,UZB,MID,95,67,0.3172,0.3172,0.45,0.7049,0.7049
odilon_kossounou__civ,Odilon Kossounou,CIV,DEF,73,26,0.1602,0.1602,0.45,0.356,0.356
oh_hyeon_gyu__kor,Hyeon-Gyu Oh,KOR,FWD,49,6,0.0549,0.0549,0.45,0.122,0.122
oliver_baumann__ger,Oliver Baumann,GER,GK,42,12,0.1287,0.1287,0.45,0.286,0.286
ollie_watkins__eng,Ollie Watkins,ENG,FWD,71,7,0.0446,0.0446,0.45,0.0991,0.0991
omar_alderete__par,Omar Alderete,PAR,DEF,77,32,0.1872,0.1872,0.45,0.416,0.416
omar_marmoush__egy,Omar Marmoush,EGY,FWD,72,41,0.256,0.256,0.45,0.5689,0.5689
omar_rekik__tun,Omar Rekik,TUN,DEF,80,3,0.0171,0.0171,0.45,0.038,0.038
omid_noorafkan__irn,Omid Noorafkan,IRN,MID,95,23,0.1089,0.1089,0.45,0.242,0.242
orbel_n_pineda__mex,Orbelin Pineda,MEX,MID,178,50,0.1264,0.1264,0.45,0.2809,0.2809
orkun_k_k__tur,Orkun Kökcü,TUR,MID,72,33,0.2061,0.2061,0.45,0.458,0.458
orlando_gill__par,Orlando Gill,PAR,GK,10,5,0.225,0.225,0.45,0.5,0.5
orlando_mosquera__pan,Orlando Mosquera,PAN,GK,103,45,0.1966,0.1966,0.45,0.4369,0.4369
oscar_bobb__nor,Oscar Bobb,NOR,MID,27,13,0.2164,0.2164,0.45,0.4809,0.4809
osman_hadzikic__bih,Osman Hadzikic,BIH,GK,21,0,0.0,0.0,0.45,0.0,0.0
oston_urunov__uzb,Oston Urunov,UZB,MID,78,25,0.1444,0.1444,0.45,0.3209,0.3209
oswin_appollis__rsa,Oswin Appollis,RSA,FWD,39,19,0.2192,0.2192,0.45,0.4871,0.4871
otabek_shukurov__uzb,Otabek Shukurov,UZB,MID,116,81,0.3141,0.3141,0.45,0.698,0.698
oufa_shobeir__egy,Mostafa Oufa Shobeir,EGY,GK,30,6,0.09,0.09,0.45,0.2,0.2
oumar_diakite__civ,Oumar Diakite,CIV,FWD,53,14,0.1188,0.1188,0.45,0.264,0.264
ousmane_demb_l__fra,Ousmane Dembele,FRA,FWD,124,32,0.1161,0.1161,0.45,0.258,0.258
ousmane_diomande__civ,Ousmane Diomande,CIV,DEF,40,11,0.1238,0.1238,0.45,0.2751,0.2751
oussama_targhalline__mar,Oussama Targhalline,MAR,MID,41,1,0.0108,0.0108,0.45,0.024,0.024
owen_goodman__can,Owen Goodman,CAN,GK,6,0,0.0,0.0,0.45,0.0,0.0
ozan_kabak__tur,Ozan Kabak,TUR,DEF,84,21,0.1125,0.1125,0.45,0.25,0.25
pablo_gavi__esp,Pablo Gavi,ESP,MID,58,24,0.1863,0.1863,0.45,0.414,0.414
paik_seung_ho__kor,Seung-Ho Paik,KOR,MID,88,18,0.0922,0.0922,0.45,0.2049,0.2049
pape_alassane_gueye__sen,Pape Alassane Gueye,SEN,MID,74,27,0.1642,0.1642,0.45,0.3649,0.3649
pape_cherif_ndiaye__sen,Pape Cherif Ndiaye,SEN,FWD,34,2,0.0266,0.0266,0.45,0.0591,0.0591
pape_matar_sarr__sen,Pape Matar Sarr,SEN,MID,82,25,0.1372,0.1372,0.45,0.3049,0.3049
parfait_guiagon__civ,Parfait Guiagon,CIV,MID,16,3,0.0846,0.0846,0.45,0.188,0.188
pascal_gross__ger,Pascal Gross,GER,MID,34,12,0.1588,0.1588,0.45,0.3529,0.3529
pascal_loretz__sui,Pascal Loretz,SUI,GK,7,0,0.0,0.0,0.45,0.0,0.0
path_ciss__sen,Pathe Ciss,SEN,MID,61,10,0.0738,0.0738,0.45,0.164,0.164
patric_pfeiffer__gha,Patric Pfeiffer,GHA,DEF,2,0,0.0,0.0,0.45,0.0,0.0
patrick_agyemang__usa,Patrick Agyemang,USA,FWD,20,9,0.2025,0.2025,0.45,0.45,0.45
patrick_beach__aus,Patrick Beach,AUS,GK,5,1,0.09,0.09,0.45,0.2,0.2
patrick_berg__nor,Patrick Berg,NOR,MID,62,24,0.1742,0.1742,0.45,0.3871,0.3871
patrick_pentz__aut,Patrick Pentz,AUT,GK,49,17,0.1561,0.1561,0.45,0.3469,0.3469
patrick_schulte__usa,Patrick Schulte,USA,GK,34,3,0.0396,0.0396,0.45,0.088,0.088
patrick_wimmer__aut,Patrick Wimmer,AUT,MID,43,17,0.1778,0.1778,0.45,0.3951,0.3951
patrick_yazbek__aus,Patrick Yazbek,AUS,MID,32,2,0.0279,0.0279,0.45,0.062,0.062
