player_id,player_name,team_id,position_model,competition_category,competition_category_label,rows,starts,bench,not_in_squad,injury_or_fitness_absences,suspension_absences,not_selected_or_unknown_absences,unused_in_squad,selection_observations,recency_weight_sum,recency_selection_weight_sum,recency_start_numerator,recent_weighted_starts,recent_weighted_bench,recent_weighted_not_in_squad,start_share,bench_share,not_in_squad_share,recency_weighted_start_share,recency_weighted_bench_share,recency_weighted_not_in_squad_share,competition_weight,weighted_start_signal,recency_competition_weighted_start_signal
ahmed_nadhir_benbouali__alg,Ahmed Nadhir Benbouali,ALG,FWD,venskabskamp,Venskabskamp,3,0,0,0,0,0,0,0,3.0,2.84,1.4768000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0
aidan_morris__usa,Aidan Morris,USA,MID,slutrunde,Slutrunde,14,1,0,12,0,0,12,0,14.0,7.12,7.12,0.32,0.32,0.0,6.48,0.071,0.0,0.857,0.045,0.0,0.91,1.0,0.071,0.045
aidan_morris__usa,Aidan Morris,USA,MID,nations_league_finals,Nations League-slutrunde,10,0,0,8,2,0,8,0,8.0,3.84,2.7359999999999998,0.0,0.0,0.0,2.88,0.0,0.0,0.8,0.0,0.0,0.75,0.95,0.0,0.0
aidan_morris__usa,Aidan Morris,USA,MID,nations_league,Nations League,2,0,0,2,0,0,2,0,2.0,0.4,0.31200000000000006,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.78,0.0,0.0
aidan_morris__usa,Aidan Morris,USA,MID,venskabskamp,Venskabskamp,26,8,0,12,0,0,12,2,26.0,13.32,6.9264,2.2048,4.24,0.0,5.92,0.308,0.0,0.462,0.318,0.0,0.444,0.52,0.1602,0.1654
aiden_o_neill__aus,Aiden O'Neill,AUS,MID,slutrunde,Slutrunde,5,1,0,0,0,0,0,0,5.0,1.6,1.6,0.32,0.32,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.0,0.2,0.2
aiden_o_neill__aus,Aiden O'Neill,AUS,MID,kvalifikation,Kvalifikation,16,6,0,1,4,0,1,1,12.0,7.24,5.0760000000000005,2.7720000000000002,3.08,0.0,0.48,0.5,0.0,0.062,0.546,0.0,0.066,0.9,0.45,0.4914
aiden_o_neill__aus,Aiden O'Neill,AUS,MID,venskabskamp,Venskabskamp,17,12,0,0,0,0,0,1,17.0,9.92,5.1584,4.2016,8.08,0.0,0.0,0.706,0.0,0.0,0.815,0.0,0.0,0.52,0.3671,0.4238
aimar_sher__irq,Aimar Sher,IRQ,MID,slutrunde,Slutrunde,4,0,0,4,0,0,4,0,4.0,3.23,3.23,0.0,0.0,0.0,3.23,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
aimar_sher__irq,Aimar Sher,IRQ,MID,kvalifikation,Kvalifikation,6,4,0,0,0,0,0,1,6.0,4.32,3.888000000000001,2.6640000000000006,2.96,0.0,0.0,0.667,0.0,0.0,0.685,0.0,0.0,0.9,0.6003,0.6165
aimar_sher__irq,Aimar Sher,IRQ,MID,venskabskamp,Venskabskamp,4,1,0,2,0,0,2,1,4.0,3.3600000000000003,1.7472,0.52,1.0,0.0,1.36,0.25,0.0,0.5,0.298,0.0,0.405,0.52,0.13,0.155
a_ssa_mandi__alg,Aissa Mandi,ALG,DEF,slutrunde,Slutrunde,50,26,0,21,0,0,21,2,50.0,16.64,16.64,6.5600000000000005,6.5600000000000005,0.0,9.030000000000001,0.52,0.0,0.42,0.394,0.0,0.543,1.0,0.52,0.394
a_ssa_mandi__alg,Aissa Mandi,ALG,DEF,kvalifikation,Kvalifikation,63,53,0,2,2,0,2,6,61.0,14.5,12.870000000000001,11.862,13.18,0.0,0.2,0.869,0.0,0.032,0.922,0.0,0.014,0.9,0.7821,0.8298
a_ssa_mandi__alg,Aissa Mandi,ALG,DEF,venskabskamp,Venskabskamp,52,37,0,8,2,0,8,5,50.0,12.88,6.5936,4.5864,8.82,0.0,1.58,0.74,0.0,0.154,0.696,0.0,0.123,0.52,0.3848,0.3619
ajdin_hrustic__aus,Ajdin Hrustic,AUS,MID,slutrunde,Slutrunde,20,0,0,13,0,0,13,4,20.0,3.5,3.5,0.0,0.0,0.0,2.4,0.0,0.0,0.65,0.0,0.0,0.686,1.0,0.0,0.0
ajdin_hrustic__aus,Ajdin Hrustic,AUS,MID,kvalifikation,Kvalifikation,43,17,0,15,0,0,15,4,43.0,11.44,10.296000000000001,3.834,4.26,0.0,4.52,0.395,0.0,0.349,0.372,0.0,0.395,0.9,0.3555,0.3348
ajdin_hrustic__aus,Ajdin Hrustic,AUS,MID,venskabskamp,Venskabskamp,30,3,0,16,2,0,16,2,28.0,11.520000000000001,5.782400000000001,0.936,1.8,0.0,3.74,0.107,0.0,0.533,0.162,0.0,0.325,0.52,0.0556,0.0842
akam_hashem__irq,Akam Hashem,IRQ,DEF,slutrunde,Slutrunde,11,3,0,5,0,0,5,2,11.0,5.95,5.95,2.38,2.38,0.0,2.08,0.273,0.0,0.455,0.4,0.0,0.35,1.0,0.273,0.4
akam_hashem__irq,Akam Hashem,IRQ,DEF,kvalifikation,Kvalifikation,19,4,0,10,0,0,10,2,19.0,10.24,9.216000000000001,2.4840000000000004,2.7600000000000002,0.0,4.4799999999999995,0.211,0.0,0.526,0.27,0.0,0.437,0.9,0.1899,0.243
akam_hashem__irq,Akam Hashem,IRQ,DEF,venskabskamp,Venskabskamp,5,2,0,2,0,0,2,1,5.0,3.68,1.9136000000000002,1.04,2.0,0.0,1.36,0.4,0.0,0.4,0.543,0.0,0.37,0.52,0.208,0.2824
akmal_mozgovoy__uzb,Akmal Mozgovoy,UZB,MID,slutrunde,Slutrunde,13,3,0,7,0,0,7,2,13.0,5.6000000000000005,5.6000000000000005,1.32,1.32,0.0,2.96,0.231,0.0,0.538,0.236,0.0,0.529,1.0,0.231,0.236
akmal_mozgovoy__uzb,Akmal Mozgovoy,UZB,MID,kvalifikation,Kvalifikation,22,2,0,12,0,0,12,5,22.0,8.44,7.596,1.044,1.1600000000000001,0.0,3.44,0.091,0.0,0.545,0.137,0.0,0.408,0.9,0.0819,0.1233
akmal_mozgovoy__uzb,Akmal Mozgovoy,UZB,MID,venskabskamp,Venskabskamp,32,5,0,10,0,0,10,7,32.0,10.46,5.4392000000000005,0.9672000000000001,1.86,0.0,2.16,0.156,0.0,0.312,0.178,0.0,0.207,0.52,0.0811,0.0926
akram_afif__qat,Akram Afif,QAT,FWD,slutrunde,Slutrunde,52,42,0,8,0,0,8,0,52.0,12.47,12.47,9.870000000000001,9.870000000000001,0.0,2.08,0.808,0.0,0.154,0.791,0.0,0.167,1.0,0.808,0.791
akram_afif__qat,Akram Afif,QAT,FWD,kvalifikation,Kvalifikation,43,28,0,4,0,0,4,2,43.0,11.2,10.08,7.956,8.84,0.0,1.16,0.651,0.0,0.093,0.789,0.0,0.104,0.9,0.5859,0.7101
akram_afif__qat,Akram Afif,QAT,FWD,venskabskamp,Venskabskamp,62,37,0,15,0,0,15,0,62.0,12.22,6.354400000000001,4.316000000000001,8.3,0.0,2.62,0.597,0.0,0.242,0.679,0.0,0.214,0.52,0.3104,0.3531
alan_ben_tez__par,Alan Benitez,PAR,DEF,slutrunde,Slutrunde,12,0,0,12,0,0,12,0,12.0,2.84,2.84,0.0,0.0,0.0,2.84,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
alan_ben_tez__par,Alan Benitez,PAR,DEF,kvalifikation,Kvalifikation,40,0,0,38,0,0,38,0,40.0,11.78,10.602,0.0,0.0,0.0,11.38,0.0,0.0,0.95,0.0,0.0,0.966,0.9,0.0,0.0
alan_ben_tez__par,Alan Benitez,PAR,DEF,venskabskamp,Venskabskamp,32,6,0,22,0,0,22,4,32.0,9.32,4.8464,1.3936000000000002,2.68,0.0,4.16,0.188,0.0,0.688,0.288,0.0,0.446,0.52,0.0978,0.1498
alan_franco__ecu,Alan Franco,ECU,MID,venskabskamp,Venskabskamp,2,0,0,0,0,0,0,1,2.0,0.2,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0
alan_minda__ecu,Alan Minda,ECU,MID,slutrunde,Slutrunde,4,0,0,0,0,0,0,0,4.0,1.92,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
alan_minda__ecu,Alan Minda,ECU,MID,kvalifikation,Kvalifikation,12,4,0,0,4,0,0,0,8.0,6.36,3.9960000000000004,1.728,1.92,0.0,0.0,0.5,0.0,0.0,0.432,0.0,0.0,0.9,0.45,0.3888
alan_minda__ecu,Alan Minda,ECU,MID,venskabskamp,Venskabskamp,12,5,0,1,0,0,0,4,12.0,7.640000000000001,3.9728000000000003,1.4144,2.72,0.0,1.0,0.417,0.0,0.083,0.356,0.0,0.131,0.52,0.2168,0.1851
alan_varela__arg,Alan Varela,ARG,MID,kvalifikation,Kvalifikation,1,0,0,0,0,0,0,1,1.0,0.68,0.6120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
alban_lafont__civ,Alban Lafont,CIV,GK,slutrunde,Slutrunde,5,1,0,0,0,0,0,4,5.0,4.25,4.25,0.85,0.85,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.0,0.2,0.2
alban_lafont__civ,Alban Lafont,CIV,GK,kvalifikation,Kvalifikation,4,1,0,0,0,0,0,3,4.0,2.72,2.4480000000000004,0.6120000000000001,0.68,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.9,0.225,0.225
alban_lafont__civ,Alban Lafont,CIV,GK,venskabskamp,Venskabskamp,5,2,0,0,0,0,0,3,5.0,4.2,2.184,0.8320000000000001,1.6,0.0,0.0,0.4,0.0,0.0,0.381,0.0,0.0,0.52,0.208,0.1981
aleksandar_pavlovic__ger,Aleksandar Pavlovic,GER,MID,slutrunde,Slutrunde,5,0,0,1,4,0,1,0,1.0,2.4,0.48,0.0,0.0,0.0,0.48,0.0,0.0,0.2,0.0,0.0,0.2,1.0,0.0,0.0
aleksandar_pavlovic__ger,Aleksandar Pavlovic,GER,MID,nations_league_finals,Nations League-slutrunde,4,1,0,0,2,0,0,1,2.0,2.12,1.1019999999999999,0.45599999999999996,0.48,0.0,0.0,0.5,0.0,0.0,0.414,0.0,0.0,0.95,0.475,0.3933
aleksandar_pavlovic__ger,Aleksandar Pavlovic,GER,MID,kvalifikation,Kvalifikation,6,4,0,2,0,0,2,0,6.0,4.08,3.6720000000000006,2.4480000000000004,2.72,0.0,1.36,0.667,0.0,0.333,0.667,0.0,0.333,0.9,0.6003,0.6003
aleksandar_pavlovic__ger,Aleksandar Pavlovic,GER,MID,nations_league,Nations League,6,1,0,0,2,0,0,1,4.0,2.88,1.4976,0.3744,0.48,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.78,0.195,0.195
aleksandar_pavlovic__ger,Aleksandar Pavlovic,GER,MID,venskabskamp,Venskabskamp,6,2,0,0,2,0,0,1,4.0,4.64,1.456,1.04,2.0,0.0,0.0,0.5,0.0,0.0,0.714,0.0,0.0,0.52,0.26,0.3713
alessandro_circati__aus,Alessandro Circati,AUS,DEF,slutrunde,Slutrunde,5,0,0,5,0,0,5,0,5.0,1.6,1.6,0.0,0.0,0.0,1.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
alessandro_circati__aus,Alessandro Circati,AUS,DEF,kvalifikation,Kvalifikation,16,4,0,2,6,0,2,4,10.0,7.24,3.9240000000000004,1.728,1.92,0.0,0.64,0.4,0.0,0.125,0.44,0.0,0.088,0.9,0.36,0.396
alessandro_circati__aus,Alessandro Circati,AUS,DEF,venskabskamp,Venskabskamp,15,9,0,1,2,0,1,3,13.0,9.52,4.243200000000001,3.5776000000000003,6.88,0.0,0.32,0.692,0.0,0.067,0.843,0.0,0.034,0.52,0.3598,0.4384
alessandro_schopf__aut,Alessandro Schöpf,AUT,MID,slutrunde,Slutrunde,11,0,0,3,1,0,3,2,10.0,3.02,2.54,0.0,0.0,0.0,1.44,0.0,0.0,0.273,0.0,0.0,0.477,1.0,0.0,0.0
alessandro_schopf__aut,Alessandro Schöpf,AUT,MID,kvalifikation,Kvalifikation,47,3,0,20,6,0,19,10,41.0,11.66,9.864,0.45000000000000007,0.5,0.0,4.58,0.073,0.0,0.426,0.046,0.0,0.393,0.9,0.0657,0.0414
alessandro_schopf__aut,Alessandro Schöpf,AUT,MID,nations_league,Nations League,24,2,0,16,2,0,16,3,22.0,6.04,4.5552,0.15600000000000003,0.2,0.0,5.24,0.091,0.0,0.667,0.034,0.0,0.868,0.78,0.071,0.0265
alessandro_schopf__aut,Alessandro Schöpf,AUT,MID,venskabskamp,Venskabskamp,30,9,0,9,3,0,9,2,27.0,7.42,2.8496,0.468,0.9,0.0,2.58,0.333,0.0,0.3,0.164,0.0,0.348,0.52,0.1732,0.0853
alex_arce__par,Alex Arce,PAR,FWD,slutrunde,Slutrunde,3,2,0,1,0,0,1,0,3.0,1.44,1.44,0.96,0.96,0.0,0.48,0.667,0.0,0.333,0.667,0.0,0.333,1.0,0.667,0.667
alex_arce__par,Alex Arce,PAR,FWD,kvalifikation,Kvalifikation,12,2,0,2,2,0,2,3,10.0,6.36,4.68,0.864,0.96,0.0,0.96,0.2,0.0,0.167,0.185,0.0,0.151,0.9,0.18,0.1665
alex_arce__par,Alex Arce,PAR,FWD,venskabskamp,Venskabskamp,10,2,0,0,0,0,0,2,10.0,7.0,3.64,0.6032,1.1600000000000001,0.0,0.0,0.2,0.0,0.0,0.166,0.0,0.0,0.52,0.104,0.0863
alex_baena__esp,Alex Baena,ESP,MID,slutrunde,Slutrunde,8,0,0,1,0,0,1,5,8.0,4.28,4.28,0.0,0.0,0.0,0.92,0.0,0.0,0.125,0.0,0.0,0.215,1.0,0.0,0.0
alex_baena__esp,Alex Baena,ESP,MID,nations_league_finals,Nations League-slutrunde,4,0,0,0,0,0,0,2,4.0,2.12,2.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
alex_baena__esp,Alex Baena,ESP,MID,kvalifikation,Kvalifikation,12,2,0,4,2,0,4,1,10.0,6.0,4.176,1.2240000000000002,1.36,0.0,1.28,0.2,0.0,0.333,0.293,0.0,0.213,0.9,0.18,0.2637
alex_baena__esp,Alex Baena,ESP,MID,nations_league,Nations League,6,2,0,3,0,0,1,0,6.0,2.88,2.2464,0.7488,0.96,0.0,1.44,0.333,0.0,0.5,0.333,0.0,0.5,0.78,0.2597,0.2597
alex_baena__esp,Alex Baena,ESP,MID,venskabskamp,Venskabskamp,7,3,0,0,0,0,0,3,7.0,4.44,2.3088,1.248,2.4,0.0,0.0,0.429,0.0,0.0,0.541,0.0,0.0,0.52,0.2231,0.2813
alex_freeman__usa,Alex Freeman,USA,DEF,slutrunde,Slutrunde,6,6,0,0,0,0,0,0,6.0,4.08,4.08,4.08,4.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
alex_freeman__usa,Alex Freeman,USA,DEF,venskabskamp,Venskabskamp,12,7,0,0,0,0,0,1,12.0,9.280000000000001,4.8256000000000006,2.9328000000000003,5.640000000000001,0.0,0.0,0.583,0.0,0.0,0.608,0.0,0.0,0.52,0.3032,0.3162
alex_kral__cze,Alex Kral,CZE,MID,slutrunde,Slutrunde,8,1,0,3,0,0,3,1,8.0,2.44,2.44,0.2,0.2,0.0,1.44,0.125,0.0,0.375,0.082,0.0,0.59,1.0,0.125,0.082
alex_kral__cze,Alex Kral,CZE,MID,kvalifikation,Kvalifikation,32,13,0,2,5,0,2,4,27.0,8.98,7.236000000000001,1.9260000000000002,2.14,0.0,0.4,0.481,0.0,0.062,0.266,0.0,0.045,0.9,0.4329,0.2394
alex_kral__cze,Alex Kral,CZE,MID,nations_league,Nations League,18,9,0,0,1,0,0,5,17.0,4.68,3.5724000000000005,1.4508,1.86,0.0,0.0,0.529,0.0,0.0,0.406,0.0,0.0,0.78,0.4126,0.3167
alex_kral__cze,Alex Kral,CZE,MID,venskabskamp,Venskabskamp,18,7,0,6,0,0,6,1,18.0,4.62,2.4024,0.8736,1.6800000000000002,0.0,2.12,0.389,0.0,0.333,0.364,0.0,0.459,0.52,0.2023,0.1893
alex_paulsen__nzl,Alex Paulsen,NZL,GK,slutrunde,Slutrunde,4,1,0,0,0,0,0,3,4.0,1.92,1.92,0.48,0.48,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.25,0.25
alex_paulsen__nzl,Alex Paulsen,NZL,GK,kvalifikation,Kvalifikation,5,1,0,0,0,0,0,4,5.0,2.4,2.16,0.432,0.48,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.9,0.18,0.18
alex_paulsen__nzl,Alex Paulsen,NZL,GK,venskabskamp,Venskabskamp,23,5,0,5,0,0,5,12,23.0,12.8,6.656000000000001,1.9552,3.7600000000000002,0.0,2.9200000000000004,0.217,0.0,0.217,0.294,0.0,0.228,0.52,0.1128,0.1529
alex_rufer__nzl,Alex Rufer,NZL,MID,slutrunde,Slutrunde,7,4,0,0,0,0,0,3,7.0,2.2199999999999998,2.2199999999999998,1.92,1.92,0.0,0.0,0.571,0.0,0.0,0.865,0.0,0.0,1.0,0.571,0.865
alex_rufer__nzl,Alex Rufer,NZL,MID,kvalifikation,Kvalifikation,24,2,0,9,6,0,9,4,18.0,4.9,3.33,0.864,0.96,0.0,0.9,0.111,0.0,0.375,0.259,0.0,0.184,0.9,0.0999,0.2331
alex_rufer__nzl,Alex Rufer,NZL,MID,oevrig_turnering,Øvrig turnering,3,1,0,0,0,0,0,2,3.0,0.30000000000000004,0.186,0.062,0.1,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.62,0.2065,0.2065
alex_rufer__nzl,Alex Rufer,NZL,MID,venskabskamp,Venskabskamp,43,7,0,13,4,0,13,10,39.0,16.28,8.0496,1.6952,3.2600000000000002,0.0,3.74,0.179,0.0,0.302,0.211,0.0,0.23,0.52,0.0931,0.1097
alex_sandro__bra,Alex Sandro,BRA,DEF,slutrunde,Slutrunde,46,6,0,29,2,0,29,5,44.0,7.32,6.92,1.0,1.0,0.0,4.5200000000000005,0.136,0.0,0.63,0.145,0.0,0.617,1.0,0.136,0.145
alex_sandro__bra,Alex Sandro,BRA,DEF,kvalifikation,Kvalifikation,53,13,0,22,12,0,22,5,41.0,12.98,7.848000000000001,2.7540000000000004,3.06,0.0,4.2,0.317,0.0,0.415,0.351,0.0,0.324,0.9,0.2853,0.3159
alex_sandro__bra,Alex Sandro,BRA,DEF,venskabskamp,Venskabskamp,89,14,0,43,11,0,43,14,78.0,16.8,7.155200000000001,1.5496,2.98,0.0,7.2,0.179,0.0,0.483,0.217,0.0,0.429,0.52,0.0931,0.1128
alexander_alex_robertson__aus,Alexander 'Alex' Robertson,AUS,MID,slutrunde,Slutrunde,5,0,0,0,5,0,0,0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
alexander_alex_robertson__aus,Alexander 'Alex' Robertson,AUS,MID,kvalifikation,Kvalifikation,16,0,0,14,2,0,14,0,14.0,7.24,5.94,0.0,0.0,0.0,6.6,0.0,0.0,0.875,0.0,0.0,0.912,0.9,0.0,0.0
alexander_alex_robertson__aus,Alexander 'Alex' Robertson,AUS,MID,venskabskamp,Venskabskamp,15,0,0,8,2,0,8,2,13.0,7.920000000000001,3.4112000000000005,0.0,0.0,0.0,4.0,0.0,0.0,0.533,0.0,0.0,0.505,0.52,0.0,0.0
alexander_bernhardsson__swe,Alexander Bernhardsson,SWE,MID,kvalifikation,Kvalifikation,16,5,0,10,0,0,10,0,16.0,8.24,7.416000000000001,3.0600000000000005,3.4000000000000004,0.0,4.16,0.312,0.0,0.625,0.413,0.0,0.505,0.9,0.2808,0.3717
alexander_bernhardsson__swe,Alexander Bernhardsson,SWE,MID,nations_league,Nations League,6,0,0,4,2,0,4,0,4.0,2.88,1.4976,0.0,0.0,0.0,1.92,0.0,0.0,0.667,0.0,0.0,0.667,0.78,0.0,0.0
alexander_bernhardsson__swe,Alexander Bernhardsson,SWE,MID,venskabskamp,Venskabskamp,15,3,0,9,0,0,9,1,15.0,7.28,3.7856,0.9776,1.8800000000000001,0.0,3.52,0.2,0.0,0.6,0.258,0.0,0.484,0.52,0.104,0.1342
alexander_djiku__gha,Alexander Djiku,GHA,DEF,slutrunde,Slutrunde,12,7,0,3,0,0,3,1,12.0,2.7600000000000002,2.7600000000000002,1.76,1.76,0.0,0.6000000000000001,0.583,0.0,0.25,0.638,0.0,0.217,1.0,0.583,0.638
alexander_djiku__gha,Alexander Djiku,GHA,DEF,kvalifikation,Kvalifikation,34,20,0,6,8,0,6,0,26.0,11.6,7.956,6.336,7.04,0.0,1.8,0.769,0.0,0.176,0.796,0.0,0.155,0.9,0.6921,0.7164
alexander_djiku__gha,Alexander Djiku,GHA,DEF,venskabskamp,Venskabskamp,23,9,0,12,0,0,12,1,23.0,8.88,4.6176,1.7056000000000002,3.2800000000000002,0.0,5.2,0.391,0.0,0.522,0.369,0.0,0.586,0.52,0.2033,0.1919
alexander_isak__swe,Alexander Isak,SWE,FWD,slutrunde,Slutrunde,9,4,0,5,0,0,5,0,9.0,1.3,1.3,0.8,0.8,0.0,0.5,0.444,0.0,0.556,0.615,0.0,0.385,1.0,0.444,0.615
alexander_isak__swe,Alexander Isak,SWE,FWD,kvalifikation,Kvalifikation,44,20,0,7,6,0,7,2,38.0,11.84,8.244000000000002,4.338000000000001,4.82,0.0,0.92,0.526,0.0,0.159,0.526,0.0,0.078,0.9,0.4734,0.4734
alexander_isak__swe,Alexander Isak,SWE,FWD,nations_league,Nations League,22,9,0,5,4,0,5,2,18.0,5.08,2.9016,2.1216,2.7199999999999998,0.0,0.5,0.5,0.0,0.227,0.731,0.0,0.098,0.78,0.39,0.5702
alexander_isak__swe,Alexander Isak,SWE,FWD,venskabskamp,Venskabskamp,39,10,0,19,4,0,19,2,35.0,9.98,4.8776,1.8096,3.48,0.0,3.9200000000000004,0.286,0.0,0.487,0.371,0.0,0.393,0.52,0.1487,0.1929
alexander_n_bel__ger,Alexander Nübel,GER,GK,nations_league_finals,Nations League-slutrunde,4,0,0,0,0,0,0,4,4.0,2.12,2.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
alexander_n_bel__ger,Alexander Nübel,GER,GK,kvalifikation,Kvalifikation,6,0,0,0,0,0,0,6,6.0,4.08,3.6720000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
alexander_n_bel__ger,Alexander Nübel,GER,GK,nations_league,Nations League,6,2,0,0,0,0,0,4,6.0,2.88,2.2464,0.7488,0.96,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.78,0.2597,0.2597
alexander_n_bel__ger,Alexander Nübel,GER,GK,venskabskamp,Venskabskamp,5,1,0,0,0,0,0,4,5.0,4.16,2.1632000000000002,0.47840000000000005,0.92,0.0,0.0,0.2,0.0,0.0,0.221,0.0,0.0,0.52,0.104,0.1149
alexander_prass__aut,Alexander Prass,AUT,DEF,slutrunde,Slutrunde,4,1,0,0,0,0,0,0,4.0,1.92,1.92,0.48,0.48,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.25,0.25
alexander_prass__aut,Alexander Prass,AUT,DEF,kvalifikation,Kvalifikation,16,2,0,8,0,0,8,3,16.0,7.760000000000001,6.984000000000001,0.9000000000000001,1.0,0.0,3.52,0.125,0.0,0.5,0.129,0.0,0.454,0.9,0.1125,0.1161
alexander_prass__aut,Alexander Prass,AUT,DEF,nations_league,Nations League,8,4,0,1,2,0,0,1,6.0,3.84,2.2464,1.4976,1.92,0.0,0.48,0.667,0.0,0.125,0.667,0.0,0.125,0.78,0.5203,0.5203
alexander_prass__aut,Alexander Prass,AUT,DEF,venskabskamp,Venskabskamp,11,2,0,2,1,0,2,2,10.0,5.32,2.6624000000000003,0.27040000000000003,0.52,0.0,0.64,0.2,0.0,0.182,0.102,0.0,0.12,0.52,0.104,0.053
alexander_schlager__aut,Alexander Schlager,AUT,GK,slutrunde,Slutrunde,8,0,0,0,4,0,0,4,4.0,2.7199999999999998,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
alexander_schlager__aut,Alexander Schlager,AUT,GK,kvalifikation,Kvalifikation,33,15,0,1,6,0,1,11,27.0,10.26,7.290000000000001,5.148000000000001,5.720000000000001,0.0,0.2,0.556,0.0,0.03,0.706,0.0,0.019,0.9,0.5004,0.6354
alexander_schlager__aut,Alexander Schlager,AUT,GK,nations_league,Nations League,20,6,0,4,2,0,4,8,18.0,5.64,4.2432,1.6536,2.12,0.0,0.8,0.333,0.0,0.2,0.39,0.0,0.142,0.78,0.2597,0.3042
alexander_schlager__aut,Alexander Schlager,AUT,GK,venskabskamp,Venskabskamp,16,5,0,1,3,0,1,7,13.0,6.0200000000000005,2.6624000000000003,1.4352,2.7600000000000002,0.0,0.2,0.385,0.0,0.062,0.539,0.0,0.033,0.52,0.2002,0.2803
alexander_s_rloth__nor,Alexander Sørloth,NOR,FWD,kvalifikation,Kvalifikation,47,25,0,7,3,0,7,4,44.0,11.16,9.396,7.110000000000001,7.9,0.0,1.02,0.568,0.0,0.149,0.757,0.0,0.091,0.9,0.5112,0.6813
alexander_s_rloth__nor,Alexander Sørloth,NOR,FWD,nations_league,Nations League,24,12,0,2,0,0,2,3,24.0,5.28,4.1184,3.0264,3.88,0.0,0.2,0.5,0.0,0.083,0.735,0.0,0.038,0.78,0.39,0.5733
alexander_s_rloth__nor,Alexander Sørloth,NOR,FWD,venskabskamp,Venskabskamp,28,10,0,7,2,0,7,0,26.0,8.64,4.2224,2.1736,4.18,0.0,2.2600000000000002,0.385,0.0,0.25,0.515,0.0,0.262,0.52,0.2002,0.2678
alexandre_pierre__hai,Alexandre Pierre,HAI,GK,slutrunde,Slutrunde,6,3,0,0,0,0,0,3,6.0,3.0,3.0,0.96,0.96,0.0,0.0,0.5,0.0,0.0,0.32,0.0,0.0,1.0,0.5,0.32
alexandre_pierre__hai,Alexandre Pierre,HAI,GK,kvalifikation,Kvalifikation,10,1,0,3,0,0,3,6,10.0,6.4,5.760000000000001,0.6120000000000001,0.68,0.0,2.04,0.1,0.0,0.3,0.106,0.0,0.319,0.9,0.09,0.0954
alexandre_pierre__hai,Alexandre Pierre,HAI,GK,nations_league,Nations League,16,4,0,2,0,0,2,9,16.0,5.36,4.1808000000000005,1.0608,1.3599999999999999,0.0,0.96,0.25,0.0,0.125,0.254,0.0,0.179,0.78,0.195,0.1981
alexandre_pierre__hai,Alexandre Pierre,HAI,GK,venskabskamp,Venskabskamp,7,5,0,0,0,0,0,1,7.0,4.96,2.5792,1.5392000000000001,2.96,0.0,0.0,0.714,0.0,0.0,0.597,0.0,0.0,0.52,0.3713,0.3104
alexis_duarte__par,Alexis Duarte,PAR,DEF,kvalifikation,Kvalifikation,3,0,0,0,0,0,0,3,3.0,1.56,1.4040000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
alexis_duarte__par,Alexis Duarte,PAR,DEF,venskabskamp,Venskabskamp,4,1,0,0,0,0,0,3,4.0,2.72,1.4144,0.3536,0.68,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.52,0.13,0.13
